id,text,aspect,category,polarity,from,to
519,Lack of active after hours trading : Etrade has almost no liquidity for most secondary issues during after hours trading .,Etrade,general,negative,37,43
520,"Mostly , I have found them rewarding but I always assume it is MY project , so am never disappointed .",them,general,positive,22,26
521,Egroups is one of my favorite websites for that reason .,Egroups,general,positive,0,7
522,The last pitfall I will point out is the poor phone support center .,phone support,general,negative,46,59
523,My main complaint with UMUC is the disorganization among their administration .,UMUC,general,negative,23,27
524,"At the very best , ETrade is satisfactory .",ETrade,general,positive,19,25
525,Those comments you read regarding Capella being a diploma-mill are responses from those who didn't put into the class of what they got out of it .,Capella,general,negative,34,41
526,Other sites might be a little quicker to ask you to liquidate or put mor money in but Etrade has been very good with that .,Etrade,general,positive,86,92
527,I went to one of the best private universities in the country for my B.A . At both schools I've had good and bad professors .,professors,general,neutral,113,123
528,I am currently attending Devry University and I am having a great time .,Devry University,general,positive,25,41
529,For groups like that a daily digest is best .,daily digest,general,positive,23,35
530,I would think that it is hard to manage a school with so many students all over the world .,school,general,neutral,42,48
531,They offer so many different lists and you can easily decide what lists are for you by what you like.Not only are they wonderful at maintaining a good community of lists in all categories and topics but they also have a chat function to enable you to actually chat with fellow list members .,community of lists,general,positive,151,169
532,E*Trade makes it easy to become your primary investment vehicle .,E*Trade,general,positive,0,7
533,"OneList , which is now Egroups , is constantly upgrading the site and service .",Egroups,general,positive,23,30
534,Reason being that some groups can get rather large at times .,groups,general,negative,23,29
535,"Overall , E-trade is a good service , offering good advice and easy navigation for a fair price .",E-trade,general,positive,10,17
536,The professors were excellent as well the financial aid office .,professors,general,positive,4,14
537,Now what I like about Ecircles is the fact that only the people you invite into your created circle can view the pictures .,Ecircles,general,negative,22,30
538,"It looks like UMUC could use a housecleaner for ineffective workers , and get in touch with the students who have posted their suggestions .",UMUC,general,neutral,14,18
539,I would advise those thinking of going to DeVry to do their research on the school first before putting thousands of dollars into DeVry's pockets .,DeVry,general,negative,42,47
540,I have read some excellent E-PINIONS of E-TRADE written by experienced traders .,E-TRADE,general,positive,40,47
541,"The site is either down , unuseably slow , or has a glitch on a far too frequent basis .",glitch,general,negative,52,58
542,I have found the course work and research more challenging and of higher quality at Capella than at any of the other institutions I graduated from .,course work,general,positive,17,28
543,The Devry accounting system looks like 1960's print out .,Devry accounting system,general,negative,4,27
544,The problem is that they have to make up this money somehow and that is in poor service .,service,general,negative,80,87
545,The color scheme is also lovely .,color scheme,general,positive,4,16
546,"These stocks can be followed in the portfolio manager ( they have a great one , by the way ) to determine if the analysts are right and if you should in fact buy .",portfolio manager,general,positive,36,53
547,"So , you had to go a university where the prestige may not be where it is as compared to the schools mentioned but to me seem to provide a pretty good education .",university,general,positive,21,31
548,Pitifully slow response time on an antiquated web system .,response time,general,negative,15,28
549,I am addicted to egroups .,egroups,general,positive,17,24
550,"Etrade can't fool me , they suck and they know it . they WERE a pioneer but now a LAGGARD .",Etrade,general,negative,0,6
551,"The registration and confirmation of my information was easy and quick , and the service allows nearly instantaneous purchases of items over the internet .",service,general,positive,81,88
552,"Devry turned my account over with my social security number as the account number , so I've had no choice but to put watches on my information with the credit bureaus and on my individual credit accounts .",Devry,general,negative,0,5
553,"I don't know whose fault it is or what causes it , but PayPal is a little overrated when it comes to conveniently paying people .",PayPal,general,negative,55,61
554,"Once when the web site was slow , I ended up pressing "" place order "" button twice ; guess what , I purchased 200 shares instead of 100 .",web site,general,negative,14,22
555,"The classes I have taken are actually challenging , the teachers know a lot more than the teachers at my previous college .",teachers,general,positive,56,64
556,"Well , you are already signed up so just follow the simple instructions on the site .",instructions,general,positive,59,71
557,There is 20 MB available at EGroups for people to save anything they want on the site .,EGroups,general,neutral,28,35
558,I was also told that they had just started charging account maintenance fees .,account maintenance fees,general,negative,52,76
559,"I suppose E*TRADE does the job for a reasonable price , but I think they could do better .",E*TRADE,general,neutral,10,17
560,I would not recommend the University of Phoenix to anyone that is seriously interested in learning .,University of Phoenix,general,negative,26,47
561,The thing I like most about the school is that the teachers force students to conduct research and formulate their own opinions .,teachers,general,positive,51,59
562,These people have not taken classes at UOP and are making blanket statements about UOP just because it is not a traditional school .,UOP,general,negative,39,42
563,The trade commissions are high : 19.95 for NASDAQ is just too high in comparison with the other brokers !,commissions,general,negative,10,21
564,eGroups is good about notifing list owners in advance when scheduled maintenance will occur .,eGroups,general,positive,0,7
565,I just finished my AA in Business/General Studies through UOP ( Axia ) .,UOP,general,neutral,58,61
566,"E-Trade has a pretty good interface , and lots of information to inform the average investor .",E-Trade,general,positive,0,7
567,The MSCIS program was probably one of the most intense learning experiences I've ever had .,program,general,neutral,10,17
568,It is wonderful to receive advice and encouragement from other women .,encouragement,general,positive,38,51
569,"When I needed to take some time off after the birth of my son , the University was accommodating .",University,general,positive,68,78
570,E*TRADE offers the online help that a new user might want to get a better grasp of his/her finances .,E*TRADE,general,positive,0,7
571,It is wonderful to receive advice and encouragement from other women .,advice,general,positive,27,33
572,The IT instructors have all been amazing mentors .,instructors,general,positive,7,18
573,This is by far the best feature of etrade .,etrade,general,positive,35,41
574,"Selected in June 1999 by PC World as the "" Best Online Community Site , "" eCircles has quickly become one of my favorite sites and an indispensable tool for personal Web site development .",eCircles,general,positive,74,82
575,"I love the idea of this site , and I used to love the site itself , but lately I've had nothing but bad experiences with MapQuest .",idea,general,positive,11,15
576,"I am still trying to fight this issue , but at the same time am stuck with a $3500 dollar bill , in which if I don't make a payment soon , they threaten to put on my credit report .",bill,general,negative,90,94
577,"With your portfolio , it's just one click to check your account balances and financial positions - and they don't take you away from your main screen , just pop the info up in a small extra window which you can easily close after getting the necessary information .",window,general,positive,190,196
578,"However , there are a few minor issues that I find to be irritating :",issues,general,negative,32,38
579,This college should be stopped before they cause bigger debts for the government to have to get out of as well as turning out uneducated people with diplomas that mean NOTHING>,college,general,negative,5,12
580,"Egroups is also a moderated group , so when one person showed up that I knew was not a friend of ours ( more like a stalker ) it was easy to take care of that problem .",Egroups,general,positive,0,7
581,"All I know is , the first class I took I liked and want to continue at UMUC because the quality of my degree discipline has been good and proven commendable so far .",class,general,positive,26,31
582,"So I spoke to an on-campus representive , who doesn't answer my e-mails/and a financial counselor who calls me at home when I am at work .",counselor,general,negative,88,97
583,I have heard of people having problems receiving email out of order or not receiving some of there messages at all .,email,general,negative,49,54
584,"Egroups has served me well , most of the time .",Egroups,general,positive,0,7
585,One must have self-discipline to attend this university .,university,general,neutral,45,55
586,On the other hand I never felt that UOP cared about anything other than my checkbook .,UOP,general,negative,36,39
587,"What could be better than to have turn by turn directions accessible for FREE , to any where you want to go with miles to travel , time estimated , which roads have tolls etc .",time estimated,general,positive,131,145
588,"And of course , there is the issue with the intelligence of your peers .",peers,general,negative,65,70
589,"Even with all of the mergers and changes it has gone through over the years , Yahoogroups is still one of my all-time favorite places on the Internet .",Yahoogroups,general,positive,78,89
590,eCirlces has great features that help you keep in touch :,eCirlces,general,positive,0,8
591,"The trade prices are somewhat higher than other online brokers ( $14.95 for a NYSE trade and $19.95 for a NASDAQ trade ) , but I also feel that you get more from Etrade .",prices,general,negative,10,16
592,"As a matter of fact , I'm currently attending Keller in Phx for my MISM and have been impressed .",Keller,general,positive,46,52
593,I had so many problems with ETrade so I wanted out .,ETrade,general,negative,28,34
594,Trades are also not executed quickly .,Trades,general,neutral,0,6
595,The first two classes were horrible .,classes,general,negative,14,21
596,"I have never worked so hard , the classes are really condensed into 6 weeks , and the evaluation is tough .",evaluation,general,neutral,86,96
597,"The only problem with egroups now is that their interface is still a bit slow . www.topica.com has a faster interface , but egroups has more features , such as file storage and polls and chat and etc .",egroups,general,positive,22,29
598,"So I spoke to an on-campus representive , who doesn't answer my e-mails/and a financial counselor who calls me at home when I am at work .",representive,general,negative,27,39
599,I have two of my own which were very easy to set up and edit .,edit,general,positive,56,60
600,"Out of all the professors I had , maybe 2 or 3 were poor educators .",educators,general,negative,57,66
601,The promise of the UoP was a great motivator into enrolling at UoP .,UoP,general,positive,19,22
602,"It's very convenient to trade online and you've gotta love "" securities protected to $100 million "" ( not that I'm anywhere near that limit ) .",trade,general,positive,24,29
603,I had selected Onelist ( which then merged with eGroups and is now named such ) back in 1998 .,eGroups,general,positive,48,55
604,"When E*Trade introduced the account linking with E*Trade bank , a software glitch made it impossible to actually accomplish "" linkage "" the first 3 times I tried .",E*Trade,general,negative,5,12
605,"While I did receive high grades , I will admit , I did work hard for them - no doubt about that however , the deceitful , manipulative , greedy and darned right pestering practices this school used(uses ) leaves alot to be desired !",practices,general,negative,171,180
606,"I say that by the time you reach college , your social skills should already be developed and the focus should be on training you can actually use .",college,general,neutral,33,40
607,"The instructors have been mixed , but as others have said , that's to be expected .",instructors,general,neutral,4,15
608,And best of all the service is completely free to listowners and users .,service,general,positive,20,27
609,"To their credit , they have significantly stepped up their customer service .",customer service,general,positive,59,75
610,"The world of online brokers is a competitive one and despite minor drawbacks , E*Trade is one of the best out there .",E*Trade,general,positive,79,86
611,My first group is very helpful to me when it comes to dealing with my medical problems .,group,general,positive,9,14
612,The new site is even better .,new site,general,positive,4,12
613,"With Mapquest ( and Yahoo Maps which is powered by Mapquest ) , all you need to do is type in the starting address and the ending address and you are given turn by turn directions .",Mapquest,general,positive,5,13
614,"Also , there is a new service at egroups where you can pay $4.95 per month and not have the ads show up .",egroups,general,positive,33,40
615,Another big feature at Ecircles is the game area .,Ecircles,general,positive,23,31
616,"Its a fine school , with over 70% of the faculty terminally degreed , and it gives the chance for bright , hard working , non-traditional students to prove themselves from anywhere in the world .",school,general,positive,11,17
617,The Sacramento Valley campus has some of the most remarkable instructors I have ever had .,instructors,general,positive,61,72
618,I've taken 4 proctored exams . 1 of them was never sent and 1 was missing an entire page when received by the instructor .,exams,general,negative,23,28
619,"Their fees are not on par with other online brokerages , and their service is well below acceptable in my opinion .",service,general,negative,67,74
620,"Honestly , Etrade has the greatest interface -- so you never need to keep records of your transactions and everything is on line .",interface,general,positive,35,44
621,"The deliver technology is good and has gotten better since I started in the program , especially with some of the materials and research resources .",technology,general,positive,12,22
622,I really haven't had any bad experiences with eGroups .,experiences,general,neutral,29,40
623,Maybe not everyone has had a bad experience with DeVry but I can give you two examples of why NOT to go there .,experience,general,negative,33,43
624,"Regardless of what your financial objective is , E*Trade has something for",E*Trade,general,positive,49,56
625,"Great school , great education .",education,general,positive,21,30
626,I can imagine why many become disenchanted over the cost though .,cost,general,negative,52,56
627,My financial counselor is a liar and her manager is a coward .,manager,general,negative,41,48
628,I chose E-TRADE because of their reputation for being reliable .,E-TRADE,general,positive,8,15
629,"However , Datek is about as unreliable as Etrade , but they charge only half for the commissions .",Etrade,general,negative,42,48
630,"The opportunities which appear to be afforded to the "" average investor , "" such as IPO participation and after-hours trading opportunities to jump on news events , just are not what they're cracked up to be .",after-hours trading,general,negative,106,125
631,"I've noticed that the successful students at Devry are brilliant , goal-oriented people and know exactly what they are aiming for .",students,general,positive,33,41
632,"At Capella , financial aid was a snap !",financial aid,general,positive,13,26
633,"E-Trade has been one of the two online brokerages I have used , and I've generally been happy with the service .",service,general,positive,103,110
634,"It has a messageboard , chat , games and more that you can do from your ecircle and you can setup as many as you like !",ecircle,general,neutral,72,79
635,"All you have to do is sign up...it is FREE...list the e-mail addresses of whomever you wish to invite to join your circle , and eCircles does the rest .",eCircles,general,positive,128,136
636,2 . ) I was somewhat miffed to have to upgrade to another level of PayPal account recently because they instituted a policy whereby if want to receive more than $100 worth of funds from a credit card to your free account you either need to refuse the payment or upgrade .,policy,general,negative,117,123
637,"This service is handy , fun , and easy to use .",service,general,positive,5,12
638,I would suggest this site to anyone .,site,general,positive,21,25
639,"Overall , I think that the service is adequate , and the prices reasonable , but there is still some work to be done .",service,general,positive,27,34
640,"If you are looking for a place to keep in touch with far away relatives , friends , business associates , or pc pen-pals , eCircles is the place to go !",eCircles,general,positive,123,131
641,"So for the past few months , I've been a member of eGroups , and I'm enjoying every part of it !",eGroups,general,positive,51,58
642,Yahoo has acquired eGroups and I am probably going to leave it and move my list .,Yahoo,general,negative,0,5
643,"in short , these lists are great and work nicely . especially if you don't want to pay for big bucks on the web .",lists,general,positive,17,22
644,"You could only see the professor's marks for your posting , not for anyone else's .",marks,general,neutral,35,40
645,"It is easy to use , there are thousands of interesting email lists to join , and if you can't find a list that suits you , just start your own .",email lists,general,positive,55,66
646,But they do over a great education my classes have been challenging and the teachers educated .,classes,general,neutral,38,45
647,This caused a delay in the closing date of a real estate purchase and a significant amount of hassle and frustration for me .,delay,general,negative,14,19
648,E-trade also offers specials to new customers .,E-trade,general,positive,0,7
649,"They do provide good research , they do have a nice UI , and they do offer a large selection of financial products other than equities .",financial products,general,positive,96,114
650,Not all of my experiences with egroups have been good ones .,experiences,general,neutral,14,25
651,"One of the best features is that when doing TurboTax online , ETrade is one of the brokers that can automatically integrate to get the tax information .",features,general,positive,16,24
652,"Even though the message delay can be quite irritating , I still love Yahoo Groups .",Yahoo Groups,general,positive,69,81
653,"First and foremost , since eGroups.com took over onelist.com I have been a lot happier .",eGroups.com,general,positive,27,38
654,All of my teachers have pointed out both my strengths and weaknesses which help me at my current job .,teachers,general,neutral,10,18
655,"US News lists hundreds of big name schools accredited by the same organization as CTU , using the same virtual course software , charging the same or higher fees , with some lousey professors and some great ones , and that also have their share of pro's and con's wether it be in the education or business arena's .",business arena's,general,neutral,297,313
656,Making trades is easy and the speed of execution is satisfactory,trades,general,positive,7,13
657,I also have an IRA through ET and like how I can switch back and forth from my IRA and regular account very easily .,ET,general,positive,27,29
658,This has allowed me to rate their site as ranging from bad to less bad during these times .,site,general,negative,34,38
659,Another wonderful feature of Egroups is a chat room for each mailing list .,chat room,general,positive,42,51
660,And I see some very good employees ( thanks to Brandon and James in particular ) who are struggling to answer a barrage of questions with very little solid info from their company- AND- the quantity of questions is just too much ( maybe 15 questions to one answer ) for any few humans to reply to .,employees,general,positive,25,34
661,CAN'T EASILY GET ON PHONE WITH SUPPORT : You must navigate through an interminable voice response system .,PHONE,general,negative,20,25
662,The new site is nice and works quite well ( looks pretty ) .,site,general,positive,8,12
663,"The instructors give students a passing grade for a minimum amount of work , and are overly lenient with their grading .",instructors,general,negative,4,15
664,"With that said , you will get the sales pitch to feel warm and fuzzy about enrolling , however college has become big business and CTU is no different .",CTU,general,neutral,131,134
665,"Now when it comes to the staff , they are very close to the same level as the faculty .",staff,general,neutral,25,30
666,The most unacceptable problem of E*Trade is the site slowness .,site,general,negative,48,52
667,"The education system is top range BUT administration , IT and finance are quite messy though .",education system,general,positive,4,20
668,"Further , you will have difficulty sometimes getting someone on the phone if you have questions about a trade or your account .",phone,general,negative,68,73
669,- The Alert box is confusing .,Alert box,general,negative,6,15
670,"I hated the menu , but once I got past it I was connected to a live and helpful human very quickly .",menu,general,negative,12,16
671,"I chose E-Trade initially because they seemed to be one of the leaders in online trading , they seemed to have good research , and their prices weren't too bad either .",prices,general,neutral,137,143
672,"I'm trying to think of anything negative about this service , but nothing is occurring to me .",service,general,positive,52,59
673,"Managing a list is a snap through Yahoogroups if you can get in and access your page , which is another plus .",Yahoogroups,general,positive,34,45
674,I am very upset to hear about all of the unhappy experiences at the school .,school,general,negative,68,74
675,"The counselors do not communicate with you , and are appalling .",counselors,general,negative,4,14
676,The staff is extremely unprofessional and unorganized .,staff,general,negative,4,9
677,You will be in class with someone who can't read and write English and you get held to a different standard .,class,general,neutral,15,20
678,UOP is the worst school that I have ever attended ! !,UOP,general,negative,0,3
679,"The majority of the instructors in the graduate business program were very good to excellent , however at any institution ( top ivy league institutions included ) there are bound to be a few bad apples and UOP is no exception .",UOP,general,negative,206,209
680,Being a moderator for several of my own groups on the listing service I have to say that I am completely disgusted .,listing service,general,negative,54,69
681,CTU was extremely helpful at first and I enjoyed the classes while at the same time was challenged by them .,classes,general,positive,53,60
682,I have had classes with students who are reading at elementary school level and I was so freaking embarrassed .,classes,general,negative,11,18
683,"The financial aid office was always messing things up though , and the amount of work involved in some of the classes was well above what i have experienced elsewhere , even in the regular classroom setting .",work,general,negative,81,85
684,I had a terrific experience with my Masters Program although some classes seemed too short .,Masters Program,general,negative,36,51
685,"The group projects were unbelievable , the subject matter completely useless , and the instructor was less than helpful , not to mention 2yrs later I am still getting spam mail from UOP .",instructor,general,negative,87,97
686,"Overall , I feel that this program is a good choice for those of us that do not have the time to attend a traditional college and that have put in a few years of work in the business sector .",program,general,positive,27,34
687,Another bad point is that E*Trade is falling behind with offering such services as streaming real time quotes and real time portfolios for everybody .,E*Trade,general,negative,26,33
688,"Overall , E*Trade is not a bad service .",E*Trade,general,neutral,10,17
689,"The dissertation process was the hardest thing that I have ever done , mentally ( and I have done several demanding tasks in the US Army ) .",dissertation process,general,negative,4,24
690,"There are slight quirks in the interface - such as when you are in the portfolio section , the only way to get to the trading screen is to select to buy/sell one of your holdings - or you have to go to the investing root node - you can't get right to a trading screen or the open orders screen .",interface,general,negative,31,40
691,"( Datek , Ameritrade , Suretrade ) I am very unpleased with Etrade for multiple reason that have accumulated over the years .",Etrade,general,negative,26,32
692,This option is very versatile .,option,general,positive,5,11
693,I highly recommend this service to anyone with e-mail !,service,general,positive,24,31
694,There are other on- line brokers that offer a little better prices than this ( like Suretrade and Datek ) but these prices are still not too bad .,prices,general,neutral,60,66
695,"CEC , Colorado Technical University's parent company , is currently being investigated by the Securities Exchange Commission ( The Federal Goverment ) [1] the United States Postal Service , and state agencies for various issues of non-compliance .",Colorado Technical University's,general,negative,6,37
696,"At E*Trade , they will put you on hold for about 10 minutes before they have someone talk to you .",E*Trade,general,negative,3,10
697,The major problem one might have with Egroups is that it is owned by Yahoo !,Yahoo,general,negative,69,74
698,Degrees not valued by businesses !,Degrees,general,negative,0,7
699,Etrade seemed like a great choice for an online broker .,Etrade,general,positive,0,6
700,Often the research is not up-to-date and the worst part recently has been the news .,research,general,negative,10,18
701,"However , with each email comes a banner ad from the supporters that pay for you to use eGroups without having to pay .",eGroups,general,positive,88,95
702,"If you cannot visit the site everyday , there are e-mail alerts that announce certain events posted or messages posted in the discussion board , which is very convenient .",e-mail alerts,general,positive,50,63
703,The transfer process took forever and nobody had any idea of its status .,process,general,negative,13,20
704,Capella U has incredible faculty in the Harold Abel School of Psychology .,faculty,general,positive,25,32
705,Psychology courses are of very poor quality by comparison with other colleges .,courses,general,negative,11,18
706,"I have spent hours on the phone trying to resolve issues that proper site testing could have prevented ; in every case , the issues were clearly visible to the customer service reps , who were helpless to fix them .",customer service reps,general,negative,160,181
707,"Becoming eGroups , they acquired an overall better layout , and it became easier to use .",eGroups,general,positive,9,16
708,"Overall CTU is a good fit for most of their programs , keep in mind with the price you are paying for technology , support , and convenience of not driving your car to a place where kids are hanging out and planning Saturday’s drinking binge .",CTU,general,positive,8,11
709,Another neat service Etrade has is ATM machines around the country .,service,general,positive,13,20
710,I did this and was pentalized for turning a paper in myself because it required the TEAM to collaborate .,TEAM,general,negative,84,88
711,My academic counselor was nearly non-existent ; emails generally went unanswered or had a generic response referring to documents kept on the website .,counselor,general,negative,12,21
712,The materials being kept online is a bit cumbersome .,materials,general,negative,4,13
713,So if you need to be in touch and need to do it for the right price ecircles.com is definitely for you .,ecircles.com,general,positive,68,80
714,Their live streaming quotes do not work with my network at my office due to firewall issues so that is a bit of a bait and switch as they advertise this as a major benefit .,quotes,general,negative,21,27
715,But I was already invested in the third semester before I could no longer dismiss as flukes my astoundingly incompetent or apathetic professors .,professors,general,negative,133,143
716,"Find one your interested in , join the group and your on your way to getting E-mail you'll WANT to get .",group,general,positive,39,44
717,"I am so dissapointed in this school , all I ever heard about was university of phoenix .",university,general,negative,65,75
718,I have been a student for almost a year at UOP and I have had no problems with it .,UOP,general,positive,43,46
719,It gets a bit tiresome constantly requesting a single real-time quote over and over for 5-10 minutes when you're trying to get an exact idea of what a stock's momentum is at a given moment .,quote,general,negative,64,69
720,Signing up for egroups is easy .,Signing up,general,positive,0,10
721,"E-Trade has ignored me , lied to me , argued with me , sent me canned E-Mails , and has yet to have a live person apologize to me .",E-Trade,general,negative,0,7
722,The online class time is bennificial to those not already familiar with the subject matter .,online class time,general,positive,4,21
723,"The photos are a little expensive , and opening the order page requires closing the main browser window , which really bugs me .",photos,general,negative,4,10
724,"Also , if you are a short-medium term trader , main advantage to having an Etrade account are its Powertrade features .",Powertrade features,general,positive,98,117
725,"The account opening experience was great : cash bonuses for opening each account , and professional service standards .",service standards,general,positive,100,117
726,"There are many groups with good information related to illnesses people face , and some of these groups can become a great support system for members who face the same trials and tribulations related to health .",support system,general,positive,123,137
727,Egroups also allows you to set up polls so you can do surveys ( if you are the moderator ) .,Egroups,general,positive,0,7
728,The drawbacks for E*Trade is that you must be willing to deal with them almost exclusively over the Net .,Net,general,negative,100,103
729,Egroups offers such a vast range of groups ... there is something for everyone .,Egroups,general,positive,0,7
730,The professor are very experienced and I have learned a lot .,professor,general,positive,4,13
731,"The end result is that we get instructors filling in for courses that ned to be taught , but who have less experience that someone normally tecahing that kind of course .",instructors,general,negative,30,41
732,Online classes are indepth and the quality of the education is very good .,quality of the education,general,positive,35,59
733,"The woman responsible for this was apparently discharged from the university , but they will not take the hit for this terrible mistake .",university,general,negative,66,76
734,"Veterans should stay away from Phoenix , as they will not receive the full benefit of the GI Bill .",Phoenix,general,negative,31,38
735,eGroups ( now Yahoogroups ) is a necessary evil .,eGroups,general,negative,0,7
736,"Compared with others with whom I am acquainted who earned their doctoral degrees from brick-and-mortars , the education I received was vastly superior .",education,general,positive,110,119
737,"I love Egroups , I belong to a couple groups where I've met some really nice people .",people,general,positive,77,83
738,"Well , thanks to eGroups ( Onelist at this time ) , I didn't go crazy ! ! !",eGroups,general,positive,17,24
739,My academic counselor was too good .,counselor,general,positive,12,21
740,Upgrading was free but they then let you accept credit card payments above $100 but there is a 2.2% processing fee .,fee,general,negative,111,114
741,I have a group of my own going for writers and really enjoy it .,group,general,positive,9,14
742,"I must say that I have made many trades with them , and I have only had a few minor problems .",problems,general,positive,84,92
743,One reason was that UMUC's key administrators weren't paying attention .,UMUC's,general,negative,20,26
744,"I tried Capella because I believed in online education , but given my experiences I would not recommend them .",Capella,general,negative,8,15
745,"There are tons of great areas of interest in there and I would guess , something for everyone !",areas of interest,general,positive,24,41
746,Pick CTU if you want a fast paced track to your degree and the degree isn’t too technical .,CTU,general,positive,5,8
747,He earned his Bachelor's degree from a very reputable liberal arts school with many accredidations and felt that CTU was equaly challenging with equal possetive and negative issues on the business side .,CTU,general,neutral,113,116
748,"The features are great ( I will go into depth later ) , and they allow a low Minimum Initial Investment ( the Epinions page says $1000 , but the minimum for me was $500 ) .",features,general,positive,4,12
749,I've had a very positive experience with UoP .,experience,general,positive,25,35
750,weathered through these frustrations to continue my program .,program,general,neutral,52,59
751,"Overall , I give E-Trade 4 stars , largely due to web site response and reliability .",E-Trade,general,positive,17,24
752,I do recall that at one point it took their website a week or so to reflect the fact that I owned VFINX and not just cash in the fund . that's not so cool .,website,general,negative,44,51
753,I didn't experience any bad customer service and was very pleased with practor exams which I had to take while I was deployed .,exams,general,positive,79,84
754,"E-Trade , from time to time , will have major problems with their service ( translation - you can't execute a trade ! ) .",E-Trade,general,negative,0,7
755,"Overall , I would say the community is great .",community,general,positive,26,35
756,"The biggest negatives about E*Trade , I also have Scwhab and traditional brokerage accounts , is that the transfer of securities to your acccount , in my view , takes longer than necessary .",E*Trade,general,negative,28,35
757,"I found the required discussion/participation in class very rewarding , as NO ONE can sit in the back of the class in this type of venue .",discussion/participation,general,positive,21,45
758,It's an exception to find a UOP instructor who is fully competent .,UOP instructor,general,positive,28,42
759,"If you're like most people , and you never step foot inside of a real bank building , then Telebank may be a good idea for you .",Telebank,general,positive,91,99
760,"I have enjoyed using E-trade , and think they are honsetly working to provide good service at a reasonable price .",E-trade,general,positive,21,28
761,I have noticed several times since being registered at eGroups that I get signed up for groups I did not request to be signed up for from an account that is not mine and I don't know the password to .,eGroups,general,positive,55,62
762,"What attracted me to E*Trade in the 1st place was the fact that they would let me trade options , which wasn't available at any other broker at that time ( discount ) except Schwab , but then their commissions were much higher .",E*Trade,general,positive,21,28
763,We still have more meetings than are necessary but eGroups has reduced a lot of this travel .,eGroups,general,positive,51,58
764,EGroups just wasn't for me .,EGroups,general,negative,0,7
765,You can very easily find the groups you are interested in joining .,groups,general,positive,29,35
766,There is no doubt in my mind that an education from Capella is a high-quality one .,Capella,general,positive,52,59
767,the choice can be overwhelming for the first-time E*Trade user .,choice,general,negative,4,10
768,Every complaint or issue I have had has been quickly resolved with a simple phone call or email .,complaint,general,positive,6,15
769,"I've complied with everything told to me ( very important ) , done my own research ( very important ) and have never in my life expected everything to be spoon fed to me , so this school has been just fine in my book !",school,general,positive,180,186
770,"You get free real-time quotes when you open an Etrade account , which is something that I really enjoy .",Etrade,general,positive,47,53
771,To my amazement there were tons of communities that were full of wonderful military spouses who were in the same situation I was in .,military spouses,general,positive,75,91
772,This is a masters degree program and every student should stand on their own two feet and get the work done .,student,general,neutral,43,50
773,The biggest issue I had with UOP is that the professors really didn't seem to care .,professors,general,negative,45,55
774,I was told by the Dean that there was too many A's in my classes .,A's,general,negative,47,50
775,Fun characters to represent the users,characters,general,positive,4,14
776,"Their trade confirms are prompt and their "" My Portfolio "" provides a great way to customize the way you follow your holdings .",confirms,general,positive,12,20
777,"The extra you get at E*Trade is Standard and Poor's stock reports , tracking of insider and institutional trading , and very useful technical analysis from clearstation.com .",technical analysis,general,positive,132,150
778,I was enrolled at UOP for a single class and quickly realized it was a complete waste of time and money .,class,general,negative,35,40
779,"Overall though PayPal is an excellent service and I would definitely recommend to anyone , in fact I do when someone involved in a auction doesn't use/accept it I will recommend they sign up .",service,general,positive,38,45
780,"If you have any sense at all , do not attend this school .",school,general,negative,50,56
781,Once you make even a single post to the class newsgroup you are financially committed to that class ( I don't know if this is rigidly enforced ) .,class,general,negative,40,45
782,Egroups has got to be one of my favorite places on the web .,Egroups,general,positive,0,7
783,The Chicago/Schaumburg classes are great !,classes,general,positive,23,30
784,Their website contains a lot of information which can really help with deciding just when to pull the trigger on that big trade .,information,general,positive,32,43
785,"Generally , I recommend Egroups to anyone interested in anything they would like to share with others .",Egroups,general,positive,24,31
786,E*TRADE also keeps very good and simplified records of the transactions-far better than Datek ( Datek's tax records of personal trades are a mess in comparison ) .,E*TRADE,general,positive,0,7
787,Both my financial advisor and academic advisor knew this but had not told me .,financial advisor,general,negative,8,25
788,"It doesn't help that the faculty and administration deliberately spies on students in student groups , plants information in the groups , and seeks to destroy the student groups when the messges get to negative about UMUC .",faculty,general,negative,25,32
789,This place was a waste of time & I wouldn't recommend it .,place,general,negative,5,10
790,The attempt to save $10 has cost me hours of lost productivity and endless frustration .,attempt,general,negative,4,11
791,"With egroups , you don't have to be an expert to build and manage your community .",egroups,general,positive,5,12
792,"I think the message archives are thorough , and the polls feature is nifty .",message archives,general,positive,12,28
793,Every complaint or issue I have had has been quickly resolved with a simple phone call or email .,issue,general,positive,19,24
794,"I highly recommend e-groups , I think they are the largest email based community provider out there .",e-groups,general,positive,19,27
795,I will never again hire someone who claims to have a degree from the University of Phoenix .,University,general,negative,69,79
796,"Worse yet , I sent my check in with an offer to add $75 to my account as a sign-up bonus , and they failed to honor their offer .",offer,general,negative,39,44
797,"Trading costs are a little high ( $15 and $20 vs . $10 elsewhere ) , but if you're making as few trades as I am , the bonuses more than compensate .",costs,general,negative,8,13
798,Their customer support is second to none and they are constantly working to upgrade and improve the services they provide .,customer support,general,positive,6,22
799,"There are other handy features for the stock trade : stock alerts , on-screen forms , stock quotes and research and something new -- Instant Messaging using Yahoo with on-screen customer service to IM with ; however , if you're like me and skeptical of hackers lurking , you shouldn't IM to talk about your money .",features,general,positive,22,30
800,EGroups has a strict anti-spamming policy !,EGroups,general,neutral,0,7
