id,text,aspect,category,polarity,from,to
500,after two weeks the picture kept freezing .,picture,general,negative,20,27
501,all in all though i 'm very happy with my new mp3 player .,mp3 player,general,positive,46,56
502,the toggle button that is used to scroll is poorly designed and does not work well .,designed,general,negative,51,59
503,"with a quick spin of the dial you can select shutter priority ( for high speed subjects ) , aperture priority ( for focal length ) or full program mode where the camera selects both for ideal photo quality .",dial,general,positive,25,29
504,the price / performance looked just right .,price,general,positive,4,9
505,i got this camera about a month ago and i can 't put it down .,camera,general,positive,11,17
506,the setup and transfer process was cake for me .,transfer process,general,positive,14,30
507,"the display is awesome , you can see everything you want and read it clearly",display,general,positive,4,11
508,"it would just spin up and stop , and display "" no disc "" .",no disc,general,negative,47,54
509,i am enjoying my phone a lot ....,phone,general,positive,17,22
510,but the sound is very good ( and loud ) and works well on my portable speakers .,sound,general,positive,8,13
511,"great sound ; good interface ; replaceable , powerful battery ; good software ; wake-up , sleep timers ; multiple play modes",battery,general,positive,54,61
512,this is a good deal for music and data storage .,music,general,positive,24,29
513,"the screen is bright , easy to see in the daylight , with nice colors .",colors,general,positive,63,69
514,"there are a couple of quirks that were a bit annoying like having to actually press the power button before the tray will open ( my prev. machine did it automatically ) , and the fact that the external display is too small and too faded to read from any significant distance .",read,general,negative,240,244
515,"for the price and size and features , you can 't beat the price .",size,general,positive,18,22
516,the g3 has most if not all of the features that you would want from a semi-pro / pro slr with a good range of manual options for those who know something about photography .,range,general,positive,101,106
517,i recommend unreservedly the powershot g3 to any potential buyer looking for a first-class digital camera at a reasonable price - there is no better camera out there - period !,powershot g3,general,positive,29,41
518,"the system is terrific in size and design , imo looking better than the ipods .",size,general,positive,26,30
519,"the rate plans are also very good , at least for me .",rate plans,general,positive,4,14
520,"well , this apex dvd player turned out great !",apex dvd player,general,positive,12,27
521,actually using the nomad jukebox is easy and uncomplicated .,nomad jukebox,general,positive,19,32
522,"the software is somewhat nice to look at , using it is not the easiest .",using,general,negative,43,48
523,the fm radio is cool .,fm radio,general,positive,4,12
524,"it hasnt gone below the second notch ( i charge mine whenever i 'm at home and not using it ) , so the battery life seems fine ( so far ).",battery life,general,positive,103,115
525,"the unit seems to play all formats that i have put in it ( jpeg , kodak pic 's and dvd-r ) i have read other reviews and some good and soom not so good , but my feeling at this time is "" two thumbs up "" !",formats,general,positive,27,34
526,"can 't say whether i rec 'd an "" updated "" model but it will not read dvd + rw 's or vcd 's for me .",vcd,general,negative,85,88
527,"so sit back , relax and brag to all your friends who paid a mountain of money for a dvd player that can 't do half the things this one can , and for a fraction of the price !",price,general,positive,167,172
528,only owned it about two weeks so i expect we 're looking at getting another progressive scan dvd player of higher quality very soon .,progressive scan dvd player,general,negative,76,103
529,"touchups , redeye , and so on are very easy to alter , and correct .",correct,general,positive,59,66
530,"the front cover ( which you remove to take out the battery ) feels flimsy but when snapped on , the device still feels pretty solid .",feels,general,negative,61,66
531,4 ) the viewfinder is borderuer lcd scoying .,viewfinder,general,negative,8,18
532,i like the auto fit feature = you can stretch widescreen dvd 's to normal .,auto fit feature,general,positive,11,27
533,i had to return the remote on this product because it appeared to be defective .,remote,general,negative,20,26
534,i have not even used my new dvd player and already i am disapointed !,dvd player,general,negative,28,38
535,"like it 's predecessor , the quickly revised nx , this player boasts a decent size and weight , a relatively-intuitive navigational system that categorizes based on id3 tags , and excellent sound ( widely known to be better than ipod - not surprising considering the number of years creative has been in the audio peripheral business ) .",sound,general,positive,190,195
536,"although the nokia 6610 is a little short on the features department , it is an outstanding piece of hardware for doing what it was primarily meant to do : to be a wireless telephone .",features department,general,negative,49,68
537,the one i purchased for a frend as a gift will not read any dvd disc .,read,general,negative,51,55
538,"it sounds decent , but i would estimate you get maybe 80 % of the quality that you would from a true line out jack .",line out jack,general,negative,101,114
539,easy to use : a lot of reviews has mentioned about this,use,general,positive,8,11
540,navigation is a bit tricky and takes getting used to but the included pdf instructions cover the operation pretty well .,navigation,general,negative,0,10
541,what this plug-in reveals is the truly stunning quality of the raw g3 hardware .,quality,general,positive,48,55
542,i have windows xp pro and when installing the enclosed software i did receive a message that there was a problem installing the driver .,installing,general,negative,31,41
543,. even the slightest of the shakes totally distorts your image,image,general,negative,57,62
544,"all in all this a great player that blows the i-pod away , with easy to use and understand features , software that is simple to understand and use , and a great sound ( which is all that matters in a mp3 player ) .",use,general,positive,72,75
545,"sound quality is amazing . i was expecting worse , but its really good ( especially if your files have good sound quality ) .",sound quality,general,positive,0,13
546,"the zen does n't support folders so it is not really a storage device ; even with third party software that "" creates "" folders , documents and programs can 't be launched from the zen , so it is not a hard disk , it 's a storage device at best .",folders,general,negative,25,32
547,the 2600 had false silver plate instead of play display .,silver plate,general,negative,19,31
548,"the blue-screen display in the zennx xtra model is an improvement , but the toggle switch is still tricky .",display,general,positive,16,23
549,it also does n't have voice activated dialing . big minus ! !,voice activated dialing,general,negative,22,45
550,"the color screen makes this free-after-rebates phone shine bright , and commands are very responsive .",commands,general,positive,72,80
551,"maybe it is my lack of experience , but i found shots with this camera very disappointing .",shots,general,negative,48,53
552,"after multilple tries , one of the disks was finally recognized but video was poor and features not available .",video,general,negative,68,73
553,"8 ) creative mediasource , although not as sleek looking as windows mediaplayer , is effective in organizing your collection and is linked to a good cddb service ( gracenotes ).",cddb service,general,positive,149,161
554,"very comfortable camera , easy to use , and the best digital photos you 're going to get at this price .",camera,general,positive,17,23
555,"unlike some of the other people who received a "" lemon "" , my dvd player came in perfect working condition .",working condition,general,positive,89,106
556,"output went black and white only via both s-video and composite connections , and with no v-hold .",output,general,negative,0,6
557,"the dynamic playlists ( "" now playing "" , i belive creative calls it ) feels very awkward at times and some menus simply take to long to get to and operate .. .",get,general,negative,137,140
558,without a doubt the finest looking apex dvd player that i 've seen .,looking apex dvd player,general,positive,27,50
559,2 ) scroll button / switch,scroll button,general,negative,4,17
560,"also , for some reason the picture looks washed out on s-video , with lots of color bleeding , compared to a component connection ( should not be much of a perceptible difference on a 27 "" tv ).",looks,general,negative,35,40
561,i have found that the interface on the nomad is very easy to use if you have a basic knowledge of a computer .,use,general,positive,61,64
562,overall it is a great unit & hopefully creative labs or some other vendor will soon come out with some accessories for it .,unit,general,positive,22,26
563,when you look through the viewfinder ( not the lcd ) the bottom left corner of the picture ( about 15 % ) is blocked by the lens .,viewfinder,general,negative,26,36
564,the software comes with plenty of defaults genres .,defaults genres,general,positive,34,49
565,has 4x optical zoom which is higher than any other in the same price range .,4x optical zoom,general,positive,4,19
566,it plays original dvds and cds and plays mp3s and jpegs .,cds,general,positive,27,30
567,"the big backlight makes things easy to see , and the writing is big enough for people to see .",see,general,positive,39,42
568,it does play a wide range of formats as advertised which is very nice .,formats,general,positive,29,36
569,"noiseless , light weight and oh yeah .",weight,general,positive,18,24
570,"when i hooked it up it only produced sound - a cd played fine , but with a dvd i only got the audio - no picture !",cd,general,positive,47,49
571,oh ... and file transfers are fast & easy .,file transfers,general,positive,11,25
572,"the software is somewhat nice to look at , using it is not the easiest .",look at,general,positive,33,40
573,this player is not worth any price and i recommend that you do n't purchase it .,player,general,negative,5,11
574,4 ) usb 2.0 means fast data transfers ( 1 song / sec ! ).,data transfers,general,positive,23,37
575,"progressive scan player for a relatively low price ( although the better known manufacturers like toshiba , pioneer , and panasonic are now offering lower-priced progressive scan players as well ) .",price,general,positive,45,50
576,it is easy enough to use for a beginner like me but it has plenty of features for me to grow into .,features,general,positive,69,77
577,i have no complaints with this mp3 player .,mp3 player,general,positive,31,41
578,"i 've only had it a week , but so far , everything about this camera is making me happy .",camera,general,positive,62,68
579,"the canon g3 gives tons of control for photo buffs but still has an "" auto "" mode that makes it very easy for the novice to use .",control,general,positive,27,34
580,the included memory card is too small .,memory card,general,negative,13,24
581,"other plusses : changable battery , loads of presets for environments , decent construction , still quite small and light despite being slightly bigger than an ipod .",presets,general,positive,45,52
582,"after i had it a couple weeks , it got into a state where it could never find the device , no matter how often i rebooted my pc , reset the device , reloaded drivers , etc , etc. creative 's online support was no help at all .",find,general,negative,73,77
583,the keys are laid out normal so there is no guessing .,keys,general,positive,4,8
584,"remote : you can stand it on end ( harder to lose ) , and it 's far better designed than the 1100s .",remote,general,positive,0,6
585,"we hardly ever have to charge them , get great reception ( live in chicago ) , and the customization and applications are awesome .",reception,general,positive,47,56
586,"the construction of the player is the cheesiest i have ever seen -- the front panel refused to clip in correctly , leaving a noticeable gap between the panel and base of the player .",front panel,general,negative,72,83
587,"for the first few weeks , this player was everything i expected it to be , an affordable multi-format dvd player with a stylish slim case as advertised .",dvd player,general,positive,102,112
588,"ripping the songs , even with my 1.1 usb connection is still very quick , and the quality is very good .",ripping,general,positive,0,7
589,i have tried many times to get a hold of apex who does n't seem to answer their emails and telephone number is constantly busy as ( i believe ) the one lonely customer service rep is probably extremely overworked .,customer service rep,general,negative,159,179
590,"however , the main problem that i think is the with the sound quality .",sound quality,general,negative,56,69
591,"+ screen was good , easy to read",screen,general,positive,2,8
592,"although canon 's batteries are proprietary , they last a really long time , recharge fairly quickly in the camera , plus if you want ' more power ' , you can even find a knockoff charger and spare batteries right here on amazon .",last,general,positive,51,55
593,the only thing missing is an option to adjust the balance .,balance,general,negative,50,57
594,7 ) chic look and good build - the player comes in a compact form with a metal face plate .,form,general,positive,61,65
595,the only two minor issues i have with the camera are the lens cap ( it is not very snug and can come off too easily ) and the lens itself ( it partially obstructs the view through the viewfinder but not views through the lcd ) .,lens,general,negative,57,61
596,"it 's very solidly built , and has a nice dense feel to it .",feel,general,positive,48,52
597,we have had this product for over a month and yesterday it stopped working .,product,general,negative,17,24
598,1 ) the included lens cap is very loose on the camera .,lens cap,general,negative,17,25
599,"d ) software is another great misfortune -- hard to operate , crashes frequently , screwed my music library up , doesnt work with mp4s , the list goes on and on",software,general,negative,4,12
600,the best 4 megapixel/4x optical zoom camera available and fairly easy to use .,use,general,positive,73,76
601,many of our disney movies do n't play on this dvd player .,disney movies,general,negative,12,25
602,"considering the price and specs , this might be the best buy out there for a large memory mp3 player .",price,general,positive,16,21
603,"there were a few attractive features , such as the small size and the layout of the remote .",features,general,positive,28,36
604,i immediately had problems getting the player to recognize two of my favorite dvds .,recognize,general,negative,49,58
605,"1 ) great sound ( > 98db signal-to-noise ratio beats ipod 's "" unspecified "" ratio ) and good power output allow the zen xtra to drive large head-phones as well as external speakers .",sound,general,positive,10,15
606,"you can manage your profile , change the contrast of backlight , make different type of display , either list or tabbed .",manage,general,positive,8,14
607,i tried to make sense of the file transfer program and just got more confused .,file transfer program,general,negative,29,50
608,"the small size is perfect for my little hands , but may perhaps be uncomfortable or awkward for a bigger person .",size,general,positive,10,14
609,"b ) the lens cover is surely loose , i already accidently finger-printed the len a few times , and au lens tigt and cause potential damage .",lens cover,general,negative,8,18
610,"( on here of course ) also , a couple dvd 's would n't play and they were new ones !",play,general,negative,55,59
611,"the interface software itself , which should be user-friendly , was anything but easy-to-use .",interface software,general,negative,4,22
612,"and with usb 2.0 , transferring music to your player is incredibly easy .",transferring music,general,positive,19,37
613,i found using the supplied mediasource software very easy .,mediasource software,general,positive,27,47
614,5 ) lack of good accessories - this is more of an oversight of creative 's marketing .,accessories,general,negative,17,28
615,"their network coverage is very sporadic , and the network always seems overloaded , resulting in very unpleasant calling experience .",network coverage,general,negative,6,22
616,the storage capacity is great for me --,storage capacity,general,positive,4,20
617,amazon was wonderful about picking it up the next day and paying for the return shipping .,amazon,general,positive,0,6
618,"the speaker phone is very functional and i use it in the car , very audible even with freeway noise .",speaker phone,general,positive,4,17
619,"first , the zen lets you sync to more than one computer .",sync,general,positive,25,29
620,it seems to me that after the focus and metering are complete there is quite a lag before the shutter ?,lag,general,negative,79,82
621,1 ) a spare battery would have been great .,spare battery,general,negative,6,19
622,"the manual is easy to understand , and it is mostly idiot proof .",understand,general,positive,22,32
623,"finally , amazon 's free shipping is really getting good , it took only 3 working days for the player to reach me !",shipping,general,positive,25,33
624,"recently bought this coolpix 4300 along with a 256mb ultra flash card . as expected , i happily found that qualities of the picture are excellent with 3m-4m pixel / fine combos and many of the user-friendly functions are very similar to slr models , and with added convenience of a digital camera that you can see pictures immediately .",qualities,general,positive,107,116
625,but canon never fails to amaze .,canon,general,positive,4,9
626,"what got me to buy was the reviewer that said it would play dvd-rs fill of files ( e. , mp3s ) .",dvd-rs,general,positive,60,66
627,"it has a 3x optical zoom , which is average for these cameras .",3x optical zoom,general,negative,9,24
628,"great sound , very long battery life ( i routinely play it for 12 + hours ) , very fast recharges rate , removable battery , storage size , nice screen , firmware updates , and great price .",battery life,general,positive,24,36
629,"a lot of people complain about the creative software , but i actually find creative mediasource organizer to have some strengths over itunes .",mediasource organizer,general,positive,84,105
630,"it looks really sleek and stylish , and does everything it claims .",looks,general,positive,3,8
631,it worked from 12-26 to 1-9 at which time the picture failed completely ( see other negative reviews-my unit was n't the only one this happened to . ),picture,general,negative,46,53
632,"the volume key can be hard to press , but i think this may be by design rather than a flaw , perhaps to keep you from pressing it accidentally when you are in a call .",press,general,negative,30,35
633,"i have tried several times to contact apex digital through their on-line support site and their telephone line , but they wo n't answer my emails and their telephone line is always busy .",on-line support site,general,negative,65,85
634,"the signal to noise ratio ( the ratio of detectable , useful data to unusable garbage in , say , a radio wave ; a larger stn ratio is better ) is nice and high at 98 decibles , and it should be noted that apple refuses to release the stn ratio of any of the ipods .",signal to noise ratio,general,positive,4,25
635,"in short , this player is good at size , value , hardware design but really bad at its software",hardware design,general,positive,49,64
636,"i bought it for my trip to beunos aires , and also used it at the iguazu falls , and could not have asked for more perfect performance !",performance,general,positive,123,134
637,"while the ease of use was very impressive , i was put off by the price -- about $ 130 more than what i paid amazon for this player .",price,general,positive,65,70
638,the player 's mechanics are also flawed .,mechanics,general,negative,14,23
639,navigation is easy and i found that syncing files from the player to the computer ( and vice versa ) was easy too .,navigation,general,positive,0,10
640,"anything this phone does , it does perfectly .",phone,general,positive,14,19
641,"it does not only have difficulty playing jpegs , it even has trouble properly playing dvd movies .",dvd movies,general,negative,86,96
642,many have complained about the software included but in my opinion it 's easy to use and effective .,use,general,positive,81,84
643,what the g3 raw image software gives you is a fantasy world designed to please the uncritical .,g3 raw image software,general,negative,9,30
644,"transfering is easy , the software makes everythig pretty easy .",software,general,positive,26,34
645,i recommend unreservedly the powershot g3 to any potential buyer looking for a first-class digital camera at a reasonable price - there is no better camera out there - period !,camera,general,positive,99,105
646,my only gripe about the hardware is the buttons .,buttons,general,negative,40,47
647,"the internet functions of the phone - wap and gprs - will only work through t-mobile 's services , because they have deleted the menu options that would enable you to configure the phone to be used on a different network .",internet functions,general,negative,4,22
648,"when we tried to hook up the first one , it was broken - the motor would not eject discs or close the door .",motor,general,negative,61,66
649,"the phone 's sound quality is great ( turn up the volume if its too quiet , people , this thing will get loud ) i dont have any complaints about this phone and the only thing that i miss from my 8290 is voice dialing .",voice dialing,general,negative,203,216
650,"i do here a constant high-pitched distorted sound , not to mention the volume does not seem to be loud enough .",volume,general,negative,71,77
651,a few of my work constituants owned the g2 and highly recommended the canon for picture quality .,picture quality,general,positive,80,95
652,"i love the continuous shot mode , which allows you to take up to 16 pix in rapid succession -- great for action shots .",continuous shot mode,general,positive,11,31
653,and the slim form-factor together with the mirror-like front panel sure makes the player look cool and pricey !,look,general,positive,89,93
654,"we hardly ever have to charge them , get great reception ( live in chicago ) , and the customization and applications are awesome .",customization,general,positive,87,100
655,* scroll button more cumbersome than on earlier models .,scroll button,general,negative,2,15
656,"the 30gb zen xtra rocks my socks , spills my beer , but does n't wash my car .",30gb zen xtra,general,positive,4,17
657,"this camera has canon 's great colorimetry , plus what you see in the lcd is what you get .",colorimetry,general,positive,31,42
658,"also , it was only $ 39.99 ( after rebate ) with free shipping and no tax so overall it is a decent player .",player,general,positive,100,106
659,the storage capacity is great .,storage capacity,general,positive,4,20
660,it 's running great for all the dvds i have and rented .,running,general,positive,6,13
661,it is easy enough to use for a beginner like me but it has plenty of features for me to grow into .,use,general,positive,21,24
662,"i loved this product when i first got it - great sound , easy to use ( even though i agree that the software was n't the best ) and held enough songs to suit any mood .",songs,general,positive,144,149
663,"i was unable achieve a sound quality on par with my simple portable cd player with "" bass boost . """,sound quality,general,negative,23,36
664,door broke after a month .,door,general,negative,0,4
665,it is exceedingly simple to navigate around in this device .,navigate,general,positive,28,36
666,i decided to save the $ $ and opted for the zen xtra ... and i was not disappointed .,zen xtra,general,positive,44,52
667,with this mp3 player you get much more memory for much less than an ipod .,mp3 player,general,positive,10,20
668,"but after 10 days , the sound worked , but the video quit working .",video,general,negative,47,52
669,"the inside pics , can be a bit challenging , but when you can instantly delete pics you dont like , that are not focused perfectly , or need lighting adjustments , make this camera very simple and effective .",pics,general,negative,11,15
670,not plug & play ; relies on id3 ; no fm or recording,plug & play,general,negative,4,15
671,"the battery stays charged for a long time , and takes no more than 2 or 3 hours at most to fully recharge via the included ac adapter .",battery,general,positive,4,11
672,"playlists can be generated on the fly ( which is a bit clunky but still a really nice bonus ) or by using the software , and there are a bevy of eq options .",playlists,general,positive,0,9
673,the photo quality is amazing and i know i 'm going to have fun with all the features .,photo quality,general,positive,4,17
674,"but if you want a great deal and a great mp3 player , get the nomad .",mp3 player,general,positive,41,51
675,it is very light weight and has a good signal strength .,signal strength,general,positive,39,54
676,retraction : said mine had silver plate : it does have display .,display,general,positive,55,62
677,"i know the saying is "" you get what you pay for "" but at this stage of game dvd players must have better quality than this - there is no excuse .",quality,general,negative,105,112
678,the optical zoom works great and the 14x digital zoom is a very nice addition although pictures at the highest digital zoom are a little blurry .,optical zoom,general,positive,4,16
679,"i can highly recommend this product because of its ease of use ( hardware and software ) , playback quality and value for the price .",playback quality,general,positive,91,107
680,"battery life is good , although i recommend two rechargebles , or a alkaline backup , for those emergency pics you have to have .",battery life,general,positive,0,12
681,"additionally , it has more fun stuff like more tones , wallpapers , screensaver , stop clock , alarm , java applications ( chess , currency converter etc. )",stop clock,general,positive,82,92
682,c. i do love audio sync which allows a one-click synchronization between the player and the music collection on the computer .,audio sync,general,positive,13,23
683,"then my dvds would stop playing in the middle , or not even be read at all .",dvds,general,negative,8,12
684,ripping your songs and creating playlists could n't be any easier .,creating playlists,general,positive,23,41
685,"since i received the phone , i spent countless hours on the phone with customer service reps who promised t-zones would work "" in 24 hours "" .",customer service reps,general,negative,71,92
686,i have had no problem what-so-ever with this product .,product,general,positive,45,52
687,"+ screen was good , easy to read",read,general,positive,28,32
688,nice little phone ... light compact . .,phone,general,positive,12,17
689,"easy to use , small form factor , and looks good to boot .",looks,general,positive,38,43
690,"comes with a 16 mb compact flash and one rechargable battery the charging unit , included , is fast and small .",charging unit,general,positive,65,78
691,"so easy to set up , had some problems with my archos .",set up,general,positive,11,17
692,"i am willing to overlook it 's problems to get superior sound quality and low price , although i feel the player has a lot of room for improvement .",sound quality,general,positive,56,69
693,my two main requirements were longer battery life and lower price : i found both .,battery life,general,positive,37,49
694,4 megapixels is enough for anybody and the photo quality is awesome .,photo quality,general,positive,43,56
695,"the scroll button seems ok , i have no problems with it .",scroll button,general,positive,4,17
696,"at first i thought it is only a isolated incident , but i was proven wrong when the player would not read my "" alias "" dvds as well .",dvds,general,negative,119,123
697,we got two phones for the t-mobile family plan ( indeed very easy to switch to the family plan ) and one came with a broken headphone ( can hear but cannot be heard ) and one died today after less than two weeks of use .,headphone,general,negative,124,133
698,this camera has a major design flaw .,design,general,negative,24,30
699,i also did n't like the way it displayed information way down into the screen when you are in zoom mode .,zoom mode,general,negative,94,103
700,this camera also has a great feel and weight to it .,feel,general,positive,29,33
701,"the cool thing about the ad-2600 it plays alot of different file like mp3 , wma cds , jpeg and kodak picture cds , dvd 's , dvd - / + r 's .",plays,general,positive,36,41
702,well surely this is a product that i recommend someone in getting rather than any other mp3 player ( at that size and the price ) .,product,general,positive,22,29
703,"it sends discoutinous signals to tv , so the tv has the pictures for one moment and has only the white noise for the other moment .",pictures,general,negative,56,64
704,"i forgot , the case does n't fit .",case,general,negative,15,19
705,"after using it for just a month , i could not play any dvd .",play,general,negative,46,50
706,it 's a very intuitive program .,program,general,positive,23,30
707,color screen is good .,color screen,general,positive,0,12
708,creative labs customer support website is useless .,customer support website,general,negative,14,38
709,small size .,size,general,positive,6,10
710,feels solid in hand .,feels,general,positive,0,5
711,the radio feature has superb sound quality .,radio feature,general,positive,4,17
712,the one huge disappointment is that the phones manufactured for t-mobile lack many of the menus and functions that a nokia straight from the manufacturer should have .,menus,general,negative,90,95
713,the phone is very light weight .,weight,general,positive,24,30
714,"after using it for about a month , i can state unequivocably that this nikon definitely delivers a huge bang for the buck .",nikon,general,positive,71,76
715,"in summary , i love this camera and would whole-heartedly recommend this to anyone wanting a high quality point and shoot camera in the medium price range .",camera,general,positive,25,31
716,"all-in-all , this is another excellent creative product .",product,general,positive,48,55
717,"the controls are somewhat harder to use than the ipod , but i have gotten use to them , and even at the beginning did not think would justify the huge difference in price .",use,general,negative,36,39
718,"it takes excellent pics and is very easy to use , if you read the manual .",use,general,positive,44,47
719,- the top that covered the battery kept poping off without much of a touch near the bottom latch .,battery,general,negative,27,34
720,player works and looks great - if you can get the dvd 's to play .,player works,general,positive,0,12
721,audio on video also lacking .,audio,general,negative,0,5
722,"the picture is clear , bright and sharp and the sound is good .",sound,general,positive,48,53
723,wo n't play a lot of discs .,discs,general,negative,21,26
724,"in the hands of someone who does n't , it will yield good results on idiot program / auto mode .",auto mode,general,positive,85,94
725,overall it is the best camera on the market .,camera,general,positive,23,29
726,the camera 's a work of art / science -- that 's understood .,camera,general,positive,4,10
727,"the big backlight makes things easy to see , and the writing is big enough for people to see .",backlight,general,positive,8,17
728,"the dynamic playlists ( "" now playing "" , i belive creative calls it ) feels very awkward at times and some menus simply take to long to get to and operate .. .",menus,general,negative,108,113
729,"* does not provide enough volume when connected to larger headphones , or external receivers ( car radio ).",volume,general,negative,26,32
730,unit worked great for 3 weeks then video output failed .,unit,general,positive,0,4
731,* lens visible in optical viewfinder .,viewfinder,general,negative,26,36
732,the pc sync feature is superb that comes with nokia pc suite software ( with data cable or infrared port or bluetooth ) .,pc sync feature,general,positive,4,19
733,"also , it was only $ 39.99 ( after rebate ) with free shipping and no tax so overall it is a decent player .",tax,general,positive,70,73
734,it plays original dvds and cds and plays mp3s and jpegs .,mp3s,general,positive,41,45
735,"i have yet to try using all of the adjustment options : shutter priority , aperature priority , light metering adjustments , etc. , but all controls are well thought out and and the manual is relatively clear .",controls,general,positive,140,148
736,"also , i have not had trouble reading svcds that i created and vbr mp3 cds ( my old apex ad-1200 had trouble with these ) .",vbr mp3 cds,general,positive,63,74
737,"1 ) frame freezes and the family yells , "" dad ! somethings wrong with the dvd player ! come quick ! """,frame freezes,general,negative,4,17
738,"additionally , it has more fun stuff like more tones , wallpapers , screensaver , stop clock , alarm , java applications ( chess , currency converter etc. )",alarm,general,positive,95,100
739,there is no way the battery supplied lasts 14 hours !,battery,general,negative,20,27
740,overall an excellent phone .,phone,general,positive,21,26
741,"in short , this player is good at size , value , hardware design but really bad at its software",software,general,negative,87,95
742,i highly recommend this camera to anyone looking for a good digital camera that takes great pictures yet does n't take weeks to figure out how to operate .,operate,general,positive,146,153
743,"after several years of torture in the hands of at&t customer service i am delighted to drop them , and look forward to august 2004 when i will convert our other 3 family-phones from at&t to t-mobile !",at&t customer service,general,negative,47,68
744,it also has unproven battery life .,battery life,general,negative,21,33
745,the manual mode is easy to use with fast access for the selection of shutter speed and aperture without having to fumble through menu options .,access,general,positive,41,47
746,"i wo n't go into the details here , as the online sites ( stevesdigicams , dpreviews ) go into great depth in their reviews , but i am very pleased with the features , the speed , the picture quality , the flexibility , the automation , and the functional conveniences this camera offers .",functional conveniences,general,positive,245,268
747,they have a whole bunch of devices that all have the same-sounding name ( and they are long ) .,name,general,negative,67,71
748,canon have packed a lot in here and the options and controls are easy to use and logically laid out .,laid out,general,positive,91,99
749,the other thing i do n't like about this 2600 is that it makes the color look over saturated .,color,general,negative,67,72
750,"it is a great phone , if you are traveling all over the world , packed with wonderful features .",features,general,positive,86,94
751,great price .,price,general,positive,6,11
752,"the volume range is great , so you can blast it if you want .",volume range,general,positive,4,16
753,"still , i was willing to overlook those things as this unit looks sleek and has a myriad of features !",features,general,positive,92,100
754,"when i got it home , i discovered that the menu options for sending messages via either text or email simply were n't there :",menu options,general,negative,43,55
755,"although canon 's batteries are proprietary , they last a really long time , recharge fairly quickly in the camera , plus if you want ' more power ' , you can even find a knockoff charger and spare batteries right here on amazon .",recharge,general,positive,77,85
756,it 's size also makes it ideal for travel .,size,general,positive,6,10
757,"seemed like a good deal , but this pos frequently cannot recognize dvds and music cds -- takes a long time loading and then concludes , "" no disc "" .",loading,general,negative,107,114
758,"great sound , very long battery life ( i routinely play it for 12 + hours ) , very fast recharges rate , removable battery , storage size , nice screen , firmware updates , and great price .",firmware updates,general,positive,154,170
759,"i am stunned and amazed at the quality of the raw images i am getting from this g3 ( in conjunction with my professional flash system ) , and can easily put up with the cameras limitations , because ive never seen anything better within its resolution limits .",quality,general,positive,31,38
760,the dvd player just would't recognize them .,dvd player,general,negative,4,14
761,* software is absolutely terrible :,software,general,negative,2,10
762,my friends were impressed with the quality of the pictures i took !,pictures,general,positive,50,58
763,canon 's optics are better and i believe their processing algorithms are also better .,processing algorithms,general,positive,47,68
764,"no line out jack - as i said , there is none .",line out jack,general,negative,3,16
765,"in all fairness , customer reps are very nice , and they ( most of them ) try hard to answer your questions .",customer reps,general,positive,18,31
766,"the gprs connection is sometimes slow , and writing instant messages with the included aol instant messenger software is a pain , but the other t-zones applications are quite useful .",aol instant messenger software,general,negative,87,117
767,"the one and most major thing that i was dissapointed with , in this player , is the battery life .",battery life,general,negative,84,96
768,"while i like the performance of the phone in every regard , i would buy another one solely upon the apparent indestructibility of it .",performance,general,positive,17,28
769,"the sound is great , and the volume is more than satisfactory for commutes and shutting out external noise .",volume,general,positive,29,35
770,"there are lots of interesting features included such as eax , and customization .",customization,general,positive,66,79
771,11 ) minimal pause between songs - less than that on other devices - good achievement for a hard-drive based player,pause,general,positive,13,18
772,wo n't play a lot of discs .,play,general,negative,7,11
773,the powershot g3 is a great camera .,powershot g3,general,positive,4,16
774,the eax sound enhancement feature did n't do enough for me and the custom eq was a limited 5 band eq .,eax sound enhancement feature,general,negative,4,33
775,"the combination of the price , storage size , and player features makes this player the best on the market .",storage size,general,positive,31,43
776,you could take a picture of a stone glinting in the sun and still avoid the shining glaze and get the contours right .,picture,general,positive,17,24
777,what this plug-in reveals is the truly stunning quality of the raw g3 hardware .,g3 hardware,general,positive,67,78
778,"overall , a good buy for the price .",price,general,positive,29,34
779,"the sound quality is excellent ( and i 'm fussy with that stuff ) , the unit looks cool , screen is bright and easy to read , and the replaceable battery means a major advantage over the ipod ( besides the price , but everyone knows that ) .",screen,general,positive,90,96
780,"the player looked good right out of the box , offering lots of features and good styling .",features,general,positive,63,71
781,the songs do n't play one after another like on a cd .,play,general,negative,17,21
782,"the g3 is loaded with many useful features , and unlike many smaller digital cameras , it is easy to hold steady when using slower shutter speeds .",hold,general,positive,101,105
783,"also , the sound is wonderful ... my only gripe were those aweful earphones that this came with .",sound,general,positive,11,16
784,the software is quick & easy to use & i found the entire process very easily mastered .,use,general,positive,32,35
785,"service is great as far as i can tell , features work like a charm , ringtones are high quality if you buy them from t-mobile and aim is great .",service,general,positive,0,7
786,"this is my second creative labs mp3 player , and it is definitely a fine product .",mp3 player,general,positive,32,42
787,buttons do seem a little sticky tho .. and the hands free kits ' connector might be a problem ..,buttons,general,negative,0,7
788,i had to sit on the phone with customer support for 2 hours and they did not help at all .,customer support,general,negative,31,47
789,"on several different occasions it has displayed "" no disc "" with a disc inside .",no disc,general,negative,50,57
