id,text,aspect,category,polarity,from,to
354,"I hope to edit this in the next few hours, I am going to try to install my own copy of Windows 7.",Windows 7,general,neutral,87,96
355,The on/off switch is a bit obscure in the rear corner.,on/off switch,general,negative,4,17
356,And that probably explains why I've already had my SATA controller go bad within a year of buying it.,SATA controller,general,negative,51,66
357,I was a little worry at first because I don't have a lot of experience with os.x and windows has always been second nature to me after many years of using windows.,windows,general,positive,85,92
358,"Love the graphics, awesome programs (including Garageband), and really cool default background.",default background,general,positive,76,94
359,Clear picture on it and everything.,picture,general,positive,6,13
360,Disappointing for such a lovely screen and at a reasonable price,screen,general,positive,32,38
361,"I had a USB connect but, i can't use it because it is not compatible.",USB connect,general,negative,8,19
362,"The screen is huge and coloful, but no LED backlighting.",screen,general,positive,4,10
363,I loaded windows 7 via Bootcamp and it works flawlessly!,Bootcamp,general,positive,23,31
364,"I ordered my 2012 mac mini after being disappointed with spec of the new 27"" Imacs.",spec,general,negative,57,61
365,"My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.",power supply cord,general,negative,3,20
366,"My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.",Applecare warranty plan,general,positive,106,129
367,"One more tip, please purchase this model and get a 4GB stick of RAM to save you $10",4GB stick of RAM,general,positive,51,67
368,"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",office,general,negative,177,183
369,"Only issue is that it is a little slow, and I'm fixing that by adding more RAM.",RAM,general,neutral,75,78
370,"they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.",cooling system,general,negative,59,73
371,The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (I prefer it dark) or if you can crank up the brightness.,display,general,negative,26,33
372,"It has far exceeded my expectations for power, storage, and abilitiy.",storage,general,positive,47,54
373,Once I removed all the software the laptop loads in 15-20 seconds.,software,general,negative,23,31
374,tech support would not fix the problem unless I bought your plan for $150 plus.,tech support,general,negative,0,12
375,The Computer itself is a good product but the repair depot stinks.,repair depot,general,negative,46,58
376,"The design is awesome, quality is unprecedented.",quality,general,positive,23,30
377,"It's fast, light, and is perfect for media editing, which is mostly why I bought it in the first place.",media editing,general,positive,37,50
378,"The system it comes with does not work properly, so when trying to fix the problems with it it started not working at all.",system,general,negative,4,10
379,What I'd like is for the laptop to run well without having to purchase additional memory.,memory,general,negative,82,88
380,I know what 7 hrs of battery looks like.,battery,general,positive,21,28
381,"I never had this kind of quality issue with Dell (not to say Dell is that great), not with a brand new laptop.",quality,general,negative,25,32
382,"I have experienced no problems, works as anticipated.",works,general,positive,32,37
383,"I like iTunes, the apparent security, the Mini form factor, all the nice graphics stuff.",Mini form factor,general,positive,42,58
384,"They went through asking me open up various components, taking battery out, hard disk apart, and after 2 hours on phone could not fix it.",battery,general,neutral,63,70
385,"I opted for the SquareTrade 3-Year Computer Accidental Protection Warranty ($1500-2000) which also support ""accidents"" like drops and spills that are NOT covered by AppleCare.",SquareTrade 3-Year Computer Accidental Protection Warranty,general,positive,16,74
386,"The Final Cut Pro on this laptop is so fast and easy, and I can use this to seemlessly transfer all my work to my home computer, which is also a mac.",Final Cut Pro,general,positive,4,17
387,"Also, HDD secures inside using rails, and there is only one set on the main hard drive.",hard drive,general,neutral,76,86
388,"Waiting for the i7 was well worth it, great value for the price.",price,general,positive,58,63
389,"Then just the other day, my left ""mouse"" button snapped!","left ""mouse"" button",general,negative,28,47
390,I blame the Mac OS.,Mac OS,general,negative,12,18
391,10 plus hours of battery...,battery,general,positive,17,24
392,"Now the screen is going darker, darker, darker.",screen,general,negative,8,14
393,It is in the best condition and has a really high quality.,quality,general,positive,50,57
394,I also like that you can scroll down in a window using two fingers on the trackpad.,trackpad,general,positive,74,82
395,I am forever changed and will no longer buy a Windows based machine for personal use.,Windows,general,negative,46,53
396,HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,cost,general,negative,60,64
397,They don't just look good; they deliver excellent performance.,look,general,positive,16,20
398,Nightly my computer defrags itself and runs a virus scan.,virus scan,general,neutral,46,56
399,It is easy to use and lightweight.,use,general,positive,14,17
400,The screen is gorgeous - yummy good.,screen,general,positive,4,10
401,Because he said that the hinge is under the motherboard and they have to dismantle the whole thing before it can be tightened.,hinge,general,negative,25,30
402,It has a faster processor and more ram.,processor,general,positive,16,25
403,"Not only are the versions of these programs able to be saved, worked on and opened on both a PC and Mac, the versions of these programs on a Mac are graphically and functionally superior.",programs,general,positive,35,43
404,Very good quality and well made.,quality,general,positive,10,17
405,"Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously.",applications,general,positive,50,62
406,They have developed excellent proprietary software for editing video and pictures and I'm looking forward to utilizing these tools on the regular.,proprietary software,general,positive,30,50
407,It is fast and easy to use.,use,general,positive,23,26
408,So having the AC plug go out on me and get lose or I could actually here it inside my computer on two of the three times is not good.,AC plug,general,negative,14,21
409,Keys stick periodically and I havent had the laptop for 45 days yet.,Keys,general,negative,0,4
410,Right size and weight for portability.,size,general,positive,6,10
411,"Great value, fast delivery- Computer works as if brand new, no problems, very pleased",value,general,positive,6,11
412,"Your cursor will end up all over the freaking place,,,it's not uncommon for me to accidentally delete words, sentences, paragraphs because of this mousepad.",mousepad,general,negative,147,155
413,"The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown.",Windows 7,general,positive,39,48
414,"It is well worth the money it cost, Very good investment.",cost,general,positive,30,34
415,Despite the claims of the Apple apologists (a vice of which I am recently myself reformed) the internals of Mac laptops are NO different from PCs' at this point.,internals,general,negative,95,104
416,Battery is not upgradable to a longer life battery.,Battery,general,negative,0,7
417,Images are crisp and clean.,Images,general,positive,0,6
418,"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.",navigating,general,positive,49,59
419,I eventually did the migration from my iMac backup disc which uses USB.,USB,general,neutral,67,70
420,I can say that I am fully satisfied with the performance that the computer has supplied.,performance,general,positive,45,56
421,"WIth the upgraded memory, the MacBook Pro never has an issue running many many applications at once!",upgraded memory,general,positive,9,24
422,"Other than not being a fan of click pads (industry standard these days) and the lousy internal speakers, it's hard for me to find things about this notebook I don't like, especially considering the $350 price tag.",click pads,general,negative,30,40
423,"My MacBook Pro works like a dream, it has never overheated, or even been slightly warm for that matter.",works,general,positive,15,20
424,"-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.",HDD Bays,general,neutral,16,24
425,I called their repair depot as was told they would send Me a new box to return the computer to the repair depot.,repair depot,general,neutral,15,27
426,The screen is very large and crystal clear with amazing colors and resolution.,screen,general,positive,4,10
427,if yo like practicality this is the laptop for you.,practicality,general,positive,11,23
428,Did not enjoy the new Windows 8 and touchscreen functions.,Windows 8,general,negative,22,31
429,"Note, however, that any existing MagSafe accessories you have will not work with the MagSafe 2 connection.",MagSafe accessories,general,neutral,33,52
430,I took it back for an Asus and same thing- blue screen which required me to remove the battery to reset.,battery,general,neutral,87,94
431,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",video,general,negative,20,25
432,"The speed, the simplicity, the design.. it is lightyears ahead of any PC I have ever owned.",speed,general,positive,4,9
433,"There is no HDMI receptacle, nor is there an SD card slot located anywhere on the device.",SD card slot,general,neutral,45,57
434,"Before, I reloaded with Windows 7 Ultimate and used only the downloaded drivers from Acer's site.",Windows 7 Ultimate,general,neutral,24,42
435,defective software.,software,general,negative,10,18
436,User upgradeable RAM and HDD.,HDD,general,positive,25,28
437,The screen is bright and the keyboard is nice;,keyboard,general,positive,29,37
438,I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,touchpad,general,negative,30,38
439,"Summary: I've had this laptop for 2 months, out of the blue the power adapter stops working.",power adapter,general,negative,64,77
440,"So, I paid a visit to LG notebook service center at Alexandra Road, hoping they can make the hinge tighter.",LG notebook service center,general,neutral,22,48
441,My real problem with it? The statement of 7 hour battery life is not just mere exaggeration -- it's a lie.,battery life,general,negative,49,61
442,the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it.,safari,general,negative,61,67
443,Quick and has built in virus control.,built in virus control,general,positive,14,36
444,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",Safari,general,neutral,47,53
445,Screen is crystal clear and the system is very responsive.,Screen,general,positive,0,6
446,"Web access through the 3G network is so slow, it's very frustrating and VERY DISAPPOINTING.",Web access,general,negative,0,10
447,( The iBook backup also uses a firewire connection).,firewire connection,general,neutral,31,50
448,The switchable graphic card is pretty sweet when you want gaming on the laptop.,switchable graphic card,general,positive,4,27
449,"Also, HDD secures inside using rails, and there is only one set on the main hard drive.",HDD,general,positive,6,9
450,The power plug has to be connected to the power adaptor to charge the battery but won't stay connected.,battery,general,neutral,70,77
451,All for such a great price.,price,general,positive,21,26
452,This laptop is a great price and has a sleek look.,price,general,positive,23,28
453,"Also, if you need to talk to a representive at Microsoft, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed system, which most people would have went with XP if they could.",XP,general,positive,217,219
454,"After all was said and done, I essentially used that $450 savings to buy 16GB of RAM, TWO Seagate Momentus XT hybrid drives and an OWC upgrade kit to install the second hard drive.",Seagate Momentus XT hybrid drives,general,neutral,90,123
455,"Also, I have had alot of trouble with the keys sticking and will not type correctly.",keys,general,negative,42,46
456,You can do it all on this bad boy but the main thing this netbook was desinged for was surfing the web and boy o boy does it ever.,surfing the web,general,positive,87,102
457,"Compared to similarly spec'd PCs, this machine is good value, well built and works easily right out of the box.",value,general,positive,55,60
458,"fast, great screen, beautiful apps for a laptop;priced at 1100 on the apple website;amazon had it for 1098+ tax - plus i had a 10% off coupon from amazon-cost me 998 plus tax- 1070- OTD!",apps,general,positive,30,34
459,"Did I mention everything about it, from size to weight to keyboard screams BULK?",size,general,negative,40,44
460,"The fact that the screen reacts to the lighting around you is an added luxury-when you are working around others in dark areas and want privacy or don't want to bother them with bright lighting, it is very convenient to have a darker, softer lit screen.",screen,general,positive,18,24
461,The sound was crappy even when you turn up the volume still the same results.,sound,general,negative,4,9
462,My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen.,screen,general,neutral,92,98
463,I have had it over a year now with out a Glitch of any kind..I love the lit up keys and screen display...this thing is Fast and clear as can be.,screen display,general,positive,88,102
464,"Three, the mac book has advantages over pcs' with linux based os there is very 'few problems with system performance when it comes to a mac.",system performance,general,negative,98,116
465,"I had my IWORKS, Itunes, Email, MS Office, network and printers set up and completely working perfectly within an hour.",MS Office,general,positive,32,41
466,"Other than not being a fan of click pads (industry standard these days) and the lousy internal speakers, it's hard for me to find things about this notebook I don't like, especially considering the $350 price tag.",internal speakers,general,negative,86,103
467,Iphoto is great for adding pictures right to facebook and other social networking sites.,Iphoto,general,positive,0,6
468,Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,Warrenty,general,neutral,136,144
469,"However, it did not have any scratches, ZERO battery cycle count (pretty surprised), and all the hardware seemed to be working perfectly.",hardware,general,positive,97,105
470,"I think the manual is somewhere on the hard drive, but I rather have a hard copy.",manual,general,neutral,12,18
471,"Apparently there is a manufacturing defect, something with the amount of thermal paste.",thermal paste,general,negative,73,86
472,Additional caveat: the base installation comes with some Toshiba-specific software that may or may not be to a user's liking.,base installation,general,negative,23,40
473,"However, the experience was great since the OS does not become unstable and the application will simply shutdown and reopen.",OS,general,positive,44,46
474,Boots up fast and runs great!,runs,general,positive,18,22
475,") I also purchased Applecare for $300, which is a three year extended warranty, since I ve never seen any laptop that lasted more than two.",Applecare,general,neutral,19,28
476,"So, I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.",boot up,general,neutral,109,116
477,"the key bindings take a little getting used to, but have loved the Macbook Pro.",key bindings,general,negative,4,16
478,"I don't have stupid pop up windows (even when I have pop ups blocked), I don't have to wait 5 minutes for a webpage to download, and best of all I can run all the web programming software I need to use all at once without slowing me down.",pop up windows,general,positive,20,34
479,I had to install Mountain Lion and it took a good two hours.,install Mountain Lion,general,negative,9,30
480,"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",creating presentations,general,positive,137,159
481,"The MAC Mini, wireless keyboard / mouse and a HDMI cable is all I need to get some real work done.",wireless keyboard / mouse,general,neutral,14,39
482,My laptop with Windows 7 crashed and I did not want Windows 8.,Windows 8,general,negative,52,61
483,"There is a small red circle next to it with a x in the middle, and when I click on it it says: "" Consider replacing your battery"" and it does not hold full charge.",charge,general,negative,156,162
484,I've haven't had any major problems with the laptop except that the plastic piece that covers the usb port wires have all come off.,usb port wires,general,neutral,98,112
485,"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",engineering design,general,positive,13,31
486,PC users use the Powerpoint program for slide-show presentation and Mac users utilize Keynote.,Keynote,general,neutral,86,93
487,"I'm still within the one year warranty but the repair ""depot"" has deemed that this time it was caused by physical abuse and is not covered.","repair ""depot""",general,negative,47,61
488,The size is perfect and I do not recomend anything bigger except for any person who can exceed the limited space it gives you.,size,general,positive,4,8
489,"Apple is unmatched in product quality,aesthetics,craftmanship, and customer service.",craftmanship,general,positive,49,61
490,"PC users work in Word, while Mac users work in Pages.",Word,general,neutral,17,21
491,"I used windows XP, windows Vista, and Windows 7 extensively.",windows XP,general,neutral,7,17
492,"Your cursor will end up all over the freaking place,,,it's not uncommon for me to accidentally delete words, sentences, paragraphs because of this mousepad.",cursor,general,negative,5,11
493,"Put a SSD and use a 21"" LED screen, this set up is silky smooth!",SSD,general,neutral,6,9
494,"They went through asking me open up various components, taking battery out, hard disk apart, and after 2 hours on phone could not fix it.",hard disk,general,neutral,76,85
495,Good price.,price,general,positive,5,10
496,The Apple engineers have not yet discovered the delete key.,delete key,general,negative,48,58
497,It has easy to use features and all the speed and power I could ask for.,speed,general,positive,40,45
498,Again I sent it back and they replaced the motherboard and some fan inside.,motherboard,general,neutral,43,54
499,"So, I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.",fan,general,neutral,102,105
500,"Once open, the leading edge is razor sharp.",leading edge,general,negative,15,27
501,"After replacing the spinning hard disk with an ssd drive, my mac is just flying.",ssd drive,general,positive,47,56
502,"Further, this Mac Mini has a sloppy Bluetooth interface (courtesy of the Mac OS) and the range is poor.",range,general,negative,89,94
503,You won't have to spend gobs of money on some inefficient virus program that needs to be updated every month and that constantly drains your wallet.,virus program,general,negative,58,71
504,also...- excellent operating system- size and weight for optimal mobility- excellent durability of the battery- the functions provided by the trackpad is unmatched by any other brand-,weight,general,positive,46,52
505,Set up was easy.,Set up,general,positive,0,6
506,"The speed, the simplicity, the design.. it is lightyears ahead of any PC I have ever owned.",design,general,positive,31,37
507,"As with any laptop not purchased with software options, it comes with a lot of what I consider useless applications.",software options,general,negative,38,54
508,"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.",bulk,general,negative,125,129
509,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows XP drivers,general,negative,48,66
510,"Maybe this is virus related, maybe not, but the computer has locked up many times, and on two occasions, the screen has simply gone black.",screen,general,negative,109,115
511,"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.",screen,general,positive,4,10
512,"I sent it back and found this time that the battery was faulty, so I got a new one and some other fixes they found.",battery,general,negative,44,51
513,"If you want a little more custom ability, drop a few bucks and upgrade to one of the more robust versions of Win 7 and grab a 2GB stick of memory to spice it all up a bit more.",2GB stick of memory,general,positive,126,145
514,"After all was said and done, I essentially used that $450 savings to buy 16GB of RAM, TWO Seagate Momentus XT hybrid drives and an OWC upgrade kit to install the second hard drive.",16GB of RAM,general,neutral,73,84
515,I reinstalled windows through the recovery discs and everything seemed good again.,windows,general,positive,14,21
516,Screen size is perfect for portable use in any environment.,Screen size,general,positive,0,11
517,"If you don't feel comfortable doing it yourself, just buy the case and be happy, plus it looks nice, I bought the white one from Best Buy.",case,general,positive,62,66
518,"Some features arent friendly ( volume wheel, sound quality, etc.",volume wheel,general,negative,31,43
519,It is much faster than my desktop which is a Core2 Quad running at 2.83 GHz.,Core2 Quad,general,neutral,45,55
520,The built-in webcam is great for Skype and similar video-chat services.,built-in webcam,general,positive,4,19
521,"Features such as the Dashboard (allows you to view frequently used tools like a calculator, weather forecast, movie times, calendar, computer post its etc.",Features,general,neutral,0,8
522,Is this partially due to the fact that it is running Windows Vista?,Windows Vista,general,neutral,53,66
523,I haven't tried the one with retina display... Maybe in the future.,retina display,general,neutral,29,43
524,"So, I paid a visit to LG notebook service center at Alexandra Road, hoping they can make the hinge tighter.",hinge,general,negative,93,98
525,The Aspire wont even boot past the Acer screen with a Droid (I have tried both Motorola and HTC) plugged into the USB port.,boot,general,negative,21,25
526,i needed one to be able to carry to work everyday and this one seems to fit all of the criteria.,carry,general,neutral,27,32
527,"Being a PC user my whole life, it's taking a bit of time to adapt to the OS of a Mac but I'm finding my way around.",OS,general,neutral,73,75
528,This computer is exceptionally thin for it's screen size and processing power.,processing power,general,positive,61,77
529,"I had my IWORKS, Itunes, Email, MS Office, network and printers set up and completely working perfectly within an hour.",IWORKS,general,positive,9,15
530,"I had the staff telling me older version did not make the fan noise cause it is a ""different"" computer.",fan noise,general,negative,58,67
531,"Love the graphics, awesome programs (including Garageband), and really cool default background.",programs,general,positive,27,35
532,I'm already hooked on the sleek look and dependability that this laptop has shown.,dependability,general,positive,41,54
533,Another Great thing is the Beast graphics.,Beast graphics,general,positive,27,41
534,"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",screen,general,negative,92,98
535,"Works well, and I am extremely happy to be back to an apple OS.",apple OS,general,positive,54,62
536,"!Excelent performance, usability, presentation and time response.",time response,general,positive,51,64
537,"The leather carrying case, keyboard and mouse arrived in two days from Memphis warehouse.",keyboard,general,neutral,27,35
538,"Setting would change for some reason, the screen size would change on it's own, like the pixel sizes and whatnot.",screen size,general,negative,42,53
539,"The tech guy then said the service center does not do 1-to-1 exchange and I have to direct my concern to the ""sales"" team, which is the retail shop which I bought my netbook from.",service center,general,negative,27,41
540,"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.",programs,general,neutral,150,158
541,"The Like New condition of the iMac MC309LL/A on Amazon is at $900+ level only, and it is a Quad-Core 2.5 GHz CPU (similar to the $799 Mini), with Radeon HD 6750M 512MB graphic card (this mini is integrated Intel 4000 card), and it even comes with wireless Apple Keyboard and Mouse, all put together in neat and nice package.",Quad-Core 2.5 GHz CPU,general,neutral,91,112
542,A veryimportant feature is Firewire 800 which in my experience works better then USB3 (in PC enabled with USB3)I was not originally sold on the MAC OS I felt it was inferior in many ways To Windows 7.,USB3,general,negative,81,85
543,My only complaint is the total lack of instructions that come with the mac mini.,instructions,general,negative,39,51
544,"I'm using this computer for word processing, web browsing, some gaming, and I'm learning programming.",web browsing,general,neutral,45,57
545,"The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.",features,general,positive,155,163
546,Web surfuring is smooth and seamless.,Web surfuring,general,positive,0,13
547,I will never buy another computer from Dell ever again do to how awful it worked and how I was treated by the company.,company,general,negative,110,117
548,"Again, decent comp for the price, and I was in need of one quickly as my other laptop died on me.",price,general,positive,27,32
549,"Sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs, it probably comes out about even anyhow.",expense,general,negative,32,39
550,"it has 3 usb ports, 1 sd memory card reader and an sd memory car expansion.",sd memory card reader,general,neutral,22,43
551,Got this Mac Mini with OS X Mountain Lion for my wife.,OS X Mountain Lion,general,neutral,23,41
552,"The Like New condition of the iMac MC309LL/A on Amazon is at $900+ level only, and it is a Quad-Core 2.5 GHz CPU (similar to the $799 Mini), with Radeon HD 6750M 512MB graphic card (this mini is integrated Intel 4000 card), and it even comes with wireless Apple Keyboard and Mouse, all put together in neat and nice package.",Radeon HD 6750M 512MB graphic card,general,neutral,146,180
553,And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,surf the web,general,positive,121,133
554,"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.",keyboard,general,positive,56,64
555,"MacBook Notebooks quickly die out because of their short battery life, as well as the many background programs that run without the user's knowlede.",battery life,general,negative,57,69
556,"The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead.",firefox,general,positive,104,111
557,"The programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.",programs,general,positive,4,12
558,"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",budget,general,positive,36,42
559,The battery life is amazingly long at 7hrs and 5hrs if you use it.,battery life,general,positive,4,16
560,"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.",fit,general,positive,73,76
561,I went to Toshiba online help and found some suggestions to fix it.,Toshiba online help,general,positive,10,29
562,"Some features arent friendly ( volume wheel, sound quality, etc.",sound quality,general,negative,45,58
563,Its fast and another thing I like is that it has three USB ports.,USB ports,general,positive,55,64
564,I could save ten essay papers and have hardly any memory left.,memory,general,negative,50,56
565,It has good speed and plenty of hard drive space.,speed,general,positive,12,17
566,Windows Vista makes this computer almost unusable for online service.,Windows Vista,general,negative,0,13
567,On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.,trackpad,general,negative,41,49
568,"This purchase opened me to the world of Macbooks, and I am impressed with the intuition of the design, the beauty of the product, and the excellent technological advances associated with it.",beauty,general,positive,107,113
569,Mac also has many apps and programs that are quite cheap or free.,apps,general,positive,18,22
570,and its not hard to accidentally bang it against something so i recommend getting a case to protect it.,case,general,neutral,84,88
571,It is very fast and has everything that I need except for a word program.,word program,general,negative,60,72
572,"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",use,general,positive,46,49
573,"Not sure how I recommend it for quality gaming, as I have a desktop rig for that reason.",gaming,general,negative,40,46
574,":) Great product, great price, great delivery, and great service.",service,general,positive,57,64
575,It is really easy to use and it is quick to start up.,start up,general,positive,44,52
576,"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",shipping,general,positive,57,65
577,It weighed like seven pounds or something like that.,weighed,general,neutral,3,10
578,For those that care about noise this thing doesn't really make any;,noise,general,positive,26,31
579,The first programm I switched on was a game for my children.,programm,general,neutral,10,18
580,Since I've had this computer I've only used the trackpad because it is so nice and smooth.,trackpad,general,positive,48,56
581,"More times that not the screen pops up saying I have a bad internet connection, or the page can't be displayed.",internet connection,general,negative,59,78
582,"MacBook Notebooks quickly die out because of their short battery life, as well as the many background programs that run without the user's knowlede.",programs,general,negative,102,110
583,I couldn't believe how long the battery lasted on a single charge.,battery,general,positive,32,39
584,"lightweight, long battery life, excellent transition from PC;",battery life,general,positive,18,30
585,Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.,wall charger,general,neutral,65,77
586,"Returned laptop for repair a 2nd time and it came back with obvious physical damage (keyboard bulging and speaker grill pressed in), buttons not working and USB ports inoperative.",keyboard,general,negative,85,93
587,"The only thing I didn't learn in my research was the software I would need like privacy protection and warranty protection, in case it gets broken, or crashes etc.",software,general,neutral,53,61
588,"The display is incredibly bright, much brighter than my PowerBook and very crisp.",display,general,positive,4,11
589,"Despite the inconvenient weight, I opted for the 12 cell battery.",12 cell battery,general,positive,49,64
590,"I would definitely reccomend this if you are in the market for an easy to use, stylish, fun, awesome computer.",use,general,positive,74,77
591,"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",performance,general,positive,49,60
592,the size of has actually help me out quite a bit by me being able to fit it in an already full backpack and to use it at a resturant where the food on the table is always so space consuming.,size,general,positive,4,8
593,The i5 blows my desktop out of the water when it comes to rendering videos.,i5,general,negative,4,6
594,"you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.",look,general,positive,110,114
595,"Garageband is easy to work with, like all the other apple applications I've had experience with.",apple applications,general,positive,52,70
596,"In due course, I'll remove the hard disc from this new MacBook Pro and dump it where it belongs - in the trash.",hard disc,general,negative,31,40
597,I had to get Apple Customer Support to correct the problem.,Apple Customer Support,general,neutral,13,35
598,The Mini's body hasn't changed since late 2010- and for a good reason.,body,general,positive,11,15
599,It's super fast and a great value for the price!,price,general,positive,42,47
600,I really like the size and I'm a fan of the ACERS.,size,general,positive,18,22
601,The SuperDrive is quiet.,SuperDrive,general,positive,4,14
602,It is made of such solid construction and since I have never had a Mac using my iPhone helped me get used to the system a bit.,construction,general,positive,25,37
603,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",bluetooth enabled,general,negative,154,171
604,"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",my toshiba feature,general,positive,53,71
605,"Apple is always great about the aesthetics of things, they always come up with good looking products.",aesthetics,general,positive,32,42
606,keys are all in weird places and is way too large for the way it is designed.,keys,general,negative,0,4
607,The games included are very good games.,games,general,neutral,4,9
608,and the speakers is the worst ever.,speakers,general,negative,8,16
609,The right speaker did not work.,right speaker,general,negative,4,17
610,I would tell the technician I knew exactly what was wrong with it but they did not listen and I had to go through a bunch of junk to get them to tell me I needed to send the computer in.,technician,general,negative,17,27
611,I had purchased it from a major electronics store and took it to their service department to find out what the problem was.,service department,general,neutral,71,89
612,"WHEN TYPING, LETTERS AND SPACES ARE FREQUENTLY OMITTED REQUIRING THE USER TO REDO MANY WORDS AND SENTENCES.",TYPING,general,negative,5,11
613,"The Macbook starts fast, doesn't crash, has a fantastic display, is small and light (I have the 13.3"" model), and isn't always complaining about updates, lost connections, errors, blue screens, etc.",display,general,positive,56,63
614,No Cd Rom in the new version there's no way I'm spending that kind of money on something has less features than the older version.,Cd Rom,general,neutral,3,9
615,"I work as a designer and coder and I needed a new buddy to work with, not gaming.",gaming,general,neutral,74,80
616,"It was loaded with Windows Vista Home Premium--delivered with only 1GB of RAM, and it was a *dog*.",1GB of RAM,general,negative,67,77
617,"The computer runs extremely slowly, whether opening Word or My Computer.",runs,general,negative,13,17
618,"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.",programs,general,positive,88,96
619,Again I sent it back and they replaced the motherboard and some fan inside.,fan,general,neutral,64,67
620,The computer will constantly be getting hot and burning your leg unless you go through the hassle of taking off the entire back of it just to clean out the fan.,fan,general,negative,156,159
621,I highly recommend this laptop to anybody that wants great performance from a laptop and would like to relax and not become enraged cursing the gods about to throw your laptop out the door.,performance,general,positive,59,70
622,(No problem with the ordering or shipping by the way.,shipping,general,positive,33,41
623,I wanted something that had a new Intel Core processors and HDMI port so that we could hook it up directly to our TV.,HDMI port,general,neutral,60,69
624,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",Garageband Pages,general,neutral,-1,-1
625,"I have Vista, so I am unable to install and uninstall some programs.",install,general,negative,32,39
626,After replacing the hard drive the battery stopped working (3 months of use) which was frustrating.,hard drive,general,neutral,20,30
627,"Size: I know 13 is small (especially for a desktop replacement) but with an external monitor, who cares.",Size,general,negative,0,4
628,The lcd screen stopped working on mine after 10 months.,lcd screen,general,negative,4,14
629,Everything from the design to the OS is simple and to the point.,OS,general,positive,34,36
