id,text,aspect,category,polarity,from,to
133,DO NOT BUY THIS PHONE . It is quiet heavy and screen is rough hence the user ' s finger doesn ' t slide smoothly .  The software is very very poor . It doesn ' t have basic facilities like scheduled power on / off . The camera focusing and software is poor .  The phone doesn ' t allow user to do even basic settings like adjusting touch sensitivity . The user has to try multiple times to slide down the notification panel . These drawbacks are not due to any physical defects but due to very poor software and hardware design . The user can do only a few settings compared to other phones .  I did not want to buy a Chinese phone so I purchased this but now I have come to know that Redmi 6A is cheaper and far far better than this phone both software and hardware wise .,hardware design,general,negative,512,527
134,"Don ' t buy this phone , it is a go version of android 11 that ' s why some of the apps will not work on this . It has some software issue like sometimes its status bar will not scroll down and it becomes hot after a few minutes of usage . Try to increase your budget and go for a good one , avoid this smartphone . In short , it ' s a trash .",phone,general,negative,17,22
135,"Don ' t buy this phone , it is a go version of android 11 that ' s why some of the apps will not work on this . It has some software issue like sometimes its status bar will not scroll down and it becomes hot after a few minutes of usage . Try to increase your budget and go for a good one , avoid this smartphone . In short , it ' s a trash .",android 11,general,negative,47,57
136,"Don ' t buy this phone , it is a go version of android 11 that ' s why some of the apps will not work on this . It has some software issue like sometimes its status bar will not scroll down and it becomes hot after a few minutes of usage . Try to increase your budget and go for a good one , avoid this smartphone . In short , it ' s a trash .",software,general,negative,124,132
137,"Don ' t buy this phone , it is a go version of android 11 that ' s why some of the apps will not work on this . It has some software issue like sometimes its status bar will not scroll down and it becomes hot after a few minutes of usage . Try to increase your budget and go for a good one , avoid this smartphone . In short , it ' s a trash .",phone,general,positive,17,22
138,"The Samsung Galaxy A03 Core mobile very good choice for mid - level users like house wife etc . display quality are very fine and apart from the expectations . Speed is ok , camera quality is good . overall the mobile phone under this price range from Samsung is reasonable & value for money",samsung galaxy a03 core,general,positive,4,27
139,"The Samsung Galaxy A03 Core mobile very good choice for mid - level users like house wife etc . display quality are very fine and apart from the expectations . Speed is ok , camera quality is good . overall the mobile phone under this price range from Samsung is reasonable & value for money",display,general,positive,96,103
140,"The Samsung Galaxy A03 Core mobile very good choice for mid - level users like house wife etc . display quality are very fine and apart from the expectations . Speed is ok , camera quality is good . overall the mobile phone under this price range from Samsung is reasonable & value for money",samsung galaxy a03 core,general,neutral,4,27
141,"The Samsung Galaxy A03 Core mobile very good choice for mid - level users like house wife etc . display quality are very fine and apart from the expectations . Speed is ok , camera quality is good . overall the mobile phone under this price range from Samsung is reasonable & value for money",camera,general,positive,174,180
142,This phone works amazingly great . It does not have hanging / lagging issues .    Yes you can ' t expect this to run heavy application ' s . For basic work you can expect best performance .    Touch is also smooth .,phone,general,positive,5,10
143,This phone works amazingly great . It does not have hanging / lagging issues .    Yes you can ' t expect this to run heavy application ' s . For basic work you can expect best performance .    Touch is also smooth .,touch,general,positive,193,198
144,There phone has lots of demerits  1 . Network issue most of the time .  2 . Application hangs  3 . Call quality issues .  4 . Camera anyway is not good .  Never go for cheaper phone you will see lots of quality issue .,phone,general,negative,6,11
145,There phone has lots of demerits  1 . Network issue most of the time .  2 . Application hangs  3 . Call quality issues .  4 . Camera anyway is not good .  Never go for cheaper phone you will see lots of quality issue .,application,general,negative,76,87
146,There phone has lots of demerits  1 . Network issue most of the time .  2 . Application hangs  3 . Call quality issues .  4 . Camera anyway is not good .  Never go for cheaper phone you will see lots of quality issue .,camera,general,negative,126,132
147,Very poor performance . Some times I want to call for someone I can ' t call . Mobile have hanging problem . That time I switchoff and switch on this mobile and then only I can call .,mobile,general,negative,79,85
148,I like this product almost all aspects I ' m giving my reviews after 7 day  Expecially battery it amazing 50 to 20 % drop = 6 hours  Charging time 2 hour ' s 15 minutes  And also display good performance also OK daily uses  Camera OK,battery,general,positive,87,94
149,I like this product almost all aspects I ' m giving my reviews after 7 day  Expecially battery it amazing 50 to 20 % drop = 6 hours  Charging time 2 hour ' s 15 minutes  And also display good performance also OK daily uses  Camera OK,battery,general,negative,87,94
150,I like this product almost all aspects I ' m giving my reviews after 7 day  Expecially battery it amazing 50 to 20 % drop = 6 hours  Charging time 2 hour ' s 15 minutes  And also display good performance also OK daily uses  Camera OK,display,general,positive,179,186
151,I like this product almost all aspects I ' m giving my reviews after 7 day  Expecially battery it amazing 50 to 20 % drop = 6 hours  Charging time 2 hour ' s 15 minutes  And also display good performance also OK daily uses  Camera OK,camera,general,neutral,224,230
152,"Truly speaking it is a budget smartphone at this price range .  Camera quality is pretty good . Performance in awesome , as well as the battery life is much more satisfactory . Display quality is very good .  Build quality also much attractive .",battery life,general,positive,136,148
153,"Truly speaking it is a budget smartphone at this price range .  Camera quality is pretty good . Performance in awesome , as well as the battery life is much more satisfactory . Display quality is very good .  Build quality also much attractive .",camera,general,positive,64,70
154,"Truly speaking it is a budget smartphone at this price range .  Camera quality is pretty good . Performance in awesome , as well as the battery life is much more satisfactory . Display quality is very good .  Build quality also much attractive .",smartphone,general,positive,30,40
155,"Truly speaking it is a budget smartphone at this price range .  Camera quality is pretty good . Performance in awesome , as well as the battery life is much more satisfactory . Display quality is very good .  Build quality also much attractive .",display,general,positive,177,184
156,"This mobile is purely for normal use , I don ' t recommend this for heavy users . Camera is ok . The battery is really working good and long lasting . Samsung could have given a better processor . I will recommend to choose other mobile in this price range according to processor . Otherwise everything is ok .",mobile,general,neutral,5,11
157,"This mobile is purely for normal use , I don ' t recommend this for heavy users . Camera is ok . The battery is really working good and long lasting . Samsung could have given a better processor . I will recommend to choose other mobile in this price range according to processor . Otherwise everything is ok .",mobile,general,negative,5,11
158,"This mobile is purely for normal use , I don ' t recommend this for heavy users . Camera is ok . The battery is really working good and long lasting . Samsung could have given a better processor . I will recommend to choose other mobile in this price range according to processor . Otherwise everything is ok .",camera,general,neutral,82,88
159,"This mobile is purely for normal use , I don ' t recommend this for heavy users . Camera is ok . The battery is really working good and long lasting . Samsung could have given a better processor . I will recommend to choose other mobile in this price range according to processor . Otherwise everything is ok .",battery,general,positive,101,108
160,"This mobile is purely for normal use , I don ' t recommend this for heavy users . Camera is ok . The battery is really working good and long lasting . Samsung could have given a better processor . I will recommend to choose other mobile in this price range according to processor . Otherwise everything is ok .",processor,general,negative,185,194
161,"Performance wise it is a good device . Camera is awesome in good lighting conditions , outdoor photography is perfect . But in a moderate lighting condition , image processing gets worse .  Battery and charging with 80w lightening charging is superb .  It is a best in the kind of phone , and value for money device",device,general,positive,30,36
162,"Performance wise it is a good device . Camera is awesome in good lighting conditions , outdoor photography is perfect . But in a moderate lighting condition , image processing gets worse .  Battery and charging with 80w lightening charging is superb .  It is a best in the kind of phone , and value for money device",camera,general,positive,39,45
163,"Performance wise it is a good device . Camera is awesome in good lighting conditions , outdoor photography is perfect . But in a moderate lighting condition , image processing gets worse .  Battery and charging with 80w lightening charging is superb .  It is a best in the kind of phone , and value for money device",camera,general,negative,39,45
164,"Performance wise it is a good device . Camera is awesome in good lighting conditions , outdoor photography is perfect . But in a moderate lighting condition , image processing gets worse .  Battery and charging with 80w lightening charging is superb .  It is a best in the kind of phone , and value for money device",battery,general,positive,190,197
165,"Best budget buy . Gifted this phone 2 my father . If u r looking for budget phone and classy 1 then u can go for this . Thanks 2 flipkart for providing quality phone , unique colors , quick delivery , best deals , hassle free exchange policy . Sharing review after using phone for almost 15 days .",phone,general,positive,30,35
166,"Best budget buy . Gifted this phone 2 my father . If u r looking for budget phone and classy 1 then u can go for this . Thanks 2 flipkart for providing quality phone , unique colors , quick delivery , best deals , hassle free exchange policy . Sharing review after using phone for almost 15 days .",flipkart,general,positive,129,137
167,"Phone is good for day to day usage , battery performance is brilliant but with 15W charger it takes too much time to get charged . Display is good but 60 Hz display feels laggy sometimes . Camera quality is ok ok . Not recommended for heavy usage .",phone,general,positive,0,5
168,"Phone is good for day to day usage , battery performance is brilliant but with 15W charger it takes too much time to get charged . Display is good but 60 Hz display feels laggy sometimes . Camera quality is ok ok . Not recommended for heavy usage .",battery,general,positive,37,44
169,"Phone is good for day to day usage , battery performance is brilliant but with 15W charger it takes too much time to get charged . Display is good but 60 Hz display feels laggy sometimes . Camera quality is ok ok . Not recommended for heavy usage .",battery,general,negative,37,44
170,"Phone is good for day to day usage , battery performance is brilliant but with 15W charger it takes too much time to get charged . Display is good but 60 Hz display feels laggy sometimes . Camera quality is ok ok . Not recommended for heavy usage .",display,general,positive,131,138
171,"Phone is good for day to day usage , battery performance is brilliant but with 15W charger it takes too much time to get charged . Display is good but 60 Hz display feels laggy sometimes . Camera quality is ok ok . Not recommended for heavy usage .",camera,general,neutral,189,195
172,"Phone is good for day to day usage , battery performance is brilliant but with 15W charger it takes too much time to get charged . Display is good but 60 Hz display feels laggy sometimes . Camera quality is ok ok . Not recommended for heavy usage .",phone,general,negative,0,5
173,"After purchasing the phone and within a week , it started to switch off and not getting started When taken to customer care centre they said that it was some small glitch and after rebooting it ' ll work fine , but the problem persisted and is still there Do not understand where to take this phone now It is a dead phone for us now  Did not expect to get a phone with such poor support We were looking to buy Made in India and non Chinese hence ended up buying this",phone,general,negative,21,26
174,"After purchasing the phone and within a week , it started to switch off and not getting started When taken to customer care centre they said that it was some small glitch and after rebooting it ' ll work fine , but the problem persisted and is still there Do not understand where to take this phone now It is a dead phone for us now  Did not expect to get a phone with such poor support We were looking to buy Made in India and non Chinese hence ended up buying this",customer care centre,general,negative,110,130
175,"Overall very good phone with good camera in this budget , battery is very good after using continuously with internet and hotspot . . but UI needs to revised . . some flaws while using 2 sim cards is doing conference call .",phone,general,positive,18,23
176,"Overall very good phone with good camera in this budget , battery is very good after using continuously with internet and hotspot . . but UI needs to revised . . some flaws while using 2 sim cards is doing conference call .",camera,general,positive,34,40
177,"Overall very good phone with good camera in this budget , battery is very good after using continuously with internet and hotspot . . but UI needs to revised . . some flaws while using 2 sim cards is doing conference call .",battery,general,positive,58,65
178,"Overall very good phone with good camera in this budget , battery is very good after using continuously with internet and hotspot . . but UI needs to revised . . some flaws while using 2 sim cards is doing conference call .",ui,general,negative,138,140
179,"Overall very good phone with good camera in this budget , battery is very good after using continuously with internet and hotspot . . but UI needs to revised . . some flaws while using 2 sim cards is doing conference call .",phone,general,negative,18,23
180,This performance of this phone is extremely bad . Battery backup is also not in line with Mah mentioned  This phone hangs a lot  Speaker is not all loud  Avoid this phone as you can get a decent phone by paying 2 - 3 K more  I regret the decision of coming back to Samsung,performance,general,negative,5,16
181,This performance of this phone is extremely bad . Battery backup is also not in line with Mah mentioned  This phone hangs a lot  Speaker is not all loud  Avoid this phone as you can get a decent phone by paying 2 - 3 K more  I regret the decision of coming back to Samsung,battery backup,general,negative,50,64
182,This performance of this phone is extremely bad . Battery backup is also not in line with Mah mentioned  This phone hangs a lot  Speaker is not all loud  Avoid this phone as you can get a decent phone by paying 2 - 3 K more  I regret the decision of coming back to Samsung,speaker,general,negative,129,136
183,This performance of this phone is extremely bad . Battery backup is also not in line with Mah mentioned  This phone hangs a lot  Speaker is not all loud  Avoid this phone as you can get a decent phone by paying 2 - 3 K more  I regret the decision of coming back to Samsung,phone,general,negative,25,30
184,This performance of this phone is extremely bad . Battery backup is also not in line with Mah mentioned  This phone hangs a lot  Speaker is not all loud  Avoid this phone as you can get a decent phone by paying 2 - 3 K more  I regret the decision of coming back to Samsung,samsung,general,negative,265,272
185,"Mobile work is slow due to processor is low and this price this al things are best    Only after some time mobile slow .  Then all other things like battery , camera , design , price all the criteria this mobile is best .",processor,general,negative,27,36
186,"Mobile work is slow due to processor is low and this price this al things are best    Only after some time mobile slow .  Then all other things like battery , camera , design , price all the criteria this mobile is best .",mobile,general,positive,0,6
187,"Mobile work is slow due to processor is low and this price this al things are best    Only after some time mobile slow .  Then all other things like battery , camera , design , price all the criteria this mobile is best .",mobile,general,negative,0,6
188,"Mobile work is slow due to processor is low and this price this al things are best    Only after some time mobile slow .  Then all other things like battery , camera , design , price all the criteria this mobile is best .",battery,general,positive,149,156
189,"Mobile work is slow due to processor is low and this price this al things are best    Only after some time mobile slow .  Then all other things like battery , camera , design , price all the criteria this mobile is best .",camera,general,positive,159,165
190,"Mobile work is slow due to processor is low and this price this al things are best    Only after some time mobile slow .  Then all other things like battery , camera , design , price all the criteria this mobile is best .",design,general,positive,168,174
191,"Phone is lagging now and then  Please let Samsung know this  Hopefully it will get fixed by an update  Otherwise average camera , average performance , Though it has a 6000mAh battery , the battery backup is not up to the mark  Good for someone who ' s having 1st smartphone .",phone,general,negative,0,5
192,"Phone is lagging now and then  Please let Samsung know this  Hopefully it will get fixed by an update  Otherwise average camera , average performance , Though it has a 6000mAh battery , the battery backup is not up to the mark  Good for someone who ' s having 1st smartphone .",camera,general,neutral,121,127
193,"Phone is lagging now and then  Please let Samsung know this  Hopefully it will get fixed by an update  Otherwise average camera , average performance , Though it has a 6000mAh battery , the battery backup is not up to the mark  Good for someone who ' s having 1st smartphone .",phone,general,neutral,0,5
194,"Phone is lagging now and then  Please let Samsung know this  Hopefully it will get fixed by an update  Otherwise average camera , average performance , Though it has a 6000mAh battery , the battery backup is not up to the mark  Good for someone who ' s having 1st smartphone .",battery backup,general,negative,190,204
195,Hanging problem as it is a budget phone not A series so processor lags and hangs often rest features are good Camera also better than most other F and M series budget phones . If you want a fast response please ignore this as hanging will definitely make you angry and frustrated . If you want best go for any A series as they are flagships of Samsung and are Better and reliable parts and software ' s .,processor,general,negative,56,65
196,Hanging problem as it is a budget phone not A series so processor lags and hangs often rest features are good Camera also better than most other F and M series budget phones . If you want a fast response please ignore this as hanging will definitely make you angry and frustrated . If you want best go for any A series as they are flagships of Samsung and are Better and reliable parts and software ' s .,camera,general,positive,110,116
197,Hanging problem as it is a budget phone not A series so processor lags and hangs often rest features are good Camera also better than most other F and M series budget phones . If you want a fast response please ignore this as hanging will definitely make you angry and frustrated . If you want best go for any A series as they are flagships of Samsung and are Better and reliable parts and software ' s .,phone,general,negative,34,39
198,Hanging problem as it is a budget phone not A series so processor lags and hangs often rest features are good Camera also better than most other F and M series budget phones . If you want a fast response please ignore this as hanging will definitely make you angry and frustrated . If you want best go for any A series as they are flagships of Samsung and are Better and reliable parts and software ' s .,phone,general,positive,34,39
199,"Back / rear camera is good , but front camera quality is not good . Mobile is doing disturbance when I had switched it on after unboxing , from that time also it ' s doing slow work . I don ' t know instead of 4gb internal ram + 4gb virtual ram , why it ' s doing so much lag / hang ? .",back / rear camera,general,positive,0,18
200,"Back / rear camera is good , but front camera quality is not good . Mobile is doing disturbance when I had switched it on after unboxing , from that time also it ' s doing slow work . I don ' t know instead of 4gb internal ram + 4gb virtual ram , why it ' s doing so much lag / hang ? .",front camera,general,negative,33,45
201,"Back / rear camera is good , but front camera quality is not good . Mobile is doing disturbance when I had switched it on after unboxing , from that time also it ' s doing slow work . I don ' t know instead of 4gb internal ram + 4gb virtual ram , why it ' s doing so much lag / hang ? .",mobile,general,positive,68,74
202,"Battery performance Amazing  Little bit hanging , Camera quality very poor ( My Samsung On8 2018 - 16mp double camera gives very nice quality than these 50mp triple camera )    Overall ok ok phone",phone,general,neutral,191,196
203,"Battery performance Amazing  Little bit hanging , Camera quality very poor ( My Samsung On8 2018 - 16mp double camera gives very nice quality than these 50mp triple camera )    Overall ok ok phone",battery,general,positive,0,7
204,"Battery performance Amazing  Little bit hanging , Camera quality very poor ( My Samsung On8 2018 - 16mp double camera gives very nice quality than these 50mp triple camera )    Overall ok ok phone",phone,general,negative,191,196
205,"Battery performance Amazing  Little bit hanging , Camera quality very poor ( My Samsung On8 2018 - 16mp double camera gives very nice quality than these 50mp triple camera )    Overall ok ok phone",camera,general,negative,50,56
206,Nice phone in this price . Phone is sturdy . Battery life is awesome . Phone comes with 15Watts charger in the box . Remove unnecessary pre - installed apps .  Tip : system update to latest version immediately to get rid of lag issue .  Good phone . Go for it,battery life,general,positive,45,57
207,Nice phone in this price . Phone is sturdy . Battery life is awesome . Phone comes with 15Watts charger in the box . Remove unnecessary pre - installed apps .  Tip : system update to latest version immediately to get rid of lag issue .  Good phone . Go for it,phone,general,positive,5,10
208,Nice phone in this price . Phone is sturdy . Battery life is awesome . Phone comes with 15Watts charger in the box . Remove unnecessary pre - installed apps .  Tip : system update to latest version immediately to get rid of lag issue .  Good phone . Go for it,phone,general,negative,5,10
209,"I am simply saying not to go with this phone it is not good even not volte leave 5 g aside every description is only in words nothing is visible on phone .  I have been cheated by mentioning 5g and camera 50 megapixel .  Front is worst than back .  Apps hangs , heating issue , signal problem",phone,general,negative,39,44
210,"I am simply saying not to go with this phone it is not good even not volte leave 5 g aside every description is only in words nothing is visible on phone .  I have been cheated by mentioning 5g and camera 50 megapixel .  Front is worst than back .  Apps hangs , heating issue , signal problem",camera,general,negative,198,204
211,Decent purchase within the budget . Camera is satisfactory . Camera quality is the same when compared to Redmi 11T 5G which costs 16k . So comparetively it is a goof purchase in 12k . Battery is good ; so is the design of the phone .  Best for normal usage .    What more is do you expect in a mere 12k !,camera,general,positive,36,42
212,Decent purchase within the budget . Camera is satisfactory . Camera quality is the same when compared to Redmi 11T 5G which costs 16k . So comparetively it is a goof purchase in 12k . Battery is good ; so is the design of the phone .  Best for normal usage .    What more is do you expect in a mere 12k !,battery,general,positive,184,191
213,Decent purchase within the budget . Camera is satisfactory . Camera quality is the same when compared to Redmi 11T 5G which costs 16k . So comparetively it is a goof purchase in 12k . Battery is good ; so is the design of the phone .  Best for normal usage .    What more is do you expect in a mere 12k !,phone,general,positive,226,231
214,"It ' s good phone so far , will update comment after 1month . I am running out one issue that is ' double tap on ' not working for me , first two days it worked fine , after that it ' s not working , rest all features are working as expected .",phone,general,positive,12,17
215,"It ' s good phone so far , will update comment after 1month . I am running out one issue that is ' double tap on ' not working for me , first two days it worked fine , after that it ' s not working , rest all features are working as expected .",phone,general,negative,12,17
216,"Don ' t buy this product because this product i faced lots of issues and main problem is company will not provide customer services problems , they not able to return the product and they not able to provide technical , i am facing a lost of issues about Flipkart , and i am giving us a suggestion plz improve your customers services and solve there problems issues as soon as . Thanks a lot",company,general,negative,89,96
217,"Don ' t buy this product because this product i faced lots of issues and main problem is company will not provide customer services problems , they not able to return the product and they not able to provide technical , i am facing a lost of issues about Flipkart , and i am giving us a suggestion plz improve your customers services and solve there problems issues as soon as . Thanks a lot",flipkart,general,negative,255,263
218,"Don ' t buy this product because this product i faced lots of issues and main problem is company will not provide customer services problems , they not able to return the product and they not able to provide technical , i am facing a lost of issues about Flipkart , and i am giving us a suggestion plz improve your customers services and solve there problems issues as soon as . Thanks a lot",product,general,negative,17,24
219,Not provided mirror cast ( that normally provides by all manufacturers even Samsung too ) in this mobile phone . Which we simply connected our mobile to TV . Need to download app from play store that dangerous too for our data . Hope Samsung resolve this issue through upcoming updating .,phone,general,negative,105,110
220,"Phone is descent but the camera software has some issues , even in portrait mode , it doesn ' t beautify the face and overexposes all dark spots , but scenery shooting is descent , battery and performance is excellent , thanks to one ui ,  Totally value for money , probably best phone in this budget and Knox security gives it the upper hand .",phone,general,positive,0,5
221,"Phone is descent but the camera software has some issues , even in portrait mode , it doesn ' t beautify the face and overexposes all dark spots , but scenery shooting is descent , battery and performance is excellent , thanks to one ui ,  Totally value for money , probably best phone in this budget and Knox security gives it the upper hand .",camera,general,negative,25,31
222,"Phone is descent but the camera software has some issues , even in portrait mode , it doesn ' t beautify the face and overexposes all dark spots , but scenery shooting is descent , battery and performance is excellent , thanks to one ui ,  Totally value for money , probably best phone in this budget and Knox security gives it the upper hand .",software,general,negative,32,40
223,"Phone is descent but the camera software has some issues , even in portrait mode , it doesn ' t beautify the face and overexposes all dark spots , but scenery shooting is descent , battery and performance is excellent , thanks to one ui ,  Totally value for money , probably best phone in this budget and Knox security gives it the upper hand .",camera,general,neutral,25,31
224,"Phone is descent but the camera software has some issues , even in portrait mode , it doesn ' t beautify the face and overexposes all dark spots , but scenery shooting is descent , battery and performance is excellent , thanks to one ui ,  Totally value for money , probably best phone in this budget and Knox security gives it the upper hand .",battery,general,positive,181,188
225,"Phone is descent but the camera software has some issues , even in portrait mode , it doesn ' t beautify the face and overexposes all dark spots , but scenery shooting is descent , battery and performance is excellent , thanks to one ui ,  Totally value for money , probably best phone in this budget and Knox security gives it the upper hand .",performance,general,positive,193,204
226,"Phone is descent but the camera software has some issues , even in portrait mode , it doesn ' t beautify the face and overexposes all dark spots , but scenery shooting is descent , battery and performance is excellent , thanks to one ui ,  Totally value for money , probably best phone in this budget and Knox security gives it the upper hand .",knox security,general,positive,305,318
227,"1 . Attractive design  2 . Battery lasts long but charging takes a long time  3 . Performance is not as expected , slow processor , where Samsung needs to improve  4 . Camera is Good  5 . Display is Excellent .",battery,general,positive,27,34
228,"1 . Attractive design  2 . Battery lasts long but charging takes a long time  3 . Performance is not as expected , slow processor , where Samsung needs to improve  4 . Camera is Good  5 . Display is Excellent .",battery,general,negative,27,34
229,"1 . Attractive design  2 . Battery lasts long but charging takes a long time  3 . Performance is not as expected , slow processor , where Samsung needs to improve  4 . Camera is Good  5 . Display is Excellent .",samsung,general,negative,138,145
230,"1 . Attractive design  2 . Battery lasts long but charging takes a long time  3 . Performance is not as expected , slow processor , where Samsung needs to improve  4 . Camera is Good  5 . Display is Excellent .",camera,general,positive,168,174
231,"1 . Attractive design  2 . Battery lasts long but charging takes a long time  3 . Performance is not as expected , slow processor , where Samsung needs to improve  4 . Camera is Good  5 . Display is Excellent .",display,general,positive,188,195
232,"1 . Attractive design  2 . Battery lasts long but charging takes a long time  3 . Performance is not as expected , slow processor , where Samsung needs to improve  4 . Camera is Good  5 . Display is Excellent .",processor,general,negative,120,129
233,Over all good phone  But the Camera quality in a low light is not that good .  Overall display colour contrast is decent .  Battery performance is good you can rock with 60 % charge overall day .  Basel is so thick in comparison of the other phone in to this price range .  Phone is slightly heavy in weight .  Its come with samsung ui 5 . 0 and Android 13 and Exynos support so no problem in the daily use .,phone,general,positive,14,19
234,Over all good phone  But the Camera quality in a low light is not that good .  Overall display colour contrast is decent .  Battery performance is good you can rock with 60 % charge overall day .  Basel is so thick in comparison of the other phone in to this price range .  Phone is slightly heavy in weight .  Its come with samsung ui 5 . 0 and Android 13 and Exynos support so no problem in the daily use .,camera,general,negative,29,35
235,Over all good phone  But the Camera quality in a low light is not that good .  Overall display colour contrast is decent .  Battery performance is good you can rock with 60 % charge overall day .  Basel is so thick in comparison of the other phone in to this price range .  Phone is slightly heavy in weight .  Its come with samsung ui 5 . 0 and Android 13 and Exynos support so no problem in the daily use .,display,general,positive,87,94
236,Over all good phone  But the Camera quality in a low light is not that good .  Overall display colour contrast is decent .  Battery performance is good you can rock with 60 % charge overall day .  Basel is so thick in comparison of the other phone in to this price range .  Phone is slightly heavy in weight .  Its come with samsung ui 5 . 0 and Android 13 and Exynos support so no problem in the daily use .,battery,general,positive,124,131
237,Over all good phone  But the Camera quality in a low light is not that good .  Overall display colour contrast is decent .  Battery performance is good you can rock with 60 % charge overall day .  Basel is so thick in comparison of the other phone in to this price range .  Phone is slightly heavy in weight .  Its come with samsung ui 5 . 0 and Android 13 and Exynos support so no problem in the daily use .,display,general,negative,87,94
238,Over all good phone  But the Camera quality in a low light is not that good .  Overall display colour contrast is decent .  Battery performance is good you can rock with 60 % charge overall day .  Basel is so thick in comparison of the other phone in to this price range .  Phone is slightly heavy in weight .  Its come with samsung ui 5 . 0 and Android 13 and Exynos support so no problem in the daily use .,phone,general,negative,14,19
239,Over all good phone  But the Camera quality in a low light is not that good .  Overall display colour contrast is decent .  Battery performance is good you can rock with 60 % charge overall day .  Basel is so thick in comparison of the other phone in to this price range .  Phone is slightly heavy in weight .  Its come with samsung ui 5 . 0 and Android 13 and Exynos support so no problem in the daily use .,samsung ui 5 . 0,general,positive,325,341
240,Over all good phone  But the Camera quality in a low light is not that good .  Overall display colour contrast is decent .  Battery performance is good you can rock with 60 % charge overall day .  Basel is so thick in comparison of the other phone in to this price range .  Phone is slightly heavy in weight .  Its come with samsung ui 5 . 0 and Android 13 and Exynos support so no problem in the daily use .,android 13,general,positive,346,356
241,Over all good phone  But the Camera quality in a low light is not that good .  Overall display colour contrast is decent .  Battery performance is good you can rock with 60 % charge overall day .  Basel is so thick in comparison of the other phone in to this price range .  Phone is slightly heavy in weight .  Its come with samsung ui 5 . 0 and Android 13 and Exynos support so no problem in the daily use .,exynos,general,positive,361,367
242,The main thing the phone has to do is to connect with the network with out any distraction . Which Samsung a14 5g fails on it . . the network is getting reset offently . Faced hanging issue many times with a week of buying this product . I don ' t suggest this phone for the people who is using Sim card .,network,general,negative,58,65
243,The main thing the phone has to do is to connect with the network with out any distraction . Which Samsung a14 5g fails on it . . the network is getting reset offently . Faced hanging issue many times with a week of buying this product . I don ' t suggest this phone for the people who is using Sim card .,phone,general,negative,19,24
244,I ' ve been using it for a week now . And it did heat a lot in first 2days of use . But now this doesn ' t happen anymore .  Battery is not upto the mark but I ' m an average user so it lasts a day for me .  Charging speed is the biggest drawback as it supports just 15W fast charging which takes approx 2hrs to charge it from 0 to 100 .  Display is amazing and touch is superfluid just like any other samsung flagship phone .,battery,general,negative,125,132
245,I ' ve been using it for a week now . And it did heat a lot in first 2days of use . But now this doesn ' t happen anymore .  Battery is not upto the mark but I ' m an average user so it lasts a day for me .  Charging speed is the biggest drawback as it supports just 15W fast charging which takes approx 2hrs to charge it from 0 to 100 .  Display is amazing and touch is superfluid just like any other samsung flagship phone .,battery,general,neutral,125,132
246,I ' ve been using it for a week now . And it did heat a lot in first 2days of use . But now this doesn ' t happen anymore .  Battery is not upto the mark but I ' m an average user so it lasts a day for me .  Charging speed is the biggest drawback as it supports just 15W fast charging which takes approx 2hrs to charge it from 0 to 100 .  Display is amazing and touch is superfluid just like any other samsung flagship phone .,display,general,positive,339,346
247,"Camera is amazing and crisp . Colours are close to accurate . It misses telephoto lens which can be understood because of its design .    Snapdragon 888 is a beast and you won ' t feel any issues with performance and processing .    Build quality is what surprises everyone who holds it . People don ' t expect it to be very strong , but it actually is . Samsung did an amazing task here .    At last it ' s a beautiful piece of engineering . It feels premium and stylish . You ' ll just fall in love with it and it ' ll seek you a lot of attention to be very honest .",camera,general,positive,0,6
248,"Camera is amazing and crisp . Colours are close to accurate . It misses telephoto lens which can be understood because of its design .    Snapdragon 888 is a beast and you won ' t feel any issues with performance and processing .    Build quality is what surprises everyone who holds it . People don ' t expect it to be very strong , but it actually is . Samsung did an amazing task here .    At last it ' s a beautiful piece of engineering . It feels premium and stylish . You ' ll just fall in love with it and it ' ll seek you a lot of attention to be very honest .",camera,general,negative,0,6
249,"Camera is amazing and crisp . Colours are close to accurate . It misses telephoto lens which can be understood because of its design .    Snapdragon 888 is a beast and you won ' t feel any issues with performance and processing .    Build quality is what surprises everyone who holds it . People don ' t expect it to be very strong , but it actually is . Samsung did an amazing task here .    At last it ' s a beautiful piece of engineering . It feels premium and stylish . You ' ll just fall in love with it and it ' ll seek you a lot of attention to be very honest .",snapdragon 888,general,positive,138,152
250,"Camera is amazing and crisp . Colours are close to accurate . It misses telephoto lens which can be understood because of its design .    Snapdragon 888 is a beast and you won ' t feel any issues with performance and processing .    Build quality is what surprises everyone who holds it . People don ' t expect it to be very strong , but it actually is . Samsung did an amazing task here .    At last it ' s a beautiful piece of engineering . It feels premium and stylish . You ' ll just fall in love with it and it ' ll seek you a lot of attention to be very honest .",build quality,general,positive,233,246
251,"Excellent phone , great processor , great screen , nice sensors . . . excellent build quality , great design . . . probably the best foldable phone as of now . . . true value for money . . . have been using Samsung S series and note series phones . . . but this Z series phone also rocks . . . Overall great performance and really satisfied with this phone",phone,general,positive,10,15
252,"Excellent phone , great processor , great screen , nice sensors . . . excellent build quality , great design . . . probably the best foldable phone as of now . . . true value for money . . . have been using Samsung S series and note series phones . . . but this Z series phone also rocks . . . Overall great performance and really satisfied with this phone",processor,general,positive,24,33
