id,text,aspect,category,polarity,from,to
930,We both opted for a pasta dish and they were served timely and fresh.,served,general,positive,45,51
931,This place would be so much better served by being run by a group that actually understands customer service.,service,general,negative,101,108
932,We had the scallops as an appetizer and they were delicious and the sauce was wonderful.,sauce,general,positive,68,73
933,The food is usually good but it certainly isn't a relaxing place to go.,food,general,positive,4,8
934,I would definitely recommend SEA if you like thai cuisine!,thai cuisine,general,positive,45,57
935,I recommend this spot to anyone who enjoys fine cuisine at reasonable prices.,prices,general,positive,70,76
936,Still I would recommend this place.,place,general,positive,29,34
937,Decent wine at reasonable prices.,prices,general,positive,26,32
938,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",managers,general,negative,81,89
939,"Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.",meal,general,positive,13,17
940,"Complimentary stuff kept coming, and when the waiter saw me opening a gift, I received my dessert on a plate that had Happy Birthday written on it, with a candlevery nice touch, and attentive staff.",dessert,general,positive,90,97
941,The pizza's are not huge and the crust is thin…keep that in mind when you're ordering.,pizza's,general,neutral,4,11
942,"The staff was accomodating, the food was absolutely delicious and the place is lovely.",place,general,positive,70,75
943,"If you're looking for a great meal at a decent price, go to Del Frisco's!",meal,general,positive,30,34
944,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,service,general,positive,80,87
945,"Many people talk about the great pizza and poor service, so it can't just be the rantings of a few dissatisfied customers.",pizza,general,positive,33,38
946,"great food, great wine list, great service in a great neighborhood...",food,general,positive,6,10
947,"You can also special order any kind of dumpling,etc.",dumpling,general,positive,39,47
948,"To my right, the hostess stood over a busboy and hissed rapido, rapido as he tried to clear and re-set a table for six.",table,general,neutral,105,110
949,"Unlike HH up the block, this place actually gives you hearty and hot bagels this town is known for.",bagels,general,positive,69,75
950,"the food was undercooked-the sauce watery, and the vegetables raw.",food,general,negative,4,8
951,"An oasis of refinement: Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",soups,general,positive,201,206
952,The bagels are also reasonably priced for NYC.,bagels,general,positive,4,10
953,"We were on our way back to NJ, and since I am in NY, we figured why not grab some food?",food,general,neutral,82,86
954,"For all of you new to Indian food, try the Paneer Roll, it is a piece of heaven.",Paneer Roll,general,positive,43,54
955,"Thick fries, meaty chili and stuffed baked potatoes round out a menu that includes a cool, ultra-thick chocolate Frosty.",chocolate Frosty,general,positive,103,119
956,Your money could easily be better spent elsewhere (Anywhere).,money,general,neutral,5,10
957,I have not a bad thing to say about this place.,place,general,positive,41,46
958,The skillfully chosen Portuguese cheese cart paired with quality port provides the perfect Iberian ending.,Portuguese cheese cart,general,positive,22,44
959,"It's just everything...the food, the atmosphere...the incrediby kind and gracious hostess.",food,general,positive,27,31
960,"After dinner, take your date to the HUGE dance floor, probably one of the biggest you'll see in NY.",dinner,general,neutral,6,12
961,They also have a back garden open in the summer - cute and French with outdoor seating - what more could you ask for?,back garden,general,positive,17,28
962,Patroon features a nice cigar bar and has great staff.,cigar bar,general,positive,24,33
963,The service is a little scatty at times but all is forgiven when the food arrives.,service,general,negative,4,11
964,And they have these home made potato chips at the bar that are the most delicious things in the world!,potato chips,general,positive,30,42
965,The only drawback is that this place is really expensive and the portions are on the small side.,portions,general,negative,65,73
966,After sitting at the bar for over 20 minutes the bar keep had made only 2 drinks & kept telling us she'd be right with us.,bar keep,general,negative,49,57
967,With the theater 2 blocks away we had a delicious meal in a beautiful room.,meal,general,positive,50,54
968,"Most importantly, food is excellent.",food,general,positive,18,22
969,"so about the prawns, they were fresh and had a slight crispiness about the batter... soooo good... the walnuts were cut in smaller pieces and very crunchy and tasty.",batter,general,positive,75,81
970,"The service, wine selection, ambiance are all outstanding and deserve recognition.",service,general,positive,4,11
971,"The bread we received was horrible - rock hard and cold - and the ""free"" appetizer of olives was disappointing.",appetizer of olives,general,negative,73,92
972,"The room is a little plain, but it's difficult to make such a small place exciting and I would not suggest that as a reason not to go.",place,general,negative,68,73
973,"Well, it happened because of a graceless manager and a rude bartender who had us waiting 20 minutes for drinks, and then tells us to chill out.",manager,general,negative,41,48
974,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",BBQ Salmon,general,positive,30,40
975,With the theater 2 blocks away we had a delicious meal in a beautiful room.,room,general,positive,70,74
976,The hostess was rude and I got a distinct feeling that they did not want to serve us.,hostess,general,negative,4,11
977,"im not necessarily fanatical about this place, but it was a fun time for low pirces.",place,general,positive,40,45
978,"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.",service,general,negative,65,72
979,I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.,four course prix fix menu,general,positive,54,79
980,"I love the simplicity and respect which was given to the food, as well the staff was freindly and knowledgable.",staff,general,positive,75,80
981,"I must warn the reader that the portions sizes are very small (especially the appetizers), so if you plan to eat until you are full and do not intend to order the chef's special tasting menu, prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing), a main entree, and the cold udon at the end of the meal.",chef,general,positive,163,167
982,"It's a shame that a nice, convenient place like the Pink Pony can be so ruined by lousy service.",place,general,positive,37,42
983,Our waiter was friendly and it is a shame that he didnt have a supportive staff to work with.,staff,general,negative,74,79
984,"My Chelsea's impressive and creative menu includes modern, Westernized Japanese dishes such as Foie Gras Unagi Napolean, Jap style hamburger steak, spicy cod roe spaghetti, black cod with miso base, and rack of lamb in black truffle sauce, to name a few.",rack of lamb in black truffle sauce,general,neutral,203,238
985,"Service is excellent, no wait, and you get a lot for the price.",wait,general,positive,25,29
986,One of the earlier people commenting on the restaurant did not get the that some experimenting is going on with the menu in a positive way.,menu,general,positive,116,120
987,"The ingredients taste fresher, the crust is thinner and crispier, the slice is less oily, and it's never burnt like it occasionally is at Joe's.",crust,general,positive,35,40
988,Can't believe how an expensive NYC restaurant can be so disrespectful to its clients.,restaurant,general,negative,35,45
989,$20 gets you unlimited sushi of a very high quality- I even took a friend here from Japan who said it was one of the best sushi places in the US that he has been to.,sushi,general,positive,23,28
990,Great food.,food,general,positive,6,10
991,"Their sushi, Kamikaze and other Rolls are fresh and well presented.",Rolls,general,positive,32,37
992,– I was highly disappointed in the food at Pagoda.,food,general,negative,35,39
993,The food is awesome - definitely try the striped bass.,striped bass,general,positive,41,53
994,Fair menu selection.,menu selection,general,neutral,5,19
995,"The waitress, seems to be more concerned of looking good than actually waitressing.",waitress,general,negative,4,12
996,Deliveries often take up to an hour and the prices are higher than most other pizzerias in the area.,prices,general,negative,44,50
997,"Drinks are suberb, and I feel like I am in a Third World country when I walk in the door.",Drinks,general,positive,0,6
998,"Upon entering, we were greeted by the owners, Steven and Frederick, who went out of their way to be more than gracious hosts.",hosts,general,positive,119,124
999,"The food was extremely tasty, creatively presented and the wine excellent.",food,general,positive,4,8
1000,The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,brioche and lollies,general,positive,4,23
1001,"The staff is very kind and well trained, they're fast, they are always prompt to jump behind the bar and fix drinks, they know details of every item in the menu and make excelent recomendations.",staff,general,positive,4,9
1002,After dealing with subpar pizza all over the Kensington neighborhood - I've found little toninos.,pizza,general,negative,26,31
1003,The food is above average for midtown and sligtly better than some of the other Heartland Breweries in the city.,food,general,positive,4,8
1004,"While there's a decent menu, it shouldn't take ten minutes to get your drinks and 45 for a dessert pizza.",dessert pizza,general,neutral,91,104
1005,Try the rose roll (not on menu).,rose roll,general,positive,8,17
1006,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.",specials,general,positive,33,41
1007,"Average to good Thai food, but terrible delivery.",Thai food,general,positive,16,25
1008,"– The sushi here is perfectly good, but for $5 a piece, either the slices of fish should be larger, or there should be no pretense that this is a moderately priced restaurant (even for NYC).",sushi,general,positive,6,11
1009,"While the place is not a hotspot hangout, the drinks are unique and pack a lot of bang for the buck.",drinks,general,positive,46,52
1010,"If you go to Roth's try to be served by Mike, he is GREAT!!",served,general,positive,30,36
1011,The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.,lawns,general,positive,46,51
1012,"Two complaints- their appetizer selection stinks, it would be nice to get some mozzarella sticks on the menu.",appetizer selection,general,negative,22,41
1013,I've been to Naples 45 for dinner twice.,dinner,general,neutral,27,33
1014,"I have been to this place, folks and it is BAD.",place,general,negative,20,25
1015,"While certain staples are excellent (the burger, some of the pastas), the food is not really the point.",burger,general,positive,41,47
1016,"several times and put up with the waiters' bad manners, knowing that their job isn't easy.",waiters,general,negative,34,41
1017,We didn't get drink refills and she didn't even offer us the option of dessert.,dessert,general,neutral,71,78
1018,"If you want some roast duck, pork or chicken on rice with ginger, try them out!",pork,general,positive,29,33
1019,"– How to describe the best sushi in NYC: hmmmm, delicious, amazing, fantastic, suculent, perfect, nah, all of the above.",sushi,general,positive,27,32
1020,We ordered a tuna melt - it came with out cheese which just made it a tuna sandwich.,tuna melt,general,negative,13,22
1021,The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.,waiter,general,negative,129,135
1022,"All-time favorites include the Big Mac, Chicken McNuggets, Filet-O-Fish sandwich and McDonald's famous french fries; lighter options like entree-sized salads are also available.",Big Mac,general,positive,31,38
1023,Their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,peanut sauce,general,positive,68,80
1024,"Just don't take the seat between the bar and the back half of the restaurant, i saw a woman get nudged 40times sitting there.",bar,general,neutral,37,40
1025,The staff offers impeccable service.,service,general,positive,28,35
1026,and the waiter suggested a perfect sake!!,waiter,general,positive,8,14
1027,The waiter was a bit unfriendly and the feel of the restaurant was crowded.,waiter,general,negative,4,10
1028,Incredible food at a very agreable price brings me back just about every other day to this authentic Thai restaurant.,food,general,positive,11,15
1029,They are often crowded on the weekends but they are efficient and accurate with their service.,service,general,positive,86,93
1030,i went in one day asking for a table for a group and was greeted by a very rude hostess.,table,general,neutral,31,36
1031,"I got the $10 10-piece dim sum combo, every bite of which was great.",dim sum combo,general,positive,23,36
1032,"The music is great, no night better or worse, the bar tenders are generous with the pouring, and the lighthearted atmosphere will lifts you spirits.",bar tenders,general,positive,50,61
1033,Service was good and food is wonderful.,food,general,positive,21,25
1034,last Tuesday for a late lunch with a friend.,late lunch,general,neutral,19,29
1035,"The food is terrible and overall, I would have to say avoid at all costs.",food,general,negative,4,8
1036,"But dinner here is never disappointing, even if the prices are a bit over the top.",dinner,general,positive,4,10
1037,Best Taiwanese food in NY!,Taiwanese food,general,positive,5,19
1038,"The main course had an average portion, and was decent overall.",main course,general,positive,4,15
1039,amazing fresh dogs but best of all endless toppings!!!,dogs,general,positive,14,18
1040,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time",Meal,general,positive,174,178
1041,I have eaten a lot of pizza here.,pizza,general,neutral,22,27
1042,Sushi wasn't anything spectacular for the price.,price,general,negative,42,47
1043,"On a recent trip, our waiter was extremely dismissive, while no less than three staff members waited hand-and-foot on a pair of Japanese girls seated nearby.",waiter,general,negative,22,28
1044,I had to share my table with a loud group of kids and the service was rude an unattentive.,service,general,negative,58,65
1045,"The service is really fast and friendly, and the value is great.",value,general,positive,49,54
1046,"The dessert (we had a pear torte) was good - but, once again, the staff was unable to provide appropriate drink suggestions.",staff,general,negative,66,71
1047,"The overall price tag was very very expensive, something I did expect.",price tag,general,negative,12,21
1048,"They have it all -- great price, food, and service.",food,general,positive,33,37
1049,I love to visit Murrays for my bagel fix.,bagel,general,positive,31,36
1050,"In the end our check came to $27 for 4 small pancakes, a breakfast burrito, an orange juice and an iced tea (I had water).",breakfast burrito,general,negative,57,74
1051,"I've had the Jellyfish, Horse Mackerel, Blue Fin Tuna and the Sake Ikura roll among others, and they were all good.",Sake Ikura roll,general,positive,62,77
1052,The place is absolutely adorable and the food is delicious.,food,general,positive,41,45
1053,"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).",noodles,general,neutral,53,60
1054,"my personal favorite is an everything bagel with lox spread, but all the bagles are unbeliavably good.",bagles,general,positive,73,79
1055,All the staff is absolutely professional!!,staff,general,positive,8,13
1056,"From the entrees to the sides to the drinks, everything was creatively prepared yet still simple.",drinks,general,positive,37,43
1057,"Still, try it once, since if you end up loving the food, it could be one of your best dining experiences.",dining experiences,general,positive,86,104
1058,After really enjoying ourselves at the bar we sat down at a table and had dinner.,bar,general,positive,39,42
1059,"$160 for 2 filets, 2 sides, an appetizer and drinks.",drinks,general,neutral,45,51
1060,The table next to us asked if he crushed the grapes himself when their long overdue bottle of wine finally arrived.,grapes,general,neutral,45,51
1061,The appetizing is excellent - just as good as Zabars Barney Greengrass at a reasonable price (if bought by the pound).,appetizing,general,positive,4,14
1062,INCREDIBLY POOR SERVICE AN FOOD QUALITY AT EXORBITANT PRICES.,SERVICE,general,negative,16,23
1063,"Only suggestion is that you skip the dessert, it was overpriced and fell short on taste.",dessert,general,negative,37,44
1064,"we did notice however, that some tables had what looked like pita instead of naan.",pita,general,negative,61,65
1065,A Thai restaurant out of rice during dinner?,rice,general,neutral,25,29
1066,"From the erbazzone emiliana to the mostarda on the cheese plate, the dishes at this restaurant are all handled with delicate care.",dishes,general,positive,69,75
1067,They bring a sauce cart up to your table and offer you up to 7 or 8 choices of sauces for your steak (I tried them ALL).,steak,general,neutral,95,100
1068,"The bartenders and the managers are really nice and the decor is very comfy and laid-back, all the while being trendy.",bartenders,general,positive,4,14
1069,"– Eggs, pancakes, potatoes, fresh fruit and yogurt -- everything they serve is delicious.",Eggs,general,positive,2,6
1070,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.",donut like deep fried dough they call Ow Ley Soh,general,positive,23,71
1071,"The wine is always good, the tapas are always yummy, especially with the warm pita bread.",pita bread,general,positive,78,88
1072,"the food was great, the margaritas too but the waitress was too busy being nice to her other larger party than to take better care of my friend and me.",margaritas,general,positive,24,34
1073,The food now is inconsistent.,food,general,negative,4,8
1074,"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!",spicy tuna roll,general,positive,4,19
1075,"The food did take a few extra minutes to come, but the cute waiters' jokes and friendliness made up for it.",waiters,general,positive,60,67
1076,then we ordered a dinosaur rolls and white tuna sashimi.,dinosaur rolls,general,neutral,18,32
1077,We also ordered two hot dogs thinking they would be pretty good since there is a whole section on the menu devoted to them.,menu,general,neutral,102,106
1078,i have eaten here on a different occasion - the food is mediocre for the prices.,food,general,neutral,48,52
1079,"Excellent atmosphere, delicious dishes good and friendly service.",dishes,general,positive,32,38
1080,"The owner is very friendly and a great guy, go try his pizza, you'll like it!",owner,general,positive,4,9
1081,"The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.",atmosphere,general,neutral,4,14
1082,"I also ordered the Change Mojito, which was out of this world.",Change Mojito,general,positive,19,32
1083,"We had half/half pizza, mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza!",half/half pizza,general,positive,7,22
1084,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",toppings,general,neutral,62,70
1085,"I came to fresh expecting a great meal, and all I got was marginally so-so food served in a restaurant that was just so freezing we couldn't enjoy eating.",food served,general,neutral,75,86
1086,"Everything is always cooked to perfection, the service is excellent, the decor cool and understated.",decor,general,positive,73,78
1087,The fries are yummy.,fries,general,positive,4,9
1088,We were disappointed with the pre-fixe menu of only 2 choices per course (other restaurants offer 3 choices) and ended up ordering a la carte.,ordering a la carte,general,negative,122,141
1089,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.",food,general,positive,4,8
1090,The ambience is authentic and relaxing and we have always received attentive and prompt service.,ambience,general,positive,4,12
1091,"The food was very good, a great deal, and the place its self was great.",place,general,positive,46,51
1092,Nice food but no spice!,food,general,positive,5,9
1093,"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.",service,general,negative,61,68
1094,The fried rice is amazing here.,fried rice,general,positive,4,14
1095,"Not only is the cuisine the best around, the service has always been attentive and charming.",service,general,positive,45,52
1096,"Still, try it once, since if you end up loving the food, it could be one of your best dining experiences.",food,general,neutral,51,55
1097,The prices were CHEAP compared to the quality of service and food.,food,general,positive,61,65
1098,good selection of wines ranging from affordable to high end.,selection of wines,general,positive,5,23
1099,"First, the waiter who served us neglected to fill us in on the specials, which I would have chosen had I known about them.",served,general,negative,22,28
1100,"My co-workers had to wait almost an hour for delivery, only to discover that what they got was not what they ordered.",delivery,general,negative,45,53
1101,"Not because I was pregnant, but the food here is always delicious.",food,general,positive,36,40
1102,Ummm...the beer was cold.,beer,general,positive,11,15
1103,It isn't the cheapest sushi but has been worth it every time.,sushi,general,neutral,22,27
1104,The sauce is excellent (very fresh) with dabs of real mozzarella.,sauce,general,positive,4,9
1105,"It cannot be the ambience, because the place is very cramped and some guests have to sit in an aisle.",ambience,general,negative,17,25
1106,"Best food, phenominal service",service,general,positive,22,29
1107,We were well attended to by the enthusiastic staff especially the manager Tony Gaskin who made excellent suggestions for our menu selections.,menu selections,general,positive,125,140
1108,The staff is very attentive and we can almost always get a table.,staff,general,positive,4,9
1109,"Speedy delivers, great food, decent prices, and friendly service combine to ensure an enjoyable repast.",repast,general,positive,96,102
1110,Ambiance- relaxed and stylish.,Ambiance,general,positive,0,8
1111,"Great food, great drinks, nice dining atmosphere.",drinks,general,positive,18,24
1112,The pizza's are thin crust and the menu offers very creative combinations and toppings.,menu,general,positive,35,39
1113,I've had pizza both times and the caprese salad appetizer.,caprese salad appetizer,general,neutral,34,57
1114,The food at this place is 'gourmet' Indian cuisine.,'gourmet' Indian cuisine,general,neutral,26,50
1115,Has the chef and owner changed???,chef,general,neutral,8,12
1116,Owner must have coem on this website to give himself credit.,Owner,general,neutral,0,5
1117,The drinks are always welll made and wine selection is fairly priced.,wine selection,general,neutral,37,51
1118,"It was good, but none of the flavors WOW.",flavors,general,neutral,29,36
1119,"The lemon chicken tasted like sticky sweet donuts and the honey walnut prawns, the few they actually give you.....were not good.",lemon chicken,general,negative,4,17
1120,Coffee is a better deal than overpriced Cosi sandwiches.,Coffee,general,positive,0,6
1121,"It's a basic pizza joint, not much to look at, but the pizza is what I go for.",pizza,general,positive,13,18
1122,"A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.",space,general,negative,34,39
1123,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,spaghetti with Scallops and Shrimp,general,positive,37,71
1124,The sushi is reasonably priced and fresh.,priced,general,positive,24,30
1125,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",Fatty Yellow Tail,general,neutral,80,97
1126,"The food was pretty good, but a little flavorless and the portions very small, including dessert.",dessert,general,negative,89,96
1127,"Excellent atmosphere, delicious dishes good and friendly service.",atmosphere,general,positive,10,20
1128,We had a wonderful meal at Naples 45 a month ago on a visit to NYC.,meal,general,positive,19,23
1129,"Our waiter was helpful and charming, the food was perfect, and the wine was good, too.",food,general,positive,41,45
1130,Best Pastrami I ever had and great portion without being ridiculous.,portion,general,positive,35,42
1131,"The only positive was the wait staff, which was prompt, knowledgable, and likeable.",wait staff,general,positive,26,36
1132,These innovators of french indian fusion do a great job of making dishes as interesting as possible while still being accessible.,french indian fusion,general,positive,20,40
1133,Wait staff is blantently unappreciative of your business but its the best pie on the UWS!,pie,general,positive,74,77
1134,"Build a meal with side orders like Amazin' Greens salads, Buffalo Chicken Kickers and Cinna Stix.",Cinna Stix,general,neutral,86,96
1135,The service is awful--the last time I was there (and I do mean the last time) we were told that they needed our table so we would have to leave.,table,general,negative,112,117
1136,"You don't go to Mizu for excellent service, you go for the large amounts of food, the amiable atmosphere, and the hole-in-the-wall feeling of the place.",food,general,positive,76,80
1137,Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.,rosemary or orange flavoring,general,negative,63,91
1138,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,dinner,general,neutral,42,48
1139,The real problem I had with this place was the complete lack of service.,service,general,negative,64,71
1140,"Service, however, was excellent...and I liked the setting/atmosphere a lot.",Service,general,positive,0,7
1141,"Service was devine, oysters where a sensual as they come, and the price can't be beat!!!",price,general,positive,66,71
1142,"Meat-phobes are in luck with the extraordinary veggie burger, made from a distinctive blend of chickpeas, carrots and other vegetables and spices.",veggie burger,general,positive,47,60
1143,"Also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it.",menu,general,negative,70,74
1144,"While this diner had reasonably good food, the restaurant staff seemed completely indifferent to our presence, and this attitude was reflected in the lack of service.",restaurant staff,general,negative,47,63
1145,"The prices cannot be beat for the quality, quantity, freshness and taste.",taste,general,positive,67,72
1146,The barebecued salmon is elegantly spiced and not at all dry.,barebecued salmon,general,positive,4,21
1147,There is actually space to breathe and the decor sets the tone for an intimate dinner.,dinner,general,neutral,79,85
1148,But the thing that my wife and I hated was it was so loud and it felt like 'bar' or 'pub'.,bar,general,negative,76,79
1149,the food is always fresh ...,food,general,positive,4,8
1150,"Service is great, takeout is good too.",Service,general,positive,0,7
1151,"Food was okay, nothing great.",Food,general,neutral,0,4
1152,"Creamy appetizers--taramasalata, eggplant salad, and Greek yogurt (with cuccumber, dill, and garlic) taste excellent when on warm pitas.",warm pitas,general,neutral,125,135
1153,"But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.",frying,general,negative,147,153
1154,"Always a nice crowd, but never loud.",crowd,general,positive,14,19
1155,"Endless fun, awesome music, great staff!!!",staff,general,positive,34,39
1156,"Quality of food is excellent and price is cheap, stick to pork, fish, chicken, lamb and vegetables.",pork,general,positive,58,62
1157,Reasonable prices.,prices,general,positive,11,17
1158,"The calamari comes with an incredible sauce, and the duck noodles are yummy as well.",calamari,general,positive,4,12
1159,We were so happy with our food and were even more thrilled when we saw the bill.,bill,general,positive,75,79
1160,"Meanwhile, the bartender continued to pour champagne from his reserve after we had finished our bottle and we enjoyed an amuse of turnip soup with pureed basil, gratis.",turnip soup with pureed basil,general,positive,130,159
1161,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,red wine,general,neutral,46,54
1162,The service is good and ambience is good for a date or group outing.,service,general,positive,4,11
1163,My chicken was completely dried out and on the cold side and the sauce was not very flavorful.,chicken,general,negative,3,10
1164,The menu prices are a bit expensive for what you get in quality and portion size.,portion size,general,negative,68,80
1165,amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!,hot dog,general,positive,16,23
1166,"Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other sauce would have done much to enhance.",herb mix,general,negative,170,178
1167,Monday nights are a bargain at the $28 prix fix - this includes a three course meal plus *three* glasses of wine paired with each course.,three course meal,general,positive,66,83
1168,We were a group of 8 and well seved.,seved,general,positive,30,35
1169,I may not be a sushi guru but I can tell you that the food here is just okay and that there is not much else to it.,food,general,negative,54,58
1170,This place blew me away...by far my new favorite restaurant on the uppereast side.,place,general,positive,5,10
1171,The pizza is the best if you like thin crusted pizza.,pizza,general,positive,4,9
1172,"And the staff is also young, energeic and hot!!!!",staff,general,positive,8,13
1173,"I must warn the reader that the portions sizes are very small (especially the appetizers), so if you plan to eat until you are full and do not intend to order the chef's special tasting menu, prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing), a main entree, and the cold udon at the end of the meal.",appetizer,general,negative,78,87
1174,"However, in the summer of 2003, it seems the management has changed and the great big door has been replaced for a glass front ridding itself of the dark romantic getup.",door,general,positive,86,90
1175,"I've had the Jellyfish, Horse Mackerel, Blue Fin Tuna and the Sake Ikura roll among others, and they were all good.",Blue Fin Tuna,general,positive,40,53
1176,"The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.",manager,general,negative,4,11
1177,Had a great experience at Trio ... staff was pleasant; food was tasty and large in portion size - I would highly recommend the portobello/gorgonzola/sausage appetizer and the lobster risotto.,portobello/gorgonzola/sausage appetizer,general,positive,127,166
1178,"Considering their price of $6.25 for lunch special, the dish was ridiculously small.",price,general,negative,18,23
1179,"Yamato is an excellent place to go if youre not into sashimi, or if you have friends who doesnt like sushi much.",Yamato,general,positive,0,6
1180,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",side,general,neutral,76,80
1181,Easily the worst stir-fried squid I've ever tasted.,stir-fried squid,general,negative,17,33
1182,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",eggplant parmesan,general,positive,96,113
1183,"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.",bartender,general,negative,14,23
1184,"Prefer to order it and pick it up though because I don't like the servers, one young woman in particular.",young woman,general,negative,79,90
1185,"I found it on a cold night, the perfect spot to warm up.",spot,general,positive,40,44
1186,Pair you food with the excellent beers on tap or their well priced wine list.,beers on tap,general,positive,33,45
1187,Once they ran out of Gnochi and made it for me from scratch!,Gnochi,general,neutral,21,27
1188,Best Neighborhood Standby.,Standby,general,positive,18,25
1189,"Disappointingly, their wonderful Saketini has been taken off the bar menu.",bar menu,general,negative,65,73
1190,"we were tired and cold when we got to the restaurant, then we sat down to begin ordering appetizers.",appetizers,general,neutral,89,99
1191,Their sake martini is wonderful.,sake martini,general,positive,6,18
1192,"Speedy delivers, great food, decent prices, and friendly service combine to ensure an enjoyable repast.",delivers,general,positive,7,15
1193,"Try ordering from the regular menu, then you would not regret!",menu,general,positive,30,34
1194,The staff was knowledgeable and full of personality.,staff,general,positive,4,9
1195,If your looking for nasty high priced food with a dash of ghetto scenery cheap BX A$$ this is the place to be!!,priced food,general,negative,31,42
1196,We shared the family platter and I especially enjoyed the black cod in sake kasu.,black cod in sake kasu,general,positive,58,80
1197,The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.,rolls,general,positive,4,9
1198,My steak au poivre was one of the worst I've had.,steak au poivre,general,negative,3,18
1199,"It's super-trendy and there's always someone to take that empty seat, so it seems that customer service has been deemed not of the essence.",service,general,positive,96,103
1200,Great food at reasonable prices.,food,general,positive,6,10
1201,The best calamari in Seattle!,calamari,general,positive,9,17
1202,The portions are small but being that the food was so good makes up for that.,food,general,positive,42,46
1203,Over all the looks of the place exceeds the actual meals.,looks,general,positive,13,18
1204,"Service was devine, oysters where a sensual as they come, and the price can't be beat!!!",Service,general,positive,0,7
1205,the food is decent.,food,general,neutral,4,8
1206,"Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!",food,general,positive,101,105
1207,"Once we sailed, the top-notch food and live entertainment sold us on a unforgettable evening.",live entertainment,general,positive,39,57
1208,"– Eggs, pancakes, potatoes, fresh fruit and yogurt -- everything they serve is delicious.",fresh fruit,general,positive,28,39
1209,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",filling pasta mains,general,positive,67,86
1210,The sangria was pretty tasty and good on a hot muggy day.,sangria,general,positive,4,11
1211,The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.,atmosphere,general,negative,4,14
1212,I went with 5 friends and we lingered at the table for a bit and didn't feel rushed at all even though there was a wait.,table,general,neutral,45,50
1213,"Disappointing food, lousy service.",service,general,negative,26,33
1214,"Great food, great drinks, nice dining atmosphere.",food,general,positive,6,10
1215,Could be pricey without a prix fixe meal.,prix fixe meal,general,negative,26,40
1216,Another plus is most of the entrees are approx.,entrees,general,positive,28,35
