id,text,aspect,category,polarity,from,to
144,"This is an exceptional course . The quality of the lectures – course content , lecturing approach , and audiovisual production – is top - notch . Randy Picker provides a fascinating , engaging look at various devices and platforms , starting with their history and then integrating legal considerations , particularly under antitrust and copyright law . He presents the material in an easily comprehensible and digestible way , and explores subjects ( and objects ) that are very relevant in the modern , connected , digitized , and ( borrowing a word from this class ) mediated world . I learned a lot , enjoyed the lectures , and can see the application of what I learned outside the virtual classroom . Thank you !",content,general,positive,69,76
145,"This is an exceptional course . The quality of the lectures – course content , lecturing approach , and audiovisual production – is top - notch . Randy Picker provides a fascinating , engaging look at various devices and platforms , starting with their history and then integrating legal considerations , particularly under antitrust and copyright law . He presents the material in an easily comprehensible and digestible way , and explores subjects ( and objects ) that are very relevant in the modern , connected , digitized , and ( borrowing a word from this class ) mediated world . I learned a lot , enjoyed the lectures , and can see the application of what I learned outside the virtual classroom . Thank you !",lecturing approach,general,positive,79,97
146,"This is an exceptional course . The quality of the lectures – course content , lecturing approach , and audiovisual production – is top - notch . Randy Picker provides a fascinating , engaging look at various devices and platforms , starting with their history and then integrating legal considerations , particularly under antitrust and copyright law . He presents the material in an easily comprehensible and digestible way , and explores subjects ( and objects ) that are very relevant in the modern , connected , digitized , and ( borrowing a word from this class ) mediated world . I learned a lot , enjoyed the lectures , and can see the application of what I learned outside the virtual classroom . Thank you !",randy picker,general,positive,146,158
147,"I thought the course was a fantastic introduction to environmental law and policy . I especially enjoyed the structure of each lesson ( reading - > video ) and the entire course . I thought the Prof did a great job of being enthusiastic and was mostly clear when explaining , analyzing and discussing each case . Perhaps , an aspect that could be improved in the future is to ask more in - video question to challenge the student to think critically while watching the videos . However , where there is most room for improvement is to have much better management of the discussion section . There was no authority answering any questions whatsoever , not content related nor operational .",course,general,positive,14,20
148,"I thought the course was a fantastic introduction to environmental law and policy . I especially enjoyed the structure of each lesson ( reading - > video ) and the entire course . I thought the Prof did a great job of being enthusiastic and was mostly clear when explaining , analyzing and discussing each case . Perhaps , an aspect that could be improved in the future is to ask more in - video question to challenge the student to think critically while watching the videos . However , where there is most room for improvement is to have much better management of the discussion section . There was no authority answering any questions whatsoever , not content related nor operational .",video,general,positive,148,153
149,"I thought the course was a fantastic introduction to environmental law and policy . I especially enjoyed the structure of each lesson ( reading - > video ) and the entire course . I thought the Prof did a great job of being enthusiastic and was mostly clear when explaining , analyzing and discussing each case . Perhaps , an aspect that could be improved in the future is to ask more in - video question to challenge the student to think critically while watching the videos . However , where there is most room for improvement is to have much better management of the discussion section . There was no authority answering any questions whatsoever , not content related nor operational .",prof,general,positive,194,198
150,"I thought the course was a fantastic introduction to environmental law and policy . I especially enjoyed the structure of each lesson ( reading - > video ) and the entire course . I thought the Prof did a great job of being enthusiastic and was mostly clear when explaining , analyzing and discussing each case . Perhaps , an aspect that could be improved in the future is to ask more in - video question to challenge the student to think critically while watching the videos . However , where there is most room for improvement is to have much better management of the discussion section . There was no authority answering any questions whatsoever , not content related nor operational .",course,general,negative,14,20
151,"I thought the course was a fantastic introduction to environmental law and policy . I especially enjoyed the structure of each lesson ( reading - > video ) and the entire course . I thought the Prof did a great job of being enthusiastic and was mostly clear when explaining , analyzing and discussing each case . Perhaps , an aspect that could be improved in the future is to ask more in - video question to challenge the student to think critically while watching the videos . However , where there is most room for improvement is to have much better management of the discussion section . There was no authority answering any questions whatsoever , not content related nor operational .",discussion section,general,neutral,570,588
152,"I thought the course was a fantastic introduction to environmental law and policy . I especially enjoyed the structure of each lesson ( reading - > video ) and the entire course . I thought the Prof did a great job of being enthusiastic and was mostly clear when explaining , analyzing and discussing each case . Perhaps , an aspect that could be improved in the future is to ask more in - video question to challenge the student to think critically while watching the videos . However , where there is most room for improvement is to have much better management of the discussion section . There was no authority answering any questions whatsoever , not content related nor operational .",in - video question,general,neutral,385,404
153,"After being bored to death by his first highly complex and involved analytical / historical lectures , I skipped over every video that Prof . Germano lectured in . I ' m not sure if his later videos were great or not , and they were supposed to be "" foundational / historical , "" but the rest of the course was extremely educative and enjoyable for a beginner like me , and Prof . Germano ' s lectures were not needed for the graded quizzes .",prof . germano,general,negative,135,149
154,"After being bored to death by his first highly complex and involved analytical / historical lectures , I skipped over every video that Prof . Germano lectured in . I ' m not sure if his later videos were great or not , and they were supposed to be "" foundational / historical , "" but the rest of the course was extremely educative and enjoyable for a beginner like me , and Prof . Germano ' s lectures were not needed for the graded quizzes .",lectures,general,negative,92,100
155,"After being bored to death by his first highly complex and involved analytical / historical lectures , I skipped over every video that Prof . Germano lectured in . I ' m not sure if his later videos were great or not , and they were supposed to be "" foundational / historical , "" but the rest of the course was extremely educative and enjoyable for a beginner like me , and Prof . Germano ' s lectures were not needed for the graded quizzes .",course,general,positive,300,306
156,"This course doesn ' t have any writing assignments . I appreciated it because it truly did help me understand the ins and outs of citations , which I needed to know in order to continue on with this course . I tend to get lazy and cute incorrectly because I never had the chance to learn how to do it in school . This professor is very understanding and straight to the point . It ' s what I need for this type of course . If you listen to the professor , it ' s no problem to pass the assignments and quizzes .",writing assignments,general,negative,31,50
157,"This course doesn ' t have any writing assignments . I appreciated it because it truly did help me understand the ins and outs of citations , which I needed to know in order to continue on with this course . I tend to get lazy and cute incorrectly because I never had the chance to learn how to do it in school . This professor is very understanding and straight to the point . It ' s what I need for this type of course . If you listen to the professor , it ' s no problem to pass the assignments and quizzes .",course,general,positive,5,11
158,"This course doesn ' t have any writing assignments . I appreciated it because it truly did help me understand the ins and outs of citations , which I needed to know in order to continue on with this course . I tend to get lazy and cute incorrectly because I never had the chance to learn how to do it in school . This professor is very understanding and straight to the point . It ' s what I need for this type of course . If you listen to the professor , it ' s no problem to pass the assignments and quizzes .",professor,general,positive,318,327
159,"This course doesn ' t have any writing assignments . I appreciated it because it truly did help me understand the ins and outs of citations , which I needed to know in order to continue on with this course . I tend to get lazy and cute incorrectly because I never had the chance to learn how to do it in school . This professor is very understanding and straight to the point . It ' s what I need for this type of course . If you listen to the professor , it ' s no problem to pass the assignments and quizzes .",assignments and quizzes,general,positive,486,509
160,"I thoroughly enjoyed this course . It was a narrowly - defined topic ( Questionnaire Design ) that was well - explored ; this makes the course feel like you are actually learning something and does not feel overwhelming in the slightest . You feel you are actually learning a skill rather than a subject . Further , the professors were clear in their teaching methods .",course,general,positive,26,32
161,"I thoroughly enjoyed this course . It was a narrowly - defined topic ( Questionnaire Design ) that was well - explored ; this makes the course feel like you are actually learning something and does not feel overwhelming in the slightest . You feel you are actually learning a skill rather than a subject . Further , the professors were clear in their teaching methods .",professors,general,positive,320,330
162,"This course was exactly as described , and the way it was laid out mimicked the concept they were trying to teach . The seemingly random interjections on brain chemistry could have , in my opinion , been set up s their own unit , instead of into others , which I found to make it harder to digest . My only other pet peeve were the optional projects at the end . I ' m sure some learners like the term - project - like assignments ( creating pdfs , videos , etc ) , but from a casual standpoint ( ie , I ' m not paying for a certificate for this course ) , I was just relieved to find them to be options - - ones I didn ' t exercise . But overall , those two annoyances would not keep me from taking another course from UC San Diego or the instructors behind the course .",course,general,positive,5,11
163,"This course was exactly as described , and the way it was laid out mimicked the concept they were trying to teach . The seemingly random interjections on brain chemistry could have , in my opinion , been set up s their own unit , instead of into others , which I found to make it harder to digest . My only other pet peeve were the optional projects at the end . I ' m sure some learners like the term - project - like assignments ( creating pdfs , videos , etc ) , but from a casual standpoint ( ie , I ' m not paying for a certificate for this course ) , I was just relieved to find them to be options - - ones I didn ' t exercise . But overall , those two annoyances would not keep me from taking another course from UC San Diego or the instructors behind the course .",course,general,negative,5,11
164,"This course was exactly as described , and the way it was laid out mimicked the concept they were trying to teach . The seemingly random interjections on brain chemistry could have , in my opinion , been set up s their own unit , instead of into others , which I found to make it harder to digest . My only other pet peeve were the optional projects at the end . I ' m sure some learners like the term - project - like assignments ( creating pdfs , videos , etc ) , but from a casual standpoint ( ie , I ' m not paying for a certificate for this course ) , I was just relieved to find them to be options - - ones I didn ' t exercise . But overall , those two annoyances would not keep me from taking another course from UC San Diego or the instructors behind the course .",optional projects,general,negative,332,349
165,"This course was exactly as described , and the way it was laid out mimicked the concept they were trying to teach . The seemingly random interjections on brain chemistry could have , in my opinion , been set up s their own unit , instead of into others , which I found to make it harder to digest . My only other pet peeve were the optional projects at the end . I ' m sure some learners like the term - project - like assignments ( creating pdfs , videos , etc ) , but from a casual standpoint ( ie , I ' m not paying for a certificate for this course ) , I was just relieved to find them to be options - - ones I didn ' t exercise . But overall , those two annoyances would not keep me from taking another course from UC San Diego or the instructors behind the course .",instructors,general,positive,740,751
166,"The course is a well thought and masterfully set of lessons on the main principle of journalism : it talks ethics starting from maybe old concepts that surprisingly are still fitting today . Being a basic course , it is very easy to follow and finish . Quizzes are alternating between very good and very bad . Tough ethical decisions and a space to discuss them is a really great thing , but peer grading two phrases essays with only the ability of telling yes or no doesn ' t make for a good use of the crowdsourcing the very course is advocating . The videos seem to have been made with an indecent knowledge of the technology , especially for journalists who are supposed to use it daily ; green screens were used so badly as some parts of the professors "" spark white "" , and slides are often cut away and put back in view while the teacher is talking about it , which was downright infuriating . It still qualifies for a very good opening course in journalism , but needs serious improvement .",course,general,positive,4,10
167,"The course is a well thought and masterfully set of lessons on the main principle of journalism : it talks ethics starting from maybe old concepts that surprisingly are still fitting today . Being a basic course , it is very easy to follow and finish . Quizzes are alternating between very good and very bad . Tough ethical decisions and a space to discuss them is a really great thing , but peer grading two phrases essays with only the ability of telling yes or no doesn ' t make for a good use of the crowdsourcing the very course is advocating . The videos seem to have been made with an indecent knowledge of the technology , especially for journalists who are supposed to use it daily ; green screens were used so badly as some parts of the professors "" spark white "" , and slides are often cut away and put back in view while the teacher is talking about it , which was downright infuriating . It still qualifies for a very good opening course in journalism , but needs serious improvement .",quizzes,general,neutral,253,260
168,"The course is a well thought and masterfully set of lessons on the main principle of journalism : it talks ethics starting from maybe old concepts that surprisingly are still fitting today . Being a basic course , it is very easy to follow and finish . Quizzes are alternating between very good and very bad . Tough ethical decisions and a space to discuss them is a really great thing , but peer grading two phrases essays with only the ability of telling yes or no doesn ' t make for a good use of the crowdsourcing the very course is advocating . The videos seem to have been made with an indecent knowledge of the technology , especially for journalists who are supposed to use it daily ; green screens were used so badly as some parts of the professors "" spark white "" , and slides are often cut away and put back in view while the teacher is talking about it , which was downright infuriating . It still qualifies for a very good opening course in journalism , but needs serious improvement .",peer grading,general,negative,392,404
169,"The course is a well thought and masterfully set of lessons on the main principle of journalism : it talks ethics starting from maybe old concepts that surprisingly are still fitting today . Being a basic course , it is very easy to follow and finish . Quizzes are alternating between very good and very bad . Tough ethical decisions and a space to discuss them is a really great thing , but peer grading two phrases essays with only the ability of telling yes or no doesn ' t make for a good use of the crowdsourcing the very course is advocating . The videos seem to have been made with an indecent knowledge of the technology , especially for journalists who are supposed to use it daily ; green screens were used so badly as some parts of the professors "" spark white "" , and slides are often cut away and put back in view while the teacher is talking about it , which was downright infuriating . It still qualifies for a very good opening course in journalism , but needs serious improvement .",videos,general,negative,554,560
170,"The course is a well thought and masterfully set of lessons on the main principle of journalism : it talks ethics starting from maybe old concepts that surprisingly are still fitting today . Being a basic course , it is very easy to follow and finish . Quizzes are alternating between very good and very bad . Tough ethical decisions and a space to discuss them is a really great thing , but peer grading two phrases essays with only the ability of telling yes or no doesn ' t make for a good use of the crowdsourcing the very course is advocating . The videos seem to have been made with an indecent knowledge of the technology , especially for journalists who are supposed to use it daily ; green screens were used so badly as some parts of the professors "" spark white "" , and slides are often cut away and put back in view while the teacher is talking about it , which was downright infuriating . It still qualifies for a very good opening course in journalism , but needs serious improvement .",slides,general,negative,780,786
171,"The course is a well thought and masterfully set of lessons on the main principle of journalism : it talks ethics starting from maybe old concepts that surprisingly are still fitting today . Being a basic course , it is very easy to follow and finish . Quizzes are alternating between very good and very bad . Tough ethical decisions and a space to discuss them is a really great thing , but peer grading two phrases essays with only the ability of telling yes or no doesn ' t make for a good use of the crowdsourcing the very course is advocating . The videos seem to have been made with an indecent knowledge of the technology , especially for journalists who are supposed to use it daily ; green screens were used so badly as some parts of the professors "" spark white "" , and slides are often cut away and put back in view while the teacher is talking about it , which was downright infuriating . It still qualifies for a very good opening course in journalism , but needs serious improvement .",course,general,negative,4,10
172,"The information in this course was valuable , but the assignments were poorly integrated with the course . The types of documents assigned were either not covered or barely covered in the course leaving the students to guess what was expected . For one assignment the provided template left off a section required in the grading criteria . The quizes were also poorly tied to the lecture material and some of the questions were ambiguous . There were several quizes were a single wrong answer resulted in having to take the quiz over .",course,general,positive,24,30
173,"The information in this course was valuable , but the assignments were poorly integrated with the course . The types of documents assigned were either not covered or barely covered in the course leaving the students to guess what was expected . For one assignment the provided template left off a section required in the grading criteria . The quizes were also poorly tied to the lecture material and some of the questions were ambiguous . There were several quizes were a single wrong answer resulted in having to take the quiz over .",assignments,general,negative,54,65
174,"The information in this course was valuable , but the assignments were poorly integrated with the course . The types of documents assigned were either not covered or barely covered in the course leaving the students to guess what was expected . For one assignment the provided template left off a section required in the grading criteria . The quizes were also poorly tied to the lecture material and some of the questions were ambiguous . There were several quizes were a single wrong answer resulted in having to take the quiz over .",quizes,general,negative,344,350
175,"The information in this course was valuable , but the assignments were poorly integrated with the course . The types of documents assigned were either not covered or barely covered in the course leaving the students to guess what was expected . For one assignment the provided template left off a section required in the grading criteria . The quizes were also poorly tied to the lecture material and some of the questions were ambiguous . There were several quizes were a single wrong answer resulted in having to take the quiz over .",documents,general,negative,120,129
176,"The course is basic , and quite simple . Some might say too simple . I think it should be about 1 week long . I already knew all the things going into it so it was easy to finish it over two days .",course,general,positive,4,10
177,"Basic introduction to HTML5 . Though there were some issues with final project submission etc . but it was a good start in the world of HTML5 . Also , when coupled with the other two courses of CSS3 and Javascript , it would really be a dangerous combination . Looking forward for other courses .",courses,general,positive,183,190
178,"Basic introduction to HTML5 . Though there were some issues with final project submission etc . but it was a good start in the world of HTML5 . Also , when coupled with the other two courses of CSS3 and Javascript , it would really be a dangerous combination . Looking forward for other courses .",final project submission,general,negative,65,89
179,"A lot of the harder questions were unclear or not covered by the course . Many were passed onto "" look this up yourself "" , which is fine , but sometimes a different approach resulted in a slightly different answer marked as wrong . The group _ by stuff was especially tricky , as it was unlike its SQL counterpart and could have used a better example , eg with a function to split into quarters or group columns . Other than that , very interesting overall and very neat datasets . I would encourage having students check out kaggle . com for extra credit .",questions,general,negative,20,29
180,"A lot of the harder questions were unclear or not covered by the course . Many were passed onto "" look this up yourself "" , which is fine , but sometimes a different approach resulted in a slightly different answer marked as wrong . The group _ by stuff was especially tricky , as it was unlike its SQL counterpart and could have used a better example , eg with a function to split into quarters or group columns . Other than that , very interesting overall and very neat datasets . I would encourage having students check out kaggle . com for extra credit .",course,general,positive,65,71
181,"Very very very very cool ! I ' m learning Chinese with this course . It ' s really awesome , because I ' m going to China in july ! ! ! ! ! ! So happy",course,general,positive,60,66
182,"The course is nice , lectures is fine . But assignments is a bullshit . The instructions are uncertain , with typos . There is random number used , and you have to do magic with your algorithm in order to match expected output . I strongly dislike it .",course,general,positive,4,10
183,"The course is nice , lectures is fine . But assignments is a bullshit . The instructions are uncertain , with typos . There is random number used , and you have to do magic with your algorithm in order to match expected output . I strongly dislike it .",lectures,general,positive,21,29
184,"The course is nice , lectures is fine . But assignments is a bullshit . The instructions are uncertain , with typos . There is random number used , and you have to do magic with your algorithm in order to match expected output . I strongly dislike it .",assignments,general,negative,44,55
185,"An interesting introduction to epidemiology . I felt that the statistical concepts this course covered were clearly explained , and the numerical examples helped further my understanding of these principles . However , from the course description , I expected the course to talk more about concepts ( it covered this a little bit , e . g . the Bradford Hill criteria ) and perhaps the state of modern - day epidemiology than it did ( for example , studies and successes from within the last 10 years ? ) . I would love to see a follow - up module on that topic !",course,general,positive,88,94
186,"An interesting introduction to epidemiology . I felt that the statistical concepts this course covered were clearly explained , and the numerical examples helped further my understanding of these principles . However , from the course description , I expected the course to talk more about concepts ( it covered this a little bit , e . g . the Bradford Hill criteria ) and perhaps the state of modern - day epidemiology than it did ( for example , studies and successes from within the last 10 years ? ) . I would love to see a follow - up module on that topic !",course,general,negative,88,94
187,Excellent material presentation . The course develops the materials in an exceptionally didactic manner . Information and precious tips are easy to absorb . It was my first Coursera course and it made me want do more ! Barbara Oakley and Terrence Sejnowski are excellent instructors !,material,general,positive,10,18
188,Excellent material presentation . The course develops the materials in an exceptionally didactic manner . Information and precious tips are easy to absorb . It was my first Coursera course and it made me want do more ! Barbara Oakley and Terrence Sejnowski are excellent instructors !,course,general,positive,38,44
189,Excellent material presentation . The course develops the materials in an exceptionally didactic manner . Information and precious tips are easy to absorb . It was my first Coursera course and it made me want do more ! Barbara Oakley and Terrence Sejnowski are excellent instructors !,barbara oakley,general,positive,219,233
190,Excellent material presentation . The course develops the materials in an exceptionally didactic manner . Information and precious tips are easy to absorb . It was my first Coursera course and it made me want do more ! Barbara Oakley and Terrence Sejnowski are excellent instructors !,terrence sejnowski,general,positive,238,256
191,"This course was very helpful indeed . My insight into these areas of statistics is now better than it was before , and it wasn ' t even a terribly painful experience ! It was refreshing to have statistical concepts explained so clearly and  dare I say - sensibly . I have already recommended this course to several colleagues and will keep doing so . Thank you very much for putting together such a high - quality course !",course,general,positive,5,11
192,"This course is blowing my mind ( in a good way ) . It has been a long time since I ' ve felt the wonder of the world ( and universe ) of which I am a part . In addition , this course is expanding the language with which I can talk about and understand my environments ( new and old ) . The information is well - organised and concise and the resources are a good blend of academic , creative , informative and fun and the lecturers are knowledgable and passionate . I hope this field floods the world ' s places of education .",course,general,positive,5,11
193,"This course is blowing my mind ( in a good way ) . It has been a long time since I ' ve felt the wonder of the world ( and universe ) of which I am a part . In addition , this course is expanding the language with which I can talk about and understand my environments ( new and old ) . The information is well - organised and concise and the resources are a good blend of academic , creative , informative and fun and the lecturers are knowledgable and passionate . I hope this field floods the world ' s places of education .",resources,general,positive,342,351
194,"This course is blowing my mind ( in a good way ) . It has been a long time since I ' ve felt the wonder of the world ( and universe ) of which I am a part . In addition , this course is expanding the language with which I can talk about and understand my environments ( new and old ) . The information is well - organised and concise and the resources are a good blend of academic , creative , informative and fun and the lecturers are knowledgable and passionate . I hope this field floods the world ' s places of education .",lecturers,general,positive,422,431
195,"I liked it , everything is well described , clear and helpful . The last assignment description is not clear . The Peer Review reviewing criteria is not clear as well . It could be understood by many ways . They should enhance the peer review instructions .",last assignment,general,negative,68,83
196,"I liked it , everything is well described , clear and helpful . The last assignment description is not clear . The Peer Review reviewing criteria is not clear as well . It could be understood by many ways . They should enhance the peer review instructions .",peer review,general,negative,115,126
197,Very thought - provoking . Every teacher gives a comprehensible and approachable lecture about the given topics . The complementary material also helps . Be very contented with all of them . Thank you for all the contribution for making this course possible !,course,general,positive,242,248
198,Very thought - provoking . Every teacher gives a comprehensible and approachable lecture about the given topics . The complementary material also helps . Be very contented with all of them . Thank you for all the contribution for making this course possible !,teacher,general,positive,33,40
199,Very thought - provoking . Every teacher gives a comprehensible and approachable lecture about the given topics . The complementary material also helps . Be very contented with all of them . Thank you for all the contribution for making this course possible !,complementary material,general,positive,118,140
200,"I ' m currently starting week 3 of this and already I feel I have got a huge amount out of it . I was not a complete beginner going in , but with the course taking me back to real basics , I found it helped fill in a lot of blanks that I didn ' t even know I had . Even if the rest of the course from week 3 turns out to not be as good , I will still feel I got a tremendous amount out of this ! The tutor is straightforward and an excellent lecturer , the course is so far structured really well and the practical exercises are simple to set up and get going on .",course,general,positive,150,156
201,"I ' m currently starting week 3 of this and already I feel I have got a huge amount out of it . I was not a complete beginner going in , but with the course taking me back to real basics , I found it helped fill in a lot of blanks that I didn ' t even know I had . Even if the rest of the course from week 3 turns out to not be as good , I will still feel I got a tremendous amount out of this ! The tutor is straightforward and an excellent lecturer , the course is so far structured really well and the practical exercises are simple to set up and get going on .",tutor,general,positive,400,405
202,"I ' m currently starting week 3 of this and already I feel I have got a huge amount out of it . I was not a complete beginner going in , but with the course taking me back to real basics , I found it helped fill in a lot of blanks that I didn ' t even know I had . Even if the rest of the course from week 3 turns out to not be as good , I will still feel I got a tremendous amount out of this ! The tutor is straightforward and an excellent lecturer , the course is so far structured really well and the practical exercises are simple to set up and get going on .",practical exercises,general,positive,505,524
203,Mapping of software product manager to scrum master is IMHO not correct . Some misunderstanding by introduction of scrum ( e . g . customer is not a part of the scrum team ) . Preparing of a part of an university course by a bachelor of computer science .,course,general,negative,213,219
204,"Amazing introduction to the basics of philosophy  I wish I had such in university or at some other early point . It shows you breadth , scope and problems philosophy deals with . Course tries to maintain simplicity and clarity of explanations even for very complex things and this is exactly what you need for a subject which is normally deemed too complex for beginners or gives an explanations which for uninitiated do not add clarity and rather raise even more questions . Loads of fun and topics which may make you think more and induce your curiosity .",course,general,positive,179,185
205,The course is of a great practical meaning . Interesting and easy to understand . Highly recommend to everyone ! Life is full of projects and it is really worth managing them effectively . Many thanks to the team that prepared the course .,course,general,positive,4,10
206,The course is of a great practical meaning . Interesting and easy to understand . Highly recommend to everyone ! Life is full of projects and it is really worth managing them effectively . Many thanks to the team that prepared the course .,team,general,positive,208,212
207,"One of the best courses I have ever taken . Yaakov explains everything so clearly and and uses examples that make you fully understand all terms . Also all content is wrapped up by a project - a real project , a real website that you create from scratch and by the end of the course you ' ve got it ready , working and functionable . Thanks Yaakov for the exceptional material and your effort and thank you coursera for offering the opportunity to take this course even with no money at all !",course,general,positive,16,22
208,"One of the best courses I have ever taken . Yaakov explains everything so clearly and and uses examples that make you fully understand all terms . Also all content is wrapped up by a project - a real project , a real website that you create from scratch and by the end of the course you ' ve got it ready , working and functionable . Thanks Yaakov for the exceptional material and your effort and thank you coursera for offering the opportunity to take this course even with no money at all !",yaakov,general,positive,44,50
209,"One of the best courses I have ever taken . Yaakov explains everything so clearly and and uses examples that make you fully understand all terms . Also all content is wrapped up by a project - a real project , a real website that you create from scratch and by the end of the course you ' ve got it ready , working and functionable . Thanks Yaakov for the exceptional material and your effort and thank you coursera for offering the opportunity to take this course even with no money at all !",material,general,positive,368,376
210,"One of the best courses I have ever taken . Yaakov explains everything so clearly and and uses examples that make you fully understand all terms . Also all content is wrapped up by a project - a real project , a real website that you create from scratch and by the end of the course you ' ve got it ready , working and functionable . Thanks Yaakov for the exceptional material and your effort and thank you coursera for offering the opportunity to take this course even with no money at all !",coursera,general,positive,407,415
211,"One of the best courses I have ever taken . Yaakov explains everything so clearly and and uses examples that make you fully understand all terms . Also all content is wrapped up by a project - a real project , a real website that you create from scratch and by the end of the course you ' ve got it ready , working and functionable . Thanks Yaakov for the exceptional material and your effort and thank you coursera for offering the opportunity to take this course even with no money at all !",project,general,positive,183,190
212,"Doing this course was indeed a very good experience . I am looking to change my career and trying to learn computer programming and which is exactly why I have done this course . After finishing the course , I believe it is not only my study that is being helped , I believe I have got a very good amount of real life tips as well which will help me in my career as well . Being a procrastinator , I have harmed my life already a lot . But now that I know how to handle procrastination , I will try my best to implement the tricks that I have learned in this course . Thanks a lot !",course,general,positive,11,17
213,I THINK THAT IS COURSE IS VERY GOOD . ONLY MUCH REQUERIMENTS FOR SEND WORK . HOW CHECK KEYBOARD AND SEND PHOTO WITH CAMERA IN THE MOMENT . WHEN THE CAMERA NOT WORK FOR DRIVERS USB AND ITS COULD SEND FILE PHOTO .,course,general,positive,16,22
214,I am telling everyone I meet to do this course . No matter where you are on life you should do this course if you are planning on learning . The course is well laid out . You change your habits as you learn about learning . I wish I had lecturers like Barbara Oakey and Terry S . When I was getting my initial education and its just amazing that I get get access to tho sort of lecture online .,course,general,positive,40,46
215,I am telling everyone I meet to do this course . No matter where you are on life you should do this course if you are planning on learning . The course is well laid out . You change your habits as you learn about learning . I wish I had lecturers like Barbara Oakey and Terry S . When I was getting my initial education and its just amazing that I get get access to tho sort of lecture online .,barbara oakey,general,positive,252,265
216,I am telling everyone I meet to do this course . No matter where you are on life you should do this course if you are planning on learning . The course is well laid out . You change your habits as you learn about learning . I wish I had lecturers like Barbara Oakey and Terry S . When I was getting my initial education and its just amazing that I get get access to tho sort of lecture online .,terry s,general,positive,270,277
217,I am telling everyone I meet to do this course . No matter where you are on life you should do this course if you are planning on learning . The course is well laid out . You change your habits as you learn about learning . I wish I had lecturers like Barbara Oakey and Terry S . When I was getting my initial education and its just amazing that I get get access to tho sort of lecture online .,lecture onlin,general,positive,378,391
218,"Thank you for setting up this well - done course , which I think may be useful to all interested in getting a better understanding of tropical diseases . Considering the high volume of travellers to areas with a higher risk of parasitic diseases , spending some time becoming more knowledgeable about them can only do good . For those with a medical education background , it may also be an opportunity to brush on some diseases usually only touched on during a standard university infectious diseases course . Some of them are really fascinating from a scientific view point . I would recommend also reading the PDF references , the articles are quite interesting . Best wishes .",course,general,positive,42,48
219,"Thank you for setting up this well - done course , which I think may be useful to all interested in getting a better understanding of tropical diseases . Considering the high volume of travellers to areas with a higher risk of parasitic diseases , spending some time becoming more knowledgeable about them can only do good . For those with a medical education background , it may also be an opportunity to brush on some diseases usually only touched on during a standard university infectious diseases course . Some of them are really fascinating from a scientific view point . I would recommend also reading the PDF references , the articles are quite interesting . Best wishes .",pdf references,general,positive,613,627
220,"Thank you for setting up this well - done course , which I think may be useful to all interested in getting a better understanding of tropical diseases . Considering the high volume of travellers to areas with a higher risk of parasitic diseases , spending some time becoming more knowledgeable about them can only do good . For those with a medical education background , it may also be an opportunity to brush on some diseases usually only touched on during a standard university infectious diseases course . Some of them are really fascinating from a scientific view point . I would recommend also reading the PDF references , the articles are quite interesting . Best wishes .",articles,general,positive,634,642
221,"This is not another general Python course which leaves you with an ' idea ' of what can be done and you struggle to actually do it . This course is in fact giving you all the relevant tools you need and leaves you with a set of practical skills allowing you to write Python codes to extract Web Data that can be used for further analysis . Creating a web browser , screen scraping , parsing XML , or JSON are among the actual skills you ' re getting and this is all possible thanks to the first class lectures and materials provided by Dr . Chuck . He has a particular talent and desire to teach and explain things to you so you will understand them for good .",lectures,general,positive,501,509
222,"This is not another general Python course which leaves you with an ' idea ' of what can be done and you struggle to actually do it . This course is in fact giving you all the relevant tools you need and leaves you with a set of practical skills allowing you to write Python codes to extract Web Data that can be used for further analysis . Creating a web browser , screen scraping , parsing XML , or JSON are among the actual skills you ' re getting and this is all possible thanks to the first class lectures and materials provided by Dr . Chuck . He has a particular talent and desire to teach and explain things to you so you will understand them for good .",materials,general,positive,514,523
223,"This is not another general Python course which leaves you with an ' idea ' of what can be done and you struggle to actually do it . This course is in fact giving you all the relevant tools you need and leaves you with a set of practical skills allowing you to write Python codes to extract Web Data that can be used for further analysis . Creating a web browser , screen scraping , parsing XML , or JSON are among the actual skills you ' re getting and this is all possible thanks to the first class lectures and materials provided by Dr . Chuck . He has a particular talent and desire to teach and explain things to you so you will understand them for good .",dr . chuck,general,positive,536,546
