id,text,aspect,category,polarity,from,to
78,"Getting to sleep is easy as is staying asleep. When waking during the night, returning to sleep was not a problem. The drug did not cause sleep so deep that waking and being coherent was difficult. Using Lunesta gives a sleep session of as much as 10 hours which might be a problem for some people. The drug is taken on an as needed basis. It has been used as much as three nights in succession without any noticeable ill effects.",lunesta,poor sleep with frequent wakefulness,neutral,204,211
79,"Did not notice much difference in decrease of rosacea bumps or redness but the bumps seemed to increase briefly after I got off the Oracea. For approximately one week after discontinuing use. I used in conjunction with topical Finacea, which I applied twice a day, also prescribed for rosacea. None noticed though per the treatment details (see below) it was often difficult to take based on your eating schedule. Take one pill a day. Must take one hour befor eating or two hours after with plenty of water. Also need to avoid sunlight while on this product though that is a good recommendation for skincare regardless of medication.",oracea,rosacea,positive,132,138
80,"When I have flareups of pain, taking the meloxicam with the cyclobenzoprine and a good nights sleep would leave me pain free in the morning. Extremely lethargic the entire next day, even if I took the meloxicam by itself I am supposed to take the tablet once a day, however due to how tired I get for the entire next day, I only take as needed. I did not figure out the problem with this drug until my son had to take it for something and he was totally wiped out as well. So, I really try to use as little as possible, even though I have a permanent prescription for it.",mobic,anti inflamatory,positive,-1,-1
81,"I am able to get good restful sleep and that is so important in my pain management. Sever tiredness, not able to leave the house after taking the medicine. Pain management, I take one to two pills a day as needed.",flexeril,muscle spasms,neutral,-1,-1
82,"I was able to turn my thoughts off at night memory loose, I am dependent on the drug and look forward to when I can take it. I not only experience memory loose @ the time of the dose but have also noticed were I cannot recall a week of activities. a 12.5 mg pill a night",ambien-cr,insomnia,positive,-1,-1
83,"relief of pain agitation, insomnia This drug was prescribed for pain caused by therapy for frozen shoulder. The pain was making it impossible to sleep at night, so the doctor prescribed tramadol. While the drug did moderate the pain, it also caused agitation, anxiety, insomnia. I stopped taking it after a few days. I also stopped the therapy. The pain went away and my shoulder improved on its own.",tramadol,shoulder pain,negative,186,194
84,"reactions over-road the benefits. I will simply say that I did not think I received benefits from this particular drug. There are other pain inhibitors that worked as well as the vicodin with out the druggy feelings and sickness. headaches, nausea, druggy feelings, heaviness, just an overall sense of malaise. Felt like I was in a drug induced stupor. Very uncomfortable and unacceptable. to control pain after surgery",vicodin,"nausea, headaches, dizziness",negative,179,186
85,"Was supposed to wait 10 days before attempting to quit 100%. The urge to smoke lessened significantly from first day. Went from smoking 15-20 cigarettes a day to about 5-10 the first day. By the end of the first week a was smoking 1 or 2 a day. Quit before the 10 days were up. 1.5 years later, I am still not smoking. Very irritable and angry. Fell into a depression. Within the first week I was very irritable but that is to be expected. I've quit for a couple of months before and this happened, too. However, I completely changed. I could not control my temper, I got very depressed. I didnt realize what was happening other than I just felt ""bitchy"". After 3 weeks I quit using the drug from 2/day to 1/day for a few days then quit. Total I used it for about a month. I went into a severe depression in which I was either very angry, very sad or just felt numb. I cycled between those feelings. Nothing brought me pleasure, the things that used to love to do like dancing or going out with friends, did nothing for me. I didn't care to do them. I thought I was going crazy. I was like this for about 4 months before I started feeling a little better and maybe about 6-7 months before I felt like myself again. I still get occasional cravings but the thought of going through that again keeps me away. I consider it to be effective but would recommend joining a support group or going to a counselor to help cope with the mood swings. If you don't have someone you see on a daily basis that can point out those changes I would highly recommend the latter. I didn't realize that i had fallen into a depression until months into it.",chantix,smoking cessation,positive,-1,-1
86,"It is difficult to discern if there were any real treatment benefits. Our son was given Prevacid after being diagnosed with eosinophilic esophagitis in an attempt to stop frequent bouts of mid-night stomach pain. It is possible the Prevacid had a mild-moderate impact on his stomach pain but more than likely it was the concurrent dietary modification. There were no long-term side effects. The first several evenings his stomach pain seemed to increase so the frequency was reduce to twice daily for the first 2 weeks. Treatment consisted of Prevacid (1.25 mg) three times a day and at this time the duration is indefinite. Concurrently his diet was modified, removing wheat, peanuts, dairy and beef, based on a blood based allergy test. The next phase of evaluation will include a measured DTH response to the identified allergens.",prevacid,eosinophilic esophagitis,positive,88,96
87,"after one year of taking this drug pregnancy was acheived via IVF and successfully carried to term with help of blood thinner heparin the side effects included mood swings, stomach upsets, head aches i was treated for secondary infertility, after evaluation doctor suggested insulin resistance and put me on metformin. while on metformin my perids become 28 days appart.",metformin,infertility,neutral,308,317
88,"The Femring is great because you insert it and don't have to worry about remembering to take a pill or pills every day. This allows you freedom for the next three months, (90) days until your reorder a new ring. Also my insurance pays a good portion of the cost of the ring, whereas it did not cover the cost of bio-identical horomone treatments. The bad thing about this certain dosage of the Femring was on the third day it seemed as though I was beginning to have vaginal irritation. The fourth day was obvious vaginal irritation with a blistery rash. Upon feeling and seeing this rash I removed the Femring and called my Dr. A lower dose Femring was prescribed, 0.05mg/day, which does a good job of returning my horomones levels to close to normal.",femring,hysterectomy,negative,4,11
89,"overall more at ease mantally was the only true benefit I felt. I was sweating all the time, also loss of appetite and sex drive. Uncomfortable in my skin. Constipation. Horrible to stop taking. Very hard to lessen the dosage and not feel like I was shaking out of my skin. Very edgy, trembles. I was being treated for adult rheumatic fever with antibiotics and steroids and paxil. I had a very hard time coming off of the paxil and I was very uncomfortable on it. The mental benefit was not worth the physical detriment.",paxil,depression,negative,375,380
90,"According to my psychiatrist and to what I had read, lamictal could be very helpful for people with PTSD. I had tried dozens of meds over the years and, at the time, was totally crippled with anxiety despite being on all the other meds. listed above. Hours after starting Lamictal I was given relief and the anxiety and dissociative symptoms reduced markedly. None that I noticed I was on 25 mg for a week or perhaps two, then raised the dose to 50 mg. I have been on this dose for many years now, along with the rest of the meds I take to manage symptoms.",lamictal,ptsd,neutral,53,61
91,"Reduced inner eye pressure which has slowed or possibly eliminated the disease. At the very least, the symptoms of glucoma immediately improved to normal and have remained at the normal range. Longer eye lashes, darker eyes, slight eye irritation. I have been very satisfied with the results of taking lumigan. My eye pressure was in the mid 20's and has dropped to the mid teen's. As an experiment, I stopped taking lumigan for several months and my pressure went back up over 20, so I went back on lumigan and it again dropped to the mid teen's. The preferred range of eye pressure is 10 to 20, with 15 or below considered to be optimal.",lumigan,glucoma,neutral,302,309
92,"There were none at all. There were many side effects such as mild hallucinations, major heart palpitations, and increased anxiety. I took Paxil for 2 weeks and after experiencing the horrible side effects I decided to tell my doctor that I wanted to stop taking it. My first 2 - 3 days were fine, until the dose was increased. Overall, this drug had to many negative side effects to be effective.",paxil,ocd,negative,138,143
93,"Prior to using this spray, I had year round nasal problems: unable to breathe out of one or both nostrils. The symptoms were particularly bad during the summer, and whenever I was in a laying down position. The symptoms greatly interfered with my sleep. When using this spray on a regular basis, my nostrils are completely clear most of the time, and I have minimal nasal problems during my allergy season. nan I believe the recommended dose is two sprays per nostril twice a day. I found that a ""maintenance"" level of only one spray per nostril each day on works for me.",nasarel,rhinitis,neutral,-1,-1
94,"After taking the Zyban for 3 weeks my desire to smoke was nearly eliminated. I had tried other methods to quit smoking and this one actually worked! Unfortunately I had a severe allergic reactions to the medication (the main ingredient Wellbutrin). I initially broke out in hives which became so severe I was taken off the Zyban and prescribed a steroid. The allergic reaction internalized and I ended up missing 3 weeks of work do the joint immobility it caused. I was impressed with the ability the medication had with my decreased desire to want to smoke, but the side affects/allergic reaction was to severe to continue using it.",zyban,to quit smoking,negative,17,22
95,"Cleared up the infection but any number of other drugs would have done just as well, without the awful side effects. Cipro can have a devastating effect on connective tissue. In my case, loss of elasticity, leading to wrinkled, drying, aging skin on face, neck, hands; suddenly visible veins; heightened sun sensitivity; easy bruising; weakened, painful knee and ankle joints, insomnia. I subsequently discovered that these are all too common ""rare"" side effects, among many others, and none of them emerged until a few days after finishing the dose. Unless you have no other options, this is a medication to be avoided. I subsequently discovered that I was prescribed this drug for a condition that any number of other drugs would have cleared up just as as easily and was given way too much of it as well. The whole experience has been a nightmare. Nearly a year later, still suffering after-effects. Do not take this drug without checking it out. Cipro was black-boxed by the FDA less than a week after I finished my prescription, and MDs still hand it out like candy.",cipro,puncture wound,negative,117,122
96,"The application of estrace relieved vaginal dryness virtually overnight. It also caused reduction of pain during intercourse. Improved sex drive and response. The application of estrace didn't appear to have side effects initially, however, upon continued use severe irritation of the vaginal lining occurred as well as a severe yeast infection. Yeast infection was so severe it required prescription medication to clear up. Estrace was applied vaginally 3x weekly.",estrace,hysterectomy/menopause,positive,19,26
97,"None. It didn't help me sleep. I was cranky the next day, depressed, and tired. I took it for 2 days. The third day I didn't take it. Which was tonight. I keep waking up because my subconsious is terrified of something. I keep hearing things in my sleep. I am terrified to go back to sleep. My heart is pounding from the horrible things I keep hearing in my sleep. I never had this until taking this medication. I think I may miss a day of work tomorrow from not being able to sleep. I wish someone was here with me so I wouldn't be so afraid to go back to sleep but the sounds I keep hearing are so terrifying. My doctor gave me some samples for insomnia.",ambien-cr,insomnia,negative,-1,-1
98,"Wasn't as severly depressed as before taking the drug, didn't sleep as much and was able to function normally in a job. nightmares, some drowsiness during the day, minor weight gain Took the medication in the mornings tried to discontinue the medication gradually, but had severe side effects including electric like shocks",effexor-xr,depression,positive,-1,-1
99,"I did not have to go through the change of life so early in my life, never really felt any change, at the time it was the best way to remove all the endrometriosis that i had, and it never effected me much as in pain or my womenhood. I had no side effects, other than a little soreness after the operation, nothing went wrong, and my sex life actually improved, mainly because there was no more pain down there. after the operation i relaxed for three weeks no heavy lifting, took premarin, still take premarin, so at the age of 47 still have not had the side effects of menopause, which is nice, they say there are risk at a later age and how long you've been on them, but am confident enough and quite healthy at this time.",premarin,hysterectomy,neutral,481,489
100,"This medication helped me marginally to focus better and was somewhat more energetic. I did not had much side effects, had some dry mouth at times but was manageable. I started with low dose with 5 mg dialy, gradually increased upto 20 mg. Did not hv satisfactory results but my psychiatrist did not feel comfortable to increase the dose due to serious drug abuse potential though I absolutely hv never tried as illicit drugs including the most commonly used MJ and alcohol.",adderall,adha,positive,-1,-1
101,"diclofinac has helped with the pain and swelling of joints.Lefluonomide, for me, had no noticible benefits. Nausea, weakness leg and feet cranps shortness of breath rapid heart rate. After a short time I discontinued the medicine, symptoms held on for three more days, Still not feeling well but there has been mild improvement see side effects",arava,ra and ankylizing spondolitis,negative,-1,-1
102,"Catapres was initially effective at reducing my blood pressure on it's own, but there was reduced effectiveness over time. For this reason I began taking Betaloc in addition to catapres (daily). Taking these two drugs together has resulted in good blood pressure control with a fairly low dose of each drug. A side benefit of taking catapres has been that it helps to control my Rosacea symptoms. I have had the reason for this explained to me, but cannot recal the details (has something to do with Catapres effect on the sympathetic nervous system). I experience slight sedation after taking Catapres which is helpful for me as a light sleeper. I believe I experience some slight lethargy that is ongoing, but not troublesome. When I first started taking Catapres I got a very dry mouth, but this quickly went away. I have experienced no other side effects that I am aware of. I'm not sure what this question means, and may have already answered it. I am taking Catapres and Betaloc for longstanding essential hypertension. I have noticed that when I take these two drugs together their individual effectiveness is amplified. I have been cautioned by my doctor that it is important not to suddenly stop taking this drug combination as this could cause a heart attack.",catapres,high blood pressure,neutral,0,8
103,"Prevented a recurrence of the leg and lung clots during the period of therapy and helped the body stabilize long enough to repair and/or work around the damaged areas, eventually resulting in elimination of pain and swelling. Minor bruising and longer bleeding times with cuts, but nothing serious. Occasional dizziness when the INR counts went above 3 or 4. It's difficult at times to get a stable INR reading due to all the various foods, supplements, and drugs which either increase or decrease Coumadin's effects. Prescribed Coumadin after DVT and PE stay (with IV heparin first) for six months. Weekly blood tests until INR levels stabilized, then biweekly. One 5 mg pill taken daily with warnings to watch food, drug and supplement intake.",coumadin,blood clots,positive,498,506
104,"I gave up smoking fo four months after taking Zyban for 10 weeks Zyban made me not care about smoking, it also made me not care about anything else, not exactly depressed - just nothing seemed worthwhle. I took Zyban for 10 days before my quit day, then quit smoking and continued with the Zyban for a further 8 weeks. During that time I smoked on three or four occasions, mostly part of my husband's cigarette. I was really pleased with how I had done, and thought I had finally managed to kick the habit. But on holiday with a lot of smokers I gave in and smoked, thinking I would stop again when I got home - unfortunately that didn't happen.",zyban,smoking,neutral,46,51
105,I felt less anxiety and fewer down moods. none. I had hoped to have the side effect of weight loss but didn't. I didn't notice a reduction in libido as my husband did when he took Paxil. I was depressed and had a lot of nightmares and prozac reduced both of these problems. I have been taking the same dosage for nearly 20 years now.,prozac,depression,neutral,235,241
106,"The amoxicillin got rid of my tooth infection very quick I was noticing that I was getting Light headed and had very painful pains In my tummy at first I put it down to, too many ibuprofen , so i stop taking them but evey time after I took the amoxicillin table i started to feel light head and the pain in my tummy were so survear that I was doubled over in pain They prescribed to me for my tooth infection , side effects set in after about 3 days if taking them",amoxil,tooth infection,negative,-1,-1
107,"Cymbalta takes effect quickly -- within days, as opposed to weeks -- and relieves one's sense of hopelessness, futility and fatigue during a deep depression. At higher doses, a sense of purpose and direction to one's life was also restored, allowing the patient (in this case, me) to exercise better judgment and effective follow through on plans and decisions. I haven't noticed any overt side-effects. For me this medication has been extremely effective and very easy to use. Two 60 mg. capsules first thing in the morning.",cymbalta,situational atypical depression,neutral,0,8
108,"None, took Armour for 17 years, felt great. New Dr. wouldn't prescribe Armour. Finally am back on Armour 1 gram or .60mcg per day. I feel like a new person in just 5 days. More energy, more positive, sugar cravings stopped. Over all feel 100% better. As far as I am concerned that Dr. took 6 years out of my life. New Female Dr. finally put me back on Armour. It was unavailable for almost a year. I think it was all about money. Armour is less costly and moree effective. Levoxyl did nothing for me. I felt flat. lack of energy and spirit. I took mcg. of Levoxyl for 6 years after being on Armour Thyroid for 17 years. Nodules grew back and did not feel like my self. Back on Armour for just 5 days and feel so much better. INSIST ON GETTING ARMOUR. FORGET LEVOXYL AND SYTHROID. THOSE DRUGS DID NOT WORK FOR ME.",levoxyl,hypothyroidism,negative,473,480
109,"there were no benefits. i had severe side effects. . the medication helped the headaches for a short amount of time but the side effects outweighed the benefits. i call it the stupid medicine because i literally turned stupid after using it. forgetfulness, shakes, loss of balance, loss of muscle mass i was to take one pill daily for the maintence of migraine headaches. i never could progress to the higher does to see if it helped b/c the side effects on the low dose was terrible",topamax,migranes,negative,-1,-1
110,"I am not sure if it was levothyroxine that helped to normalise the hormone levels. It's kind of strange, as they've only were back in range, when i stopped taking l-thyroxine. Sudden and enormous increase in appetite, weight gain, i gained 10 kg, my belly seemed inflated all the time; Constipation; Mood swings; L-Thyroxine was supposed to increase the low production of thyroid hormones, which was a result of hypothyroidism, as well as to help lower the number of antithyroid antibodies (which indicate the autoimmune disease that may be damaging the thyroid gland). Levothyroxine (25 mcg)was taken 30�60 minutes before breakfast daily, for almolst 2 years. The doctor told me, that i should take it as long as i live. However, the levels of thyroid hormones have changed dramatically when i stopped taking l-thyroxine, they were in absolutely normal range, which showed, that i do not need to be on l-thyroxine anymore.",levoxyl,hypothyroidism,positive,-1,-1
111,"It decreased my wheeze after about 5days. The wheeze became intermittent from then but did not go away and after 2days of not taking prednisone the symptoms returned, not as bad as they originally were though. Am now on so had another course of prednisone. Leg Pain! The first day,i couldnt drive home they were so sore. Insomnia, I am writting this at 5am because im stil not asleep. Very exhaused on the high dose and got the 'buzz', on the lower dose where i bacame very wired and had trouble concentrating. When i first wake up my face, esp eyes, are very puffy but it seems to go down with in an hour. Dry mouth, metallic taste in my mouth. Increased hunger and thirst. Hot flushes. Few irrational mood swings but nothing to serious. Am taking the second course at the moment and the side effects dont seem to be as bad besides the insomnia but am only on day 2 of the course and am home from work with a cold i picked up at the end of the 1st course that i cant seem to get rid of so im guessing i would have the same side effects if i was doing my normal daily work. Was put on Prednisone for asthma which i have not suffered from since i was a child. Had 6weeks of a cough which i though was a developing chest infection that i was fighting off as never turned into anything and i felt fine. My wheeze got really bad so went to gp who put me straight on prednisone. After 5days the wheezing decreased and i felt slightly better. 2days after stopping my course i was getting wheezy again and starting coughing more. Went back to the gp and he put me on another course of prednisone which i am taking at the moment along with a salbutamol inhaler.",prednisone,asthma,positive,133,143
112,"Respiratory symptoms markedly improved My joints appeared to lock. I had difficulty ambulating and moving my arms for a few days. It was severe. I could not rise from a chair. About 5 years ago I had a serious recurring respiratory infection. I could not shake it, so my doctor - after using Augmentin and Septra, put me on Levaquin. The first course went well, with rapid resolution of my symptoms, but a few weeks later when the symptoms returned and I was given a second course of Levaquin, I began to have joint aches and pains which I attributed to my illness. By day 3 I could not rise from a chair. Both my mother and a close friend have had bad side effects as well. After treatment with Levaquin for 4 days, my mother began hallucinating and then had a heart attack and stroke, My friend has severe intractable pain which requires methadone for relief - after 1 course of drug.",levaquin,pneumonia,negative,324,332
113,"I can't really say that the benefits were incredibly impressive. The topical treatment was used along side of an antibiotic for a series of weeks.(4-6) The acne condition improved, but never completely. Eventually, after a couple more scattered, severe breakouts in the following years; the acne went away. The side effects were dry, tender, itchy skin. Lotion and Sunblock were very necessary. One dime size topical application once every night before bed. This was alternated every other night with a topical retinol cream and combined with an antibiotic pill that was taken daily with a meal.",differin,acne,positive,-1,-1
114,"not noticable, supposed to clear all yeast from body because I had been feeling bloated, kept getting yeast infections and when I had colonics the lady told me that I had an abundance of yeast. Makes sense cuz I drink a lot of beer and don't eat too healthy. none Take one tablet, once a day for two weeks. I was also supposed to eat a lot of yogurt and take a pro biotic pill once and a while. Affects were not noticible and I have no idea whether I really had yeast over growth and whether it did any thing beneficial or not.",lamisil,yeast,positive,-1,-1
115,"paxil took away my anxiety and made me feel very comfortable on social gatherings. took away my depression also. constantly tired, napped everyday, gain 30 lbs. paroxatine will pretty much walk you thru life with a ho hum attitude and nothing will bother you. you will gain weight and there is nothing you can do for it. as far as trying to quit the drug you will go through hell and back before you come out of the woods. my advice is don't try it to begin with. use paroxatine as a last chance method. i finally successfully quit.",paxil,depression,neutral,0,5
116,"Although this type of birth control has more cons than pros, it did help with my cramps. It's also effective with the prevention of pregnancy. (Along with use of condoms as well) Heavy Cycle, Cramps, Hot Flashes, Fatigue, Long Lasting Cycles. It's only been 5 1/2 months, but i'm concidering changing to a different bc. This is my first time using any kind of bc, unfortunately due to the constant hassel, i'm not happy with the results. I Hate This Birth Control, I Would Not Suggest This To Anyone.",ortho-tri-cyclen,birth prevention,negative,-1,-1
117,"It was very good in controlling the panic attacks. Before taking it I was even unable to drive my car down the road without having a panic attack. I worked liked magic from the very first dose. I could resume to being close to feeling like a normal person again. It worked well for panic attack prevention. There were no real side effects other than a dry mouth. I still suffered from some anxiety symtoms such as feeling a bit nervous restless, sometimes had trouble sleeping. If I drank alcohol at the same time in small amounts, I felt even better and seemed to have no bad feeling at all but that was short lived, and as I found out later on also dangerous. And Just don""t ever stop taking it suddenly. Thats also very dangerous. The treatment was to take three 1 mg tablet a day, with food. The trouble was that I became very reliant on the medication and felt I needed to keep taking it. Then one day I decided to quit and I just stopped taking it. I don""t know why I did not slowly wean myself off over a couple of weeks. Over the course of the next three days I never got out of the house I was sick, shaking uncontrollably, having hallucinations both audial and visual I thought I was going to die. I felt like hell. A friend found me and took me to the doctor. It was the worst feeling I have ever felt in my life it was the withdrawal symptoms from the drug. All I needed to do was take more, but I felt to afraid. To this day I cant tell you why I just could""nt think straight.",alprazolam,panic attacks,positive,-1,-1
118,"The only benefit I received from this drug was the ability to get through my day without experiencing unbearable pain. My sciatica was not a condition that flared up continually; rather, it came approximately 4-6 times per month. Excessive sleepiness, lack of concentration, feelings similar to those that one would experience taking oxycodone. I felt ""high"" for many hours after taking this drug. The plan was a permanent solution to my occasional flare-ups of sciatica. My physician basically stated that there was no cure for my pain; therefore, I needed to be placed on a prescription regimen that would hopefully reduce the occurrence and/or frequency of sciatica. Each bottle contained a 60 day supply with enough refills to last me an entire year. I have 2 herniated discs, one at L4-L5 and the other at S1. The herniation at L4-L5 was causing pressure on my sciatic nerve which runs down the length of the left leg. For me, this drug was not effective; perhaps, if I had continual pain I would learn to live with the side-effects. I did stop taking any medications for my condition and am learning to cope without prescriptions at this time. It appears that eventually I will need to take medication but I want to avoid feeling ""doped up"" for as long as possible.",relafen,sciatica,positive,-1,-1
119,"Took 25mg for insomnia for about 3 weeks. Did not notice a difference. The Doctor Prescribed 50mg, and still no difference. Finally, I was prescribed 75mg and have been taking that dosage for about 2 months.I do sleep a little better than before, but I still do not sleep through the whole night. I would wake up and could not fall back to sleep. Also, I have had an appetite out of this world. I have noticed some weight gain, dry mouth, very vivid dreams, and even periods of hallucinations, and memory loss. I also have had the worst migraines that I have ever had in my life for weeks at a time. Take one 75mg pill at night.",elavil,"insomnia, migraines",positive,-1,-1
120,"Helped build bone loss. Osteoporsis runs in my family. We are thin. Two of my sisters were diagnosed with osteoporsis in their early 40s. One sister fractured her pelvic bone at 40 from bone loss. I had no side effects. I always followed the directions - take it with water. No other foods or drinks for an hour afterward. Don't ly down. I took the drug weekly for about 8 years. During that time I have had 3 bone scans. My bone loss subsided. I also drink a lot of diet soda though, and that can effect calcium intake. In the last year I have increased exercising with weights. I am due for another bone scan in the fall.",fosamax,bone loss,neutral,-1,-1
121,"lower blood pressure I have not had any problems with side effects, some people have a chronic cough when they take ACE inhibitors. I take 20 mg Lisinopril dailey at night. The drug is very effective in lowering my blood pressure. I have not had any problems with side effects, some people have problems with a chronic cough.",singulair,asthma,neutral,-1,-1
122,"slight reduction but that is all, 2nd week always still there so yet again more pills but usually never completely gone. accupuncture far more effective, within a few weeks gone down, consider that lymph was size of a walnut so that is great news none just not working 7 day course, then repeated as symptoms still remain, eventually after about 4 years of having this they refuse to give any more pills, they say nothing they can do however they checked for glandular fever and such but all clear, this has been ongoing always antibiotics i believe we already tried penicillin but with no joy there,",amoxil,tonsilitis,positive,-1,-1
123,"I found for me it was great for pain relief. Also, unlike some of the anti-inflammatory drugs I had taken in the past, I was not drowsy or sluggish during the day and I felt as if I could function normally. In the beginning I had very slight dizziness that would quickly subside and immediately noticed a significant decrease in appetite. After about 2 months it did not seem to work as well for the pain as it hd been. I also had what felt like strong muscle spasms that made my entire body twitch, but only for a second and only once in a while. Therefore, I decided that I would discontinue taking the medication. That is when my problems began. I was told by my doctor and pharmacist that this was a non-addictive medication, but when I quit taking it the withdrawal symptoms were extreme. I had cold chills,severe body aches, diarrhea, nausea, headache, heart palpitations, anxiety, sweating, dizziness, vomiting and depressed feelings. I got a refill prescription to gradually come off of it after that and it occurred once again. I have never had substance abuse issues but after doing some research learned that it is opiate-based and highly addictive. I have never felt that kind of pain and sickness in my life and pray I never do again. I have heard similar experiences from others as well. I would not recommend this drug and do not believe that it is not addictive. From now on, I will do my homework before I take anything else. I now use OTC pain relievers and I encourage everyone who reads this to do the same before beginning treatment with tramadol or any pain reliever.",ultram,ovarian cysts/sciatic nerve,negative,-1,-1
124,"Some relief from social anxiety. Really, no other benefits were found. Sensitivity to caffeine. Absolutely could not tolerate alcohol. Headaches and an overall ""strange"" feeling when a pill was missed. Coming off the medication was extremely difficult with the side effects and took several months. I was to take the medication to help with social anxiety. I was to take the pill once a day.",paxil,social anxiety,positive,-1,-1
125,very beneficial. no issues or side effects and my monthly period became more normal versus very heavy bleeding. i'm still on the medication and will continue as directed until full menapause. I had no side effects wtih this drug. not sure how much more clear I can make it. took prescrition daily and that was it. pretty simple.,aygestin,hormone balance,neutral,-1,-1
126,"After the third day, I could tell the pain was subsiding. Diarrhea and stomach pain The first dayI started taking the medication 500mg 12 hrs apart. Then my stomach was hurting and I had diarrhea. I decreased the dosage (on my own, which I would not advise others to do) because I have a history of pseudo-membranous colitis, and I need to be cautious of antibiotics. However, I needed the med for the kidney infection. On days 2-5 I took 250mg 3 times a day (eight hrs apart). This reduction in dosage relieved the stomach pain and the diarrhea. After the third day of antibiotics, I noticed a decrease in back pain so I knew the medication was working.",proquin-xr,kidney infection,neutral,-1,-1
127,lowering BP edema see above,norvasc,hypertension,positive,-1,-1
128,Doryx taken to eliminate bateria that causes acne stomach discomfort if taken on an empty stomach Differin - drying and mild irritation taking a 6 month course of antibiotic for acne 2 a day. differin once at night,doryx,acne,neutral,0,5
129,"Very little affects were felt on my throat 9 days after first taking Amoxil, full body hives appeared. Never before been allergic to Amoxil, or anything else. Itching was severe and uncontrollable. Was given the Amoxil without a blood test by not my usual doctor. After seeing my usual doctor he ordered a blood test, which found Glandular Fever was positive, and ordered me off the drugs. I had already, however taken the lot under the direction of first doctor.",amoxil,glandular fever,negative,69,75
130,It did help with the red blotchy skin that the rosacea was causing and the heat that I would feel when the rosacea would kick in. It also helped with pimples and welts that would sometimes come on during a bought of the rosacea. Side effects were it caused my skin to become extremely dried out. Used more moisturizer which did not seem to help. I also became very sensitive to the sun which was a problem because even if i used sunscreen I would become blotchy looking. The Dr. had me take one 100mg pill 2 x a day. Said I would need to use for an indefinite amount of time. After 5 months I went off of them because I couldn't be outside much.,doxycycline,rosacea,neutral,-1,-1
131,"No seizures Sever diarrhea, abdominal pain After increasing dosing frequency to twice daily, abdominal cramping and then severe diarrhea, medication had to be stopped.",tegretol,seizures,negative,-1,-1
132,"I didn't take the product long enough to evaluate the benefits. I quit because of side effects. Very painful muscles, it took a while to even get them going in the morning. When my cholesterol was found to be slightly elevated, my cardiologist put me on Lipitor. The first week was fine. The beginning of the second week I began to have sore muscles all over. By the end of the second week this was so bad I could hardly get out of bed in the morning. So I quit the Lipitor (did not consult the doctor on this); in the AARP magazine (or else newsletter, not sure which) there was a question for the medical doctor about possible natural replacements for the statin medications and he recommended Red Yeast Rice. I found a product with that and a few other cholesterol-lowering supplements (primarily CoQ-10) ad have been taking that with no side effects. I am due for another blood test in a couple of weeks, so we will see how well it has been working.",lipitor,cholesterol slightly elevated,negative,254,261
133,"Marginally lowered my blood pressure. After day three, I noticed a burning sensation with both feet. After week two, pain arrived in both feet, with swelling and joint pain. Stopped medication after week 3. Went to a neurologist for 2 hrs. of neurologic testing of my nerves. Peripheral neuropathy was the diagnosis. I have been fighting the pain and burning in my feet with no reversal for about a year now. I refused the drug treatments suggested by my neurologist. The potential side effects were just to much for my taste. As a Pharmacist, I've opted for 2 different treatments. One is a product called Solleve, which are vibrating insoles for your shoes. I have found some relief as well as reversal of my condition after 2 weeks of treatment. I also put myself on a daily specific vitamin regimen. I am also going to add a product called the ReBuilder to my therapy.",diovan,high blood pressure,negative,-1,-1
134,"It did control my periods. Other benefits included a mild feeling of well being and return to health. spotting, some mild depression, not unlike PMS symptoms when younger. There was some cramping and some spotting. following an episode of a 2 month long period with episodes of very heavy flow, doctor prescribed the Provera to regulate period until menopause resulted in the cessation of menses.",provera,heavy menses,positive,317,324
135,"Rheumatic arthritis problems/symptoms dissapeared. No more morning stifness, no more joint pains. More energy, more appetite. Severe lung complications: Dyspneu, Pneunomonitis (inflammation of lung tissue), severe fever (40.3�). Inlammation of cornea. No relief of Sj�grens syndrome symptoms. First treatment with Humira resulted in a drop of the bloodpressure. Hospitalization, high doses of Prednisolon, Claritromycine and other antibiotics. Pantropazol, Atrovent, Salbutamol",humira,"ra, sj�gren syndrome",positive,314,320
136,"controlled loose stool and fluid loss due to chemo; nausea control; control of mouth thrush, sores. The Bentil in particular worked much better than immodium for diarhea control and fluid retention. It also stopped colon muscle spasm. dizziness, fatigue, loss of appetite benil taken 2x a day to control diarhea; flucanzole 1x a day for thrush; rest of medications for nausea",bentyl,diaheria assc. w/ chemo,neutral,-1,-1
137,"Reflux under control Weight gain, skin rashes and mild headache. Taking Nexium once a day in the morning on an empty stomach. the reflux symptom mostly gone after 2 days. taking Nexium for one week notice weight gain (3 pounds) after 2 weeks gain 6 pounds even exercise more and eat less still gain weight. Quit taken Nexium for one week lost some weight (3 pounds) but refux symptom return. Start take Nexium again one a week doesn't help much. I tried so hard to loose weight and lost a lot and now I have to deal with weight gain because of reflux treatment pills.",nexium,burning feeling in throat and chest,positive,72,78
138,Exfoliates the skin. It is said to prevent or treat acne and acne scars. whether this is true is questionable. the drug induced some dryness and flakiness especially around the nose area and chin area. this side effect can go away after a while the product is a gel that is put on every night. it supposedly prevents new blemishes and promotes exfoliation. the results for the blemishes were not satisfactory.,differin,acne,neutral,-1,-1
