id,text,aspect,category,polarity,from,to
1034,"However, in the summer of 2003, it seems the management has changed and the great big door has been replaced for a glass front ridding itself of the dark romantic getup.",management,restaurant,neutral,45,55
1035,"However, in the summer of 2003, it seems the management has changed and the great big door has been replaced for a glass front ridding itself of the dark romantic getup.",door,restaurant,positive,86,90
1036,"However, in the summer of 2003, it seems the management has changed and the great big door has been replaced for a glass front ridding itself of the dark romantic getup.",glass front,restaurant,negative,115,126
1037,We won't go to this place again for a good meal.,meal,restaurant,negative,43,47
1038,"Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other sauce would have done much to enhance.",barbecued codfish,restaurant,positive,0,17
1039,"Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other sauce would have done much to enhance.",seasoning,restaurant,negative,114,123
1040,"Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other sauce would have done much to enhance.",texture,restaurant,neutral,74,81
1041,"Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other sauce would have done much to enhance.",spice rub,restaurant,negative,128,137
1042,"Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other sauce would have done much to enhance.",herb mix,restaurant,negative,170,178
1043,"Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other sauce would have done much to enhance.",sauce,restaurant,negative,188,193
1044,"After dinner, take your date to the HUGE dance floor, probably one of the biggest you'll see in NY.",dance floor,restaurant,positive,41,52
1045,"After dinner, take your date to the HUGE dance floor, probably one of the biggest you'll see in NY.",dinner,restaurant,neutral,6,12
1046,Taj Mahal offeres gret value and great food.,value,restaurant,positive,23,28
1047,Taj Mahal offeres gret value and great food.,food,restaurant,positive,39,43
1048,Has the chef and owner changed???,chef,restaurant,neutral,8,12
1049,Has the chef and owner changed???,owner,restaurant,neutral,17,22
1050,My boyfriend and I recently had an early dinner at Artisanal and was satisfied with our experience.,dinner,restaurant,positive,41,47
1051,"But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.",bacon,restaurant,negative,21,26
1052,"But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.",platter,restaurant,negative,48,55
1053,"But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.",in sandwiches,restaurant,negative,59,72
1054,"But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.",frying,restaurant,negative,147,153
1055,"But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.",bacos,restaurant,negative,181,186
1056,"Outstanding Bagels, but you get what you pay for.",bagels,restaurant,positive,12,18
1057,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",pizza,restaurant,positive,0,5
1058,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",crust,restaurant,positive,77,82
1060,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",toppings,restaurant,neutral,62,70
1061,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",bread,restaurant,positive,119,124
1062,"I found it on a cold night, the perfect spot to warm up.",spot,restaurant,positive,40,44
1063,They even have a section in the menu called American Chinese food!,menu,restaurant,negative,32,36
1064,They even have a section in the menu called American Chinese food!,american chinese food,restaurant,negative,44,65
1065,"Service was warm and attentive, beef carpaachio was exellent (huge portion) and pasta was fresh and well-prepared.",service,restaurant,positive,0,7
1066,"Service was warm and attentive, beef carpaachio was exellent (huge portion) and pasta was fresh and well-prepared.",beef carpaachio,restaurant,positive,32,47
1067,"Service was warm and attentive, beef carpaachio was exellent (huge portion) and pasta was fresh and well-prepared.",pasta,restaurant,positive,80,85
1068,"Service was warm and attentive, beef carpaachio was exellent (huge portion) and pasta was fresh and well-prepared.",portion,restaurant,positive,67,74
1069,kalbi and nebbiolo do work together.,kalbi,restaurant,neutral,0,5
1070,kalbi and nebbiolo do work together.,nebbiolo,restaurant,neutral,10,18
1071,"Best Italian food I ever had (and being Italian, that means alot).",italian food,restaurant,positive,5,17
1072,I will recommend Scopa to all of my friends for a place to go for wonderful Italian food.,italian food,restaurant,positive,76,88
1073,Located at the end of a magnificent block.,located,restaurant,positive,0,7
1074,"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",meal,restaurant,positive,65,69
1075,"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",room,restaurant,neutral,24,28
1076,"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",clubhouse,restaurant,negative,98,107
1077,They don't walk around with the trays of Dim Sum.,trays of dim sum,restaurant,neutral,32,48
1078,"Great bar, most gorgeous bartenders you've ever seen (specifically the blond lady).",bar,restaurant,positive,6,9
1079,"Great bar, most gorgeous bartenders you've ever seen (specifically the blond lady).",bartenders,restaurant,positive,25,35
1080,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,dessert,restaurant,neutral,24,31
1081,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,waitress,restaurant,negative,40,48
1082,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,bill,restaurant,neutral,71,75
1083,I really loved the different and inovated touch that's the cheff gives to the food.,cheff,restaurant,positive,59,64
1084,I really loved the different and inovated touch that's the cheff gives to the food.,food,restaurant,positive,78,82
1085,They came out over cooked and the cheese was almost non existant.,cheese,restaurant,negative,34,40
1086,"I had a terrific meal, and our server guided us toward a very nice wine in our price range, instead of allowing us to purchase a similarly priced wine that wasn't as good.",meal,restaurant,positive,17,21
1087,"I had a terrific meal, and our server guided us toward a very nice wine in our price range, instead of allowing us to purchase a similarly priced wine that wasn't as good.",server,restaurant,positive,31,37
1088,"I had a terrific meal, and our server guided us toward a very nice wine in our price range, instead of allowing us to purchase a similarly priced wine that wasn't as good.",wine,restaurant,positive,67,71
1089,"I had a terrific meal, and our server guided us toward a very nice wine in our price range, instead of allowing us to purchase a similarly priced wine that wasn't as good.",wine,restaurant,negative,67,71
1090,"I had a terrific meal, and our server guided us toward a very nice wine in our price range, instead of allowing us to purchase a similarly priced wine that wasn't as good.",price range,restaurant,positive,79,90
1091,"I had a terrific meal, and our server guided us toward a very nice wine in our price range, instead of allowing us to purchase a similarly priced wine that wasn't as good.",priced,restaurant,neutral,139,145
1092,"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!",svc,restaurant,negative,4,7
1093,"The food is good, especially their more basic dishes, and the drinks are delicious.",food,restaurant,positive,4,8
1094,"The food is good, especially their more basic dishes, and the drinks are delicious.",dishes,restaurant,positive,46,52
1095,"The food is good, especially their more basic dishes, and the drinks are delicious.",drinks,restaurant,positive,62,68
1096,But the main hit was the whole grilled fish.,whole grilled fish,restaurant,positive,25,43
1097,"I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.",tuna tartare,restaurant,positive,10,22
1098,"I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.",sake,restaurant,positive,28,32
1099,"I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.",mushroom ravioli,restaurant,positive,34,50
1100,"I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.",pinot noir,restaurant,positive,56,66
1101,"I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.",chocolate sampler,restaurant,positive,76,93
1102,"I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.",dessert wine,restaurant,positive,101,113
1103,On a hot day it was fabulous to stop in and enjoy lunch.,lunch,restaurant,positive,50,55
1104,The food is delicious and beautifully prepared along with the friendly and personable service.,food,restaurant,positive,4,8
1105,The food is delicious and beautifully prepared along with the friendly and personable service.,service,restaurant,positive,86,93
1106,I usually go there later at night when I get off work so I don't have to deal with crowds or lines.,lines,restaurant,negative,93,98
1107,I usually go there later at night when I get off work so I don't have to deal with crowds or lines.,crowds,restaurant,negative,83,89
1108,Pizza here is consistently good.,pizza,restaurant,positive,0,5
1109,We had a great tiem watching the shows and characters and ar food was just what we were looking for.,shows,restaurant,positive,33,38
1110,We had a great tiem watching the shows and characters and ar food was just what we were looking for.,food,restaurant,positive,61,65
1111,We had a great tiem watching the shows and characters and ar food was just what we were looking for.,characters,restaurant,positive,43,53
1112,"After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.",waiter,restaurant,negative,21,27
1113,"After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.",beers,restaurant,neutral,90,95
1114,"After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.",manager,restaurant,negative,115,122
1115,"After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.",reservations,restaurant,positive,184,196
1116,Wouldn't recomend it for dinner!,dinner,restaurant,negative,25,31
1117,Sauce was watery and the food didn't have much flavor.,sauce,restaurant,negative,0,5
1118,Sauce was watery and the food didn't have much flavor.,food,restaurant,negative,25,29
1119,Sauce was watery and the food didn't have much flavor.,flavor,restaurant,negative,47,53
1120,My husband and I enjoy Sangria.,sangria,restaurant,positive,23,30
1121,"But after last night, Spice Grill is the only place I'm eating indian cuisine.",indian cuisine,restaurant,positive,63,77
1122,We both opted for a pasta dish and they were served timely and fresh.,pasta dish,restaurant,positive,20,30
1123,We both opted for a pasta dish and they were served timely and fresh.,served,restaurant,positive,45,51
1124,"First the wrong bread came out with the appetizer, then when i tried to order a second glass of wine for my main course...",bread,restaurant,negative,16,21
1125,"First the wrong bread came out with the appetizer, then when i tried to order a second glass of wine for my main course...",appetizer,restaurant,neutral,40,49
1126,"First the wrong bread came out with the appetizer, then when i tried to order a second glass of wine for my main course...",glass of wine,restaurant,neutral,87,100
1127,"First the wrong bread came out with the appetizer, then when i tried to order a second glass of wine for my main course...",main course,restaurant,neutral,108,119
1128,"Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!",neighborhood,restaurant,positive,74,86
1129,"Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!",food,restaurant,positive,101,105
1130,"In an area sadly lacking in decent Thai food, this is one of the best spots.",thai food,restaurant,positive,35,44
1131,Tell them Herky sent you and get a free confused look from the waiter.,waiter,restaurant,negative,63,69
1132,Make reservations but expect to be delayed 15-20 minutes as the hosting staff was having difficulty seating guests who arrived with a reservation because they probably had a lot of walk ins being so close to Time Square.,hosting staff,restaurant,negative,64,77
1133,Make reservations but expect to be delayed 15-20 minutes as the hosting staff was having difficulty seating guests who arrived with a reservation because they probably had a lot of walk ins being so close to Time Square.,reservations,restaurant,negative,5,17
1134,Make reservations but expect to be delayed 15-20 minutes as the hosting staff was having difficulty seating guests who arrived with a reservation because they probably had a lot of walk ins being so close to Time Square.,reservation,restaurant,neutral,5,16
1135,Make reservations but expect to be delayed 15-20 minutes as the hosting staff was having difficulty seating guests who arrived with a reservation because they probably had a lot of walk ins being so close to Time Square.,seating,restaurant,negative,100,107
1136,The food was average or above including some surprising tasty dishes.,food,restaurant,positive,4,8
1137,The food was average or above including some surprising tasty dishes.,dishes,restaurant,positive,62,68
1138,They don't seem to place an emphasis on specials or fresh ingredients which to me is necessary for good thai.,specials,restaurant,negative,40,48
1139,They don't seem to place an emphasis on specials or fresh ingredients which to me is necessary for good thai.,ingredients,restaurant,negative,58,69
1140,They don't seem to place an emphasis on specials or fresh ingredients which to me is necessary for good thai.,thai,restaurant,neutral,104,108
1141,Other apetizers and food,apetizers,restaurant,neutral,6,15
1142,Other apetizers and food,food,restaurant,neutral,20,24
1143,The noodle and rices dishes taste great.,noodle and rices dishes,restaurant,positive,4,27
1144,The food's as good as ever.,food,restaurant,positive,4,8
1145,"The crust is thin, the ingredients are fresh and the staff is friendly.",crust,restaurant,positive,4,9
1146,"The crust is thin, the ingredients are fresh and the staff is friendly.",staff,restaurant,positive,53,58
1147,"The crust is thin, the ingredients are fresh and the staff is friendly.",ingredients,restaurant,positive,23,34
1148,Also a little more expensive than your average bagel place.,bagel,restaurant,neutral,47,52
1149,"the food was undercooked-the sauce watery, and the vegetables raw.",food,restaurant,negative,4,8
1150,"the food was undercooked-the sauce watery, and the vegetables raw.",vegetables,restaurant,negative,51,61
1151,"the food was undercooked-the sauce watery, and the vegetables raw.",sauce,restaurant,negative,29,34
1152,And the fried clams had just enough kick to them to make 'em worth eating.,fried clams,restaurant,positive,8,19
1153,The sauces used are also not that exciting.,sauces,restaurant,negative,4,10
1154,The secret is the lunch menu which offers a complimentary appetizer with every entree ordered.,lunch menu,restaurant,positive,18,28
1155,The secret is the lunch menu which offers a complimentary appetizer with every entree ordered.,appetizer,restaurant,positive,58,67
1156,The secret is the lunch menu which offers a complimentary appetizer with every entree ordered.,entree,restaurant,positive,79,85
1157,The rice was poor quality and was cooked so badly it was hard.,rice,restaurant,negative,4,8
1158,The rice was poor quality and was cooked so badly it was hard.,quality,restaurant,negative,18,25
1159,The rice was poor quality and was cooked so badly it was hard.,cooked,restaurant,negative,34,40
1160,We had champagne and caviar and felt like princesses!,champagne,restaurant,positive,7,16
1161,We had champagne and caviar and felt like princesses!,caviar,restaurant,positive,21,27
1162,The shrimp scampi was excellent and the antipasti were plentiful.,shrimp scampi,restaurant,positive,4,17
1163,The shrimp scampi was excellent and the antipasti were plentiful.,antipasti,restaurant,positive,40,49
1164,"When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.",dessert,restaurant,neutral,8,15
1165,"When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.",waiter,restaurant,positive,100,106
1166,"I got the $10 10-piece dim sum combo, every bite of which was great.",dim sum combo,restaurant,positive,23,36
1167,There is also very limited seating and there can be a substantial wait in getting food at peak times.,seating,restaurant,negative,27,34
1168,There is also very limited seating and there can be a substantial wait in getting food at peak times.,food,restaurant,neutral,82,86
1169,There is also very limited seating and there can be a substantial wait in getting food at peak times.,wait,restaurant,negative,66,70
1170,"If it's just a quick martini at the bar (which I recommend Jeffery's) or a mind blowing Roast Chicken, go to Village!",martini,restaurant,neutral,21,28
1171,"If it's just a quick martini at the bar (which I recommend Jeffery's) or a mind blowing Roast Chicken, go to Village!",bar,restaurant,neutral,36,39
1172,"If it's just a quick martini at the bar (which I recommend Jeffery's) or a mind blowing Roast Chicken, go to Village!",roast chicken,restaurant,positive,88,101
1173,"There was a long wait for a table outside, but it was a little too hot in the sun anyway so our insde table was very nice.",table,restaurant,neutral,28,33
1174,"There was a long wait for a table outside, but it was a little too hot in the sun anyway so our insde table was very nice.",insde table,restaurant,positive,96,107
1175,"There was a long wait for a table outside, but it was a little too hot in the sun anyway so our insde table was very nice.",wait,restaurant,negative,17,21
1176,The prices are wonderfully low.,prices,restaurant,positive,4,10
1177,If you like spicy food get the chicken vindaloo.,chicken vindaloo,restaurant,neutral,31,47
1178,If you like spicy food get the chicken vindaloo.,spicy food,restaurant,neutral,12,22
1179,I have never been disappointed but their true strength lays in their amazingly delicious and cheap lunch specials.,lunch specials,restaurant,positive,99,113
1180,"So much more than the usual bar food, go there to enjoy the menu while sampling one of their hand-crafted beers.",bar food,restaurant,positive,28,36
1181,"So much more than the usual bar food, go there to enjoy the menu while sampling one of their hand-crafted beers.",menu,restaurant,positive,60,64
1182,"So much more than the usual bar food, go there to enjoy the menu while sampling one of their hand-crafted beers.",hand-crafted beers,restaurant,positive,93,111
1183,No free drink.,drink,restaurant,neutral,8,13
1184,This is my first time writing a review for a restaurant because the food and service was excellent.,food,restaurant,positive,68,72
1185,This is my first time writing a review for a restaurant because the food and service was excellent.,service,restaurant,positive,77,84
1186,"While they keep the capex to a minimum, they do put some cash into the bagels, because they among the best in the city.",capex,restaurant,positive,20,25
1187,"While they keep the capex to a minimum, they do put some cash into the bagels, because they among the best in the city.",bagels,restaurant,neutral,71,77
1188,The two star chefs left quite some time ago to open their own place.,chefs,restaurant,neutral,13,18
1189,Don't waste money on decor.,decor,restaurant,neutral,21,26
1190,They also have a back garden open in the summer - cute and French with outdoor seating - what more could you ask for?,back garden,restaurant,positive,17,28
1191,They also have a back garden open in the summer - cute and French with outdoor seating - what more could you ask for?,outdoor seating,restaurant,positive,71,86
1192,I have never before eaten 40 pieces of relatively good nigiri.,nigiri,restaurant,neutral,55,61
1193,"Given the incredible architecture surrounding it, this place has no character.",architecture,restaurant,positive,21,33
1194,"Given the incredible architecture surrounding it, this place has no character.",place,restaurant,negative,55,60
1195,I'd call it an 'italian dinner'.,dinner,restaurant,neutral,24,30
1196,"While the place is not a hotspot hangout, the drinks are unique and pack a lot of bang for the buck.",drinks,restaurant,positive,46,52
1197,"While the place is not a hotspot hangout, the drinks are unique and pack a lot of bang for the buck.",place,restaurant,negative,10,15
1198,Have frequented 'ino for several years and the food remains excellent.,food,restaurant,positive,47,51
1199,"Their eggplant is so delicate, sweet tender!",eggplant,restaurant,positive,6,14
1200,"Each bite of food at Kai was indeed delicious, fresh, and elegant.",food,restaurant,positive,13,17
1201,all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it.,food,restaurant,positive,8,12
1202,all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it.,quality of food,restaurant,positive,45,60
1203,all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it.,priced,restaurant,neutral,80,86
1204,My friend got the mushroom pizza which tasted better.,mushroom pizza,restaurant,positive,18,32
1205,"I had the cod with paella (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).",cod with paella,restaurant,negative,10,25
1206,"I had the cod with paella (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).",fish and chips,restaurant,negative,127,141
1207,"I had the cod with paella (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).",serving,restaurant,negative,156,163
1208,"I had the cod with paella (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).",fish,restaurant,neutral,127,131
1209,"I had the cod with paella (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).",fries,restaurant,neutral,211,216
1210,"It's a shame that a nice, convenient place like the Pink Pony can be so ruined by lousy service.",place,restaurant,positive,37,42
1211,"It's a shame that a nice, convenient place like the Pink Pony can be so ruined by lousy service.",service,restaurant,negative,88,95
1212,You should pass on the calamari.,calamari,restaurant,negative,23,31
1213,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",porcini mushroom pasta special,restaurant,negative,4,34
1214,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",seafood tagliatelle,restaurant,negative,61,80
1215,Try the spicy wontons and the salt pepper shrimps.,spicy wontons,restaurant,positive,8,21
1216,Try the spicy wontons and the salt pepper shrimps.,salt pepper shrimps,restaurant,positive,30,49
1217,THE FOOD PORTIONS ARE REALLY LARGE.,food portions,restaurant,positive,4,17
1218,The fries are yummy.,fries,restaurant,positive,4,9
1219,"Friendly and informative staff, very attentive and prompt raw bar service.",staff,restaurant,positive,25,30
1220,"Friendly and informative staff, very attentive and prompt raw bar service.",bar service,restaurant,positive,62,73
1221,Best Taiwanese food in NY!,taiwanese food,restaurant,positive,5,19
1222,This place is a great stop for great food.,food,restaurant,positive,37,41
1223,All the pastas are fantastic and the homemade lasagna is some of the best that I have had in the City.,pastas,restaurant,positive,8,14
1224,All the pastas are fantastic and the homemade lasagna is some of the best that I have had in the City.,homemade lasagna,restaurant,positive,37,53
1225,"We laughed when he finally offered us a dessert menu and we left a 10 percent tip, which was generous, I feel.",dessert menu,restaurant,neutral,40,52
1226,"We laughed when he finally offered us a dessert menu and we left a 10 percent tip, which was generous, I feel.",tip,restaurant,positive,78,81
1227,And the prices were way to high for what you get.,prices,restaurant,negative,8,14
1228,The staff ignored my friends and I the entire time we were there.,staff,restaurant,negative,4,9
1229,"Yet paired with such rude service, would never recommend for anyone interested in carrying any kind of conversation while there.",service,restaurant,negative,26,33
1230,"The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.",music,restaurant,positive,71,76
1231,"The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.",in-house lady dj,restaurant,positive,4,20
1232,"I need at least three rolls to be full, and that's at least $14.00!",rolls,restaurant,neutral,22,27
1233,"Great wine list, reasonably priced.--Sara",wine list,restaurant,positive,6,15
1234,"Great wine list, reasonably priced.--Sara",priced,restaurant,positive,28,34
1235,The hot dogs were cold in the middle and the buns were stale.,hot dogs,restaurant,negative,4,12
1236,The hot dogs were cold in the middle and the buns were stale.,buns,restaurant,negative,45,49
1237,"While the food was excellent, it wasn't cheap (though not extremely expensive either).",food,restaurant,positive,10,14
1238,Beef noodle soup is good as well.,beef noodle soup,restaurant,positive,0,16
1239,Delivery service is great too.,delivery service,restaurant,positive,0,16
1240,"The food's dazzling flavors overwhelm the palate, truly embracing the beauty of authentic Thai cuisine.",food,restaurant,positive,4,8
1241,"The food's dazzling flavors overwhelm the palate, truly embracing the beauty of authentic Thai cuisine.",thai cuisine,restaurant,positive,90,102
1242,"The food's dazzling flavors overwhelm the palate, truly embracing the beauty of authentic Thai cuisine.",flavors,restaurant,positive,20,27
1243,I recieved prompt service with a smile.,service,restaurant,positive,18,25
1244,They pray to their Food Gods to make them into a good pizza like VT's.,pizza,restaurant,negative,54,59
1245,The place was quiet and delightful.,place,restaurant,positive,4,9
1246,The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.,food,restaurant,positive,4,8
1248,The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.,herbs,restaurant,positive,97,102
1249,The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.,tomatoes,restaurant,positive,107,115
1250,"As much as I like the food there, I can't bring myself to go back.",food,restaurant,positive,22,26
1251,It looked like shredded cheese partly done - still in strips.,shredded cheese,restaurant,negative,15,30
1252,The prices and ambience are especially great considering it's in the West Village.,prices,restaurant,positive,4,10
1253,The prices and ambience are especially great considering it's in the West Village.,ambience,restaurant,positive,15,23
1254,The soup is pretty good too.,soup,restaurant,positive,4,8
1255,It is so easy to get a reservation at a top place in NYC with a week's notice.,reservation,restaurant,positive,23,34
1256,I have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats.,root vegetables,restaurant,positive,35,50
1257,I have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats.,mushroom consomme,restaurant,positive,56,73
1258,I have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats.,chef,restaurant,positive,85,89
1259,"If you go to Roth's try to be served by Mike, he is GREAT!!",served,restaurant,positive,30,36
1260,"not the food ,not the ambiance , not the service, I agree with the previous reviews you wait and wait , the wait staff are very rude and when you get in they are looking to get you right out .",food,restaurant,neutral,8,12
1261,"not the food ,not the ambiance , not the service, I agree with the previous reviews you wait and wait , the wait staff are very rude and when you get in they are looking to get you right out .",ambiance,restaurant,neutral,22,30
1262,"not the food ,not the ambiance , not the service, I agree with the previous reviews you wait and wait , the wait staff are very rude and when you get in they are looking to get you right out .",service,restaurant,neutral,41,48
1263,"not the food ,not the ambiance , not the service, I agree with the previous reviews you wait and wait , the wait staff are very rude and when you get in they are looking to get you right out .",wait staff,restaurant,negative,108,118
1264,I always get the Shabu-Shabu dinner and the beef is always fresh.,shabu-shabu dinner,restaurant,neutral,17,35
1265,I always get the Shabu-Shabu dinner and the beef is always fresh.,beef,restaurant,positive,44,48
1266,The pizza was delivered cold and the cheese wasn't even fully melted!,pizza,restaurant,negative,4,9
1267,The pizza was delivered cold and the cheese wasn't even fully melted!,cheese,restaurant,negative,37,43
1268,We were very surprised by how good the food was on our first visit here on a Sunday night.,food,restaurant,positive,39,43
1269,"Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.",comfort,restaurant,negative,51,58
1270,"Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.",decor,restaurant,negative,63,68
1271,"Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.",wait staff,restaurant,negative,84,94
1272,"Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.",meals,restaurant,negative,114,119
1273,"Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.",pho,restaurant,positive,186,189
1274,"Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.",vegtables,restaurant,positive,229,238
1275,"On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.",service,restaurant,neutral,106,113
1276,"On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.",ambiance,restaurant,neutral,118,126
1277,"On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.",food,restaurant,negative,166,170
1278,"On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.",presentaion,restaurant,negative,193,204
1279,"On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.",taste,restaurant,negative,206,211
1280,"On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.",choice,restaurant,negative,213,219
1281,"On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.",quality,restaurant,negative,221,228
