id,text,aspect,category,polarity,from,to
827,The book repetitively jumps track .,book,Content#Plot,negative,4,8
828,"For those like me who enjoy it , this book has more Jewish content than some of the more recent ones in the series .",implicit,Content#Plot,positive,-1,-1
829,"There is also the issue of whether various treatments were actually extending the lifespans of those afflicted , which was also not as simple as one might think.While the above discussion of science and statistics might make this book seem dreadfully boring , this is n't the case .",book,Book#General,neutral,230,234
830,"When reading this book , I get this strong feeling of the author often going sideways , distracted by every new name and continue on to meander and babble about irrelevant people & facts .",book,Content#Plot,negative,18,22
831,one of the rare books i did not finish ... i just could not find the energy to do it ... the series just gotten worse and worse ...,series,Book#General,negative,93,99
832,crashing .,implicit,Book#General,negative,-1,-1
833,You really want to see what happens next .,implicit,Book#General,positive,-1,-1
834,This is the third book by Lackberg I have read and I enjoyed it .,third,Book#General,positive,12,17
835,Likeable main characters and interestingly-plotted mystery .,mystery,Content#Plot,positive,51,58
836,Another great book from Faye Kellerman .,book,Book#General,positive,14,18
837,"Well written , easy flow and no matter which continent you 're on it appears that the system is just that , the system .",implicit,Book#Quality,positive,-1,-1
838,Interesting characters as well as good plot .,plot,Content#Plot,positive,39,43
839,Were lucky she lived to tell the tale and lucky too she tells it so well .,implicit,Book#Author,positive,-1,-1
840,"It is easy to work out what is going to happen next except the book ending which came as a surprise , but it leaves the series with a Flash Gordon-esk cliff hanger which ca n't be taken at face value .",implicit,Content#Plot,positive,-1,-1
841,"Was definitely difficult to read this.The physical , sexual , mental and emotional abuse these children endured is astounding .",implicit,Content#Plot,negative,-1,-1
842,So here we are at the penultimate entry in the epic Riftwar saga .,Riftwar,Content#Plot,positive,52,59
843,Recommended reading .,implicit,Book#General,positive,-1,-1
844,"However ( and it 's a big one ) , she too often does n't progress the story line , but goes on and on ( and repeats it again ) in an ever increasing amount as the trilogy progresses - there will be pages upon pages about Nevare 's hunger , and the flavors of the food he eats , and this style of hers repeats itself in too many aspects of the story .",implicit,Book#Author,negative,-1,-1
845,"I quite enjoyed this book , and not just because I like food , or am a fan of Ramsay ( I confess to both ) .",book,Book#General,positive,21,25
846,"Well written , illuminating , thought provoking history of our understanding of cancer .",implicit,Book#General,positive,-1,-1
847,The book ends in a sudden manner which I found strange .,ends,Content#Plot,negative,9,13
848,the story did not flow like her previous novels .,story,Content#Plot,negative,4,9
849,"It took so long for something to happen , and you wanted to shake the characters and tell them to suck it up and do something .",implicit,Content#Plot,negative,-1,-1
850,The Emperor of All Maladies is a no question a fascinating book .,book,Book#General,positive,59,63
851,"The obvious absurdity of the War on Cancer receives far to much attention , breaks the narrative flow and in my opinion constitutes one long digression.. A little too much human history .",implicit,Content#Plot,negative,-1,-1
852,Plot was well planned .,Plot,Content#Plot,positive,0,4
853,I 'd heard bits and pieces of some of the stories but nothing as comprehensive and documented as what is contained in this book .,book,Content#Plot,positive,123,127
854,"Not the easiest read , given all the technical info and medical advances covered but beautifully written and utterly engaging .",implicit,Book#General,positive,-1,-1
855,The history behind the discoveries and treatment of cancer is riveting as well as very educational .,history,Content#Plot,positive,4,11
856,") , but I did n't mind as much because the characters were so likeable and the plot so interesting .",implicit,Book#Quality,neutral,-1,-1
857,I was deeply disappointed in the majority of this series .,majority,Book#General,negative,33,41
858,"However , too many hidden agendas and shifting allegiances brought a good story down.My Egyptian , Macedonian and Greek history is definitely rusty .",implicit,Content#Plot,negative,-1,-1
859,"Although the first book was slow to start , the second was very good .",second,Book#General,positive,48,54
860,I learned so much from this sad story of Jody .,story,Content#Plot,negative,32,37
861,` The shipping was fast and the book in good condition !,book,Book#General,positive,32,36
862,Thank God for all the Cathys in the world .,Cathys,Content#Characters,positive,22,28
863,It is sectioned in manageble segments and it turned into a page turner .,implicit,Book#General,positive,-1,-1
864,"I applaud the writer 's rare gift to be at once both depressing and uplifting , exhausting and energetic , tedious and global .",gift,Book#General,positive,29,33
865,"The book is critical to the series , but it felt like it was written by someone else other that the named author .",book,Book#General,negative,4,8
866,"I enjoyed the plot , however in the beginning it was difficult to follow due to lack chapter creations .",plot,Content#Plot,positive,14,18
867,"Mukherjee makes the case for putting fear aside , and shining ever brighter light on this elusive shade .",Mukherjee,Book#Author,positive,0,9
868,As usual another fantastic book by Raymond .,book,Book#General,positive,27,31
869,"Brave to that fact of making it known the disgusting things these so-called 'adults ' put them through & then these 'adults ' trying to justify their crimes through the word of the lord.I can only wish Kristina , Celeste & Juliana well , & congratulate them on their brave fight & wish them well in their continued fight to expose organisations such as the 'Children of God'.This is a very good , well written , but painful book .",things,Content#Plot,negative,53,59
870,"A kaleidoscope of plot twists , substantial characters with markedly different personas , and concise yet magnetic writing combined in a quite satisfying collision of multiple mysteries .",characters,Content#Characters,positive,44,54
871,I have read a lot of Stuart McBride books and loved them .,Stuart,Book#General,positive,21,27
872,"Tightly plotted and well-written , the series remains a joy to read .",implicit,Book#Quality,positive,-1,-1
873,Even the dialog had me stumped .,dialog,Content#Plot,negative,9,15
874,I do n't know but I would be interested in learning .,implicit,Content#Plot,positive,-1,-1
875,"There 's many ways to end a story , but whatever ` chapter ` or I suspect chapters are defective , it reads like the TV show 24 set on the Star War 's Planet Alderaan and then unbeknownst , the Death Star shows up after 400 pages and so much for 400 pages of Alderaan '24 ' intrigue ... everyone dies ( although Midkemia has been exhibiting some narrative changing resurrections in this 2-book installment ) .The hardback is not inexpensive .",hardback,Book#Prices,neutral,413,421
876,"It would have been better , had Adams put this novel through at least one more edit.The main story , the overall plot , and its originality are great .",originality,Book#Quality,positive,128,139
877,But there was something just ... plodding and slow about this book .,book,Book#Quality,negative,62,66
878,I am currently in the process of re-reading the whole series all over again while awaiting for book Three .,book,Book#General,positive,95,99
879,Pulls you in with anecdotes and some nice writing while laying out the whole convoluted story of cancer for you in a pretty simple way .,anecdotes,Content#Plot,positive,18,27
880,I liked his writing style .,writing,Book#Quality,positive,12,19
881,This book although repulsive at times is truthful as sad as that may be .,book,Book#General,negative,5,9
882,"Frankly , it 's on par with a $ 2.99 self-published book .",implicit,Book#General,negative,-1,-1
883,"this book really pulls at your heart strings. , it truly makes you wander about some people and how some carer s can handle these problems",book,Book#General,positive,5,9
884,I would prefer longer segments for the exploits of the different character groupings .,implicit,Book#Quality,negative,-1,-1
885,great history of cancer research .,history,Content#Plot,positive,6,13
886,"We think the plot progressed too slowly and did so little to sustain suspense , that we were just tired of the whole thing by the time everything got resolved .",plot,Content#Plot,negative,13,17
887,"For a while , he was the star , but now -- despite his continued bestselling numbers -- his quality has faded considerably , and Faye is now clearly the better of the two .",Faye,Book#Author,positive,129,133
888,I can't remember a more poorly edited book .,implicit,Book#Quality,negative,-1,-1
889,"The dialogues are boring , repetitive , the preparation for the wedding go on and one , and the worst , are the unformulated intuitions that the detectives have , that leave us readers hanging in the air .",implicit,Content#Plot,negative,-1,-1
890,"Pretty good idea for a plot , but took so long to get there , I did n't really care who did it by the conclusion , ( also guessed the culprit way before the book revealed it . )",plot,Content#Plot,negative,23,27
891,Characters are well developed and come with both attributes AND flaws .,Characters,Content#Characters,positive,0,10
892,"Another thriller I liked about detective Patrick Hedstrom and his wife , because you can enjoy a thriller and read the detective 's private life too .",thriller,Book#General,positive,8,16
893,"Although there 's clearly a running story in the background about Patrik and Erica 's relationship , this book works well as a standalone for anyone who , like me , has n't read the previous ones in the series - an omission I now intend to rectify .",book,Book#General,positive,106,110
894,I was hooked from the start .,implicit,Content#Plot,positive,-1,-1
895,I 've read all the previous Decker/Lazarus novels and to say that this one is a disappointment is a true understatement .,this,Book#General,negative,66,70
896,Will recommend highly to all !,implicit,Book#General,positive,-1,-1
897,"This was n't my favorite series by Hobb , but I surely applaud the endeavor.Renegade 's Magic was n't , to my mind , the best conclusion to any of her trilogies .",Hobb,Book#General,neutral,35,39
898,I feel like doctors should have to read this book to get a medical license .,book,Book#General,positive,45,49
899,"If so he might want to seek a second opinion on his 'Essex Girl'.Overall an enjoyable 'listen ' and good to see McRae at last winning one fight after so many second prizes , albeit injuring himself , AGAIN , in the process .",implicit,Book#General,positive,-1,-1
900,Although this book was hard to read at times because of the disturbing content it was a book I 'm very glad I read !,book,Book#General,positive,14,18
901,To call them gruesome is to put it mildly .,them,Book#General,negative,8,12
902,"In the best of the series , the family story adds a rich layer to the police procedural plots .",best,Content#Plot,positive,7,11
903,"Not to miss , good price for a great learning experience .",implicit,Book#General,positive,-1,-1
904,I totally enjoyed reading this book and recommend it to all Diana fans .,book,Book#General,positive,31,35
905,And my books are still better edited than this book .,book,Book#Quality,negative,7,11
906,"Personally , it greatly allayed fears and provided some hope for effective treatments and research .",implicit,Book#General,positive,-1,-1
907,"Burnt House has good character development , interesting family interactions , heart and big time tensions .",time,Content#Plot,positive,93,97
908,Fantastic amount of research went into this facinating book .,book,Book#General,positive,55,59
909,I do hate to hear the things described in the book but the author did an excellent job expressing the feelings and thoughts of all involved,author,Book#Author,positive,59,65
910,100 stars !,implicit,Book#General,positive,-1,-1
911,"Clear , tight descriptions .",descriptions,Content#Plot,positive,14,26
912,"It 's an admirable risk to employ an unlikable character , let alone several , but it 's a risk that may work better in novella form , or at least in a single novel .",implicit,Book#Quality,positive,-1,-1
913,"I 'm not sure how anyone who has read Robin Hobb 's prior books , not just this trilogy but the three others she 's written , can read this book and say it disapoints and isn't as good as the others.I mean OK folks can certainly have their opinion but to me this books is just as good as the other books in the Soldiars Son trilogy and on equal footing with her other trilogy finale books.What I truly enjoy about her characters is that they become so real for me , they aren't 100 % good or bad and they are always ruled by events and the stuff that life throws at them and are ultimately just as fallible as we real world humans are .",books,Book#General,positive,58,63
914,Very well written and easy to read .,implicit,Book#Quality,positive,-1,-1
915,"Add in intrigue with regards to the Macedonian freedom movement , a whole slew of people from Knox 's past filling out the supporting roles , and a mystery that spans eons ( and has yet to be solved ) and you 've got the makings of a taught historical thriller.As mentioned above , I started this book as an audiobook ( but then finished it in print because I just could n't wait to see what happened ) , and the narrator does a spectacular job with all of the different voices and accents .",narrator,Derivatives#General,positive,413,421
916,He 's just so damn charming !,implicit,Content#Characters,negative,-1,-1
917,I usually like her work .,work,Book#General,positive,19,23
918,I truly wanted to see how this series would end.Unfortunately this book was a massive disappointment to me .,book,Book#General,negative,67,71
919,This truly helped me to get to know this monster inside us all .,implicit,Content#Plot,positive,-1,-1
920,"Exciting , you are always waiting to see what the main character is going to develop in their next step.A very god book is No 3 .",implicit,Content#Plot,positive,-1,-1
921,I just have to say that the ending was very well done and things were wrapped up nicely .,things,Book#Quality,positive,58,64
922,Easily understood .,implicit,Book#General,positive,-1,-1
923,Complex but simple in terms of understanding .,implicit,Book#General,negative,-1,-1
924,Learned a lot about the power held over people who do not study God 's Word for themselves and are brought into and up in a world that is literally hell on earth .,world,Content#Plot,negative,124,129
925,"I ca n't believe , after all the printings this book has gone through , that such a blatant editing faux paux could still be in the print of the book.I like Robin Hobb , I truly do , but this trilogy lacked that emotional impact -- and editing -- that her previous novels held to .",Robin,Book#Author,positive,157,162
926,"While I preferred A Royal Duty more than The Way We Were : Remembering Diana , I still found this book entertaining .",book,Book#General,positive,98,102
927,I feel the book and Ken Burns Documentary is a prime example of how to look at this Emperor of All Maladies.A perfect book .,book,Book#General,positive,11,15
928,This first novel establishes Adams as one of the best thriller writers as he finds Alexander the Great 's tomb .,first,Book#General,positive,5,10
929,The author is gifted in making complex concepts understandable .,author,Book#Author,positive,4,10
930,Its easy to see how Camilla Lckberg has become Swedens bestselling native authorand how her detective novels have proven so popular in translation .,Camilla,Book#Author,positive,20,27
931,Her books are terrific .,books,Book#General,positive,4,9
932,"Yes I feel extremely sorry for these young lady 's knowing that while I was growing up , there were people suffering like they did .",young,Content#Characters,negative,37,42
933,"Page after page reads like a college text , and not a good one.It is extremely annoying that Adams continually switches back and forth between various characters and their adventures , almost always leaving them in deep peril , as though this is his only hope that the reader will continue to plod on .",one.It,Book#General,negative,59,65
934,"The plot is quite good , though as other reviewers have pointed out , the intermingling of the character relationships is just too easy and convenient .",plot,Content#Plot,positive,4,8
935,"As noted by other reviewers , the typos , and editing snafus are huge distractions when reading this .",typos,Book#Quality,negative,34,39
936,"Every since I read The Girl With the Dragon Tatoo Series , I have tried to find authors similar to Stieg Larsen , and Lackberg does not fail !",Lackberg,Book#Author,neutral,118,126
937,Kudos to Cathy Glass and to all the other wonderful foster care providers throughout the world .,Cathy,Book#Author,positive,9,14
938,"This is a spectacular book.Even though the subject matter is depressing , I could n't put it down it was so engrossing .",book.Even,Book#General,positive,22,31
939,"But I 'm glad that I plodded onward , because it has some good moments and offered a very satisfying conclusion .",conclusion,Content#Plot,positive,101,111
940,I watched the movie massacre in wacko txt and I was astonish,movie,Derivatives#General,negative,14,19
941,"Once again , I love Hobb 's characterization skills but it was almost a chore to get through this book .",Hobb,Book#Quality,positive,20,24
942,Good Stuff .,Stuff,Book#General,positive,5,10
943,Really good history of cancer for a lay-person to read .,implicit,Book#General,positive,-1,-1
944,"This really is not worth the effort , the Frontier feminism , and the Speck culture are interesting , but slight .",implicit,Content#Plot,positive,-1,-1
945,"As a small shop owner , I found much information in this book useful even though I am not a restauranteur , and have referred to it often over the past year and some months I 've had it .",information,Content#Plot,positive,37,48
946,"Hobb has made an excellent end to a masterpiece of a trilogy , one that I feel does not have a weak book at all in it like some trilogies do .",end,Book#General,positive,27,30
947,Always a great story ...,story,Content#Plot,positive,15,20
948,I definitely got what I was looking for there .,implicit,Book#General,positive,-1,-1
949,He was an impressive man to meet .,implicit,Book#Author,positive,-1,-1
950,Thank you Ms. Lackberg for such wonderful writing and especially for having them translated to English..what a loss if they were n't .,implicit,Derivatives#General,positive,-1,-1
951,"Maybe that 's one of the reasons why I could n't care much about Navare , he was too obstentant about his own place and where he should be .",Navare,Content#Characters,negative,65,71
952,"I found myself smiling at the personal developments for Erica , Anna , Melberg .",Erica,Content#Characters,positive,56,61
953,"And it 's a very hard book to put down.As other reviewers have said , this is probably not the best place to start the series , as a fair amount of background knowledge is assumed .",book,Book#General,positive,22,26
954,I love reading them though !,them,Book#General,positive,15,19
955,Add to that a general lack of literacy and bizarre editing ( like a change of scene and characters happening in the middle of a paragraph without explanation . ),editing,Book#General,negative,51,58
956,Heartbreaking that this little girl had to live through this .,implicit,Content#Plot,negative,-1,-1
957,I am reading it at a slow and careful pace because it is extremely informative and very well written .,implicit,Book#Quality,positive,-1,-1
958,"Not an easy subject to write about , much less hold the reader 's attention .",subject,Book#General,negative,12,19
959,I just hope that she was able to get the help she needed to revive some of the life that was taken from her .,implicit,Content#Characters,positive,-1,-1
960,"If you are up-to-speed on the Riftwar Cycle , these errors will annoy you but they wo n't change the story.And it is a very good story .",story,Content#Plot,positive,101,106
961,Looking forward to more books by this author .,author,Book#Author,positive,38,44
962,This was a sad detailed book about the Princess 's life from the man who loved with and served her till her death .,book,Book#General,negative,24,28
963,"It this story , the adults were not innocent , and they should be brought up on charges of sex with children , incest , rape , imprisonment and torture .",adults,Content#Characters,negative,20,26
964,I understand its importance but there was just too much of it .,implicit,Book#Quality,negative,-1,-1
965,Writing style is simplistic with too much pointless dialogue .,Writing,Book#Quality,negative,0,7
966,I loved all the Campion series and this book is one of the best .,Campion,Book#General,positive,16,23
967,"This series of books is good light reading , quite funny in places , well-plotted , great locations .",series,Content#Plot,positive,5,11
968,What a great job .,job,Book#General,positive,13,16
969,"There were gaping holes in the plot , multiple ( I mean lots ) incomplete sentences and a truly lackluster approach that left me feeling cheated .",gaping,Content#Plot,negative,11,17
970,Well-researched and excellent writing,implicit,Content#Plot,positive,-1,-1
971,I was attracted to her work by the T V series murder by the Book and the fact that I like Jonathan Kellerman 's stories .,implicit,Book#Author,positive,-1,-1
972,Forgive me for being a sucker for an ending of coincidence .,ending,Content#Plot,positive,37,43
973,The Burnt House is most certainly one of the best mysteries in this Peter Decker - Rina Lazarus series .,The,Book#General,positive,0,3
974,A well-nuanced and carefully delivered study that everyone will surely appreciate .,study,Book#General,positive,39,44
975,"I was hoping to learn more about cancer that I did n't know before , but it just rambled on and on not making much sense .",implicit,Book#General,negative,-1,-1
976,"A fairly good plot , some very good historical information , but with very cookie cutter characters - the hero who gets in and out of trouble repeatedly , the villains who are after the hero but continue to miss their opportunity to put an end to him , the sidekick who helps the hero out of several jams , and in this case unlike some others in this space , a rather weak female lead.Descriptions of the sites are done very well and at a good level of detail , putting you right there with the characters .",plot,Content#Plot,positive,14,18
977,"Still , is a good read .",read,Book#General,positive,18,22
978,I enjoyed every page .,every,Content#Plot,positive,10,15
979,"I kept reading and reading thinking that the author would pull it alltogether at the end , but the end was disappointing , too .",end,Content#Plot,negative,85,88
980,Disturbing but important to read . highly recommended .,implicit,Book#General,positive,-1,-1
981,I wish Mukherjee had included more of his own patients ' stories in these sections rather than reciting endless facts about chemotherapy trials .,implicit,Content#Plot,negative,-1,-1
982,"Curiously addictive , since being introduced to this author I have read all sequels of Logan McRae .",author,Book#Author,positive,53,59
983,"So the twist was surprising , but not in a good way .",way,Book#Quality,negative,48,51
984,"It 's a malfunction of something already in us.One of the other reviewers of this book notes that if he had read this earlier in his life , he would have changed professions .",book,Book#General,positive,82,86
985,Its Pulitzer Prize winning book full for metaphors & analogies very much a journey aptly described as biography of Cancer !,book,Content#Genre,positive,27,31
986,I found this a difficult read but fascinating content kept me going.it was often disjointed jumping from one area or time to another but the most horrifying truth is that humanity does not learn from historyHow could the western powers have wasted so much money and so many lives and made Islamic extremism even more widespread today than ever before,read,Book#General,negative,25,29
987,On number 19 now and hate for them to end .,implicit,Content#Plot,positive,-1,-1
988,"Plenty to keep Patrik and his team occupied with few leads and plenty of questions.This is the fourth novel published by the author in the United States , and each has been consistently high quality , well-plotted , carefully translated and well written Perhaps most importantly , the characters are natural , every-day type of people , living typical lives and working hard .",fourth,Book#General,positive,95,101
989,The first book did grab my attention enough to look forward to the second book .,first,Book#General,positive,4,9
990,You 'll be confused for reasons other than the errors .,implicit,Book#Quality,negative,-1,-1
991,It does it in a way that makes sense if you do n't have a degree in science .,implicit,Book#General,positive,-1,-1
992,"This story is heart wrenching , well told and not for the feint of heart as it deals with abuse that is beyond imagination .",abuse,Content#Plot,negative,90,95
993,"Just as with her other books I wanted more.And there is some thing sooo gratifying about her endings ... even if they don't always end 100 % happy , they still have a good wrapped up quality so that you pretty much know , while there could be more to the story , you can stop reading without any burning questions of : what about this ? I look forward to her next books , I don't buy many hard backs but her books have become one of the my must haves !",next,Book#General,positive,359,363
994,"A good mystery - hard to go so far back to find connections and began to seemdisjointed , but it all came together very well .",implicit,Content#Plot,negative,-1,-1
995,"I was also absolutely disappointed that Rick had to die , because Daniel and Rick did make a good team , albeit better than Daniel did with Gaielle .",implicit,Content#Plot,negative,-1,-1
996,"Rina 's religious ideas and spirituality are thought provoking , giving the reader -- - through her conversations with her husband and others -- - new ways to think about guilt , innocence , sin and the importance of family.THE BURNT HOUSE is a great read with the right number of twists and turns and the always reliable character of Peter Decker .",family.THE,Book#General,positive,217,227
997,Feist is one of my favorite authors .,Feist,Book#Author,positive,0,5
998,"With Kellerman ( Faye ) , I don't go looking for solid reality , because I am in a mood for escape from reality and enjoy entering her world of suspense .",Kellerman,Book#Author,positive,5,14
999,This book fell flat.I will say that the author did a great job of researching the region .,book,Book#General,negative,5,9
1000,A little way into it though the poor editing started to annoy me .,editing,Book#General,negative,37,44
1001,Thrilling !,implicit,Content#Plot,positive,-1,-1
1002,It started really well but kind if petered out towards the end .,implicit,Content#Plot,positive,-1,-1
1003,A marvelous review of poor Afghanistan 's sad history and the billions of dollars that have been sunk trying to help it .,implicit,Book#General,positive,-1,-1
1004,Have enjoyed the Peter Decker and Rina Lazarus mysteries for years this is another one ca n't wait for another .,Peter,Book#General,positive,17,22
1005,"Heaven , Hell , Magic , Monsters , it has it all !",implicit,Content#Plot,positive,-1,-1
1006,"Adams balances the nitty gritty detail with just enough flair to keep you feeling engaged , not bored .",implicit,Book#Quality,positive,-1,-1
1007,Really awesome read .,read,Book#General,positive,15,19
1008,"In the end , the author 's cruelty to Nevare was a bit much and partially made me not want to continue , but I just finished the book and I have to say it resolves nicely.Overall , I 'm glad I took the journey , but must warn people that it 's not for the faint of heart .",implicit,Content#Plot,negative,-1,-1
1009,"Even though parts seem rushed , the story still captures the reader 's attention and doesn't let go .",story,Content#Plot,positive,36,41
1010,"By the time she has written this fourth example of her intriguing work , one 's interest is sufficiently roused and attention held by the complex plot .",work,Book#Quality,positive,66,70
1011,"Excellent , thought-provoking and disturbing story .",story,Content#Plot,negative,45,50
1012,Mukherjee introduces cancer in terms of both its effects on humans and its resilience .,implicit,Content#Plot,positive,-1,-1
1013,A very readable history and explanation of cancer .,implicit,Book#General,positive,-1,-1
1014,"I loved it , made me think about my career options a lot more .",implicit,Book#General,positive,-1,-1
1015,I would pass this book on to my friends who own businesses and are aspiring to succeed .,book,Book#General,positive,18,22
1016,"I 'd be like total putty in those French hands of his ! Despite the book 's shortcomings , all in all , the twists and turns kept me satisfied enough to overlook them .",twists,Content#Plot,positive,108,114
1017,"I 've read each of Lackberg 's other books that have been released in the US in this series , and I 've enjoyed each one .",each,Book#General,positive,11,15
1018,"Even now , almost 3 years later , parts of this book were hard for me to read , but it made me very thankful to all who came before and for those scientific minds that developed treatments.It 's amazing to compare the treatment I received to the treatment ( s ) done in the past and to see how recently some of them have come about .",book,Content#Plot,positive,48,52
1019,"Understandable by non-scientists , a far amount of drama .",implicit,Book#General,positive,-1,-1
1020,"Still , it was good to finish the series finally and there was some escape into the magical world ... just not as much fun to read as I had hoped .",series,Book#General,negative,34,40
1021,"Wow , this was a real tear jerker - and unfortunately there are hundreds of stores just like this in our world .",implicit,Content#Plot,negative,-1,-1
1022,Be glad when I have finished them and can read something else .,implicit,Book#General,positive,-1,-1
1023,I am reading it at a slow and careful pace because it is extremely informative and very well written .,implicit,Book#General,positive,-1,-1
1024,"Was n't all that taken by the book while I read it , it was slow and the relationship parts were too goody-goody for me .",relationship,Content#Characters,positive,73,85
1025,This is the first time a book was ever ruined for me because of horrible editing and proof reading .,proof,Service#General,negative,85,90
1026,Outstanding book .,book,Book#General,positive,12,16
1027,There are better series by Hobb and better authors out there .,Hobb,Book#General,positive,27,31
1028,Hobb 's craftsmanship and writing style make this an amazing journey with an ending that does not disappoint while still leaving the future open to interpretation .,Hobb,Book#Quality,positive,0,4
1029,"Can somebody escape the past unscathed ? If you are looking for an overcomplicated mystery , you 'll like parts of this book ; but if you 're searching for a novel that speaks about damaged people and the many evils of modern society you 'll simply love it .",book,Book#General,positive,120,124
1030,Apology to the faint hearted or hopelessly prudish .,implicit,Content#Plot,negative,-1,-1
1031,very very satisfied with their service and look for them in the future for other purchases .,them,Service#General,positive,52,56
1032,Faye Kellerman never fails .,Faye,Book#Author,positive,0,4
1033,Absolutely !,implicit,Book#General,positive,-1,-1
1034,Thank God for people like Cathy who can find the love and compassion in their hearts to try to make a difference .,Cathy,Content#Characters,positive,26,31
1035,She paints a very vivid and honest picture .,picture,Content#Plot,positive,35,42
1036,"For an avid Diana fan , the innocent day-to-day insight is appreciated , however , certain facts should not have been revealed .",implicit,Content#Plot,negative,-1,-1
1037,This is a great storyline to follow .,storyline,Content#Plot,positive,16,25
1038,Best book I 've read in years .,book,Book#General,positive,5,9
1039,"Superbly written , both with meticulous detail of the science and practice of oncology , as well as case histories to bring home the impact of this terrible malady.Also , be sure to see the excellent documentary with the same name on Public TV , or via the web .",documentary,Derivatives#General,positive,200,211
1040,She delivers thick series that are properly told .,series,Book#General,positive,19,25
1041,Thoughtful and informative,implicit,Book#General,positive,-1,-1
1042,"Some coincidences may be a bit of a stretch , and there is less Rina Lazarus than some fans might want .",Rina,Content#Characters,negative,64,68
1043,Mr Faust spins a wonderful tale that continues what he began so long ago .,tale,Content#Plot,positive,27,31
1044,Still a good read .,read,Book#General,positive,13,17
1045,Easily the worst of the 3 and in my mind so bad that I probably would move to not even recommend the series to anyone .,implicit,Book#General,negative,-1,-1
1046,"It is very easy to read , as he takes us step by step through apartments 8 and 9 at Kensington Palace , and includes photos of the rooms where Diana spent most of her time .",implicit,Book#General,positive,-1,-1
1047,Her mysteries are good and the character development carries everything along .,mysteries,Content#Plot,positive,4,13
1048,"Im sure theres a lot more one could learn about cancer , but Mukherjee covers a lot of ground in an interesting package.I wo n't say I enjoyed the book ( its unavoidably depressing , if hopeful ) but I did find it both interesting and readable .",book,Book#General,negative,147,151
1049,Read all of Faye Kellerman 's books .,Faye,Book#General,positive,12,16
1050,"This is number 4 in the Patrik Hedstrom Series , I have enjoyed this one the most , story line was great , came together well and kept me guessing until the end .",implicit,Content#Plot,positive,-1,-1
1051,"However , if you want more details about the man in general , his family , his struggles over the years , then I would suggest Roasting in Hell 's Kitchen .",Roasting,Book#General,positive,127,135
1052,His story lines flow to logical outcomes .,story,Content#Plot,positive,4,9
1053,Fascinating and unexpected characters delivered w straight forward writing .,characters,Content#Characters,positive,27,37
1054,"I almost didn't read it since the other two novels were such downers ( they were almost like horror novels , especially the second book ) .",other,Content#Plot,negative,34,39
1055,"Her weakness , I 'm afraid , is pacing , and this trilogy definitely suffers from a sluggish pace .",pace,Book#Quality,negative,93,97
1056,"I have had this on my shelf for several years for intended reading : Had I appreciated what a compelling narrative Mukherjee sets out , and how well he tells it , I would have read it much sooner.As there are numerous , good reviews of this exceptional book , I will not pile on , except to say that this is a comprehensive and detailed treatment for the non-expert , that manages to explain the science ( and some of the politics ) with clarity , while providing a compelling and often moving narrative .",narrative,Content#Plot,positive,105,114
1057,It will keep you guessing until the end .,implicit,Content#Plot,positive,-1,-1
1058,"Unfortunately , even with early detection and chemotherapy options , 40,000 are still dying from breast cancer each year .",implicit,Content#Plot,negative,-1,-1
1059,"I ordered another book by this same author , I have been drawn in to the charactors lives !",author,Book#Author,positive,36,42
1060,There were too many characters populating the storyline .. and too many plots as well -- from the past-and-present murder investigations spread over several towns -- to the intrigue of the reality show being filmed -- to the italicized flashbacks of a unknown narrator.The book had an interesting ending -- which I didn't see coming .,ending,Content#Plot,positive,297,303
1061,"I felt they were really underplayed in the first book - introduced and hinted at , but left very vague in terms of exactly what was happening any why .",implicit,Content#Plot,negative,-1,-1
1062,It was everything that I wanted and was the perfect match !,implicit,Book#General,positive,-1,-1
1063,"If we MUST continue to see the soul-cut-in-half trope recur , can the hero of the next one at least end up getting the extroverted and action-oriented tendencies for once ? I think that 's really it : it 's rare that my opinion of a book is as simple as this , but it really is a simple divide this time.I love the world , I love the supporting characters , I love the idea , and I adore Hobb 's prose.But I simply can not find it in myself to like the protagonist .",protagonist,Content#Characters,positive,453,464
1064,"Even a mediocre Decker/Lazarus is a good read , but I have to agree with the comments of many other Faye Kellerman fans that this is not one of the best in the series .",Decker/Lazarus,Book#General,neutral,16,30
1065,"Rina 's religious ideas and spirituality are thought provoking , giving the reader -- - through her conversations with her husband and others -- - new ways to think about guilt , innocence , sin and the importance of family.THE BURNT HOUSE is a great read with the right number of twists and turns and the always reliable character of Peter Decker .",implicit,Content#Plot,positive,-1,-1
1066,perfect thanks,implicit,Book#General,positive,-1,-1
1067,Unbelievable !,implicit,Content#Plot,negative,-1,-1
1068,I have now read 6 of them and hope there are more ...,them,Book#General,positive,21,25
1069,"Good who done it novel , I was stumped until the end .",novel,Book#General,positive,17,22
1070,"I really liked that she tried not to romanticize either side in the cultural conflict ; she handled the major themes with her typical skill and grace.As always , looking forward to the next .",next,Book#General,positive,185,189
1071,Fascinating reading although also sad at times .,implicit,Book#General,negative,-1,-1
1072,"I am glad I did , but the ending made it all worth while .",ending,Content#Plot,positive,26,32
1073,"It 's an amazing sad story , I can not believe you all go trough this kind of misery .",misery,Content#Plot,negative,78,84
1074,"The end was slow , but still a good book .",end,Content#Plot,negative,4,7
1075,"Scholarly , well-written , easily accessible to the layman .",implicit,Book#General,positive,-1,-1
