id,text,aspect,category,polarity,from,to
292,"well, considering every agent before claimed they were unable to help with everything else, why waste more time to hear 'call corp'",agent,service,negative,24,29
293,Lost bag process is broken. Agent promised they'd call and hold my bag when found. Now they're waking me at 3am w/ delivery. fail,lost bag process,baggage,negative,0,16
294,has been such a disappointment today. Simply put. Rather unpleased with things currently. Flight delayed; cant wait to just get home,United Airlines,airline,negative,-1,-1
295,"It's still a valid flight. Just seems strange to delay for Late Flight inbound crew, 7 hours from now, when the plane is already here.",flight,flight,negative,19,25
296,Had to explain to a very over eager flight attendant trying to ask about my vision that my was not a guide dog!,mechanical problems,flight,negative,-1,-1
297,worst2unitedflightsever UA1429 IAD to LAS 2/19 mechanical problems - switched aircraft delayed 3.5 hours!,service,service,negative,-1,-1
298,Why is the site down? When will it be back up?,website,app,negative,-1,-1
299,It's fine. Already done with my purchase. But you should try it. Just go most of the way through then go back 3,purchase,service,negative,32,40
300,"the ones who suffer. I understand delays, I don't understand trying speed up a process that has been delays to this extent.",process,service,negative,79,86
301,"hi! I just bked a cool birthday trip with you, but i can't add my elevate no. cause i entered my middle name during Flight Booking Problems 😢",hours of operation,service,negative,-1,-1
302,would love to do more for virgin just like I do for,implicit,general,positive,-1,-1
303,for the record- Rozana at Newark was lovely and helpful. choosekind,Rozana,staff,positive,16,22
304,"Hi, I'm trying to do check-in but the website is not working. I tried 3 different browsers and the problem continues",website,service,negative,38,45
305,there is something wrong with you website in Safari iPhone,website,airline,negative,34,41
306,still waiting to hear back. My wallet was stolen from one of your planes so would appreciate a resolution here,experience,service,negative,-1,-1
307,WTF is happening in PDX Late Flight March such that one way from SFO is ~$550?,flight,service,negative,29,35
308,I did... no response back,flight,service,negative,-1,-1
309,Do you guys know your check-in links from emails are broken?,check-in links,service,negative,22,36
310,you guys are perfect as always! &lt;3 WeRVirgin,customer service,service,positive,-1,-1
311,flt 1249 Cancelled Flightled and I get email :30 AM? What happened to courtesy phn call? Had to book diff airline and city,baggage,baggage,negative,-1,-1
312,already contacted Central Baggage and sent DM. is charging me for the dress that was in the lost suitcase help,baggage,lost luggage,negative,26,33
313,i left an item on the plane and have been calling non stop and no one has been answering can you please help,item,baggage,negative,10,14
314,I have an unused ticket but moved to a new city where you don't fly. How can I fly with you before it expires? travelhelp,ticket,service,neutral,17,23
315,plus you've added commercials to the experience... tacky.,experience,service,positive,37,47
316,"Funny story, your website is broken, you have missing javascript and stylesheets on the checkin process. I dislike this!",website,technical issues,negative,18,25
317,is flight 882 Cancelled Flightled and what do I do if it is?,flight,service,neutral,3,9
318,it's highly unprofessional for you to overbook a flight by 12 seats andfeel that I should rearrange my schedule for your mismanagement,flight,service,negative,49,55
319,Been trying since 1230 to file a report.,report,service,negative,33,39
320,to start 5xweekly A319 flights from to Dallas Austin on 28APR avgeek,earphone jack,service,neutral,-1,-1
321,so you're telling me there is no number to call after being left in an airport because of a negligent pilot and staff?,email,implicit,negative,-1,-1
322,kinda sucked my earphone jack didn't work on my flight. They may want to look into that for future passengers,route,service,negative,-1,-1
323,"not just refunded, but for those of us who are on vacation to get a free room night to make up for making us sleep in DIA",room night,service,positive,73,83
324,I don’t use Passbook =/ I still love you though &lt;3 :) I’ll just use my email in the future.,Passbook,app,positive,12,20
325,what happened to Doom?!,Doom,entertainment,neutral,17,21
326,lots of reports of system failures delaying flights over the last week. Currently sitting on the tarmac at OGG for over an hour.,flights,flight,negative,44,51
327,"no I don't, but I'm sure United have my info on its system.",info,service,neutral,40,44
328,Thanks for the lovely soft views! travel SAN to SFO,views,service,positive,27,32
329,so if I'm flying 1st class just one leg to Chicago but not on my long flight to China am I still able to use the lounge in Chicago,lounge,service,neutral,113,119
330,These are great fares!!!!!,fares,pricing,positive,16,21
331,for all my flight stuff wrong and did nothing about it. Had worst flight ever,flight,airline,negative,11,17
332,Can you give me Silver Status for 12 months?,Cancelled Flightlation fees,service,neutral,-1,-1
333,love the 90s music blasting at gate in Boston while waiting for flight to SanFrancisco. Only if I could get an iced coffee!,music,experience,positive,13,18
334,I did it but there was a problem in the link from the email for check-in. thanks,check-in,service,negative,64,72
335,". not only was it great, but you return my calls the day after. Couldn't ask for more. myVXexperience",customer service,service,positive,-1,-1
336,"the CSS on your site is a 404 right now, please fix. Site unusable.",website,service,negative,-1,-1
337,yes I do.,team,service,neutral,-1,-1
338,"Just trying to book tickets to NYC and facing super fun broken styling. Don't worry, I'll keep trying :)",tickets,booking,negative,20,27
339,"- thanks for your help...got me what I need, but its an issue with . I guess I sit awhile longer.",refund,service,positive,-1,-1
340,Calls to 800 resulted in 2hrs of hold time and 2day wait to check suspect code share fare. Nothing investigated—my time wasted (2/2),hold time,service,negative,33,42
341,really wish you'd fly out of Fargo those fares are amazings,sign up bonuses,service,positive,-1,-1
342,"Dear Virgin customer, while you're stranded in SF for 3 days and $1000cost- we'll do the very least we can to accommodate you!",accommodation,service,neutral,-1,-1
343,we just flew with United from AUS (Austin Bergstrom) to Cancun Intl. Best flight ever! The 737's are not too big... Not too small!,flight,flight,positive,74,80
344,come back to PHL already. We need you to take us out of this horrible cold. pleasecomeback,cold,implicit,positive,70,74
345,"This must be a drone “: We understand your frustration. Our Bag team is working hard to get your bag(s) to you...""",baggage,service,negative,-1,-1
346,ok. I just submitted. Thanks for the opportunity to give feedback.,baggage claim,service,positive,-1,-1
347,albanyairport delayed departure to check bags at gate claiming space filled and walk on to open spaces a delay poorcustomerservice,departure,flight,negative,22,31
348,Asked Flight attendant what typical compensation would be and says we might get free TV. Unacceptable,compensation,service,negative,36,48
349,man I can't wait to book my ticket now! Thanks JP you're a life sabe,ticket,service,positive,28,34
350,1k and had problem getting out of FLL to IAH sent DM to you about making my connection please let me know,1st Class service,service,negative,-1,-1
351,thanks,tickets,pricing,positive,-1,-1
352,Thanks for the reminder. It's been a fun ride.,ride,service,positive,41,45
353,I'm flying your fabulous Seductive skies again! U take all the stress away from travel,skies,service,positive,35,40
354,yes lots. You have terrible customer service at Newark and despite raising a complaint there we were ignored hence the tweet,plane,service,negative,-1,-1
355,4 passengers after a 2 hour delayed flight left with no hotel at the end of the night @ hou airport. Wtf??!!,delayed flight,flight,negative,28,42
356,I see what you did there ;),implicit,implicit,positive,-1,-1
357,my flight was delayed due to maintenance in LIT and caused me to miss my connection at IAH to MSY. Can you help?,flight,flight,negative,3,9
358,of course I did. The bag should be here by now :( frustrated,bag,baggage,negative,21,24
359,your no Late Flight bag check just lost you my business. I missed flight and AM apt. Three other people on flight had same exp.,business,service,negative,47,55
360,Thank you for that. Am I able to claim any interim expenses or is the cost of the stuff up on me?,interim expenses,service,positive,43,59
361,thank you !,flight crew,staff,neutral,-1,-1
362,What is your phone number. I can't find who to call about a flight reservation.,phone number,service,negative,13,25
363,everything was fine until you lost my bag,bag,baggage,negative,38,41
364,"but then again, maybe the would care more to hear what went on than whoever listens to issues you caused",story telling,implicit,negative,-1,-1
365,Thanks for remembering to load my bag onto my connecting flight. Oh wait you forgot. Iceland should be fun with no clothes....,bag,baggage,negative,34,37
366,"so loyal that I'm driving to NYC from PA, to fly Virgin, since you cut Philly flights ;)",flights,flight,positive,78,85
367,done,flight,flight,neutral,-1,-1
368,thanks again for your concern. I will contact customer care upon our return from Australia.,over booking,service,neutral,-1,-1
369,@ Denver International Airport,Denver International Airport,location,positive,2,30
370,flight home to dc sunset globe in' backtowinter back to work! refreshed,flight,flight,positive,0,6
371,well someone should tell that to the employees at the Denver baggage claim. Still no bag!!!!,bag,baggage,negative,61,64
372,this is too cool! Never been on ur planes but now I will!!,fares,pricing,positive,-1,-1
373,it's like you're trying to make me hate your airline. Fee for each checked bag that's never mentioned in the ticket + rude agents 👿,airline,service,negative,45,52
374,wish I can afford to fly with you next Friday going back home.. love everything about your airline,airline,service,positive,91,98
375,I sure did. I had to drive a total of 3 hours to get my own bag. I'd like to explain that debacle but no one wants to talk to me.,bag,baggage,negative,60,63
376,"It's an incredibly easy fix, but you would rather stay in your comfort zone, while I get forced out of mine.",tickets,booking,negative,-1,-1
377,"Late Flight to Denver, Late Flight to Newark...let's not even get into the disaster that was checking bags. Unacceptable.",checking bags,baggage,negative,93,106
378,I've applied more then once to be a member of the inflight crew team...Im 100% interested. flightattendant dreampath -G,inflight crew team,staff,positive,50,68
379,shares rise on Q4 financial results - USA TODAY,financial results,implicit,neutral,18,35
380,the people at the counter have been very helpful. As you can see nobody is there. Flight to Austin 10:55 and still sitting here.,counter staff,staff,negative,-1,-1
381,"also, the mere fact that I have to go online to issue a statement vice calling and talking to some directly is one good example.",statement,service,negative,56,65
382,We've had a ton of problems with getting our bags and have been given the run around for a day. Whats up with that?,luggage,service,negative,-1,-1
383,So do I need to book two one ways in order for her to fly as an unaccompanied minor?,unaccompanied minor,policy,neutral,64,83
384,I have 2d and 3d embossed badges and patches superior to the ones you are currently using.,badges and patches,service,negative,26,44
385,my goodness your people field are amazing under pressure ❤️from Texas beatstheothers in crisis Please fly me to NY,people,staff,positive,17,23
386,terminal at MIA should have food open before 5am esp when there are flights at 6am. Two hours early like recommended. Can't eat.,food,service,negative,28,32
387,Male agnt in LAS threatens Canadian cust when cust takes pic of him at gate after agents announce can't help rebook. friendlyskies?,employees,staff,negative,-1,-1
388,the os isn't controlled by me but rather . App is new.,app,technology,neutral,43,46
389,If only you guys had flights from CMH.,flights,airline,neutral,21,28
390,is the website down?,website,service,negative,7,14
391,seriously fail on making strangers share a room,room,service,negative,43,47
392,Just checking in again - what is the status of our claim. It is going on 2 months with no attention to this? We are very upset.,claim,service,negative,51,56
393,: We don't like to hear you had a poor experience. Please share details w/our Customer Care team,experience,experience,negative,39,49
394,Mobile boarding pass disappeared from phone while standing in line to board. Second time this week... Hmm.,boarding pass,technology,negative,7,20
395,Julie Andrews all the way though was very impressive! NO to,implicit,implicit,positive,-1,-1
396,"I am buying 2 yo own seat on 3 legs of intl trip, car seat? Required? If not- then allowed? Can child still sit w/mom after takeoff?",car seat,service,neutral,50,58
397,"I've sent the message, let me know if you got it. I'm not very twitter-literate. Also, is he REALLY going to be stuck for 18hrs?",customer service,service,negative,-1,-1
398,"Follow me back, please, and I'll happily DM you the link because I'd rather not share my travel plans publicly.",airline,service,neutral,-1,-1
399,"v upset with your disability ""services"". When I told one of your employees I was carrying medical equipment she was very rude.",services,service,negative,30,38
400,"mood lighting on point🙌 Reclining my seat, kickin up my feet💤",staff,service,negative,-1,-1
401,happy to spend the day together. Let's do this!,day together,service,positive,19,31
402,", the only airline based in Silicon Valley! disruption FCmostinnovative incubator 's",airline,service,positive,11,18
403,"If it's any consolation, your staff was stellar. Just not the hour+ delays I encountered with every one of my 4 flights.",flight,flight,negative,112,118
404,Flight from BOS &gt; LAS tomorrow was Cancelled Flightled. No notification; wait times are 1+ hour. Will you rebook on another airline?,Flight,airline,negative,0,6
405,why Cancelled Flight flights today? No precipitation to be scared of! ❄️❄️❄️,flights,service,negative,21,28
406,Man of steel flies to more cities though...and with more frequency too.,cities,destination,negative,27,33
407,"Never had a bad experience before, but this one took the cake. Now extortion for carry on items as well?",carry on items,baggage,negative,81,95
408,Yo yo yo stuck on the tarmac for over 2 hours at ... Going to miss my ride at help please! HelpImStuck United,tarmac,service,negative,22,28
409,Because we never rec'd Cancelled Flightlation notice we were left w no options to fly out of PS. Driving to LA for a red eye Mon w kids,flight,airline,negative,33,39
410,this is great news! America could start flights to Hawaii by end of year via,moodlighting,experience,positive,-1,-1
411,awesome I'll book my next Christmas vacatinn this December any other ways you want to devalue mileage plus.,mileage plus,loyalty program,positive,94,106
412,my flight (6000) scheduled for 1pm departure still says on time but no plane at gate. Any update on how long of a delay?,elevate points,service,negative,-1,-1
413,"thanks! It's 35K miles from RTB to Europe, to do a multiple destination so we could stop over in US on way/way back- mileage diff?",miles,service,neutral,17,22
414,landed in Boston at 9 last night. The 15 hours of traveling was rough tho.,traveling,experience,negative,50,59
415,why can't you supp the biz traveler like and have customer service like neverflyvirginforbusiness,customer service,service,negative,50,66
416,"question:are there onboad 110 volt outlets in all planes? If so, where?",website,app,neutral,-1,-1
417,"I'm rebooked now, but the line was 300 people deep.",baggage,service,negative,-1,-1
418,about 3 hours ago. I need to work out if my bag can make it to my hotel here in time or if it will need to go elsewhere.,bag,baggage,negative,44,47
419,Greetings. UA Club member here. Any idea if I can use the Air Canada Lounge at YVR. Flying UA tomorrow.,Air Canada Lounge,lounge,neutral,58,75
420,That's correct—I've spent hours trying to book online only to receive an error when clicking final purchase button. (1/2),booking online,app,negative,-1,-1
421,where's my damn bag??,bag,baggage,negative,16,19
422,"despite shaky connections, looks like I'll get home tonight. Great job, - was touch and go for a while..",connections,flight,positive,14,25
423,In the process of recovering their car rental - condo rental $ in Florida. They called United for an alternate flight NOANSWER,flight,flight,negative,111,117
424,"Thank you, ^JH, appreciate the prompt responses--me and other passengers will be doing so.",staff,service,neutral,-1,-1
425,nervous about my flight from DC to LAX getting Cancelled Flightled tomorrow! Just sent you a DM to help me!,flight,service,neutral,17,23
426,"hi, i did not get points on my elevate account for my most recent flight, how do i add the flight and points to my account?",Cancelled Flight,flight,neutral,-1,-1
427,It's too bad UA has had another unforeseeable operational issue on my return flight.,operational issue,service,negative,46,63
428,“: We'll see what we can do. ^KN” We are running! Most of this plane is running. Thanks for the help!,plane,flight,positive,63,68
429,your assistance yesterday when u Cancelled Flightled our flight was to give us a hotel hotline Shame on you!,hotel hotline,service,negative,81,94
430,I was denied getting on the plane w/o getting the chance to prove it fits. I'm not a rookie. Read my bio.,boarding,service,negative,-1,-1
431,do you have an application for iOS? Was looking and only saw Virgin Mexico :( &lt;/3,application,app,neutral,15,26
432,really? Someone called in sick and then someone FORGOT to call a replacement?! Now an hour Late Flight to take off. theworst,Late Flight,flight,negative,91,102
433,"if the car seat is lost should just reimburse me for a new one, this is not a pair of shoes, it's a necessity for my child",car seat,baggage,negative,7,15
434,"as a 1k, I'm always hoping for improvement.",improvement,service,negative,31,42
435,your inflight team makes the experience amazing!,experience,airline,positive,29,39
436,", am I dreaming? Did you really just open up a route between Dallas and Austin?! And does this mean Houston might be next?",route,service,positive,47,52
437,After our unscheduled refueling stop and missing 2 connecting flights we r home n looking 4ward to our bed and a big PBandJ sandwich.,refueling stop,service,negative,22,36
438,Yes. Did file a claim as soon as the carousel stopped without my bag on it. Got an email that its found but not sched for delivery,Delay,flight,negative,-1,-1
439,"iah to charlotte. Baggage claim rep latrice h. customerservice non existent, Ignored customer then inappropriately touched customer",overhead bin,baggage,negative,-1,-1
440,that doesn't look to fat to me! It looks yummy!,flight,flight,positive,-1,-1
441,OMG FINALLY,flights,service,positive,-1,-1
442,"I just sent an email to Customer Care, telling them I may have to break up with you 😢. I sincerely hope they can help me!!",Customer Care,service,negative,24,37
443,I see you guys are at it again. Amazing how one company continually makes mistakes yet fails to be held accountable for their error,mistakes,airline,negative,74,82
444,thnx for quick reply but don't think you can assist. Our intl grp will be put to considerable inconvenience today.,inconvenience,service,negative,94,107
445,I was so glad it was mentioned. I took my first virgin flight a few years back and it was a transformative experience.,flight,service,positive,55,61
446,has once again let me down. Don't think I've ever flown with them and not had problems. Worst airline period.,airline,service,negative,94,101
447,thanks for taking care of on her flight!! rockstars travel,implicit,general,positive,-1,-1
448,I am deeply disappointed that your birthday promo was not applied to a trip I booked mere days before I received the email,promo,service,negative,44,49
449,will not have to honor absurdly low mistake fares. vía,mistake fares,pricing,neutral,36,49
450,It was last night's 1235/ORD-LGA.,flight,flight,neutral,-1,-1
451,yes please! Trying to get to POP- in Newark now....,entertainment system,service,neutral,-1,-1
452,Can you please follow for a Dm on a missing bag?,missing bag,baggage,negative,36,47
453,"UA 746. Pacific Rim and Date Night cut out. Not constantly or randomly, but one spot, repeatably.",entertainment,service,negative,-1,-1
454,diverted and missed our connecting flight. Was just told that my bag is on it's way to MSY. If you only had people that cared,connecting flight,flight,negative,24,41
455,"just promoting the product is all, had a problem with southwest and recommend noneother than the best!",routes,service,positive,-1,-1
456,I love the hipster innovation. You are a feel good brand.,innovation,branding,positive,19,29
457,rude rude,rudeness,staff,negative,-1,-1
458,"good to know you will open the closed doors for ""premier passengers"" after safety briefings on delayed flights. annoyed.",premier passengers,service,negative,49,67
459,😎 RT : You’ve met your match. Got status on another airline? Upgrade (+restr):,airline,airline,positive,52,59
460,thank you for checking in. tickets are purchased and customer is happy ;-),customer,service,positive,53,61
461,"spending my birthday night with you, DAL-DCA. Get me home!",flight,service,negative,-1,-1
462,you too!,implicit,implicit,positive,-1,-1
463,"hi I just booked a flight but need to add baggage, how can I do this?",baggage,baggage,neutral,42,49
464,to battle on - route via,nerdbird,service,neutral,-1,-1
465,"is horrible!! They lost our carseat and expect us to use a loner carseat, safety regulations say it's illegal to use a used car seat",carseat,baggage,negative,28,35
466,Will flights be leaving Dallas for LA on February 24th?,implicit,implicit,neutral,-1,-1
467,"For my Grandma Ella's 80th, she would &lt;3 a bday greeting from your flight crew! She was a stewardess for Eastern Airlines.",bday greeting,service,positive,46,59
468,worst2unitedflightsever UA 236 LAS to IAD 2/24 mechanical problems again - took off - had to land for fix - delayed again wtfodds!,seats,seats,negative,-1,-1
469,I left my comment with customer care. Thanks for contacting me.,customer care,service,positive,23,36
470,". it will be because I'm moving to because of talk, no service",service,airline,negative,55,62
471,another fail for the United ticket agents in OKC. LESS than helpful and could care less about our problems. American here we come.,ticket agents,staff,negative,28,41
472,this is atrocious customer service.,customer service,service,negative,18,34
473,is that thestarter??😁,flight,service,neutral,-1,-1
474,I will but right now I'm to angry,communication,service,negative,-1,-1
475,thank you.,service,service,positive,-1,-1
476,When will email address/username sign-on be available? It's been a while.,sign-on,app,negative,33,40
477,please upload the March on-demand entertainment listing on your website! ✈️,entertainment,service,neutral,34,47
478,yall should probably work on that.,issues,airline,neutral,-1,-1
479,Please help... I am in Ethiopia adopting a two year old child. Have an existing confirmation . Need to add child to reservation.,outlets,seats,neutral,-1,-1
480,UnitedAirlines Pls Fix AspenBaggageFail issues. Had to pay my own way to Aspen after flight Cancelled Flight. Left us in the cold in DEN.,baggage,baggage,negative,28,35
481,"See? We were told repeatedly that the pilot was Late Flight and kept getting Late Flightr. After we boarded, there was a defibrillator issue.",pilot,staff,negative,38,43
482,Our vacation's going to be ruined w/ 3 days of rain. : ( The change fee for 2 of us is nearly cost of original flight. Can you help?,change fee,service,neutral,61,71
483,. does that mean you don't have a policy for destroyed luggage?,luggage,baggage,negative,55,62
484,we needed them here asap. Will they make it on today's flight?,flight,service,negative,55,61
485,"I spoke with a representative that offered no solution, I am a loyal customer who flies on as well",representative,service,negative,15,29
486,Stressed and rude agents. Overwhelmed by delyd flight LAS-DEN 1657. Yelling at several people. Not pretty. This is friendlyskies??,agents,staff,negative,18,24
487,"View of downtown Los Angeles, the Hollywood Sign, and beyond that rain in the mountains!",flights,service,positive,-1,-1
488,"it was amazing, and arrived an hour early. You're too good to me.",arrival,service,positive,-1,-1
489,no Cancelled Flightn just left us to fend for ourselves when flt came in Late Flight. Getting runaround for 3 hrs. Each employee blaming previous 1.,employees,staff,negative,-1,-1
490,. I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy.,luggage,baggage,negative,85,92
491,"again I ask, who can I call to get this fixed? Tweeting me BS questions to stall only makes things worse. Phone number please.",phone number,service,negative,106,118
492,"all are great , but I have to go with CarrieUnderwood 😍👌",CarrieUnderwood,entertainment,neutral,38,53
493,well that's big of you but I don't have terribly high expectations at this point.,expectations,service,negative,54,66
494,"Change made in just over 3 hours. For something that should have taken seconds online, I am not thrilled. Loved the agent, though.",agent,staff,negative,116,121
495,then why have I not received my call back its been 3 days...it's an infant car seat how am I supposed to go anywhere with my child,gate,airport,negative,-1,-1
496,what is going on with customer service? Is there anyway to speak to a human asap? Thank you.,customer service,service,negative,22,38
497,Yes!! Thanks so much!!! 💜“: We see you spoke with our Reservations team and they've reinstated the flight. Thanks. ^EY”,flight,flight,positive,99,105
498,I was really looking forward to my flight. can you let me know when it will be rescheduled? diehardvirgin,flight,service,negative,35,41
499,I think DM would be better,app,service,negative,-1,-1
500,"my luggage is gone. I've filed my paperwork, promised a call/email. Still no resolution or response from central luggage.",luggage,baggage,negative,3,10
501,comically on the return flight from ASE there were two United flights boarding at adjacent gates and not clear which plane to board,boarding,flight,negative,70,78
502,I ❤️ flying . ☺️👍,flight,travel,positive,-1,-1
503,Another delayed flight? likingyoulessandless,flight,service,negative,16,22
504,"not worried, it's been a great ride in a new plane with great crew. All airlines should be like this.",plane,service,positive,45,50
505,"All of group E was told there was no more room in the bins. when I got on the plane, was room for at least 4 bags in my row!",bins,baggage,negative,54,58
506,your airline is awesome but your lax loft needs to step up its game. $40 for dirty tables and floors?,lax loft,service,negative,33,41
507,how can your app show arriving aircraft is early but departing flight is delayed due to Late Flight arriving aircraft?,departing flight,flight,negative,53,69
508,Atlantic ploughs a lone furrow in the MiddleEast,support ticket,customer service,neutral,-1,-1
509,I would love if someone could get me back to Austin tonight and I do not wish to wait til tomorrow morning.,agents,staff,neutral,-1,-1
510,"however, is completely under your control—the price was and still is displayed on",price,service,negative,46,51
511,on flight VX399 headed to LA from JFK - dirtiest VA plane I have ever been on. Sad for a great airline.,plane,cleanliness,negative,52,57
512,ok it's now been 7 months waiting to hear from airline. I gave them quite a bit more than the 30 days requested! Terrible service,service,customer service,negative,122,129
513,"tag numbers 0016 964012, 0016 964077, 0016 964078 - let's find these bags.",support staff,staff,negative,-1,-1
514,missed my flight. How does standby work?,missed flight,flight,neutral,-1,-1
515,and it's a really big bad thing about it,thing,implicit,negative,26,31
516,That's not the issue. The fact that no one even called (despite promises) to confirm the bag's location is.,baggage,baggage,negative,-1,-1
517,"first time flying Virgin, went to SanFrancisco .Thanks for the smooth ride. Easily my new fav airline!",flight,service,positive,-1,-1
518,searched for mileage tickets to BOM couldn't find a single one is saver awards - I see how you play. Earn miles but can't use them.,flight name change,flight,negative,-1,-1
519,thanks guys! Sweet route over the Rockies airplanemodewason,route,flight,positive,19,24
520,don't see a justifiable cost to get on an early flight with seats. No airline charges to conveniently get their passengers in early,seats,service,negative,60,65
521,flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.,flight,service,negative,0,6
522,any updates on flight 413 from Jfk &gt; Lax,flight,flight,neutral,15,21
523,how do I get my account number if your website says email is unavailable?,account number,account management,negative,16,30
524,"has unrivalled access to California with flights to the U.S. from 7 UK airports, with nonstop or one-stop connections year-round",flights,airline,positive,41,48
525,cutest salt and pepper shaker ever. Just when I think you guys can't get any better you just do!,salt and pepper shaker,implicit,positive,7,29
526,"of urgency, but this is ridiculous. Your ceo claims to be customer focused, yet when delays happen, planes sit and customers are",delays,service,negative,85,91
527,what time? Who can I call. I need my skis. I will go to the airport and get them. No more faith in United.,skis,baggage,negative,37,41
528,Thank you!,flight,service,positive,-1,-1
529,too bad you say it takes 10 to 14 days via YOUR confirmation email. When I inquired after 3 weeks you claim 6 to 8 weeks!,confirmation email,airline,negative,48,66
530,why must a traveler miss a flight to Late Flight check a bag? I missed my morning appointments and you lost my business. sfo2lax,flight,service,negative,27,33
531,LHR arrival lounge fail. Waited 20 mins for shower then left to find hotel. U know how many passengers u carry. Planning???,arrival lounge,service,negative,4,18
532,Congrats VX on the new route! ✈️🎉,route,service,positive,23,28
533,what is your policy on flying after surgery? I am still waiting for answer so I can tell me doctor.,policy,implicit,neutral,13,19
534,airlines is the absolute worst. They have no idea what they are doing. neveragain UnitedAirlines,airlines,airline,negative,0,8
535,Well the bar is set low! You guys are really good at the apology game! What will change? When will u guys learn?,disappointment,service,negative,-1,-1
536,add DTW and I'm sold!,DTW,route,neutral,4,7
537,thanks for the free birthday points! y'all are ALL RIGHT with me!,birthday points,service,positive,20,35
538,​ is flying from Love to Austin now. That is most excellent news.,flight,service,positive,-1,-1
539,to speak to a real person to get this resolved politely and efficiently. (2/2),plane,airline,negative,-1,-1
540,booked flights for 2 for $779. Was charged $389.50 twice. Means I can't redeem CC points properly. Would have gone elsewhere.,bags,service,negative,-1,-1
541,Like,implicit,implicit,positive,-1,-1
542,I was originally trying to share details but the link Jimmy Samartzis Vice President - Customer Experience sent me expired.,link,technology,negative,49,53
543,Have clients with an 11 hr layover at IAH (during the day). Will they have to claim and recheck luggage. Or will it be taken care of?,car seat,baggage,neutral,-1,-1
544,still no refund or word via DM. Please resolve this issue as your Cancelled Flightled flight was useless to my assistant's trip.,service,service,negative,-1,-1
545,at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!,check-in,service,negative,-1,-1
546,thanks!,flight,airline,positive,-1,-1
547,all crap channels which is why I pay to watch UK tv,slots,service,negative,-1,-1
548,"I will, as soon as I am done with my article. Thanks! ~Tom",flights,service,positive,-1,-1
549,I can't DM you so here's the confirmation G8CVWJ - please is there any way I can make it to Kailua tonight? Thank you,boarding time info,service,neutral,-1,-1
550,"I understand, but it's tough when there is no way to get to the airport w/o serious risk of an accident. It's a steep price.",flights,travel,neutral,-1,-1
551,What said.,commercials,entertainment,neutral,-1,-1
552,why don't any of the pairings include red wine?! Only white is offered :( redwineisbetter,red wine,beverage,negative,38,46
553,ours in July. You have ZERO excuses for this. You have an out-of-date system that causes problems like this.,flights,travel,negative,-1,-1
554,"Nope. Walked up and down the ORF terminal, and not a United agent to be found. Showed up @ last minute to board us. Many panicked people",personal time,experience,negative,-1,-1
555,current bug on website shows ‘select departure city’ when selecting destination city,website,service,negative,15,22
556,your Avis rental continue button doesn't work on your website to book car. Tried 4 times on phone. This sucks!,website,service,negative,54,61
557,the aircraft closest to gate was for the other flight and the one closest to our gate was going to Chicago.,aircraft,flight,neutral,4,12
558,thx for update,flight attendant,staff,positive,-1,-1
559,I love the dancing little richard. cool beans.,implicit,implicit,positive,-1,-1
560,Just sent thank u RT : Please DM your confirmation number if reFlight Booking Problems is needed. Thank you. ^EY,rebooking,service,neutral,-1,-1
561,Keep up the great work :),work,service,positive,18,22
562,"I tried that. You offered to charge me an additional $1k for a new ticket or be stranded until Thurs. 1st time, last time.",ticket,service,negative,67,73
563,Pls Help Baby Hannah get the life saving surgeries she requires.She needs your help.Pls Donate/RT,help,support,neutral,4,8
564,follow me please this airline is beautifull ♥,airline,service,positive,22,29
565,AND my luggage has been broken!! youcouldntmakethis up brokenwheel,luggage,airline,negative,7,14
566,just flew to TelAviv paid $100 from a third suitcase which didn't even make it on the plane! Besides for the impolite service...,suitcase,baggage,negative,44,52
567,After last night tribute SoundOfMusic Oscars2015 ! I think agree,implicit,implicit,neutral,-1,-1
568,The Flight Booking Problems section of your website seems to be broken on Chrome. Might wanna look into that.,Flight Booking Problems,service,negative,4,27
569,you know it. Need it on my spotify stat guiltypleasures,implicit,implicit,positive,-1,-1
570,BIG Love/gratitude.mpower w/ weRin OSCARS2105 VIPswagbags@ AvalonHollywood,seat,seating,neutral,-1,-1
571,"Beats EPS Views, Takes On SouthwestAir VA LUV - Investor's Business Daily",business,service,neutral,59,67
572,any plans to start flying direct from DAL to LAS?,air travel experience,experience,neutral,-1,-1
573,"in addition, my first flight was delayed an hour and I'm arriving at my destination 8 hrs Late Flight.",flight,flight,negative,22,28
574,"Ice, which I totally understand. But when a large number of us are facing 15+ hours of time and overnight Cancelled Flightations it seems like",Cancelled Flight,flight,negative,106,122
575,I hope so too,carry-on,baggage,neutral,-1,-1
576,best customer service rep in the world! irmafromDallas takes the cake!!!,customer service,service,positive,5,21
577,I appreciate your efforts getting me home!,home,service,positive,37,41
578,i need to change my flight thats scheduled in 9 hours and 120 min wait time on phone. Im calling intern. Help!!,flight,service,negative,20,26
579,"gives positive outlook, but sees increased competition -",competition,market,neutral,43,54
580,already did that at the airport and 12 hrs Late Flightr its still not here! you guys are really killing me today. trying to stay positive..,Late Flight,flight,negative,43,54
