id,text,aspect,category,polarity,from,to
558,"For the Bluetooth to work properly, you must install the Launch Manager on the Drivers/Applications DVD, or it will not show after the reload.",drivers/applications dvd,electronics,neutral,79,103
559,"For the Bluetooth to work properly, you must install the Launch Manager on the Drivers/Applications DVD, or it will not show after the reload.",launch manager,electronics,neutral,57,71
560,I also liked the glass screen.,glass screen,electronics,positive,17,29
561,The switchable graphic card is pretty sweet when you want gaming on the laptop.,switchable graphic card,electronics,positive,4,27
562,The switchable graphic card is pretty sweet when you want gaming on the laptop.,gaming,electronics,neutral,58,64
563,"It's not a wear-and-tear issue, not due to user carelessness and most importantly, they CAN'T guarantee the problem will be solved if it is sent for service and I have to accept the outcome.",service,electronics,negative,149,156
564,"The battery life has not decreased since I bought it, so i'm thrilled with that.",battery life,electronics,positive,4,16
565,"When I called Toshiba, they would not do anything and even tried to charge me $35 for the phone call, even though they didn't offer any technical support.",technical support,electronics,negative,136,153
566,I bought this notebook and only had it for 3 months If it is overload with updates the BOOT MGR.,boot mgr,electronics,neutral,87,95
567,Oh and if thats not bad enough it doesn't come with a recovery cd so you can make one if you know how to or buy one if you buy it the cost is $25 for two cds.,recovery cd,electronics,negative,54,65
568,The price and features more than met my needs.,price,electronics,positive,4,9
569,The price and features more than met my needs.,features,electronics,positive,14,22
570,Skype is just so dang cool with this machine too.,skype,electronics,positive,0,5
571,the mouse buttons are hard to push.,mouse buttons,electronics,negative,4,17
572,"Also, HDD secures inside using rails, and there is only one set on the main hard drive.",hdd,electronics,positive,6,9
573,"Also, HDD secures inside using rails, and there is only one set on the main hard drive.",rails,electronics,neutral,31,36
574,"Also, HDD secures inside using rails, and there is only one set on the main hard drive.",hard drive,electronics,neutral,76,86
575,All I will say now is that it was over two grand less expensive and so much better quality than my hunk of crap Vaio.,quality,electronics,positive,83,90
576,"(Beware, their staff could send you back making you feel that only they know what a computer is.",staff,electronics,negative,15,20
577,Games being the main issue.,games,electronics,negative,0,5
578,My sister has the same Mac as me and she is in a band and uses GarageBand to record and edit.,garageband,electronics,neutral,63,73
579,They say that this will invalidate the warranty on the hard drive (I don't really understand why but anyway).,warranty,electronics,negative,39,47
580,They say that this will invalidate the warranty on the hard drive (I don't really understand why but anyway).,hard drive,electronics,neutral,55,65
581,and looks very sexyy:D  really the mac book pro is the best laptop specially for students in college if you are not caring about price.,price,electronics,negative,129,134
582,A great computer for light home use and business use.,home use,electronics,positive,27,35
583,A great computer for light home use and business use.,business use,electronics,positive,40,52
584,"Even with virus protection, it always turned off when updates were needed and installed.",virus protection,electronics,negative,10,26
585,"Even with virus protection, it always turned off when updates were needed and installed.",updates,electronics,negative,54,61
586,"Also consider the MS Office apps are all trial versions, hope you have your own copies.",ms office apps,electronics,negative,18,32
587,"Even so, I like playing online games, so it was wonderful that there is a feature where I can dualboot Windows.",feature,electronics,positive,74,81
588,"Even so, I like playing online games, so it was wonderful that there is a feature where I can dualboot Windows.",windows,electronics,positive,103,110
589,"Even so, I like playing online games, so it was wonderful that there is a feature where I can dualboot Windows.",games,electronics,neutral,31,36
590,The battery life is amazingly long at 7hrs and 5hrs if you use it.,battery life,electronics,positive,4,16
591,"lightweight, long battery life, excellent transition from PC;",battery life,electronics,positive,18,30
592,The price is another driving influence that made me purchase this laptop.,price,electronics,positive,4,9
593,The Nortons virus scan is only for a very short time unlike others that usually are good for a year.,nortons virus scan,electronics,negative,4,22
594,It is stamped and not in pieces therefore it is a stronger more resilient frame.,frame,electronics,positive,74,79
595,I am first time Mac Buyer and am amazed at features and ease of use the Mac offers.,features,electronics,positive,43,51
596,I am first time Mac Buyer and am amazed at features and ease of use the Mac offers.,use,electronics,positive,64,67
597,Came fully loaded - good.,loaded,electronics,positive,11,17
598,"I noticed windows has a new system called Windows 7, what about us Vista users?  They should get all the bugs out of Vista before investing in a new system.",windows 7,electronics,neutral,42,51
599,"I noticed windows has a new system called Windows 7, what about us Vista users?  They should get all the bugs out of Vista before investing in a new system.",vista,electronics,neutral,67,72
600,"I noticed windows has a new system called Windows 7, what about us Vista users?  They should get all the bugs out of Vista before investing in a new system.",vista,electronics,negative,67,72
601,"I noticed windows has a new system called Windows 7, what about us Vista users?  They should get all the bugs out of Vista before investing in a new system.",windows,electronics,neutral,10,17
602,"When we bought our new HP comouter in Dec. of 2008, we wanted Windows XP, but were told it would cost an extra $159, so we went with Vista.",windows xp,electronics,neutral,62,72
603,"When we bought our new HP comouter in Dec. of 2008, we wanted Windows XP, but were told it would cost an extra $159, so we went with Vista.",vista,electronics,neutral,133,138
604,"The only thing that I have, is the key broad is a little dark to see the letters, would help if it was a little lighter then it is.",key broad,electronics,negative,35,44
605,"I'm still within the one year warranty but the repair ""depot""  has deemed that this time it was caused by physical abuse and is not  covered.",warranty,electronics,negative,30,38
606,"I'm still within the one year warranty but the repair ""depot""  has deemed that this time it was caused by physical abuse and is not  covered.","repair ""depot""",electronics,negative,47,61
607,But I needed a laptop for school use.,school use,electronics,neutral,26,36
608,This is the complete opposite to an ergonomic design.,design,electronics,negative,46,52
609,I would like at least a 4 hr. battery life.,battery life,electronics,neutral,30,42
610,The only thing that I don't like about my mac is that sometimes there are programs that I want to be able to run and I am not able to.,programs,electronics,negative,74,82
611,"Wireless has not been a issue for me, like some others have meantioned.",wireless,electronics,positive,0,8
612,"MacBook Notebooks quickly die out because of their short battery life, as well as the many background programs that run without the user's knowlede.",battery life,electronics,negative,57,69
613,"MacBook Notebooks quickly die out because of their short battery life, as well as the many background programs that run without the user's knowlede.",programs,electronics,negative,102,110
614,"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.",trackpad,electronics,positive,35,43
615,"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.",programs,electronics,positive,88,96
616,"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.",navigating,electronics,positive,49,59
617,I guess the only good thing that came out of these were the speakers and the subwoofer.,speakers,electronics,positive,60,68
618,I guess the only good thing that came out of these were the speakers and the subwoofer.,subwoofer,electronics,positive,77,86
619,Theres a built in camera with special effects- for video and photography.,built in camera,electronics,positive,9,24
620,All for such a great price.,price,electronics,positive,21,26
621,"Long story short, since I experience so many problems with my laptop every since I bought it from day one, I didn't ask for a new laptop or a refund of what I pay for a crapy laptop, but just an extension of my laptop warranty for another year, they made a big deal of out that and after so many calls and complaints about their products and services, they finally gave in.",warranty,electronics,neutral,218,226
622,Another thing is that after only a month the left mouse key broke and it costed $175 to send it in to fix it.,left mouse key,electronics,negative,45,59
623,Another thing is that after only a month the left mouse key broke and it costed $175 to send it in to fix it.,costed,electronics,neutral,73,79
624,It has good speed and plenty of hard drive space.,speed,electronics,positive,12,17
625,It has good speed and plenty of hard drive space.,hard drive space,electronics,positive,32,48
626,Clear picture on it and everything.,picture,electronics,positive,6,13
627,"They said that my computer was covered on an extended warranty, and that products with  extended warranties are taken care of through third parties and not Sony itself anymore.",extended warranty,electronics,neutral,45,62
628,"They said that my computer was covered on an extended warranty, and that products with  extended warranties are taken care of through third parties and not Sony itself anymore.",extended warranties,electronics,neutral,88,107
629,Very long-life battery (up to 10-11 hours depending on how you configure power level settings).,battery,electronics,positive,15,22
630,"Screen is awesome, battery life is good.",screen,electronics,positive,0,6
631,"Screen is awesome, battery life is good.",battery life,electronics,positive,19,31
632,The black model also has a very nice seamless appearance - one of the better looking notebooks I've seen.,appearance,electronics,positive,46,56
633,The technical service for dell is so 3rd world it might as well not even bother.,technical service for dell,electronics,negative,4,30
634,The graphics were awful and the warranty isn't even worth the cheap payment on the computer.,graphics,electronics,negative,4,12
635,The graphics were awful and the warranty isn't even worth the cheap payment on the computer.,warranty,electronics,negative,32,40
636,"They gave me a hard time yet again, but their was a malfunction in the battery itself, it didn't die.",battery,electronics,negative,71,78
637,"If you don't feel comfortable doing it yourself, just buy the case and be happy, plus it looks nice, I bought the white one from Best Buy.",case,electronics,positive,62,66
638,"you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.",performance,electronics,neutral,40,51
639,"you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.",price,electronics,positive,79,84
640,"you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.",look,electronics,positive,110,114
641,"you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.",applications,electronics,positive,122,134
642,Excellent speed for processing data.,speed,electronics,positive,10,15
643,When you call tech support you were routed to someone who was in another country and did not know what they were doing.,tech support,electronics,negative,14,26
644,"It has come into good use for my finances, scheduling, my parents business expenses, and it is definitely amazing for gaming.",gaming,electronics,positive,118,124
645,"It has come into good use for my finances, scheduling, my parents business expenses, and it is definitely amazing for gaming.",use,electronics,positive,22,25
646,I was taught to use Photoshop and was amazed.,photoshop,electronics,positive,20,29
647,Somehow the system clock got messed up after reboot.,system clock,electronics,negative,12,24
648,"the only problem is that i had to add 1 gb RAM, the computer was kinda slow.",ram,electronics,negative,43,46
649,With the macbook pro it comes with freesecuritysoftware to protect it from viruses and other intrusive things from downloads and internet surfing or emails.,securitysoftware,electronics,positive,39,55
650,"The driver updates don't fix the issue, very frustrating.",driver updates,electronics,negative,4,18
651,I will never go back to Windows!,windows,electronics,negative,24,31
652,It doesnt work worth a damn.,work,electronics,negative,10,14
653,It works really well.,works,electronics,positive,3,8
654,"Bigger HD, better graphics card, and a bid HD.",hd,electronics,positive,7,9
656,"Bigger HD, better graphics card, and a bid HD.",graphics card,electronics,positive,18,31
657,The built in camera is very useful when chatting with other techs in remote buildings on our campus.,built in camera,electronics,positive,4,19
658,"Mine came at $1,700 w/o a DVD burner (!).",dvd burner,electronics,negative,26,36
659,The DVD burner broke after burning 3 DVD'd during that time!,dvd burner,electronics,negative,4,14
660,It works fine with our wireless and they've had not problems.,works,electronics,positive,3,8
661,But you must get the 15 inch.,15 inch,electronics,positive,21,28
662,Product support very poor as each phone call costs me long distan,product support,electronics,negative,0,15
663,"Overall the computer is very easy to use, the screen is perfect, great computer, my daughter loves.",screen,electronics,positive,46,52
664,"Overall the computer is very easy to use, the screen is perfect, great computer, my daughter loves.",use,electronics,positive,37,40
665,The casing of the power cord fried and shocked my husband when he pulled it out of the socket.,casing of the power cord,electronics,negative,4,28
666,It does not keep internet signals no matter where you bring it.,internet signals,electronics,negative,17,33
667,It's a great product for a great price!,price,electronics,positive,33,38
668,"Again, the same problem, the right speaker did not work.",right speaker,electronics,negative,29,42
669,But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates.,price tag,electronics,neutral,64,73
670,But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates.,software,electronics,positive,101,109
671,But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates.,updates,electronics,positive,170,177
672,and the multiple page viewer ( allows you to press one button to see every separate page currently opened at the same time in one screen) are great for those who are working non stop or just shopping online.,multiple page viewer,electronics,positive,8,28
673,This was the 3rd day and part still had not been shipped.,shipped,electronics,negative,49,56
674,Keyboard good sized and wasy to use.,keyboard,electronics,positive,0,8
675,Keyboard good sized and wasy to use.,use,electronics,positive,32,35
676,HP said it was out of warranty.,warranty,electronics,neutral,22,30
677,"I never had this kind of quality issue with Dell (not to say Dell is that great), not with a brand new laptop.",quality,electronics,negative,25,32
678,wonderful features.,features,electronics,positive,10,18
679,I had to call HP and ask for a recovery disk because the computer does not come with one and completely redo it all.,recovery disk,electronics,negative,31,44
680,Im glad that it has such great features in it.,features,electronics,positive,31,39
681,I like those programs better than Office and you can save your files to be completely compatible with the Office programs as well.,programs,electronics,positive,13,21
682,I like those programs better than Office and you can save your files to be completely compatible with the Office programs as well.,office,electronics,negative,34,40
683,I like those programs better than Office and you can save your files to be completely compatible with the Office programs as well.,office programs,electronics,neutral,106,121
684,Great wifi too.,wifi,electronics,positive,6,10
685,"WHEN TYPING, LETTERS AND SPACES ARE FREQUENTLY OMITTED REQUIRING THE USER TO REDO MANY WORDS AND SENTENCES.",typing,electronics,negative,5,11
686,"Only a few days after I received the computer back, the screen froze again.",screen,electronics,negative,56,62
687,It is not ideal for children because of the temp.,temp,electronics,negative,44,48
688,Although i do believe that Windows operating system may be to fault for some of the problems.,windows operating system,electronics,negative,27,51
689,"Great OS, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.",os,electronics,positive,6,8
690,"Great OS, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.",processor speed,electronics,positive,68,83
691,"Great OS, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.",thunderbolt port,electronics,positive,99,115
692,The lcd screen stopped working on mine after 10 months.,lcd screen,electronics,negative,4,14
693,Images are crisp and clean.,images,electronics,positive,0,6
694,although its windows vista compared to windows xp sucks.,windows vista,electronics,negative,13,26
695,although its windows vista compared to windows xp sucks.,windows xp,electronics,positive,39,49
696,"We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",vista,electronics,negative,35,40
697,"We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",adobe flash player,electronics,negative,50,68
698,"We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",internet explore,electronics,negative,127,143
699,"We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",windows update,electronics,negative,213,227
700,"We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",update,electronics,negative,221,227
701,with the switch being at the top you need to memorize the key combination rather than just flicking a switch.,switch,electronics,negative,9,15
703,"One more tip, please purchase this model and get a 4GB stick of RAM to save you $10",4gb stick of ram,electronics,positive,51,67
704,It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,hardrive,electronics,negative,39,47
705,It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,touch control buttons,electronics,negative,71,92
706,It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,keyboard,electronics,negative,100,108
707,I always have used a tower home PC and jumped to the laptop and have been very satisfied with its performance.,performance,electronics,positive,98,109
708,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",ilife software,electronics,positive,53,67
709,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iphoto,electronics,positive,88,94
710,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",imovie,electronics,positive,96,102
711,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iweb,electronics,positive,104,108
712,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",itunes,electronics,positive,110,116
713,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",garageband,electronics,positive,118,128
714,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",runs,electronics,positive,13,17
715,At first it worked well for a month or so then the system board failed and I send it in to toshiba some complaints and three weeks later I then receive my laptop back only to discover that it still has the same problem so now I have to send it back again to get it fixed again.,system board,electronics,negative,51,63
716,"Until I bought the Dell, I thought you just looked for what you wanted (size, software, options, hardware) and purchase the best deal you could find.",size,electronics,neutral,72,76
717,"Until I bought the Dell, I thought you just looked for what you wanted (size, software, options, hardware) and purchase the best deal you could find.",software,electronics,neutral,78,86
718,"Until I bought the Dell, I thought you just looked for what you wanted (size, software, options, hardware) and purchase the best deal you could find.",hardware,electronics,neutral,97,105
719,"It has plenty of memory, lots of hard drive, and great graphics.",memory,electronics,positive,17,23
720,"It has plenty of memory, lots of hard drive, and great graphics.",hard drive,electronics,positive,33,43
721,"It has plenty of memory, lots of hard drive, and great graphics.",graphics,electronics,positive,55,63
722,It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better.,programs,electronics,positive,64,72
723,It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better.,navigation,electronics,positive,77,87
724,"However, my girlfriend realized that the netbook's hinge is a bit loose (when you open or close the LCD).",hinge,electronics,negative,51,56
725,"However, my girlfriend realized that the netbook's hinge is a bit loose (when you open or close the LCD).",lcd,electronics,neutral,100,103
726,My problem was with DELL Customer Service.,dell customer service,electronics,negative,20,41
727,"Newegg's RMA service was great as always, I contacted them late Friday night, and they issued me an RMA number and a PrePaid UPS shipping label the very next morning on Saturday.",rma service,electronics,positive,9,20
728,Design: very durable.,design,electronics,positive,0,6
729,It is easy to go from one keyboard to another.,keyboard,electronics,neutral,26,34
730,Has a 5-6 hour battery life.,battery life,electronics,neutral,15,27
731,My ONLY issues are: 1) the screen/video resolution won't increase to a higher resolution then 1024 x 60,screen/video resolution,electronics,negative,27,50
732,My ONLY issues are: 1) the screen/video resolution won't increase to a higher resolution then 1024 x 60,resolution,electronics,negative,40,50
733,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",applications,electronics,neutral,94,106
734,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",dreamweaver,electronics,neutral,6,17
735,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",final cut pro 7,electronics,neutral,19,34
736,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",photoshop,electronics,neutral,36,45
737,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",safari,electronics,neutral,47,53
738,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",firefox,electronics,neutral,55,62
739,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",msn messenger,electronics,neutral,64,77
740,"I was told by many  that it was a great computer, but we got one of these, and it worked  great for one year, and as soon as the warrenty was up, then it got  really bad.",warrenty,electronics,negative,129,137
741,Ive had to call tech support many times.,tech support,electronics,neutral,16,28
742,"The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)!",apple applications,electronics,positive,4,22
743,"The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)!",iphoto,electronics,positive,27,33
744,Not to mention it has shit gigs.,gigs,electronics,negative,27,31
745,"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",memory,electronics,neutral,17,23
746,"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",17-inch screen,electronics,neutral,32,46
747,"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",dvd,electronics,positive,79,82
748,"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",cd burners,electronics,positive,87,97
749,"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",web browsing,electronics,positive,66,78
750,"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",uploading photos,electronics,positive,80,96
751,"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",watching movies,electronics,positive,98,113
752,"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",creating presentations,electronics,positive,137,159
753,"Quality Display  I love HP,, it's the only computer/printer we will buy.",quality display,electronics,positive,0,15
754,"Despite the inconvenient weight, I opted for the 12 cell battery.",weight,electronics,neutral,25,31
755,"Despite the inconvenient weight, I opted for the 12 cell battery.",12 cell battery,electronics,positive,49,64
756,The case is carved out of a single block of aluminum.,case,electronics,neutral,4,8
757,First it burned or fused the power adapter plug.,power adapter plug,electronics,negative,29,47
758,"the features are great, the only thing it needs is better speakers.",features,electronics,positive,4,12
759,"the features are great, the only thing it needs is better speakers.",speakers,electronics,negative,58,66
760,"It was still working, but there was nothing on the screen.",screen,electronics,negative,51,57
761,I bought this laptop and found its TAB is not functioning.,tab,electronics,negative,35,38
762,Toshiba is aware of the issue but unless the extended warrenty is bought Toshiba will do nothing about it.,extended warrenty,electronics,negative,45,62
763,"-Called headquarters again, they report that TFT panel is broken, should be fixed by the end of the week (week 3).",tft panel,electronics,negative,45,54
764,"Navigation through the computer is far superior compared to Windows operating systems, as well.",navigation,electronics,positive,0,10
765,"Navigation through the computer is far superior compared to Windows operating systems, as well.",windows operating systems,electronics,negative,60,85
766,"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.",screen,electronics,negative,4,10
767,"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.",screen size,electronics,negative,95,106
768,"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.",bulk,electronics,negative,125,129
769,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",music software,electronics,negative,31,45
770,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",software,electronics,positive,37,45
771,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",picture,electronics,negative,11,18
772,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",video,electronics,negative,20,25
773,The much lauded combined touch pad and clicker is a nightmare.,combined touch pad and clicker,electronics,negative,16,46
774,"The Unibody construction is solid, sleek and beautiful.",unibody construction,electronics,positive,4,24
775,This MacBook is an outstanding product with great value.,value,electronics,positive,50,55
776,I had to re-install Windows within two weeks of the purchase and soon discovered cracks in the screen hinges.,windows,electronics,negative,20,27
777,I had to re-install Windows within two weeks of the purchase and soon discovered cracks in the screen hinges.,screen hinges,electronics,negative,95,108
778,A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.,battery,electronics,negative,30,37
779,A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.,storage life,electronics,neutral,70,82
780,A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.,service,electronics,negative,140,147
781,and plenty of storage with 250 gb(though I will upgrade this and the ram..),storage,electronics,positive,14,21
782,and plenty of storage with 250 gb(though I will upgrade this and the ram..),ram,electronics,neutral,69,72
783,"No temporary replacement, they are out of replacements because ""many computers had problems with the Nvidia chipset""-Inquired status of repair.",nvidia chipset,electronics,negative,101,115
784,I took it to friend who temporarily fixed it and I finally paid about 1500 for the extended warranty.,extended warranty,electronics,neutral,83,100
785,"Programs would crash all the time, and it turned out to be a very unstable, unreliable laptop for me.",programs,electronics,negative,0,8
786,I BOUGHT THIS LAP TOP AND THE CHARGE TIME DOSEN'T LAST AS LONG AS THEY SAY IT WILL MORE LIKE 2 HOURS,charge time,electronics,negative,30,41
787,"Also, because of the size and consistancy of the laptop computer, some websites wouldn't even attempt to work on the computer because of browser problems.",size,electronics,negative,21,25
788,"Also, because of the size and consistancy of the laptop computer, some websites wouldn't even attempt to work on the computer because of browser problems.",consistancy,electronics,negative,30,41
789,"the key bindings take a little getting used to, but have loved the Macbook Pro.",key bindings,electronics,negative,4,16
790,Keyboard is reasonable size.,keyboard,electronics,positive,0,8
791,Keyboard is reasonable size.,size,electronics,positive,23,27
792,I find myself using the 10-key more than I thought I would.,10-key,electronics,positive,24,30
793,Fan noise: The fan made a constant hissing noise in the background.,fan,electronics,negative,0,3
795,"The screen is bright and clear, the operating system is solid and friendly to a novice.",screen,electronics,positive,4,10
796,"The screen is bright and clear, the operating system is solid and friendly to a novice.",operating system,electronics,positive,36,52
797,It has a .1 ghz faster processor and a stock 500gb hard drive.,processor,electronics,positive,23,32
798,It has a .1 ghz faster processor and a stock 500gb hard drive.,500gb hard drive,electronics,positive,45,61
799,The feature are good enough for what I need.,feature,electronics,positive,4,11
800,"Finally, the biggest problem has been tech support.",tech support,electronics,negative,38,50
801,""" This isn't a big deal, I haven't noticed the issue with DVDs or other media, only through USB output.",usb output,electronics,negative,92,102
802,With Windows laptops a wireless mouse is an absolute must.,wireless mouse,electronics,neutral,23,37
803,"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",size,electronics,positive,57,61
804,"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",screen,electronics,positive,74,80
805,"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",windows,electronics,neutral,14,21
806,"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",linux,electronics,neutral,22,27
807,But if you're willing to pay another 200 dollar for a windows disc.,windows disc,electronics,neutral,54,66
808,Very good quality and well made.,quality,electronics,positive,10,17
809,"I bought a Logitech desktop set in anticipation for using with the MBP, but I use the touchpad 90% of the time.",touchpad,electronics,positive,86,94
810,my niece and nephew have played a few web games and it runs anything that doesn't require a dedicated video card.,video card,electronics,neutral,102,112
811,It had the full sized touch pad with 2 buttons instead of just one.,touch pad,electronics,neutral,22,31
812,"Typically, when I purchase a new laptop I always end up using an external mouse for convenience.",external mouse,electronics,neutral,65,79
813,It was super easy to set up and Is really easy to get used to.,set up,electronics,positive,21,27
814,"The only thing that can be updated is the video, other than that you're all set.",video,electronics,negative,42,47
815,Its a good laptop for its value.,value,electronics,positive,26,31
816,Then the hard drive failed;,hard drive,electronics,negative,9,19
817,"Plain and simple, it(laptop) runs great and loads fast.",runs,electronics,positive,29,33
818,"Plain and simple, it(laptop) runs great and loads fast.",loads,electronics,positive,44,49
819,of course my warranty runs out next month.,warranty,electronics,neutral,13,21
820,The capabilities using that program alone made me want a Mac.,program,electronics,positive,28,35
821,"(If you ever see the spinning beachball come up when you think it shouldn't, check the ""Activity Monitor"" app to see if the disk throughput has temporarily dropped to zero.",disk throughput,electronics,neutral,124,139
822,"(If you ever see the spinning beachball come up when you think it shouldn't, check the ""Activity Monitor"" app to see if the disk throughput has temporarily dropped to zero.",spinning beachball,electronics,negative,21,39
823,"I have found also, it is very easy to be able to access wireless internet access;",wireless internet access,electronics,positive,56,80
824,This is a great value for the money.,value,electronics,positive,16,21
825,"It was a great laptop, ran great and was really fast.",ran,electronics,positive,23,26
