id,text,aspect,category,polarity,from,to
97,"The class is a pretty nice overview of metrics in general . it is more broad than it is deep , and sometimes the videos and explanations were not the most easily digested . While the content was helpful , this class could have been greatly improved if slides were provided instead of just a transcript . Finally , some of the explanations and definitions , though interesting , weren ' t often well tied together . The final assignment case study was definitely useful in thinking about several of the metrics covered over the four weeks .",class,course relatability,neutral,4,9
98,"This course is not as polished as most other courses on coursera . They occasionally give examples that are too small to see in the video . Most of the quizes dealt with syntax . I don ' t feel like any new skill was developed in taking it . If you are interested in iOS programming take the University of California , Irvine versions of this class .",video,presentation quality,negative,132,137
99,"Would have like to jump straight to the material . Although I understand some may need it , the command line course was pretty basic . This course on it ' s own doesn ' t give much . One can get started with Programming with R w o missing too much .",course,course general,negative,109,115
100,"Awesome Course ! Very funny and really sophisticated ! The last part is eye opening . Best course in this specialisation ! It is not for beginners though , you should have a solid understanding of accounting for the first 3 lectures .",Course,course quality,neutral,8,14
101,"The best thing about the course was the acknowledgment that this is a highly interdisciplinary area and the emphasis on future research directions . The topics are covered by providing plenty of background explanation , though I found the repetition way too much at times . I would have liked to see the English in the slides , transcription of the videos , and most importantly , in the quizzes , proofread - at times , the seemingly small errors made it hard to understand what the quiz questions were about . A good introductory course all around . Thanks for your efforts !",course,course general,negative,25,31
102,"Overall this is a really great course . My small criticism : Sometimes I wished for more optional videos containing proofs of the formulas . I often spent all the time watching the videos wondering how we would solve some problem only to be presented with a formula without any explanation where it came from . This is only a small problem because the answer was usually not too hard to find and often even linked in the discussion , but if this information were contained in the course content ( e . g . optional videos assuming some linear algebra background ) , it would be even better .",videos,presentation quantity,neutral,98,104
103,"This course was very helpful . The information was very well presented , with a lot of examples and clear statements . Easy to understand , remember and practise . The tests were very accurate with clear questions and answers . The interviews were inspiring and clarifing the whole material of the course .",tests,assignments comprehensiveness,positive,168,173
104,"Good course on the whole , learned a lot and enjoyed it , but it would need to be updated and corrected ( certain bits of code don ' t work as they did when the course was produced , which can be pretty confusing ) . Would be nice also to add some more content at the end of the course the lecture about unsupervised prediction felt rushed , and a proper conclusion opening up to the rest of the field would be useful . Anyway thanks again for this wonderful learning opportunity , keep it up ! Cheers",content,material quantity,negative,253,260
105,"Some parts are needed more clarification . In other words , as a student of the course you need to go beyond the materials , since the materials are not self - sufficient . Specially about simulation methods . However , this is not the reason that I give the course 4 out of 5 . The absence of any help from TAs , based on my experience , is the reason . I expected some official replies to my question while there are only a few question for each week of the course .",course,course quality,positive,80,86
106,"Since I started this course it has helped me to change my thinking and the way I am trying to find the solution to improve the working enviroment of my working place and the people I am working with . I can rate this a a successfull course for any one . what I missed from this course is the interaction between the lecturer and the people who are learning the course . W e have missed the taste of coaching . Thank youGabriel Paul KissimaKaratu , Arusha , Tanzania",lecturer,faculty response,negative,316,324
107,"Sorry , but the course is very poor . I ' ve watched all the videos of the first week and it ' s mostly about nothing . And , by the way , too much stories . And I ' m still wondering why simpke brainstorming is called ZiZoZi ( "" new "" approach as it described ) .",videos,presentation quality,negative,61,67
108,"Great course ! Goes over proper statistical inference and its interpretation from multiple perspectives . The hands - on R exercises are invaluable . Don ' t be scared off by them - you don ' t really need to know R to do them . If you interpret literature from the psychological or medical fields , this is a great resource .",course,course general,positive,6,12
109,"While Professor Kaul ' s enthusiasm and passion for finance is inspiring , his lectures are not entirely helpful come time to face assignments . He often rambles through the material , spending more time talking about his life rather than the material at hand . When he decides to finally talk about the material , it presented in a disorganized and confusing fashion . If he developed a disciplined schedule with material that was on par with the assignments , this course would not have been nearly as frustrating ; challenging assignments , I agree , are crucial for learning the material well . I just wish I didn ' t have to spend more time browsing the internet finding material pertinent to answering his arbitrarily open - ended questions .",Professor Kaul ' s,faculty relatability,negative,6,24
110,Excellent overview of the global financial crisis ! Prof . Metrick does a great job dissecting the complex financial system to help understand the crisis . The modules are well organized and engaging . Really gave me an appreciation for economic policy and financial markets .,implicit,course quality,positive,-1,-1
111,"This was an excellent follow up on the first two courses in this specialization . So much useful information , and complex ideas broken down in more simple terms that are much easier to digest . Dr . Chuck is amazing ! Can ' t wait to take the next course !",Dr . Chuck,faculty general,positive,195,205
112,"The last assignment of the course is , compared to the others , more difficult . In my case , I ran into several errors which I couldn ' t get help in solving by using the course Forum , as the end of course deadline was just a few days ahead . I had to analyze the tweet texts for the last graded assignment without using Spark framework ( nor any of the other "" Big Data "" tools explored in the course ) . I also found some of the videos by PhD . Amarnath Gupta were difficult to understand , his examples were unclear and , in my opinion , too complex and difficult to follow and understand what was the reasoning thread .",assignment,assignments quality,neutral,9,19
113,"Great videos . Teacher awesome . But the course needs , in order to be better , more practical activities and i got a little bit upset when I worked hard in final project and later I saw that it´s not necessary at all . Instead , I should just did a final quiz .",course,course quality,negative,41,47
114,"Great course , excellent instructor . The topics are easy to follow up . And easy and practical to apply since day 1 of the course . I have improve in my speeches , I am an instructor so the topic was really important for me and also to my students . Thanks for sharing your knowledge with the world .",course,course general,positive,6,12
115,"Good discussion video , faculties of UCL were excellent . should have more contents and further reading materials . Felt the course is more UK centric , also bit more insight to education referring to the old educationists should be added advantage ! Thank you for this nice course . Need more such courses for teachers and",faculties,faculty general,positive,24,33
116,"Excellent introduction for the basic understanding of the Machine Learning . Very good , structured , easy to follow and understand course for anyone whose has previous exposure to linear algebra using MATLAB and Octave . The mentors appear to be very active and hence should not be trouble for anyone without very strong background ( read prerequisite like Linear Algebra especially for the assignments ) . The Assignments are self explanatory enough that I did all of them in just 2 - 3 weeks , thanks to my 2 - 3 years of coding in MATLAB and linear algebra . Thanks very much Prof . Ng and the team !",Assignments,assignments workload,positive,392,403
117,"Great course and great teacher . The lectures are quick , easy to understand but nevertheless interesting . The time schedule is tough , but you can easily switch to the next session to have more time . The only aspect that I would change is the technical level of ( some of ) the lectures : sometimes they are even too easy , and a lot of time is used to explain very basic stuff . Maybe some ' optional ' lectures might be added on",time schedule,course workload,negative,112,125
118,"Excellent ! The Machine Learning topic has been well presented in such a short time . The design of assignments are an absolute delight ! I salute Mr . Andrew , there is a lot to learn from him .",Mr . Andrew,faculty general,positive,147,158
119,"I have met part of my goals of taking this program . hank you Prof . Mathias Finger . I would recommend it to be more data oriented like those case studies with specific examples so that it naturally converges to creating case study for a city at the end of the course as final project rather than optional study . Also , suggest to reduce discussions centred to challenges ( the course has taken too much of time ) and more towards different new services adopted by different cities to capture benefits / impact to the city GDP .",course,course relatability,negative,262,268
120,"It is a very well structured and effective course . I really learned a lot of machine learning techniques that I can use immediately . Both instructors did great job explaining the concepts and algorithms . Very powerful python tools are introduced , and I love them ! Definitely worth the money that I paid for !",machine learning,course quality,positive,78,94
121,This was a superb course . Very accessible for the non - specialist . Matt McGue is an excellent lecturer and very clear and conscientious about his subject . I feel I have a stronger grounding in behavioural genetics and am using much of the research in the classroom today . I would recommend this to anyone interested in the influence of genetics on behaviour .,course,course quality,positive,18,24
122,"I do not think that students should need to pay for a course in order to watch interviews with previous graduates . Half of this course should have been condensed or excluded . There is not much to learn in these modules . It was decent , but it was not a five star course . I think the ratings on this are misleading .",course,course general,neutral,54,60
123,This is an excellent course ! Emily Fox does an excellent job at explaining what could be a hard concept grasp . I am talking about convex optimization and the LASSO solution . I have taken graduate level classes in convex optimization and the math is high level and can be challenging . The animation Emily presents along with the geometric intuitive explanation drives the intuition home . Thank you Emily and Carlos for this class .,Emily Fox,faculty general,positive,30,39
124,"Thank you to the instructors and the university ! A very interesting course that not only focuses on the content and quality of Scandinavian TV and movie productions but also on the broader ( institutional and cultural ) framework in which they are produced . I would have rated it 4 . 5 starts if possible , but as halves are not possible I give it 4 . Possible improvements : - the delivery of the course can be a bit livier , smoother ; some instructors seem a bit at unease with this format - while an interest in Scandinavian movies and TV series is an implicit prerequisite for a course like this , sometimes simply mentioning ' lists ' of directors , movies , series you might never have heard of can make it a bit overwhelming , hard to relate to - students ' engagement could be enhanced with more interactive assignments",course,course quality,neutral,69,75
125,"This is an exceptional course . The quality of the lectures – course content , lecturing approach , and audiovisual production – is top - notch . Randy Picker provides a fascinating , engaging look at various devices and platforms , starting with their history and then integrating legal considerations , particularly under antitrust and copyright law . He presents the material in an easily comprehensible and digestible way , and explores subjects ( and objects ) that are very relevant in the modern , connected , digitized , and ( borrowing a word from this class ) mediated world . I learned a lot , enjoyed the lectures , and can see the application of what I learned outside the virtual classroom . Thank you !",content,material quality,positive,69,76
126,"I just finished the course and I want to say it is pretty details and covers a huge variety of topics in machine learning . The problems I had with this course is specifically with the quizzes and programming assignments ; I would get stuck with no idea of what the correct way is to solve it , what I ' m doing wrong , or sometimes I don ' t even know what the question wants me to do . However , with perseverance , I was able to get through every one of them .",programming assignments,assignments comprehensiveness,negative,197,220
127,"I really enjoyed this course a lot . However i am not familiar with Math , i could pass this course with 92 . 8 % and for me this high grade . Thanks a lot for Tokyo University and Prof . Maruyama who exerted a great effort in this course , and Also i wanna thank Coursera Team too , because made this course available to students who live in arid countries . Ahmed Osama Abdelnaeem .",course,course general,positive,22,28
128,Great course but the main problem is that very little help is available . Programming assignment is not able to understand meaning not able to find how to start ( what should be the first step ? ) pace is little fast . learned a lot about Cloud Computing . Homeworks are really challenging .,Homeworks,assignments quality,neutral,257,266
129,Phenomenal course ! Very well presented and constructed . The workload was manageable and gave you a good starting point if you wanted to extend and generalize for future work . Totally pleased with it ! I ' m stoked to keep diving into the world of Machine Learning . Thanks Andrew Ng !,workload,course workload,positive,62,70
130,It ' s a good course if you want a general overview of the statistics of clinical research . Personally I was hoping for a little more depth in some of the statistical methods . Some links or suggested readings on the methods would be great as we move along the course . Overall a delightful course . Everything is clearly explained . Thank you Dr . Koppler !,suggested readings,material quantity,neutral,192,210
131,"The course is great for advanced beginners looking for a refresher in html / css and fully dives into JavaScript . If you are not familiar with JavaScript , I would suggest supplementing this course with another JS course or book because the course moves quickly through concepts most programmers have a hard time mastering . Still if you are a total noob , you should take the course anyway , as the projects emphasis use of form validation and object - oriented programming in JavaScript which is important for any new web developer . Due to the lack of support from the instructor and aides in terms of technical issues , grading , and discussion board input , I gave the course a 3 out of 5 . My understanding is that Coursera is working with the instructor to take care of these issues though .",course,course quality,neutral,4,10
132,"I found the course was very confusing and the language used in the quizzes and exams didn ' t always match the language used in the lessons making it very difficult to understand what was wanted . For a non - specialist , statistics is almost always a struggle , intently making it more difficult by trying to use trick questions and application in the quizzes and exam beyond what was covered in the course makes it really really difficult for those of us who are naturals at math . I worked really hard in the course and finally made it thought all 6 weeks of the course but after one try at the final exam I said to myself enough is enough . I hate being a quitter , but I was not learning statistics and causing myself many headaches and feelings of inferiority and self - doubt because I just couldn ' t match the quiz and exam questions to the material covered in the course . Maybe other people are much smarter than I am , but this source was a soul and time killer for me .",course,course comprehensiveness,negative,12,18
133,"Thank you for the fantastic effort . Here ' s some constructive feedback on the course . It ' s a very basic course , could have included more material . Also , the audio quality is not that great . To make it better , I ' d Include more walkthroughs for Git and GitHub .",implicit,presentation quality,negative,-1,-1
134,"Dr . Severance is great . He introduces you to coding in a way that is non - intimidating and feels completely natural within a couple of weeks . Instead of dreading class I found myself excited about attending everyday and was able to progress faster than the course outline due to his extremely clear and supportive teaching method . I ' m already reading data from files and it isn ' t even covered until the next course . If you take this class , read the book and you will do well .",book,material quality,positive,460,464
135,"Lectures themselves were OK , but presentation needs work . Intro session was very repetitive . Lot of jargon introduced without explanation . Pop - ups w text showed up but disappeared before I was able to finish reading them . Best part of course was actually the text notes at the beginning of each sesssion . A minor nitpick : course description suggests that there are 3 instructors presenting , but I only saw one .",Lectures,presentation quality,neutral,0,8
136,"This is a course that would be helpful to complete programming novices . Any prior knowledge of programming is likely to render it useless to the student . That being said , a programming newbie should have no problem following it . The professor speaks slower than necessary . 1 . 75x or 2x speeds make the pace more manageable and is still easy to follow . In addition , it uses an old version of Python , which tends to make the exercises slightly annoying .",course,course general,negative,10,16
137,"The content was very useful , especially the lessons that focused on applying the scientific method to computer science . I liked the fact that most concepts were taught , and then reviewed again at the end of a video , solidifying what I learned . I did find the quality of the videos to be rather lacking . As someone who develops online courses for a living , I suggest using two cameras so that you can switch between two views when a cut is needed to prevent jumping or leaving mistakes in videos . The professors definitely seemed nervous , but I suppose that goes away with time . Thank you for this awesome course !",professors,faculty general,neutral,508,518
138,"If there hadn ' t been so many hiccups with the videos and quizzes I would recommend this course . However , I lost a great deal of time viewing incomplete videos and trying to complete quizzes covering material that was not addressed or only partially addressed in the videos . Then had to go back and Review all the videos once they had been re - uploaded . It was a very frustrating experience . I lost momentum and even motivation and as a result am now behind with the assignments and quizzes .",quizzes,assignments quality,negative,59,66
139,Great course but the main problem is that very little help is available . Programming assignment is not able to understand meaning not able to find how to start ( what should be the first step ? ) pace is little fast . learned a lot about Cloud Computing . Homeworks are really challenging .,course,course comprehensiveness,neutral,6,12
140,"Personally I had trouble with week 2 of the course . I think more details on the types of inputs and outputs with some examples would have been useful . For example , I ' m still not sure whether buttons are considered tactile or electronic inputs . It might be obvious to others but I can see see how it can be argued either way .",course,course relatability,neutral,44,50
141,"Although much of the content seems common sense it is probably necessary to build a common foundation here for later courses . The peer assessments are potentially interesting but , in practice , the majority are so trivial - - 3 or 4 sentences repeating back material from the lectures - - as to be hardly worth reading . Since there is no real qualitative assessment in the peer grading , the work put in by a minority is not acknowledged nor the shortcomings of many highlighted . The instructor is unbelievably upbeat and animated which some will love and others . not . I tend to be in the latter camp but recognise this may be due to cultural differences or simply that I ' m a boring old sod !",material,material quality,negative,260,268
142,"Instructor is very good . His explanation about CONTIKI is simple super . Course Structure is very good . But , in my opinion require little bit elaborated explanation about ASSIGNMENT . Rather than everything is fine . Thanks to COURSERA .",ASSIGNMENT,assignments comprehensiveness,neutral,174,184
143,"This is a very basic course that introduces you to the topic , but doesn ' t go into much depth . While it ' s clear that a lot of time was spent filming and creating the course material , I still would not recommend this course . Both the presentation itself and the in - video quizzes are unbelievably obnoxious . The presenter emphasizes every other word and talks in a very unnatural manner that makes it very tiring to listen to , and the in - video quizzes are far too basic and take up too much time . Sometimes you also have to go to an external site in order to do the activities , which are badly designed and just frustrating . Overall , I recommend waiting for a better course .",in - video quizzes,assignments workload,negative,268,286
144,"Excellent course . If you want to learn the mathematical intuitions behind Lasso , Ridge and general ML concepts , this course breaks them down into details . This is the only course I ' ve found on the many MOOC sites out there that goes into this much depth . One downside is that Coursera lacks support in general , but I do not consider it downside of this course but Coursera ' s . In terms of frameworks , many people like me have completed the course using Numpy and Scikit - learn instead of Dato , so it is doable !",Coursera,platform general,negative,283,291
145,"I am very attached to this Course & would find it extremely difficult not having an affective reaction to it . This is the second time I have audited this Course & hope to audit it each time it is available . Dr . Wright is a wonderful teacher & presents some very difficult concepts in very clear , concise , understandable language . Thank you so very much for this Course .",Dr . Wright,faculty general,positive,209,220
146,Great lectures . I really enjoy discovering the world of the teacher and friends . I ' ll give it 3 stars since it doesn ' t arrive at an awe inspiring conclusion or life changing experience as somebody interesting into these subject would expect . The part where our own importance is challenge is enlightening . Cheers to the good professor .,implicit,course quality,neutral,-1,-1
147,Super funny professor . Not dry or monotonous at all . Mainly talked about pretty basic stuff in this course . But he is really good at explaining things and giving examples . Will take the other courses in this specialization .,course,course quality,neutral,102,108
148,"I am sorry to say this , but the tutorial could have been organzied in a much more serious way . I do not know how much time the Professors have put on preparation . But it gives me a "" sloppy "" impression ! ! ! The class carries the name of University of Duke and 70 euros are charged , so I think the learners would reasonably expect to see that the teacher puts lots of time to organize the course structure , in order to efficiently give as much as information to the learners within limited time ! For example , I believe nobody would not say that the Week 2 content on confusion matrix is very consistently explained . And this is just one example .",tutorial,presentation quality,negative,33,41
149,"In this short course , you can learn few important key topics of business strategy . During the session there are several real cases discussed for understanding better the lesson , but several doubts remains theory . The end - of - session case studies are too complex for using the theories learned . Too many questions were not solved . but it is "" Foundation of . . . """,course,course quality,negative,14,20
150,"I really enjoyed the practical part of showing concrete examples and direct applications of Machine Learning algorithms . Instructors are dynamic and have made efforts to show enthusiasm . Quiz are too easy though . Completing most of the work would only require an hour or so per week . I hope that the other courses are way more intense and require more work . Overall , I would recommend this introductory course .",Quiz,assignments quantity,neutral,189,193
151,"Excellent course ! Just what I needed to get back into the academic mindset before going back to school . The readings are lengthy and difficult , but it ' s worth it . The only change I might suggest is balancing the workload better between the three weeks . There are 4 assignments due in week 1 , 2 in week 2 and only 1 in week 3 .",readings,material workload,negative,110,118
152,Great subject and some very well presented videos . However there were several which were incomprehensible . Either because of the quality of the video or the very heavy accent of the speaker especially to a non - American viewer . One doesn ' t always want to read a transcript but to listen and concentrate . If all the videos had been of good listenable quality I would have given the course 5 stars,course,course general,neutral,388,394
153,"This is a really hard course for an intermediate player . But it is an outstanding course , and it is amazing , if you think about it , to have hours of free access to Gary Burton . Students of Jazz will enjoy it , but it requires advanced chord theory , the ability to sight read , and a damned good ear to follow along . Some of the materials are strictly by sound , so if you can ' t follow chord changes you might be lost . That said , this course helped me improve my playing in several ways . I was kind of blown away by what I was able to achieve in the later lessons .",materials,material comprehensiveness,neutral,335,344
154,It ' s good course . That help me a lot . It let me know much about how the brain work and memorize the information . But my mother language is not english . It ' s a little challenge for me to take this course .,course,course comprehensiveness,neutral,12,18
155,"The course material and the instructor ' s lectures are excellent . However the quizzes are programmed incorrectly - - marking wrong answers right and right answers wrong too often . I gained a few skills that I now put to use when writing songs . The course also provided some insightful information on prosody , phrasing , and a little bit of history . It was definitely worth the time I invested in doing this course .",quizzes,grades general,negative,80,87
156,"I enjoyed this course immensely ! I was a bit hesitant due to its length , however , the content was usually manageable and mostly interesting . A couple of the weeks , the lectures are quite lengthy and dense while others were a bit dry . Also , I think the week about bacteria could use a little more explanation . I feel as though I didn ' t really understand those concepts until watching that week ' s as well as the next week ' s lectures . Finally , the quiz questions for the third to last week were a bit confusing and didn ' t match well to what the instructors actually said .",quiz questions,assignments relatability,negative,461,475
157,"Huge backlog of assignments from other sessions of the course that are waiting for peer reviews makes it very difficult to get your own assignment peer reviewed , even if you submit before deadline . Course content is not substantiated with research . Assignment instructions and grading criteria are badly misaligned , which is probably why there is such a big backlog of old assignments from earlier sessions . The person responsible for the course should take the following actions : 1 ) Aligning the grading criteria with the assignment instructions2 ) Clearing out the backlog of assignments that have not yet been peer reviewed . I estimate that there are 50 - 100 still pending review , many were submitted almost one year ago .",peer reviews,grades general,negative,83,95
158,"I loved this class ! It was challenging but didn ' t take over my life ( I have a full time job ) , and I think I got a good handle on the basics . The professor is really entertaining and is great at teaching . I definitely recommend this to someone trying to get an introduction to programming .",class,course general,neutral,13,18
159,"Great course ! Wonderful teaching by Colleen ! However , there is not so much practice within this course , that I expected . Thanks a lot to Colleen for creating this specialization ! It ' s amazing !",course,course general,positive,6,12
160,"Aside from week 4 , I found this course to be little more than a commercial for various social analytics programs . Also , there ' s a Google + assignment . Google + wasn ' t relevant five years ago , let alone in 2016 . There ' s some potential in this course but it desperately needs to be updated for 2017 . This course may be helpful to people just starting out as social media professionals but if you ' re already working in this field , you will find this course incredibly dull .",course,course quality,negative,33,39
161,Some of the lectures were tough to follow . Huge disconnect between the course videos and the assignments . QuickCheck assignment was a waste of time for me . Calculator assignment is really good . No assignments related to Week4 course work is disappointing .,lectures,presentation comprehensiveness,negative,12,20
162,"Thank you for the fantastic effort . Here ' s some constructive feedback on the course . It ' s a very basic course , could have included more material . Also , the audio quality is not that great . To make it better , I ' d Include more walkthroughs for Git and GitHub .",course,course quality,neutral,80,86
163,"We are getting basic ideas , but going through all the information structuring the ideas too quickly , with NO examples / limited examples , which is what will teach us the most . Then , we get to the quiz with questions where we have to apply real life examples to the structured learning and it ' s very difficult . Instead , too much time spent on videos of "" role playing "" - just spend time giving proper examples we can learn from instead of blasting through them . Furthermore , the professor is difficult to understand a lot of the time . The visuals are the best part of the course .",quiz,assignments comprehensiveness,negative,201,205
164,"The course is really good with a lot of intuition and technical details . The assignments and quizzes help clarify concepts and ideas . However the course requires a strong background in Mathematics and Statistics , so it may not be a course for people without such background . In addition , since the course has been out there for a few years , not many people joined my session and only a handful of people participated in the discussion forum . The forum has been quiet and not much help can be sought from the forum .",course,course general,neutral,4,10
165,"Brilliant course ! Helps you understand the thought process that goes in pricing . The psychological aspect of pricing is a very interesting topic in itself . The quiz tests your understanding of the topics . However , they are not hard . I wish they had increased the difficulty of quantitative questions",quiz,assignments quality,neutral,163,167
166,"Excellent course and I really enjoyed the learning process I had been guiding through these weeks . This is a great entry level course for people like me who have few knowledge about HTML , CSS and JavaScript . The professor went through each concepts explicitly . Some concepts in JavaScript can be tricky for students without a CS background , but this course really makes things easier to understand . There are some small challenging in assignments , but it ' s still a great opportunity to transform all those concepts to my knowledge and experiences .",assignments,assignments comprehensiveness,negative,441,452
167,"Great course ! It was a pleasure to follow the lectures from week to week and tackling the programming assignments . Those were really amusing to go through , and I have learnt a lot . The lectures were very well designed , and gave a deep insight into the machine learning world . I would recommend to people who are willing to learn the one of the most demanding engineering skill of current days .",programming assignments,assignments quality,positive,91,114
168,"Put simply , this course is well put together . Professor Andrew Metrick is an engaging lecturer and the materials assigned are very helpful in understanding the topic . If i have any recommendations i would suggest for a break down of abbreviations and concepts as i especially struggled given my non - financial background . Also , i still haven ' t figured out the discussion forum as in my opinion isn ' t as engaging . In all , thank you for a brilliant work . still redo and redo this course . : )",materials,material quality,positive,105,114
169,"Thank you for opening my eyes on Plato . I always thought that he was an old demagogue . I was obliged to read Republic during my Universitythrice ) I still think so , but finally I understood finally his greatness . Thank you , professor Holbo ! Any next course by you , I am in .",professor Holbo,faculty general,positive,229,244
170,"Was a little too basic . Would have preferred more flesh ( both implementational and mathematical ) on the bones . I also found it absurd that each time the professor introduced a very basic linear algebra concept he kept saying somewhat patronizingly "" this is for the experts in linear algebra "" . Come on ! If one is taking a machine learning course , one can expect more from the students . Otherwise the course ends up being a flaky tap - dance on the surface of the material .",professor,faculty general,neutral,157,166
171,"I liked it , everything is well described , clear and helpful . The last assignment description is not clear . The Peer Review reviewing criteria is not clear as well . It could be understood by many ways . They should enhance the peer review instructions .",last assignment,assignments comprehensiveness,negative,68,83
172,"Course is interesting , but sometimes its so hard to perceive the information with such accent : I ` m not lazy to read the subtitles , no . . but they also , from time to time work improperly and its not feasible at all to conceive the information . Plus , its absolutely inconvenient when you provide one huge assignment for several weeks at once ! Why couldn ` t you make it a few smaller to every week ? ( I think I ` ll disenroll",implicit,presentation quality,negative,-1,-1
173,"I have always been appreciative of free courses that are provided by universities , but this course is clearly biased . The sophistry present in the final module is particularly dishonest . A university is meant to teach the whole story , and have a truthful account of facts . I am deeply disappointed that so much fallacious content could be distributed to individuals , on the pretext of unbiased learning . This course clearly has an agenda . I hope those who take it think critically about the subject matter and do their best to weed out what is reasonable and what is not .",final module,material quality,negative,149,161
174,"Content is great and would highly recommendThe structure for grading however is poor . The peer assignments don ' t work well compared to other Coursera courses . I submitted my assignments in time , but even after a month I still don ' t have one peer that has completed my review which then delays the ' completion ' of my course . When I go to do other peer reviews for other people on the same assignment I am presented with 6 month old assignments overdue from previous courses ? ! In addition , you can ' t participate in the forum discussions until you submit something yourself . I would prefer to add to a thread than go in blind to each forum",grading,grades general,negative,61,68
175,"As the second course in the specialization , I continue to find the material covered to be useful and fairly easy to learn . Between the first and second course , I feel like both courses were able to lay and build upon a foundation of knowledge with each chapter covered . I did find the second course to be a little more difficult , but one would expect this with the addition of more code learned . However , I still felt like the graded exercises weren ' t too difficult to complete as a beginner to Python . Can ' t wait to enroll in the next course !",courses,course quality,neutral,180,187
176,"The instructors are very knowledgeable and lectures contain a lot of valuable information . I ' m enjoying the mixture of basics and detail , plus the field trips to LHC and a tokamac . There ' s a fair amount of work required , but I appreciate that . There ' s also plenty of activity in the discussion forums . I notice that some students have complained about having to pay attention to the lectures . This course is possibly not a good choice for anyone who wants to be spoon fed .",course,course workload,neutral,411,417
177,In terms of Theory for General Software Architecture this Course is a good refresher for a person who is working with Software Architecture already . The Course could have more focused on IoT specific scenarios compared to Generic Software Architecture . What i recommend is to change the course title and have a separate one for IoT specific matters . If the presenters can provide more practical examples that will help remember how and where we can apply these scenarios . Overall this course content is good and interesting to watch .,presenters,faculty relatability,neutral,360,370
178,"I think this was a very good course . Level of instruction and pace were appropriate for someone with 2 hours / week to spend and who wanted to improve their knowledge of these topics . Its probably more useful for someone with some previous experience , limited time and some problems they want to solve , rather than a student . It had a good balance between a lot of breadth for time invested . If you approach this as a high - level overview that will help you efficiently focus your own search for knowledge it ' s extremely well done ; I thought knowledge communicated for the amount of time spent was quite high .",course,course value,positive,29,35
179,"Very great course , I get a lot of MongoDB and Mongoid knowledge . This course is hard for the new comer of Ruby on Rails and MongoDB . Assignment is a challenge job , sometimes assignment is a huge job . Suggest that better break down the assignment which over 30 pages . Maybe make this course from 4 weeks to 6 weeks , that is better .",course,course quality,neutral,11,17
180,"Professor has a soft , easy to follow teaching style but the course structure has several pitfalls : It gets too theoretical in week 3 and 4 and you really don ' t need complex algebra or statistics to pass the course but it ' d be hard to understand the core matters without them . Week 4 ' s assignment is only a quiz and I think there should have been a project to really test student ' s ability to apply the learned materials in real situations . Besides , you don ' t need programming skill to complete the assignments , but it takes a lot of time to learn free , ready - made datavis tools and they are too limited to deliver the outcomes we want . I think if anyone is serious about learning data visualization , you can ' t get away with not knowing programming and statistics and those two should be prerequisites .",Professor,faculty general,positive,0,9
181,"I very concise overview . The teacher is excellent . I would have liked more real life examples , e . g . looking at the numbers for real life companies and comparing them to others and seeing what we could learn from these numbers about these companies .",implicit,course relatability,neutral,-1,-1
182,"Much harder than I thought . Very in - depth introductory learning of python . Preferably better if you allow scripting in . py because notebook is rather heavy and hard todebug while assignments . Hope you cover a bit more in detail with language structure , as well as give hints for solving assignments , since many parts were pretty above course level . I would say the assignments were hard even for an R practitioner learning python like myself .",assignments,assignments comprehensiveness,negative,184,195
183,"A good entry level course on modern and contemporary art . The themed approach works well and the artists are chosen carefully to give a broad overview of the subject . The additional reading material ( some optional , other not ) allows you to take your understanding to a slightly higher level . I think MoMA have used their resources well . The videos are well made , their collection provides a rich vein to tap into and their access to leading voices in the field is exceptional .",material,material comprehensiveness,positive,192,200
184,"I ' m currently starting week 3 of this and already I feel I have got a huge amount out of it . I was not a complete beginner going in , but with the course taking me back to real basics , I found it helped fill in a lot of blanks that I didn ' t even know I had . Even if the rest of the course from week 3 turns out to not be as good , I will still feel I got a tremendous amount out of this ! The tutor is straightforward and an excellent lecturer , the course is so far structured really well and the practical exercises are simple to set up and get going on .",course,course quality,positive,150,156
185,he material covered in the course provided a very good introduction to Machine learning algorithms and its applications . he programming assignments were not difficult but interesting and had a lot of scope to play around with . he quizzes were challenging and tested well on the course material . I feel like I can dive deeper into machine learning after taking this course . he advice provided by Prof . Andrew regarding how to approach real - world machine learning problems were very helpful .,material,material quality,positive,3,11
186,"Some profs are very good , some are terrible . The terrible ones need to improve their teaching skills and even language skills . As a native Chinese speaker , I find some of the lectures very boring . Good lectures are clear , concise , and right to the point . Good teachers make the learning experience effortless and fun , poor teachers make it like a torture .",lectures,presentation quality,negative,179,187
187,"I love the content overall . However , I ' m very disappointed that there are no video lectures at all . Ironically , I could find some old video lectures of this course on YouTube . The difficulty of this course warrants video lectures to convey many concepts and techniques , such as the Fitch system . Hopefully you can add video lectures back to this course .",course,course general,negative,163,169
188,"Great course and great teacher . The lectures are quick , easy to understand but nevertheless interesting . The time schedule is tough , but you can easily switch to the next session to have more time . The only aspect that I would change is the technical level of ( some of ) the lectures : sometimes they are even too easy , and a lot of time is used to explain very basic stuff . Maybe some ' optional ' lectures might be added on",lectures,presentation quantity,neutral,37,45
