id,text,aspect,category,polarity,from,to
97,"Whenever we can ' t find an item locally , I always turn to Amazon . com . I had run out of options looking for Crystal Geyser bottled water ; went in to Amazon and found something better , the 23 . 7 oz bottles of Poland Springs Water . I ordered it and within two to three days it was delivered . Thank you Amazon . com",poland springs water,general,positive,215,235
98,"Our son only eats hot dogs some thought we would try making some . We used a frankfurter recipe and ground chicken . These casings , while gross , are easy to untangle , clean , and feed onto the machine . After cooking they tasted delicious and didn ' t get gummy or gross like the gelatin type . If you can get past what they are ( pig intestines ) they really work well ! Would recommend a smaller size for hot dogs .",casings,general,negative,123,130
99,"Our son only eats hot dogs some thought we would try making some . We used a frankfurter recipe and ground chicken . These casings , while gross , are easy to untangle , clean , and feed onto the machine . After cooking they tasted delicious and didn ' t get gummy or gross like the gelatin type . If you can get past what they are ( pig intestines ) they really work well ! Would recommend a smaller size for hot dogs .",casings,general,positive,123,130
100,"Both of my dogs love the Pill Pockets . They don ' t even mind the most vile smelling and tasting pills if they are in a Pill Pocket . This is also the best price I have found . My Vet charges $ 11 to $ 12 per bag . When I told them I purchased at $ 5 per bag including shipping , they were astounded .",pill pockets,general,positive,25,37
101,"Both of my dogs love the Pill Pockets . They don ' t even mind the most vile smelling and tasting pills if they are in a Pill Pocket . This is also the best price I have found . My Vet charges $ 11 to $ 12 per bag . When I told them I purchased at $ 5 per bag including shipping , they were astounded .",pill pockets,general,negative,25,37
102,It had been years since I had spotted dick pudding and I have to say that it was the most delicious I have had in years . I get titters and yeucks about it but then americans don ' t really get the whole spotted dick meaning . I was pleased more than words can convey by the product it was awesome .,spotted dick pudding,general,positive,30,50
103,"Fabulous product ! It is just like the Hurricane popcorn we while we lived in Hawaii . It has just the right amount of butter , mochi crunch , and nori . It is good that it does not come with the popcorn ; I prefer making my own popcorn on the stove because I do not like microwave popcorn . I would have given 5 stars if it cost a little less . I will definitely order again .",product,general,positive,9,16
104,"Fabulous product ! It is just like the Hurricane popcorn we while we lived in Hawaii . It has just the right amount of butter , mochi crunch , and nori . It is good that it does not come with the popcorn ; I prefer making my own popcorn on the stove because I do not like microwave popcorn . I would have given 5 stars if it cost a little less . I will definitely order again .",product,general,negative,9,16
105,"Have used the sugar - free Hazelnut syrup for a couple years now . Just got this 3 - pack and discovered the flavor is waaay different ; and not in a good way if you liked the original . The new product is quite ' artificial ' tasting . Called Torani ' s and was told that ' yes ' the formula had been changed and there had been so many complaints that they will soon be releasing the original flavor again ( which has a richer , more mellow taste ) but under the name ' Classic Hazelnut ' . We will order again when it comes out . . .",hazelnut syrup,general,positive,27,41
106,"Have used the sugar - free Hazelnut syrup for a couple years now . Just got this 3 - pack and discovered the flavor is waaay different ; and not in a good way if you liked the original . The new product is quite ' artificial ' tasting . Called Torani ' s and was told that ' yes ' the formula had been changed and there had been so many complaints that they will soon be releasing the original flavor again ( which has a richer , more mellow taste ) but under the name ' Classic Hazelnut ' . We will order again when it comes out . . .",hazelnut syrup,general,negative,27,41
107,"Have used the sugar - free Hazelnut syrup for a couple years now . Just got this 3 - pack and discovered the flavor is waaay different ; and not in a good way if you liked the original . The new product is quite ' artificial ' tasting . Called Torani ' s and was told that ' yes ' the formula had been changed and there had been so many complaints that they will soon be releasing the original flavor again ( which has a richer , more mellow taste ) but under the name ' Classic Hazelnut ' . We will order again when it comes out . . .",classic hazelnut,general,positive,471,487
108,"My dogs just go crazy when they see me holding these orange bags ! PThey smell just like Beef Jerky and the dogs love these . My dogs normally do not go for any kind of treats ( I guess they just dont like them ) but they sure love these ! I recommend these to everyone that has a dog , it just shows them one more way how much you care about them ! : )",orange bags,general,positive,53,64
109,"This is a wonderful flavored coffee , but as another reviewer pointed out The New Mall is vastly over priced . I buy it at Super Walmart or Super Target for $ 4 . 20 a bag and it ' s only $ 6 . 99 at the grocery store ! It ' s definitely one to try if you like blueberries ! I even add a little cocoa powder to mine to have chocolate blueberry coffee : )",coffee,general,positive,29,35
110,"Our Boston Terrier loves these bones - we give them to her as a treat or to keep her busy when we have company . For a 16 lbs . dog she ' s a mighty chewer and these last her a couple of hours , with breaks to investigate if she ' s missing anything ! We ' ll buy more of these !",bones,general,positive,31,36
111,I have used this tea for 2 of my 3 pregnancies . It ' s a little hard to 1st get used to the taste but now I love it . It helps strengthen the uterus . I started drinking it in my 3rd trimester and drank it for a few weeks postpartum as well .,tea,general,neutral,17,20
112,I have used this tea for 2 of my 3 pregnancies . It ' s a little hard to 1st get used to the taste but now I love it . It helps strengthen the uterus . I started drinking it in my 3rd trimester and drank it for a few weeks postpartum as well .,tea,general,positive,17,20
113,"Coffee is mild and mellow , I would call it Medium roast . Other thanthe cost of shipping a very good deal . My hopes are that they will continue to make them . Now that Senseo has quit the pod business I hope some one jump in and provide for us who won ' t pay for the overpriced K cups .",coffee,general,positive,0,6
114,"Coffee is mild and mellow , I would call it Medium roast . Other thanthe cost of shipping a very good deal . My hopes are that they will continue to make them . Now that Senseo has quit the pod business I hope some one jump in and provide for us who won ' t pay for the overpriced K cups .",shipping,general,positive,81,89
115,"Works great for me . No coffee jitters . Increased alertness for about 5 hours . Doesn ' t taste bad . I actually prefer to sip this , like an espresso , rather than drink it all at once .",coffee,general,positive,24,30
116,"I love the citrus and the raspberry flavors of the Ricochet Sours . They are shaped like Smarties candies , but are a bit more crumbly . I love sweet and tart , and these certainly fit the bill . I bought them to help stop my out of control afternoon sweets cravings . I love that they are good for my teeth . Yay xylitol !",ricochet sours,general,positive,51,65
117,"I love the citrus and the raspberry flavors of the Ricochet Sours . They are shaped like Smarties candies , but are a bit more crumbly . I love sweet and tart , and these certainly fit the bill . I bought them to help stop my out of control afternoon sweets cravings . I love that they are good for my teeth . Yay xylitol !",ricochet sours,general,negative,51,65
118,"Brought up on pasta all my life , I was looking for a pasta product that was low in carbs and didn ' t taste like carboard . I finally found it in this product . Great ! Also glad to see the variety of pasta they make . I would not buy any other pasta other than this .",pasta,general,positive,14,19
119,Another reviewer gave this product a one star rating because of delivery problems . Amazon stands behind it ' s customers and would have quickly replaced the damage creamers or refunded her money . The product is good and I recommend it with one caveat . Each pod has 1 gram of saturated fat and 40 calories .,product,general,positive,27,34
120,"I really love the Vanilla Hemp Protein powder . It doesn ' t have a very strong vanilla taste , but it helps mask the super nutty flavor otherwise . Mixes well and tastes good to me ! Throw in a banana or some fruit and ta da ! Healthy , whole food that satisfies my hunger for a good long time . Definitely recommend !",vanilla hemp protein powder,general,positive,18,45
121,"I really love the Vanilla Hemp Protein powder . It doesn ' t have a very strong vanilla taste , but it helps mask the super nutty flavor otherwise . Mixes well and tastes good to me ! Throw in a banana or some fruit and ta da ! Healthy , whole food that satisfies my hunger for a good long time . Definitely recommend !",vanilla hemp protein powder,general,negative,18,45
122,WOOOW ! ! ! Chocolate Cookie is better than any vegan cookie or dairy i have ever tasted . I have been vegan now for a year and these cookies are wonderful ! ! ! ! especially with soy milk at your leisure . You wont be disappointed great snack ! ! ! ! ! !,chocolate cookie,general,positive,12,28
123,"I couldn ' t really taste the bergamot in this tea . It had more of a slight orange peel taste . Since it is organic , I expected a cleaner , richer taste . It ' s OK , but not as good as the regular Twinings Earl Grey . I have had other brands of organic that were superior to either of the Twinings , but at a much higher price .",tea,general,negative,47,50
124,"I couldn ' t really taste the bergamot in this tea . It had more of a slight orange peel taste . Since it is organic , I expected a cleaner , richer taste . It ' s OK , but not as good as the regular Twinings Earl Grey . I have had other brands of organic that were superior to either of the Twinings , but at a much higher price .",tea,general,neutral,47,50
125,"This is hands down the best k cup out there . Great flavor , strong but not bitter , good bodied cup o joe . coffee people seem to have the best k cups out there . I do enjoy Newman ' s own special dark roast , but this black tiger is the best . Jet fuel is very similar , but not as good as this one >",black tiger,general,positive,220,231
126,"I tried Vitamin Squeeze this morning as an alternative to my usual caffeinated and carbonated morning beverage . It has a nice fruit punch flavor , and very little after taste . I followed the directions of one squirt per eight ounces of water , and was rewarded with a light flavor that was not overpowering . I imagine that you could increase your squirts if you wanted more fruity goodness , but one squirt seemed about right for me . Vitamin Squeeze was a good eye opener for the morning , and it made me feel good to know I was getting all of those vitamins ! This is a nice product that is easy to use and is one that I will be purchasing in the future .",vitamin squeeze,general,positive,8,23
127,"I bought the loose leaf tea thinking that the Twinings brand would be good quality . I was very wrong . This tea has the look and consistency of instant coffee NOT loose leaf tea . I made one cup and threw it out , VERY DISAPPOINTING . If you want a decent quality loose leaf tea do not buy this .",twinings,general,negative,46,54
128,"I bought the loose leaf tea thinking that the Twinings brand would be good quality . I was very wrong . This tea has the look and consistency of instant coffee NOT loose leaf tea . I made one cup and threw it out , VERY DISAPPOINTING . If you want a decent quality loose leaf tea do not buy this .",tea,general,negative,24,27
129,I have ordered from Tommy Moloneys on a number of occasions and the QUALITY AND SERVICE IS ABSOLUTELY EXCELLENT . Highly recommend . Cannot get better testing Irish products anywhere else in the States . Theresa K . Fresno .,tommy moloneys,general,positive,20,34
130,"I received my order that its expiration date has expired . This item is a food item and if the expiration date has expired , it should NOT be sent to the customers . It would cost me just as much to return the item than what I had initially paid for - the item and the shipping charges . Food products that has an expiration date should be checked properly before sending out to customers . I find this a "" ripped off "" .",food,general,negative,74,78
131,"I received my order that its expiration date has expired . This item is a food item and if the expiration date has expired , it should NOT be sent to the customers . It would cost me just as much to return the item than what I had initially paid for - the item and the shipping charges . Food products that has an expiration date should be checked properly before sending out to customers . I find this a "" ripped off "" .",shipping,general,negative,269,277
132,"This is a great spice if you like your food tasty and on the hottie side . It works well with everything from fish to chicken . I like to use it to season my flour for frying or sauting chicken , fish and veggies , like summer squash . I had been searching for this for some time an friend introduced me a few years ago . Happy to have found it again .",spice,general,positive,16,21
133,"You ' d better be ready to moan with pleasure when you taste these eXXXtra smokie beef sticks . Delicious ! Not too spicy , just the flavor of good quality lean beef and smoke . However , don ' t even think about getting them if you ' ve got dentures as they are also eXXXtra firm without any fillers . They do have a trace of sodium nitrite in them in case that bothers you .",beef sticks,general,positive,82,93
134,"Colorado honey is mild and not too sweet . It ' s smooth and has a great mellow flavor . I eat it on toast , waffles , and use for sweetening coffee and tea . I ' ll never go back to supermarket honey . This is a great gift idea too . It ' s something different and everyone loves the taste .",colorado honey,general,positive,0,14
135,"The cinnamon variety tastes almost exactly the same as the hint of brown sugar kind of oatmeal squares to me . Somtimes I do hit a square that is more cinnamony than the rest , but I have to say I was a little underwhelmed with these considering how much I enjoy the blue box kind . Maybe it was the milk , but I have tried these on their own too and find that they ' re kind of short on flavor . I still like these Quaker Oatmeal Squares and they ' re still great for just about any time of day . Still crispy inside even if the outside ' s a little soggy and still good for you too , just not my favorite .",quaker oatmeal squares,general,positive,416,438
136,"The cinnamon variety tastes almost exactly the same as the hint of brown sugar kind of oatmeal squares to me . Somtimes I do hit a square that is more cinnamony than the rest , but I have to say I was a little underwhelmed with these considering how much I enjoy the blue box kind . Maybe it was the milk , but I have tried these on their own too and find that they ' re kind of short on flavor . I still like these Quaker Oatmeal Squares and they ' re still great for just about any time of day . Still crispy inside even if the outside ' s a little soggy and still good for you too , just not my favorite .",quaker oatmeal squares,general,negative,416,438
137,"I discovered these crackers when my husband started a wheat - free diet . We really enjoy these crackers . So many of the other crackers we had tried tasted like cardboard . We were elated when we tried these ! They go great with soups , cheese and hummus . Try them - you ' ll like them .",crackers,general,positive,19,27
138,"Got it for my brother as a gift . He ' s really into making old standards when it comes to cocktails . Seemed to really like it . Very nice packaging with descriptions of each "" flavor . I ' m still waiting for my old fashion .",cocktails,general,positive,91,100
139,"Got it for my brother as a gift . He ' s really into making old standards when it comes to cocktails . Seemed to really like it . Very nice packaging with descriptions of each "" flavor . I ' m still waiting for my old fashion .",packaging,general,positive,140,149
140,We ordered the product . our dog loves them . but no one cares if its 100 degrees outside . recieved in one big melted ball . thought they would ship in dry ice . If its summer or hot in your area dont order them ! ! they were stale i love brazil nuts this was a complete waste of money . i usually enjoy all my purchases from amazon but i was completely disappointed in this purchase,ship,general,negative,145,149
141,We ordered the product . our dog loves them . but no one cares if its 100 degrees outside . recieved in one big melted ball . thought they would ship in dry ice . If its summer or hot in your area dont order them ! ! they were stale i love brazil nuts this was a complete waste of money . i usually enjoy all my purchases from amazon but i was completely disappointed in this purchase,amazon,general,positive,327,333
142,We ordered the product . our dog loves them . but no one cares if its 100 degrees outside . recieved in one big melted ball . thought they would ship in dry ice . If its summer or hot in your area dont order them ! ! they were stale i love brazil nuts this was a complete waste of money . i usually enjoy all my purchases from amazon but i was completely disappointed in this purchase,brazil nuts,general,negative,240,251
143,"I love this tea , but only when I mix it with other "" regular "" teas . I have an iced tea maker and I throw one of these in with a regular Lipton , black , and green . Alone , I find this a little too flowery , but mixed . . . perfect .",tea,general,positive,12,15
144,"I love this tea , but only when I mix it with other "" regular "" teas . I have an iced tea maker and I throw one of these in with a regular Lipton , black , and green . Alone , I find this a little too flowery , but mixed . . . perfect .",tea,general,neutral,12,15
145,"Nice texture , wonderful taste ! My other half isn ' t a garlic lover and he wasn ' t offended by the amount of garlic in the product . Much cheaper and a better product than those big companies . Highly reommed this ; I like it so much I have it on scheduled delivery .",product,general,positive,126,133
146,"Nacho Cheddar and White Cheddar are our favorite flavors . They are addictive , and it ' s hard to imagine eating popcorn without them . One problem is that they don ' t do well in humidity , turning into a solid mass . That fact will make it hard to buy a six - pack from here . Unless you live in Arizona or in a permanently climate - controlled house , you do not want to keep this product too long on the shelf . If it cakes , we have found that you can open the bottom of the container , place the product in a blender and make it usable .",popcorn,general,positive,114,121
147,"If you ' re looking for a delicious , smooth , medium roast coffee blended with a good dose of chocolate flavor , this Gevalia coffee might be right up your alley ! It brews up delicious , smelling strongly of chocolate , and tasting satisfyingly of it , too . There ' s no need to add anything to this flavored coffee , if you ' re looking for a taste that enhances the flavor of the coffee without overpowering it and making it taste like something else . If you ' re a chocolate - loving coffee drinker that enjoys a hot mug of joe in the morning , this might just be the perfect coffee for you - chocolatey flavor that wakes you up , AND gives you your jump start ! What could be better ? Enjoy !",gevalia coffee,general,positive,119,133
148,"These are amazing and I can only hope they continue to experience with more flavors . I ' m a weight watchers member and I can enjoy 23 chips for only 3 points , and it ' s very satisfying . Way to go pop chips . Can ' t wait to try the tortilla ones : )",chips,general,positive,136,141
149,"It ' s a good product and my dog likes them , but didn ' t last as long as I had expected . She ' s a Cocker Spaniel and made quick work of it . I like the combination of ingredients . Seems to be a healthy snack . They are nicely packaged and arrived on time . I will order again .",snack,general,positive,207,212
150,"It ' s a good product and my dog likes them , but didn ' t last as long as I had expected . She ' s a Cocker Spaniel and made quick work of it . I like the combination of ingredients . Seems to be a healthy snack . They are nicely packaged and arrived on time . I will order again .",snack,general,negative,207,212
151,"These marvelous cookies remind me of ones that my Mother used to make . I could never duplicate them , even with her recipe and directions . She called them "" Moravian "" cookies . I hope they will continue to be available . The only problem was that some were broken when they arrived .",cookies,general,positive,16,23
152,My husband and I have been drinking this delicious tea for the past couple of years and even take it with us when we go on vacation . Everywhere we go people comment on how delicious it smells - must be the lemongrass . We got used to drinking this at one of our local health food restaurants where they serve it with fresh mint sprigs . So far it ' s the only green tea we have found that is decaffeinated - great for my husband who is really sensitive to any caffeine . Totally hooked on this delicious drink .,tea,general,positive,51,54
153,"I had Gastric bypass a little over a year ago and ever since have been having a really hard time finding a protein drink that agreed with me . Either they tasted completely awful or they made me sick to my stomach . After reading the reviews on Amazon for Click , I ordered the Click Vanilla Latte flavor and crossed by fingers that it would live up to the good reviews . I am here today to say this drink is awesome ! There is no heavy protein flavor and it doesn ' t make me feel sick after drinking it . I would recommend this product to everyone who loves the flavor of a good latte !",click,general,positive,256,261
154,"My wife likes hummus and I didn ' t so I figered I would try to make it myself and if I needed to I could make it with a flaver that I liked . Didn ' t have to do alot of trying with these as the base . They were fresh , clean and tasted great . I like the burlap bag too .",hummus,general,positive,14,20
155,Smart and Final Has 36 8oz for $ 22 . 50 . And remember don ` t sign up for the get $ 40 . 00 if you sign up for a Amazon credit card . It ` s a rip and the phone will start ringing from the people they sold your phone # tooooooooooo .,amazon,general,positive,115,121
156,"I love being able to make coffee on the run - and am very happy with the K - Cups . I liked the auto - delivery discount but was very disappointed with all the extra packaging before . This is a wonderful alternative . This coffee is strong - so if you like a mellow coffee try a different Coffee People blend . I love the flavor and the kick ! well , i still do not have the bag in my house , due to some country policies for importtation of animal food  anyway i always buy this brand for my cat and she likes it very much combined with teh feline greenies it is all that she needs . I ' ll be taking out of the deposit the bag and i ' m sure that she will love it as well",coffee,general,positive,26,32
157,"These macaroons are amazing . I do not know why the other reviewers said they weren ' t very sweet . I think they are plenty sweet and delicious . If you love coconut , you MUST try these . Buy them now !",macaroons,general,positive,6,15
158,"I use a tablespoons or two of tamarind paste in Indian and Thai dishes - it adds a distinctive sour flavor to Asian dishes . Tamicon brand tamarind paste is concentrated and keeps for up to 6 months in the fridge after openingm making it a good bargain here on Amazon . It ' s very sour , so don ' t eat it out of the container . It ' s meant to be added to other foods .",tamarind paste,general,positive,30,44
159,"I use a tablespoons or two of tamarind paste in Indian and Thai dishes - it adds a distinctive sour flavor to Asian dishes . Tamicon brand tamarind paste is concentrated and keeps for up to 6 months in the fridge after openingm making it a good bargain here on Amazon . It ' s very sour , so don ' t eat it out of the container . It ' s meant to be added to other foods .",amazon,general,positive,261,267
160,"This candy is almost exclusively sold in movie theaters - I have no idea why . I can ' t even find it in any of my local theaters any more . Try one box and you will be hooked . It is indeed a weird combination , but it works extremely well . 30 boxes is probably alot , but you can give a few boxes to friends and soon there will be a muddy bear revolution .",candy,general,positive,5,10
161,"I purchased this popcorn along with a top rated hot air popper . I believe that because the kernels are smaller and lighter , if your hot air popper has a lot of power , be prepared to have the kernels fly all over until the point they start to pop . The popped kernels are definitely smaller than normal popcorn and frankly , I do not find the popcorn fluffier or less "" husky "" . In fact , I am fighting the urge to pick my teeth as I write ! All of this may be due to the fact that I am using a hot air popper . It is nice to know the corn is organic , but I am a little mad at myself for purchasing a 10 year supply ! ; )",popcorn,general,negative,17,24
162,"I purchased this popcorn along with a top rated hot air popper . I believe that because the kernels are smaller and lighter , if your hot air popper has a lot of power , be prepared to have the kernels fly all over until the point they start to pop . The popped kernels are definitely smaller than normal popcorn and frankly , I do not find the popcorn fluffier or less "" husky "" . In fact , I am fighting the urge to pick my teeth as I write ! All of this may be due to the fact that I am using a hot air popper . It is nice to know the corn is organic , but I am a little mad at myself for purchasing a 10 year supply ! ; )",corn,general,positive,20,24
163,"We have an authentic pizza oven at home and make pizza regularly , in true VPN style . The first time I opened a can of these tomatoes , I could not believe these are the same thing that we call tomatoes ! I use these exclusively on my pizza ' s as well as for almost all of my sauce recipes . I do not believe there is a better product out there and at Amazon , they are a great price . I LOVE these tomatoes ! ! My entire family LOVES these tomatoes ! !",amazon,general,positive,354,360
164,"We have an authentic pizza oven at home and make pizza regularly , in true VPN style . The first time I opened a can of these tomatoes , I could not believe these are the same thing that we call tomatoes ! I use these exclusively on my pizza ' s as well as for almost all of my sauce recipes . I do not believe there is a better product out there and at Amazon , they are a great price . I LOVE these tomatoes ! ! My entire family LOVES these tomatoes ! !",tomatoes,general,positive,126,134
165,"I have been drinking Emeril ' s for almost 2 yrs . and have been constantly looking for another favorite . I have tried everything . This is still # 1 on my list . If you like strong , bold coffee , this is for you .",emeril,general,positive,21,27
166,"While I am not a coffee snob , I do enjoy a rich , robust cup of coffee in the morning . I had previously tried several different brands of coffee for my new one - cup coffee maker and been disappointed . After reading the reviews on Baronet French Dark Roast , I decided to give it a try . It ' s just right for my taste - rich , but not bitter - and I will definitely order again . The pods are individually sealed which keeps them fresh and they work great in my Bunn coffee maker .",baronet french dark roast,general,positive,234,259
167,"My dog is very smart , he got the idea of what he needed to do real quickly but it ' s just to hard for the treats to come out of the jar , even when we help him . the rope pretty much closes the jar hole and the treats wont come out . This toy made my puppy real nervous and unfortunately I ' m returning it , even though I was super excited about it ! :",treats,general,negative,108,114
168,"Paragon Dental Chews are a fantastic product . They are great for my dogs ' dental care , and they love chewing on them as an activity treat . I usually buy the Twiggies and the Alligators . They are completely animal free , which I love , since it is hard to find chew bones with dental benefits that are veg - friendly . I would definitely and highly recommend this product for any dog and especially for those looking for products that are vegetarian without any animal or animal by - products in them .",paragon dental chews,general,positive,0,20
169,"I love cooking with Agave ! This is my new favorite sweetener for drinks , cooking and baking - even cookies . I use applesauce instead of shortening so I have healthy treats . I ' m still using Splenda when I want fewer calories but am experimenting with Agave in some of those recipes as well . It flows so easily and the taste is wonderful .",agave,general,positive,20,25
170,"This soup arrived smashed and leaking out all over the box . And Amazon will do nothing about it . So , you take your chances ordering from them . It might be less convenient to go to the grocery store yourself , but at least you will be able to use what you buy . Total waste of money .",amazon,general,negative,65,71
171,"This is quite possibly the best peppermint tea we have found . The surprise was that we ordered it in a hurry and received two pounds rather than two ounces ! Two pounds of tea is an amazingly large amount . However , we have shared with many friends and would not hesitate to order it again . Having such a surplus amount allows us to be liberal with the amount used per cup and the taste is wonderful . We highly recommend it !",peppermint tea,general,positive,32,46
172,The scent of nutmeg and cinnamon waft from the cup as the Keurig brews a fast rich cup of pumpkin spice coffee that satisfies my craving for a fall favorite that is great for home brewing when I cannot get to my favorite coffee house . This will be on my seasonal rotation as it is a satisfying cup of spicy pumpkin flavored coffee that doesn ' t overwhelm the palate and doesn ' t taste artificial like I feared it would . It tastes best with 6 oz . of water and some milk and sugar added to taste . I hope Green Mt . Coffee never stops making this blend !,green mt . coffee,general,positive,508,525
173,"Recently while visiting the Carolinas I became hooked on She Crab soup , so I picked up this mix on Market Street . Not only was it as good as what I had there for the most part it was even better . When I checked on Amazon and found the same brand I was thrilled . Ordered three packages . Service was great , and now I know I can have it whenever I get the craving for She Crab soup !",amazon,general,positive,217,223
174,"Recently while visiting the Carolinas I became hooked on She Crab soup , so I picked up this mix on Market Street . Not only was it as good as what I had there for the most part it was even better . When I checked on Amazon and found the same brand I was thrilled . Ordered three packages . Service was great , and now I know I can have it whenever I get the craving for She Crab soup !",packages,general,positive,280,288
175,"Recently while visiting the Carolinas I became hooked on She Crab soup , so I picked up this mix on Market Street . Not only was it as good as what I had there for the most part it was even better . When I checked on Amazon and found the same brand I was thrilled . Ordered three packages . Service was great , and now I know I can have it whenever I get the craving for She Crab soup !",she crab soup,general,positive,57,70
176,"We use hemp seeds , hemp protein powder , chia seeds or walnuts every day for extra Omega 3 ' s in our diet . I tried the Nutiva hemp seeds once and like them enough that I see no reason to try another brand and Amazon has the best price of the places I compared . One serving is 3 tablespoons which is quite a lot , so keep that in mind when figuring cost per serving and when comparing various high Omega 3 products . We use them sprinkled on top of salads or cooked veggies or sometimes I put them in my VitaMix machine along with extra firm tofu to blend them into a smooth paste as the base for a huge mixed fruit breakfast milkshake / smoothie . They are a very good way to add not only Omega 3 ' s but extra protein to a meal and although the taste is very mild , they are quite good . Do keep the package in the refrigerator after it is opened .",amazon,general,positive,212,218
177,"We use hemp seeds , hemp protein powder , chia seeds or walnuts every day for extra Omega 3 ' s in our diet . I tried the Nutiva hemp seeds once and like them enough that I see no reason to try another brand and Amazon has the best price of the places I compared . One serving is 3 tablespoons which is quite a lot , so keep that in mind when figuring cost per serving and when comparing various high Omega 3 products . We use them sprinkled on top of salads or cooked veggies or sometimes I put them in my VitaMix machine along with extra firm tofu to blend them into a smooth paste as the base for a huge mixed fruit breakfast milkshake / smoothie . They are a very good way to add not only Omega 3 ' s but extra protein to a meal and although the taste is very mild , they are quite good . Do keep the package in the refrigerator after it is opened .",nutiva hemp seeds,general,positive,122,139
178,Great brand ! And I ' m really glad there ' s a trial pack - they are each a good size and helps to change it up when making rice with dinner . I ' ve used the rice in various recipes - from pilafs to soups to quickly boiled or steamed .,rice,general,positive,125,129
179,"I was expecting a larger granual suger and am dissapointed in this product . I might as well have used normal grocery store ganular sugar ( i . e . , Domino ) . Not worth returning and I would not buy again . It certainly doesn ' t fit my description of "" sanding "" sugar .",suger,general,negative,33,38
180,"When I bought the first box I had a cup of tea every night and thought the hot flashes subsided a bit , so I bought another box . The second box , not so much . I am not sure if the tea builds up in your system and stops working or if it is just me . The tea does not have a bad taste , doable for its purpose . Sage tea has been recommended by many as a means of cutting down hot flashes , vs taking meds that can be linked to cancer . Give it try , it might work for you .",sage tea,general,positive,312,320
181,"When I bought the first box I had a cup of tea every night and thought the hot flashes subsided a bit , so I bought another box . The second box , not so much . I am not sure if the tea builds up in your system and stops working or if it is just me . The tea does not have a bad taste , doable for its purpose . Sage tea has been recommended by many as a means of cutting down hot flashes , vs taking meds that can be linked to cancer . Give it try , it might work for you .",sage tea,general,negative,312,320
182,"I first discovered Harney and Sons tea at a local , trendy gourmet shop . I have since sampled several of their teas and have found the Earl Grey and the Wedding Tea to be the best . The packaging is very attractive and when I finish the teas I use the empty tins to house my daughter ' s growing art supplies . This particular Earl Grey is flavorful and warming . One time I did purchase a H & S tin that was labeled "" Special Earl Grey with Silver Tips "" . That one was the absolute best but this one is a close runner up .",earl grey and the wedding tea,general,positive,136,165
183,"I first discovered Harney and Sons tea at a local , trendy gourmet shop . I have since sampled several of their teas and have found the Earl Grey and the Wedding Tea to be the best . The packaging is very attractive and when I finish the teas I use the empty tins to house my daughter ' s growing art supplies . This particular Earl Grey is flavorful and warming . One time I did purchase a H & S tin that was labeled "" Special Earl Grey with Silver Tips "" . That one was the absolute best but this one is a close runner up .",packaging,general,positive,187,196
184,"I have bought this particular xylitol gum but never questioned as to where it was made . If it is made in China , I give it zero stars because one has to be concerned about poisons they have found in many other things made in China like dog food , cat food , jewelry , tooth paste , baby formula , and more . I avoid anything made in China as China manufacturers only care about profits . They have no regard at all for people as long as they make money . I suspect this may be garbage made in China because the price is awfully low , which is a tell - tale sign it was made in China .",xylitol gum,general,negative,30,41
185,"I have bought this particular xylitol gum but never questioned as to where it was made . If it is made in China , I give it zero stars because one has to be concerned about poisons they have found in many other things made in China like dog food , cat food , jewelry , tooth paste , baby formula , and more . I avoid anything made in China as China manufacturers only care about profits . They have no regard at all for people as long as they make money . I suspect this may be garbage made in China because the price is awfully low , which is a tell - tale sign it was made in China .",xylitol gum,general,positive,30,41
186,"Love this coffee especially because I don ' t have to do anything to it ! It has the perfect amount of cream and sugar which is great for me because I have more time to get ready in the morning . Some people say it ' s gross because it is instant coffee and uses hydrogenated oil but it ' s super great - - plus you ' re saving money on cream and sugar ! Also , I agree with the person who said it tasted like gas station coffee , but we must have different gas stations because everybody ( myself include ) loves the cappucinos at my gas station !",coffee,general,positive,10,16
187,I ordered this Beef Jerky for my dad as a Father ' s Day gift . He said it was rock hard . like shoe leather . I ' m sending him a label to return it . Not sure if it was out dated or just too dry .,beef jerky,general,negative,15,25
188,"I ' ve never given a poor review before but these olives are so awful I can ' t find one good thing to say about them . I love spicy and bold foods , but the spice here is overwhelming and has such an unpleasant flavor ! I have been soaking them for the past 2 days in cold water in the hopes of salvaging them , all to no avail . The unpleasant flavor is still there full force . doubt I will be able to save them at this point but will keep trying .",olives,general,negative,50,56
189,This is a great company because when you go to the grocery store spices are so expensive and this company is much cheaper and fresher . I will only buy my spices from them from now on . I still can ' t believe how much you get for the price I though it was going to be one of those too good to be true things but I was wrong . I ' ve already told 3 friends who were very happy with their purchases too .,spices,general,positive,65,71
190,"I simply love this dressing . My salads are always the talk of the party - - everyone wants to know what type of dressing I used ! I can ' t find it in the stores anymore and ordered from Amazon . com without a problem . However , I noticed it is no longer in stock and hope that it is a temporary situation . Loyal customer , CGF",amazon,general,positive,188,194
191,"I simply love this dressing . My salads are always the talk of the party - - everyone wants to know what type of dressing I used ! I can ' t find it in the stores anymore and ordered from Amazon . com without a problem . However , I noticed it is no longer in stock and hope that it is a temporary situation . Loyal customer , CGF",dressing,general,positive,19,27
