id,text,aspect,category,polarity,from,to
190,i thought the sneakets were orange on both sides . don ' t like the two tone .,sneakets,appearance#color,negative,14,22
191,the fit was a little tight . not true to size .,implicit,contextofuse#purchase\_context,negative,-1,-1
192,its light weight and breaths well . there is a good amount of cushion but it does run a little narrow,cushion,appearance#shoe component,positive,62,69
193,"wanted to love this shoe . lots of support , light for zumba , but the fit was too small . i had to return , and am cautious about ordering the next size up . this is a disappointment , as new balance shoes always fit so well .",implicit,performance#support/stability,positive,-1,-1
194,"i was really excited about these 1080v11s . i waited weeks for them to become available . i never tried any of the predecessors , but after hearing so many great reviews from authentic shoe reviewers on youtube , i definitely put these on my list to try . and as soon as they hit the stores , i was there ready to buy .",implicit,contextofuse#purchase\_context,neutral,-1,-1
195,"these stan smiths are so cute , but they do not have padding in the tongue like the classic ones , so they are impossibly to wear without cutting into the front of my ankles . have to return them : (",stan smiths,performance#comfort,negative,6,17
196,these are the most comfortable pair of adidas shoes i ' ve ever owned . the extra cushion makes a big difference . they have clean lines and i would definitely buy another pair .,cushion,appearance#shoe component,positive,82,89
197,they really sent me the shoes dirty . it looked gross i didn ' t even want to try them on,shoes,appearance#general,negative,24,29
198,"these are comfortable enough but they are difficult to get on . i was looking for something easy to slip on , seems the heel of the shoe is more trouble than shoestrings .",implicit,performance#comfort,positive,-1,-1
199,heavy duty boot for serious hikers . but the entire toe box felt small and narrow for my foot .,toe box,appearance#shoe component,negative,52,59
200,the shoes were too short . i am returning them . otherwise they seemed ok .,implicit,general,neutral,-1,-1
201,i use this product to walk . it ' s great because i can walk in them .,implicit,performance#use case applicability,positive,-1,-1
202,"i ' ve been getting stan smiths for 35 years . these vegan material shoes are terrible . please offer the leather stan smiths and please do not sell them on your website as original stan smith ' s . they are not original . call them "" eco "" stan smith ' s . thanks , frank",stan smiths,contextofuse#purchase\_context,neutral,20,31
203,very light . lacks even the lowest level of cushioning and support i would have expected from a running shoe . it would be better if advertised as a walking shoe . i ' d like to try something beefier in the future .,walking shoe,performance#use case applicability,negative,149,161
204,felt like i tried to jam my feet into a vise . too much pressure on sides of my feet . after a few hours . i could hardly walk and i have narrow feet .,implicit,contextofuse#review\_temporality,neutral,-1,-1
205,"it took 7 days for it to finally ship . i requested updates at 3 and then 7 days and got no responses , other than , i think it will ship out today on day 3 . shoes fit tighter than other nb i ' ve had in the past so i returned . money wasn ' t in my account 3 days after tracking shows it was received by returns department . love new balance shoes but trying other brands because of the experience .",new balance shoes,cost/value,negative,332,349
206,"for one i quite enjoy the color of them , the blue is a lovely aqua , not too green nor too electric blue . i ' m also quite happy with the arch support , which is all too commonly non - existent in skate style shoes . appear to be well made although i can ' t say how they ' d hold up to skating since i ' m no longer inclined after cracking a hip . but overall i ' m pleased with this purchase .",implicit,performance#use case applicability,neutral,-1,-1
207,this pair of shoes was purchased based on the website guidance they were wide . this was incorrect . the shoes arrived in time for christmas and were wer2 tried on christmas morning . they were not close to wide enough and this was quite disappointing .,shoes,contextofuse#purchase\_context,positive,13,18
208,i love the look but the shoe is narrow and extremely uncomfortable . it doesn ' t fit at all like the last pair of reeboks i ordered .,shoe,performance#sizing/fit,negative,24,28
209,"these shoes are so comfortable ! they look good with every athletic outfit and i love pairing them with leggings and a tank top or even a sweatshirt and a tennis skirt . if you ' re trying to find the perfect white athletic shoe , this is your sign ! here they are !",shoes,performance#comfort,positive,6,11
210,they are so pretty unlike the croc they are way more snug i wear an 11 and that ' s the size i always order . guess i gotta break them in,implicit,performance#sizing/fit,negative,-1,-1
211,i purchased two pairs ( different colors ) of these sneakers for my wife as a birthday gift . so she as had them for almost a month and she loves them . she had nb trail runners that are no longer made . plus nb like to change the names of their sneakers . she finds these new sneakers comfortable and a joy to wear .,purchased two pairs,contextofuse#purchase\_context,neutral,2,21
212,"i used to like these types of shoes , then i bought a pair of ultra boosts . best upgrade i ' ve ever made in shoes ! i really liked how these looked so decided to purchase them , they were too wide for my foot & made them look huge . also the insoles were very hard , compared to ultraboost which is light and very comfortable .",ultraboost,performance#comfort,positive,281,291
213,item is not like previous model . leather is not as soft and fit is not as generous . flexibility of upper is also reduced .,upper,appearance#shoe component,negative,101,106
214,"started with the 804 which was fantastic , i wore out the sole before the upper even showed any wear . unfortunately the 806 is a cheap replacement ; the upper wears out before the sole . comparing the 804 to the 806 , 804 leather - 806 "" cheap "" imitation . the upper on the 806 is creased , cracker , and separating . the name suggests ' quality ' , the actual shoe shows ' poor quality ' .",the upper on the 806,appearance#shoe component,negative,259,279
215,i really like the platform look ! but they don ' t come in larger sizes ! i would love these but i need a 12 and i wish that women ' s shoes came in bigger sizes,shoes,contextofuse#purchase\_context,neutral,135,140
216,"i do a lot of hiking . right out of the box this boots change my life . i am flat foot on my left foot , yet the 10 1 / 2 wide was adequate for my issue . i previously own timberland and expect my new purchase to perform just as well keeping my feet dry and comfortable . i like the styles and purchase the brown because the green timberland logo was so cool . enjoy !",timberland,contextofuse#purchase\_context,neutral,172,182
217,"understated but still great star wars shoes . yoda looks so great and irl you have to look close to notice they ' re not regular stan smiths but when you do , yoda looks awesome .",shoes,misc,positive,38,43
218,extremely difficult getting in to w / the built in air pockets . . . . . . . sneaker best suited for a clown at the circus . terrible buy ! ! !,implicit,cost/value,negative,-1,-1
219,"i texted with new balance and asked for a walking shoe made on the sl2 last . two shoes were recommended . one had a mesh upper and the one i ordered was leather . i wear a 11 1 / 2 wude in the nb 940 , which i have worn for years .",walking shoe made on the sl2 last,contextofuse#purchase\_context,neutral,42,75
220,i wear a size 7 so that ' s what i bought . these were too small and very tight on my toes .,size 7,contextofuse#purchase\_context,neutral,9,15
221,i love the look and style of this shoe but i think they can do a little better with the quality of it . i also had to buy a half size larger they run small .,shoe,appearance#general,positive,34,38
222,"the color on the site has neutral beige / brown tones , unfortunately , in person the color is all gray . don ' t buy if you ' re expecting anything other than bland gray . will be returning immediately .",returning,cost/value,negative,181,190
223,"these nike react presto ' s are very comfortable like walking in shocks , i used them for working out in the gym for cardio , i have even worn them to work on a saturday these shoes are great true to size the color waves are what attracted me these are my first pair but will not be my last",nike react presto ' s,contextofuse#use case,neutral,6,27
224,"i really wanted to have some white adidas , however , these shoes fit better on those that have larger ankles . they look good , but i feel you ' d be better off with other white pairs compared to this .",adidas,contextofuse#purchase\_context,neutral,35,41
225,i purchase these and specified the same size as my nb walking shoes . they were way too big . the sandals i have are nb but had a velcro adjustment for the top of the foot . i can not find any that match that style . . . i wish they still were available,sandals,appearance#shoe component,neutral,98,105
226,the picture is not at all what i received and quite frankly it ' s disappointing i ' m really into iridescent things and this is more like space gray purple - the shoes itself fit me a little big they ' re comfortable if you ' re just sitting i went for a jog and i got blisters so i ' m still breaking them in i think ? i have multiple pairs of adidas and these are by far the most let down,the picture,appearance#general,negative,0,11
227,these are way to narrow on the slide covering part . my husband has a men ' s 10 and those are so much wider . very disappointing,implicit,general,negative,-1,-1
228,i have been wearing these for years ! i use to always get an 8 1 / 2 ( women ' s ) but i got a 9 this time and they were really tight on my feet . so i ' d recommend going up at least a half size,implicit,performance#sizing/fit,negative,-1,-1
229,these tennis shoes are very comfortable . i own every color they sale . i highly recommend them .,implicit,cost/value,positive,-1,-1
230,i have worn reebok ' s for years . it hey are always comfortable and last me for a long time . i wear them everyday,implicit,performance#comfort,positive,-1,-1
231,"i ordered these in a size 8 . i have had shoe stores measure my feet , , and there is more than one size difference between my right foot and my left . these shoes were too small even on the smaller foot . i am very disappointed .",implicit,contextofuse#purchase\_context,neutral,-1,-1
232,new balance has the fit right ! unfortunately the sole is a disaster . 6 studs fell off in the first 2 weeks of use . the sole also has pealed away from the boot .,studs,appearance#shoe component,negative,73,78
233,i got these because they were listed as good walking shoes . they are not if you have a high arch . there is no arch support at all .,implicit,contextofuse#purchase\_context,neutral,-1,-1
234,"i started getting back into running after many years . i ' d forgotten how much i like it . i had another brand of shoe , and started having lower back pain . i got these new balance and feel great and actually look forward to my morning runs again !",implicit,contextofuse#use case,neutral,-1,-1
235,"bought because on web site looked like they where white , however once they came they where white and lavender . to girlie even for a girl . but finish line did return them with no problems what so ever shipping was good and fast . but a very ugly shoe dont know who is designing all these shoe now a days but a 3 year good do better .","white ,",appearance#color,positive,50,57
236,i really like how comfortable these shoes are ! ! ! i would get them in all colors .,shoes,performance#comfort,positive,36,41
237,these are so cute and comfy ! ! they ' re a little bigger than i thought they ' d be but still so cute ! there were no half sizes when i bought so they are perf for what was available ! c,implicit,performance#comfort,positive,-1,-1
238,super cute and comfy . it ' s worried about getting them wet or dirty tho . .,implicit,appearance#material,neutral,-1,-1
239,love these ones . comfortable and affordable . will buy in different colors,implicit,appearance#color,neutral,-1,-1
240,looks great from the side but looking down at it is like looking at my grandpaps shoe . it ' s really wide . that ' s my only issue other then that very comfortable,implicit,performance#sizing/fit,negative,-1,-1
241,i haven ' t had a pair of these in over 20 years . i ' m glad that they are so comfortable and fit well . i see the quality so far is amazing .,implicit,contextofuse#review\_temporality,neutral,-1,-1
242,bought these in navy for my 15 year old son . he wore them to school for 4 days and the rubber sole came unglued and he had to walk around with a floppy shoe . now they are parked in the shoe rack waiting on a response from customer service . love new balance shoes and these are really good looking shoes but disappointed that now i have to spend money to glue them together after 4 days of use ! !,navy,appearance#color,neutral,16,20
243,"these seemed to be close to my favorite 515 ' s , but the heels slip on me . i ' m really a 10n but can get away with a 9 . 5b on many styles , just not these . i really wish you ' d make more casual styles in narrow . i ' ve got enough "" old guy "" whites , the only ones that seem to come in narrow .",9 . 5b,performance#sizing/fit,negative,120,126
244,"i ordered this sneaker in the size i normally wear and in a wide width in order to accommodate my bunion . the sneaker is extremely well made . it ' s a solid shoe and very cute . the width was great , but the length was too short . my toes were right at the end . unfortunately i had to send them back .",implicit,cost/value,negative,-1,-1
245,wore them a couple times and the stitching is already coming apart . only a matter of time before they need to be thrown into the trash . very disappointed .,implicit,contextofuse#usage frequency,neutral,-1,-1
246,"it ' s the original leather sneaker . not made of real leather anymore , but easy to keep white and clean , iconic looks , and surprisingly still comfortable after all of these years .",implicit,appearance#general,positive,-1,-1
247,this shoe fits completely different than the last pair of adidas running sneakers i purchased . they are very long and a bit too narrow . i do love the color scheme and style though .,implicit,appearance#color,positive,-1,-1
248,i was looking for something lightweight and comfortable for work these babies does the job ! ! ! after 16 hours in them my feet doesn ' t hurt at all and has great arch support !,implicit,contextofuse#usage frequency,positive,-1,-1
249,"liked the look of the shoe , so i purchased it online . it ' s a comfortable , good looking shoe . probably ok for a run , but will end up wearing it for casual use . nb runs a little small . i ' m a 9 , but even a 9 . 5d is a little snug .",shoe,appearance#general,positive,22,26
250,"i needed a nice looking sneaker for work but needed good support . my daughter a pta recommended nb . i ' m hooked . stylish , lightweight , great support and they came in wide width .",implicit,performance#support/stability,positive,-1,-1
251,the shoes i ordered are very nice and comfortable . i would buy again and i will continue to order from finisine,shoes,performance#comfort,positive,4,9
252,this shoes are nice but too simple . i think a more comfortable insoles would make a huge difference,shoes,general,neutral,5,10
253,hard to describe the sole of this shoe & how it feels . it ' s very unnatural & not something i want to wear . so much cushion in odd places . the sides of the sole showed wrinkles from just a few steps . i did like the style & unique look,sole,appearance#shoe component,neutral,21,25
254,"i do a lot of hiking . right out of the box this boots change my life . i am flat foot on my left foot , yet the 10 1 / 2 wide was adequate for my issue . i previously own timberland and expect my new purchase to perform just as well keeping my feet dry and comfortable . i like the styles and purchase the brown because the green timberland logo was so cool . enjoy !",implicit,appearance#color,positive,-1,-1
255,i haven ' t had a pair of these in over 20 years . i ' m glad that they are so comfortable and fit well . i see the quality so far is amazing .,implicit,appearance#misc,positive,-1,-1
256,narrow . my have to size up if you have a wider foot . unable to wear for long periods of time . like the style just didn ' t workout for me . ended up passing them down to a family member .,implicit,contextofuse#usage frequency,negative,-1,-1
257,on the firmer side but a great build . the back can be a little stiff at first but feels secure .,implicit,performance#support/stability,positive,-1,-1
258,i wear these to work . they look super good with my scrubs and are comfortable for all 12 hrs .,work,contextofuse#place,neutral,16,20
259,"i read the reviews . i ordered a half - size bigger than i wore in 811 as everyone said they were small , and they are way smaller than my 811s . how is a person supposed to find a fit if they mess with the sizing like this ? it hurt my toes to even put them on . also i couldn ' t believe they would be as clunky as people said but they are . come on , new balance , listen to your customers !",implicit,performance#comfort,negative,-1,-1
260,"my son loves them . unique style , classic timbs with a sultry twist . can be dressed up or down .",implicit,appearance#general,positive,-1,-1
261,"i ordered these in a size 8 . i have had shoe stores measure my feet , , and there is more than one size difference between my right foot and my left . these shoes were too small even on the smaller foot . i am very disappointed .",shoe stores measure,contextofuse#use case,neutral,41,60
262,i bought it with % 25 off . i usually wear 10 and it runs a bit larger but it is ok to wear . i just go with it bc it is % 25 discounted .,implicit,performance#sizing/fit,neutral,-1,-1
263,i live in ny i walk a lot but cmon the fabric over the toes needs to be reinforced with leather or something . my toes immediately have made a hole,fabric over the toes,appearance#material,negative,39,59
264,bought this boot in a mans last year and they fit great but i bought a women ' s in my usual size and they were too narrow .,boot,contextofuse#purchase\_context,neutral,12,16
265,great shoes i love it . it is very comfortable and the quality es excellent,shoes,general,positive,6,11
266,"i ' ve been getting stan smiths for 35 years . these vegan material shoes are terrible . please offer the leather stan smiths and please do not sell them on your website as original stan smith ' s . they are not original . call them "" eco "" stan smith ' s . thanks , frank",stan smiths,contextofuse#review\_temporality,neutral,20,31
267,"order a half size smaller . like any leather shoes , they take awhile to break in . especially if you are skating them . i have a wide foot and the toe box of the shoe helps to alleviate the issues i ' ve had skating other shoes that are more narrow ( cons / nike / adidas / es ) .",implicit,performance#sizing/fit,negative,-1,-1
268,every pair i have ordered has been defective . stitching on side not complete and on tongue . i,pair,contextofuse#purchase\_context,negative,6,10
269,i have 2 other shell toe superstars . this one is a whole size smaller even though the sizes were advertises as the same .,implicit,performance#sizing/fit,negative,-1,-1
270,"needed new shoes so i bought these online , reviews looked fine and i haven ' t had a problem with adidas before . tried them on and felt fine . however . after working a shift , i can confirm that these are the most uncomfortable shoes , i ' ve ever worn . i worked a 7 hour shift and by the 3rd hour , my feet were killing me . do not buy these shoes ! !",shoes,contextofuse#use case,neutral,11,16
271,"the shoes are beautiful , i love them , the color is amazing , the quality is good , but i ordered the size according to the length in the sizes and are 1 cm larger than the description . i did not return them , because i worn them before realizing that they were that big and i put the box in the garbage .",implicit,performance#sizing/fit,negative,-1,-1
272,the shoe lace system on these shoes are terrible . my son broke 2 - 3 loops per shoe within 7 days . he used them for school and running at school . i would avoid these shoes till the update the lacing system .,implicit,contextofuse#place,neutral,-1,-1
273,the color looks very different in person than the website . the shoe runs bigger,shoe,performance#sizing/fit,negative,64,68
274,"your picture of the product is what i thought i ordered . the shoe i got only had the blue strip on the outstep of the shoe , the stripes on the instep were gold . i returned them , and have been trying to find adidas white with blue stripes and have not been able to .",adidas white with blue stripes,contextofuse#purchase\_context,negative,211,241
275,comfy sneaker . would order a half size bigger . already purchased another pair !,pair,contextofuse#purchase\_context,positive,75,79
276,ordered my usual size and was too big . reordered half a size smaller,implicit,contextofuse#purchase\_context,negative,-1,-1
277,"i have the white ones and don ' t really care for them . the "" clear "" part is sort of odd colored and makes them look dirty . i love all the compliments i get with them though !",implicit,appearance#general,positive,-1,-1
278,"i ' m a bartender and do a lot of running around like a maniac . the mesh upper keeps my feet cool and the soles are super comfy even at the end of a double . new balance , you are my oprah .",soles,performance#use case applicability,positive,107,112
279,"i do a lot of walking . in the past i have always worn the 577 model , size 10 , but those were not available . these were also size 10 , but there was a little room for my foot to slide back and forth . i am pretty sure a half size smaller , would have been too tight . otherwise , they appeared well - made and if it weren ' t for the size problem , they would have been fine .",577 model,contextofuse#usage frequency,negative,59,68
280,"i was replacing my running shoes every 2 to 3 months . i can ' t afford that any more , now i make a pair last 6 months",running shoes,contextofuse#review\_temporality,neutral,19,32
281,"there were a christmas gift to someone . she loves the color ( red ) . says they fit very nicely . she ' s on her feet for long stretches for work . said there is a bit of break - in period , probably because how different the reds are to the others . she wants more now . of course she does .",implicit,contextofuse#purchase\_context,neutral,-1,-1
282,"bought my first pair of "" dad shoes "" thinking they would be comfortable . not the case . i ' m disappointed",""" dad shoes """,performance#comfort,neutral,24,37
283,"extremely comfortable . i love the way they look , just wish i would ' ve gone half a size smaller .",implicit,performance#comfort,positive,-1,-1
284,"the fit was awkward . materials used felt cheap and lacked support . not comfortable for walking . didn ' t go through the hassle of returning , so i use them when working in the yard . very disappointed .",implicit,performance#sizing/fit,negative,-1,-1
285,i like the material and how bright the white is . cleaning them is easier than you would think . but definitely wouldn ' t recommend getting white unless you are clean with your shoes .,white,appearance#color,positive,39,44
286,love the look of shoe and size is perfect . . i think adidas could have come up with a better sole for the shoe . . it a bit thick and doe not give and makes for a stiff and slightly uncomfortable walk . .,sole for the shoe,appearance#form,negative,94,111
287,i mainly walk with these . very comfortable . fit nice but run a little small . but not bad .,implicit,performance#sizing/fit,neutral,-1,-1
288,i bought these for my 12 year old on 1 / 30 / 20 . they are already coming apart . they will not hold up to activity !,implicit,performance#durability,negative,-1,-1
289,"runs small , which a number of other reviews states as well . normally , i ' m a solid 9 . 5w , but hand to go a half size up .",implicit,performance#sizing/fit,negative,-1,-1
290,"this is my third 327 . this gonna be my best shoes ever : ) i am big fan of 327 , and if there are new colors , i definitely buy more shoes !","327 ,",general,positive,76,81
291,i have several pairs of newbalance shoes which all fit well and are very comfortable . i have only worn these nm306rst twice and the left is very tight in the toe box and created a blister between two toes . i can no longer ware the shoes . hopefully newbalance will help and has a solution .,newbalance,contextofuse#purchase\_context,neutral,24,34
292,i love the look and style of this shoe but i think they can do a little better with the quality of it . i also had to buy a half size larger they run small .,implicit,performance#sizing/fit,negative,-1,-1
293,"it was a little bit uncomfortable at first , maybe because the form was too hard . a week later , the form became softer so it was good .",implicit,performance#comfort,positive,-1,-1
294,very adorable and extremely easy to keep clean . price just right,implicit,cost/value,positive,-1,-1
295,i only wear white sneakers . in purchased it to wear with dresses .,white sneakers,appearance#color,neutral,12,26
296,"i have a regular width foot and these shoes are too snug to be comfortable . i ordered online , otherwise i would return them .",shoes,appearance#form,negative,38,43
297,these shoes run small and i went up a half size and still was a little snug . they are comfortable to wear all day . i stand on my feet for 8 - 12 hours a day and my feet were hurting by the end of the day .,implicit,contextofuse#usage frequency,positive,-1,-1
298,the wide was not wide enough . could not find any size to fit .,implicit,performance#sizing/fit,negative,-1,-1
299,"all things considered , these shoes definitely check a few boxes . great pick up !",implicit,cost/value,positive,-1,-1
300,this is a surprise because i have been buying this size of new balance shoes for many years . i liked to go to the new balance store and purchase my shoes but you closed the store . not customer friendly !,customer,misc,negative,186,194
301,"although i really like these shoes i didn ' t give 5 stars because i haven ' t had them very long ( i ' ve been wearing them nonstop for the last 2 weeks ) and the seams on the top side of the shoe just below the ankle are starting to ravel , i wouldn ' t think this is a defect with this style ; not sure , but i like them so much that i would order them again .",shoes,general,positive,29,34
302,love the shoes but the laces are super long ! comfortable and cute .,implicit,performance#comfort,positive,-1,-1
303,"i think i would ' ve loved these shoes but they were like 1 / 2 inch too short compared to every other pair of nb shoes i ' ve had over 20 years . i don ' t understand how they haven ' t fixed this yet . my wife ordered a pair ( the ones this review is based on ) and same thing , too short . fix it please !",implicit,contextofuse#purchase\_context,neutral,-1,-1
304,comfortable and stylish . the silver stripes almost glow ! love this line of shoes,implicit,performance#comfort,positive,-1,-1
305,love these shoes but received 2 pairs that were defective before i finally got a good pair . giving these 4 stars because i like the shoe itself but there ' s small spot of glue or something on the front of the shoe . not trying to exchange them again because it ' s been too much of a hassle . i ' m usually a size 8 but had to get a half size smaller .,shoe,general,positive,11,15
306,"i bought a pair of 928v3 ' s 5 years ago . they were finally wearing out , so i replaced them with another pair . they are comfortable and well cushioned . great for walking the dog , working in the yard , and everyday wear .",pair of 928v3 ' s,contextofuse#purchase\_context,neutral,11,28
307,these are made about a half a size smaller . i wear a 7 but had to make another purchase for an 8 because there are no half sizes .,sizes,performance#sizing/fit,negative,124,129
308,"just received these , i ' d say they run 1 / 2 size , possibly whole size big on me . unfortunately there ' s no smaller sizes left so i must decide if i want to wear them big or return them . for the price , i might keep them . i like them because they don ' t have leather on them , and i like the classic shell toe and the laceless is unique .",laceless,appearance#shoe component,positive,326,334
309,there so comfy i had to come back for a second pair . i ' m eyeing the white ones now . excellent for cardio classes .,pair,cost/value,positive,47,51
310,pretty comfortable . was able to wear the for a whole day around an amusement park with no complaints !,amusement park,contextofuse#place,neutral,68,82
311,"i bought all the colors except for the black . the width for all three run small . it probably isn ' t a big deal for most but since i have a wide foot , i immediately noticed it and was disappointed . the colors are so cute and i don ' t want to send them back . i ' m hoping they will stretch with use and be as comfortable as all my other crocs .",implicit,cost/value,neutral,-1,-1
312,"i love the 813 because of its amazing roll bar technology . it keeps this somewhat clumbsy wearer on balance ! i bought a black for the outdoor "" dirty "" work i may do and a white pair for my more sane indoor and clean days !",black,appearance#color,neutral,122,127
313,"i ' ve been buying nb for almost 30 years and this is the first pair that truly disappointed me . there is no arch support and they squeak when walking . it ' s like i ' m constantly walking on a wet floor , all . the . time !",nb,contextofuse#review\_temporality,neutral,19,21
314,"bought these shoes frequently before , however , the quality of this latest pair is not good and the sizing is inconsistent . i am returning them",pair,performance#sizing/fit,negative,76,80
315,after owning many pairs of vans and other skate shoes over the year - these are equally comfortable and durable . i bought these for casual wearing and look great - but see no reason why they would not be great for boarding as well,implicit,performance#use case applicability,positive,-1,-1
316,after purchasing the 686 to replace my 847which i loved i was not sure i would go back to nb . glad i did the 857 are great . they are as comfortable as the 847 were which my wife happy as i can retire the 847 now .,857,general,positive,110,113
317,"shoes looked good , but felt too stiff and were a bit noisy . not very comfortable to wear a long time",shoes,performance#comfort,negative,0,5
318,these was supposed to be work shoes ( health care worker ) . i definitely was disappointed no support or comfort . i will not buy again or recommend .,implicit,performance#support/stability,negative,-1,-1
319,"unfortunately , i have a narrow foot and the toe box is so wide i had to return them . they were comfortable for the few minutes i had them on , but too wide for my foot .",toe box,appearance#shoe component,negative,45,52
320,i ended up returning these . i think they run very true to size but i was deceived by the photo thinking they were slip on with elastic rather than tie shoes . i ended up purchasing a different shoe from a nearby nb store .,tie,appearance#shoe component,negative,148,151
321,i like it a bit snug but they cool . my feet a lil fat lol think i just have to break them in .,implicit,contextofuse#usage frequency,neutral,-1,-1
322,order my usual size and they were way to big . went to return them for a smaller size and they were sold out . it ' s unfortunate because they are super cute !,implicit,appearance#general,positive,-1,-1
323,"the side of the shoe rubs against my fibula bone and it causes pain and are not comfortable due to this . i had never experienced this with the same shoe before . maybe it is due to the new recycled material i believe , not sure , but i wore them a couple of times and it has caused pain on my fibula as the shoe rubs against it : (",side of the shoe,appearance#shoe component,negative,4,20
324,"i like adidas products . but , this shoe is difficult for me to put on . takes more time and effort than i would like to get in to . once its on , comfortable , a little more snug than i would like but overall , a sharp functional sneaker .",sneaker,performance#sizing/fit,negative,231,238
325,these shoes are too high for my feet . they cut into my ankles . they had been reccommended for support and wide toe box but didn ' t meet either expectation . i have bunions and have problems finding a shoe with wide toe box and normal heel .,shoe,appearance#form,neutral,6,10
326,i like it a bit snug but they cool . my feet a lil fat lol think i just have to break them in .,implicit,performance#sizing/fit,neutral,-1,-1
327,please bring back the traditional tongue . my son cannot get these on without my help and a shoehorn .,traditional tongue,appearance#shoe component,negative,22,40
328,i wear my boots when it ' s cool / cold outside or when i can ' t wear my feet braces . new balance is what i was told to wear . the boots support my feet and ankles . they are comfortable as well as they support my feet and ankles .,boots,contextofuse#use case,neutral,10,15
329,too wide and too big as reviews said to upsize ao i did and way too wide ! first time purchasing crocs and i wouldn ' t buy again unless they make them appropriately ! ! !,crocs,contextofuse#purchase\_context,negative,97,102
330,they are super cute ! they just aren ' t true to size and i would love if they had an option for wide feet ! 🥰,implicit,performance#sizing/fit,negative,-1,-1
331,a nice spinoff of the original club c ' s . they are very versatile and comfortable to wear on a daily basis .,club c ' s,general,positive,31,41
332,i have sort of flat feet and i have to say these are just not very comfortable . the leather is really soft sure but the padding at the sole is quite stiff . i really wish i could return these because they were a little pricey . in comparison my nike zoom pegasus 36 are a lot more comfortable but my podiatrist recommended new balance for flat feet so 🤷🏻‍♀️,implicit,performance#comfort,negative,-1,-1
333,i loved these shoes at first . they are super cute shoes and comfortable too . i have owned them for less than a year and there are holes near the toe already . they have mostly been worn to work where i sit or stand in one place for prolonged periods . disappointed that they are falling apart with such little use .,shoes,general,positive,14,19
334,"i ordered these in early june and not only did they get lost in transit ( not new balance ' s fault ) i still have not seen a replacement , refund or even an email updating me on the status of my claim ( 100 % new balance ' s fault ) . their customer service reps have been awesome , their policies leave a lot to be desired . do yourself a favor and buy these super comfy shoes in a store . not online .",new balance ' s,contextofuse#purchase\_context,neutral,78,93
335,"i ordered a 9 1 / 2 4e , same size as my 623 and 608 sneakers , which fit perfectly . i couldn ' t get my foot into it ! why can ' t you make a golf shoe from the same last as your sneakers ? ! other than that , it ' s a looks well constructed , would love a pair that fits like my sneakers !",implicit,contextofuse#purchase\_context,neutral,-1,-1
336,being a serious everyday runner i find it very light while offering great support . very stylish but definitely runs a half size small .,implicit,performance#support/stability,positive,-1,-1
337,"i used to like these types of shoes , then i bought a pair of ultra boosts . best upgrade i ' ve ever made in shoes ! i really liked how these looked so decided to purchase them , they were too wide for my foot & made them look huge . also the insoles were very hard , compared to ultraboost which is light and very comfortable .",ultraboost,appearance#material,positive,281,291
338,i bought these to walk in . i usually get the fresh foam 880 in 8 1 / 2 wide .,implicit,contextofuse#purchase\_context,neutral,-1,-1
339,"these are true to fit , attractve , but quality is lacking . i bought these to replace leather nike sneakers to wear while working out on the treadmill . i gave them a couple of weeks to soften up , but i am disappointed with the results . nb reputation with me has definitely been diminished . i will never buy ' pleather ' shoes again .",nb,cost/value,negative,240,242
340,i loved these shoes at first . they are super cute shoes and comfortable too . i have owned them for less than a year and there are holes near the toe already . they have mostly been worn to work where i sit or stand in one place for prolonged periods . disappointed that they are falling apart with such little use .,shoes,appearance#general,positive,14,19
341,"shoes are comfortable and very versatile . the sizing runs small so i had to exchange for a half size up . but after wearing these shoes twice , the upper leather ripped ! i am disappointed in the quality and had high expectations .",implicit,performance#general,negative,-1,-1
342,"i have bought new balance for some time now . felt i could order online and get right fit . when i tried them on the insole felt weird . once i checked it wasn ' t even sewn in . at the price of these shoes , the shoe should have a sewn insole . sorry they are coming back to you .",implicit,performance#sizing/fit,neutral,-1,-1
343,i walk in these and love the color and the wide width . there are bumps up by the tow box that i think look a bit funny . guessing it had something to do with the wide width . 🤷‍♀️,implicit,contextofuse#use case,neutral,-1,-1
344,"my white laces on the nast collab pair have dirt spots on the laces and thread coming out from a lace , out the package like wow the laces are shot and shoe hasn ' t even been worn yet . thought i ' d give reebok a try again because of nast and they threw that out the window . not his fault it ' s reebok and their manufacturer . disappointed they ruined this shoe for me i was looking forward to his collab .",reebok,cost/value,negative,206,212
345,i just didn ' t like how the heal cup felt . this shoes has a lot of cushion i just need a flat heel .,shoes,performance#comfort,positive,50,55
346,"i love the look and feel of this sneaker . only wish the material was a bit more durable , since there are a lot of creases and a scratch that can ' t be polished out as you would with high quality leather . but i guess you get what you pay for ! i ' ll still probably buy another pair .",implicit,performance#durability,negative,-1,-1
347,really cute shoe but didn ' t work . fit was too small and needed just a little more heel coverage to walk correctly . i had to return the shoe . : (,shoe,appearance#general,negative,12,16
348,i wore them one day and the creases were so noticeable . they look old and i just got them . was really disappointed .,implicit,performance#durability,negative,-1,-1
349,please bring back the traditional tongue . my son cannot get these on without my help and a shoehorn .,traditional tongue,contextofuse#purchase\_context,neutral,22,40
350,extremely comfortable ! didn ' t take long to break in at all ! def would buy again,implicit,performance#comfort,positive,-1,-1
